"DISABLED -- 2012 ENROLLMENT, REIMBURSEMENT, PER CAPITA COST (MONTHLY) FOR HOSPITAL AND SUPPLEMENTARY MEDICAL INSURANCE BY STATE AND COUNTY OF RESIDENCE, BENEFICIARIES ENROLLED IN PARTS A AND/OR B, PUERTO RICO BENEFICIARIES ENROLLED IN BOTH PARTS A AND B ONLY, REIMBURSEMENTS FOR HOSPICE AND COST CONTRATCS EXCLUDED",,,,,,,,,,,,,,,,,,,,
CODE,STATE,COUNTY,PART A ENROLLMENT,PART A TOTAL REIMBURSEMENT,PART A TOTAL PER CAPITA,PART A REIMBURSEMENT W/O IME/DSH/GME,PART A PER CAPITA W/O IME/DSH/GME,PART A IME,PART A DSH,PART A GME,PART B ENROLLMENT,PART B TOTAL REIMBURSEMENT,PART B PER CAPITA,AGED & DBLD MEAN RISK SCORES,,,,,,
29140,NEVADA                   ,STOREY                 ,31,"340,565",915.50,"292,317",785.80,"30,801","14,004","3,441",27,"154,360",476.42,0.747,,,,,,
29150,NEVADA                   ,WASHOE                 ,"7,944","28,400,606",297.93,"26,243,654",275.30,"392,757","1,604,300","159,893","6,644","27,968,886",350.80,0.871,,,,,,
29160,NEVADA                   ,WHITE PINE             ,192,"685,513",297.53,"613,321",266.20,"25,090","36,008","11,093",166,"1,203,489",604.16,0.795,,,,,,
30000,NEW HAMPSHIRE            ,BELKNAP                ,"2,308","7,479,115",270.04,"6,829,240",246.58,"378,954","188,394","82,527","1,881","8,501,639",376.65,0.895,,,,,,
30010,NEW HAMPSHIRE            ,CARROLL                ,"1,584","4,644,741",244.36,"4,228,892",222.48,"199,304","169,394","47,149","1,362","6,468,304",395.76,0.857,,,,,,
30020,NEW HAMPSHIRE            ,CHESHIRE               ,"2,541","6,536,020",214.35,"5,800,088",190.22,"490,042","150,043","95,845","2,091","8,873,153",353.62,0.914,,,,,,
30030,NEW HAMPSHIRE            ,COOS                   ,"1,825","7,178,941",327.81,"6,502,679",296.93,"452,341","140,992","82,927","1,608","7,766,904",402.51,0.893,,,,,,
30040,NEW HAMPSHIRE            ,GRAFTON                ,"2,673","8,056,634",251.17,"6,690,359",208.58,"908,192","262,418","195,663","2,187","9,847,041",375.21,0.897,,,,,,
30050,NEW HAMPSHIRE            ,HILLSBOROUGH           ,"12,213","38,894,112",265.39,"35,639,104",243.18,"1,525,512","1,368,408","361,087","9,924","46,194,449",387.90,0.947,,,,,,
30060,NEW HAMPSHIRE            ,MERRIMACK              ,"5,052","18,081,560",298.26,"16,450,194",271.35,"1,075,053","318,826","237,484","4,074","17,483,633",357.63,0.910,,,,,,
30070,NEW HAMPSHIRE            ,ROCKINGHAM             ,"7,307","26,228,619",299.13,"23,847,846",271.97,"1,290,842","815,991","273,938","5,886","29,358,157",415.65,0.929,,,,,,
30080,NEW HAMPSHIRE            ,STRAFFORD              ,"3,755","11,763,121",261.05,"10,902,076",241.95,"343,392","432,721","84,931","3,124","15,037,422",401.13,0.978,,,,,,
30090,NEW HAMPSHIRE            ,SULLIVAN               ,"1,590","5,129,247",268.83,"4,145,053",217.25,"662,719","188,527","132,946","1,301","5,488,281",351.54,0.868,,,,,,
31000,NEW JERSEY               ,ATLANTIC               ,"6,904","35,793,868",432.04,"31,621,853",381.69,"1,454,614","2,071,959","645,440","6,015","32,818,954",454.68,1.081,,,,,,
31100,NEW JERSEY               ,BERGEN                 ,"10,572","59,201,597",466.65,"53,803,135",424.10,"2,477,072","2,333,558","587,830","9,141","52,597,782",479.50,1.059,,,,,,
31150,NEW JERSEY               ,BURLINGTON             ,"8,915","42,831,664",400.37,"37,958,379",354.82,"2,220,805","1,600,330","1,052,149","7,406","38,226,755",430.13,1.022,,,,,,
31160,NEW JERSEY               ,CAMDEN                 ,"12,954","62,439,650",401.68,"51,467,894",331.09,"4,491,621","3,909,152","2,570,982","11,024","54,581,499",412.60,1.050,,,,,,
31180,NEW JERSEY               ,CAPE MAY               ,"2,821","14,364,814",424.34,"12,927,943",381.90,"506,331","685,288","245,251","2,522","13,019,771",430.21,1.071,,,,,,
31190,NEW JERSEY               ,CUMBERLAND             ,"4,981","22,911,885",383.32,"19,299,101",322.88,"1,141,757","2,043,297","427,727","4,357","25,667,524",490.93,1.128,,,,,,
31200,NEW JERSEY               ,ESSEX                  ,"12,328","85,769,338",579.77,"68,886,942",465.65,"6,101,123","7,936,282","2,844,989","10,792","58,351,083",450.57,1.128,,,,,,
31220,NEW JERSEY               ,GLOUCESTER             ,"6,406","29,278,526",380.87,"24,624,174",320.33,"2,129,369","1,487,597","1,037,385","5,306","27,179,266",426.86,1.016,,,,,,
31230,NEW JERSEY               ,HUDSON                 ,"8,830","55,108,613",520.09,"46,209,080",436.10,"2,494,812","5,353,826","1,050,894","7,827","44,757,780",476.53,1.113,,,,,,
31250,NEW JERSEY               ,HUNTERDON              ,"1,812","9,193,804",422.82,"8,292,211",381.36,"466,367","214,103","221,121","1,616","8,001,443",412.62,0.936,,,,,,
31260,NEW JERSEY               ,MERCER                 ,"9,249","46,675,091",420.54,"41,610,251",374.91,"1,936,354","2,158,274","970,211","8,329","39,506,840",395.27,1.072,,,,,,
31270,NEW JERSEY               ,MIDDLESEX              ,"12,108","56,627,558",389.74,"49,647,545",341.70,"3,169,382","2,416,797","1,393,833","10,291","54,828,482",443.98,1.089,,,,,,
31290,NEW JERSEY               ,MONMOUTH               ,"10,698","51,052,632",397.68,"45,527,856",354.64,"2,552,683","1,979,226","992,866","9,153","51,061,823",464.89,1.062,,,,,,
31300,NEW JERSEY               ,MORRIS                 ,"5,832","29,212,073",417.41,"26,679,837",381.23,"1,344,612","707,442","480,181","5,028","26,894,401",445.74,0.982,,,,,,
31310,NEW JERSEY               ,OCEAN                  ,"12,324","51,437,177",347.81,"47,537,217",321.44,"1,677,209","1,619,235","603,514","10,608","56,759,432",445.89,1.140,,,,,,
31320,NEW JERSEY               ,PASSAIC                ,"8,382","48,153,505",478.74,"40,459,789",402.25,"2,481,512","4,166,210","1,045,993","7,285","37,510,149",429.08,1.063,,,,,,
31340,NEW JERSEY               ,SALEM                  ,"1,954","9,218,271",393.14,"7,934,237",338.38,"451,110","636,353","196,570","1,706","8,387,846",409.72,1.082,,,,,,
31350,NEW JERSEY               ,SOMERSET               ,"3,620","17,529,115",403.52,"15,879,894",365.56,"867,640","443,597","337,982","3,064","16,569,774",450.66,0.994,,,,,,
31360,NEW JERSEY               ,SUSSEX                 ,"3,015","11,785,379",325.74,"11,068,531",305.93,"394,147","213,458","109,242","2,574","12,520,552",405.35,0.949,,,,,,
31370,NEW JERSEY               ,UNION                  ,"7,969","41,633,190",435.37,"36,498,001",381.67,"2,128,630","2,193,657","812,901","6,860","36,981,296",449.24,1.070,,,,,,
31390,NEW JERSEY               ,WARREN                 ,"2,218","9,816,487",368.82,"9,004,325",338.30,"451,418","129,835","230,908","1,927","10,061,280",435.10,1.062,,,,,,
32000,NEW MEXICO               ,BERNALILLO             ,"14,022","38,114,523",226.52,"30,102,422",178.90,"2,351,171","4,884,511","776,418","11,637","38,999,439",279.28,0.881,,,,,,
32010,NEW MEXICO               ,CATRON                 ,115,"57,144",41.41,"46,781",33.90,571,"9,047",744,102,"485,772",396.87,0.737,,,,,,
32020,NEW MEXICO               ,CHAVES                 ,"2,080","6,212,858",248.91,"5,280,113",211.54,"164,816","699,147","68,780","1,907","8,594,841",375.58,0.952,,,,,,
32025,NEW MEXICO               ,CIBOLA                 ,633,"1,657,478",218.20,"1,453,329",191.33,"45,682","141,874","16,592",550,"1,800,764",272.84,0.920,,,,,,
32030,NEW MEXICO               ,COLFAX                 ,422,"1,069,580",211.21,"976,191",192.77,"21,305","61,358","10,725",380,"1,200,299",263.22,0.920,,,,,,
32040,NEW MEXICO               ,CURRY                  ,"1,308","4,385,874",279.43,"3,850,120",245.29,"110,440","388,785","36,528","1,182","4,845,599",341.62,0.959,,,,,,
32050,NEW MEXICO               ,DEBACA                 ,69,"158,123",190.97,"137,480",166.04,"1,623","18,090",929,64,"260,186",338.78,0.949,,,,,,
32060,NEW MEXICO               ,DONA ANA               ,"3,889","13,115,324",281.03,"11,094,732",237.74,"172,461","1,714,175","133,955","3,468","14,042,740",337.44,0.943,,,,,,
32070,NEW MEXICO               ,EDDY                   ,"1,619","5,297,109",272.65,"4,694,582",241.64,"93,683","477,209","31,634","1,500","6,596,602",366.48,0.986,,,,,,
32080,NEW MEXICO               ,GRANT                  ,916,"3,000,616",272.98,"2,560,834",232.97,"94,527","323,038","22,216",830,"2,878,413",289.00,0.880,,,,,,
32090,NEW MEXICO               ,GUADALUPE              ,181,"541,270",249.20,"470,585",216.66,"16,825","48,967","4,891",164,"409,381",208.02,0.913,,,,,,
32100,NEW MEXICO               ,HARDING                ,21,"96,413",382.59,"76,111",302.03,"5,898","13,232","1,169",18,"75,832",351.07,0.841,,,,,,
32110,NEW MEXICO               ,HIDALGO                ,122,"457,964",312.82,"401,774",274.44,"8,631","45,472","2,086",101,"460,251",379.75,0.903,,,,,,
32120,NEW MEXICO               ,LEA                    ,"1,399","4,662,008",277.70,"4,088,134",243.52,"76,942","471,532","25,398","1,302","5,207,494",333.30,0.941,,,,,,
32130,NEW MEXICO               ,LINCOLN                ,499,"835,963",139.61,"719,097",120.09,"22,082","82,478","12,304",442,"1,533,137",289.05,0.783,,,,,,
32131,NEW MEXICO               ,LOS ALAMOS             ,149,"49,336",27.59,"43,914",24.56,"1,883","2,621",917,119,"337,413",236.28,0.814,,,,,,
32140,NEW MEXICO               ,LUNA                   ,660,"1,954,189",246.74,"1,730,508",218.50,"40,167","175,849","7,663",584,"1,825,781",260.53,0.946,,,,,,
32150,NEW MEXICO               ,MCKINLEY               ,"1,559","5,067,095",270.85,"4,436,295",237.13,"95,517","509,783","25,498","1,392","5,034,183",301.38,0.940,,,,,,
32160,NEW MEXICO               ,MORA                   ,241,"412,396",142.60,"339,636",117.44,"17,624","50,771","4,363",208,"539,747",216.24,0.892,,,,,,
32170,NEW MEXICO               ,OTERO                  ,"1,341","4,177,315",259.59,"3,778,439",234.80,"45,228","334,816","18,831","1,178","5,300,045",374.93,0.995,,,,,,
32180,NEW MEXICO               ,QUAY                   ,371,"942,297",211.66,"819,483",184.07,"30,368","80,868","11,577",337,"1,109,367",274.32,0.946,,,,,,
32190,NEW MEXICO               ,RIO ARRIBA             ,"1,367","3,839,764",234.07,"3,358,025",204.71,"92,471","365,620","23,647","1,226","3,822,534",259.82,0.866,,,,,,
32200,NEW MEXICO               ,ROOSEVELT              ,421,"1,636,448",323.92,"1,415,102",280.11,"63,333","138,128","19,884",389,"1,487,021",318.56,0.914,,,,,,
32210,NEW MEXICO               ,SANDOVAL               ,"1,883","4,814,962",213.09,"4,109,958",181.89,"175,174","494,832","34,997","1,494","6,114,619",341.07,0.854,,,,,,
32220,NEW MEXICO               ,SAN JUAN               ,"2,888","11,924,966",344.10,"10,274,400",296.47,"243,684","1,365,396","41,485","2,531","10,497,323",345.63,0.934,,,,,,
32230,NEW MEXICO               ,SAN MIGUEL             ,"1,515","3,572,554",196.51,"3,188,962",175.41,"58,328","304,582","20,680","1,366","4,107,803",250.60,0.980,,,,,,
32240,NEW MEXICO               ,SANTA FE               ,"3,189","7,304,219",190.87,"6,566,752",171.60,"109,536","568,929","59,001","2,732","9,110,806",277.90,0.800,,,,,,
32250,NEW MEXICO               ,SIERRA                 ,479,"1,075,438",187.10,"914,570",159.11,"18,945","132,748","9,174",423,"1,383,710",272.60,0.886,,,,,,
32260,NEW MEXICO               ,SOCORRO                ,491,"807,033",136.97,"695,726",118.08,"14,777","90,707","5,821",441,"1,553,140",293.49,0.885,,,,,,
32270,NEW MEXICO               ,TAOS                   ,976,"2,773,708",236.83,"2,412,961",206.02,"96,644","245,528","18,573",865,"2,835,840",273.20,0.837,,,,,,
32280,NEW MEXICO               ,TORRANCE               ,450,"1,023,697",189.57,"806,846",149.42,"51,391","144,201","21,257",368,"1,032,141",233.73,0.794,,,,,,
32290,NEW MEXICO               ,UNION                  ,85,"595,891",584.21,"521,194",510.97,"22,405","45,184","7,107",79,"645,624",681.04,0.891,,,,,,
32300,NEW MEXICO               ,VALENCIA               ,"1,927","3,878,660",167.73,"3,089,234",133.59,"202,777","512,135","74,512","1,613","5,311,009",274.39,0.868,,,,,,
33000,NEW YORK                 ,ALBANY                 ,"6,403","24,118,899",313.90,"19,336,776",251.66,"1,914,340","1,809,671","1,058,111","5,368","21,006,141",326.10,1.050,,,,,,
33010,NEW YORK                 ,ALLEGANY               ,"1,364","3,415,279",208.66,"2,786,320",170.23,"237,989","292,675","98,294","1,127","4,023,602",297.52,1.006,,,,,,
33020,NEW YORK                 ,BRONX                  ,"20,293","159,425,067",654.68,"99,092,084",406.92,"18,289,636","26,552,701","15,490,646","17,057","87,492,076",427.45,1.164,,,,,,
33030,NEW YORK                 ,BROOME                 ,"6,815","20,046,588",245.13,"17,256,399",211.01,"921,839","1,301,914","566,435","6,001","22,803,401",316.66,1.016,,,,,,
33040,NEW YORK                 ,CATTARAUGUS            ,"2,961","8,854,169",249.19,"7,411,596",208.59,"514,324","636,803","291,444","2,482","10,356,258",347.71,1.040,,,,,,
33050,NEW YORK                 ,CAYUGA                 ,"2,026","5,599,298",230.31,"4,932,012",202.86,"269,302","313,322","84,660","1,698","6,769,447",332.23,0.982,,,,,,
33060,NEW YORK                 ,CHAUTAUQUA             ,"4,545","11,499,597",210.85,"10,035,633",184.01,"406,047","798,398","259,516","3,887","14,220,841",304.88,1.028,,,,,,
33070,NEW YORK                 ,CHEMUNG                ,"3,435","9,336,519",226.50,"8,219,312",199.40,"231,991","789,344","95,871","2,985","11,463,129",320.02,1.098,,,,,,
33080,NEW YORK                 ,CHENANGO               ,"1,755","5,383,499",255.63,"4,627,178",219.71,"281,033","358,542","116,745","1,518","5,901,971",324.00,0.965,,,,,,
33090,NEW YORK                 ,CLINTON                ,"3,792","12,305,262",270.42,"11,192,474",245.97,"340,444","684,276","88,066","3,440","12,998,104",314.88,1.001,,,,,,
33200,NEW YORK                 ,COLUMBIA               ,"1,943","6,554,978",281.14,"5,675,037",243.40,"294,353","463,889","121,697","1,679","6,815,571",338.28,1.009,,,,,,
33210,NEW YORK                 ,CORTLAND               ,"1,293","4,522,634",291.48,"3,890,141",250.72,"237,214","331,327","63,950","1,098","5,119,356",388.54,1.109,,,,,,
33220,NEW YORK                 ,DELAWARE               ,"1,332","4,241,088",265.33,"3,652,329",228.50,"224,010","260,351","104,396","1,146","4,618,615",335.85,0.967,,,,,,
33230,NEW YORK                 ,DUTCHESS               ,"7,683","32,911,968",356.98,"29,365,644",318.51,"985,951","2,127,790","432,581","6,583","29,375,604",371.86,1.023,,,,,,
33240,NEW YORK                 ,ERIE                   ,"23,740","75,746,130",265.89,"60,798,498",213.42,"5,510,318","5,517,670","3,919,642","19,024","69,197,404",303.11,1.012,,,,,,
33260,NEW YORK                 ,ESSEX                  ,"1,202","3,933,345",272.69,"3,509,000",243.28,"172,899","205,904","45,541","1,049","4,490,586",356.74,0.945,,,,,,
33270,NEW YORK                 ,FRANKLIN               ,"1,455","4,614,772",264.31,"3,903,034",223.54,"291,546","362,294","57,896","1,251","5,083,839",338.65,1.011,,,,,,
33280,NEW YORK                 ,FULTON                 ,"2,005","6,268,539",260.54,"5,375,268",223.41,"251,153","541,883","100,234","1,769","7,037,316",331.51,1.040,,,,,,
33290,NEW YORK                 ,GENESEE                ,"1,713","4,966,180",241.59,"3,923,100",190.85,"431,625","403,325","208,128","1,365","4,709,493",287.51,1.069,,,,,,
33300,NEW YORK                 ,GREENE                 ,"1,436","3,889,235",225.70,"3,338,862",193.76,"184,949","262,184","103,238","1,199","4,762,386",331.00,1.020,,,,,,
33310,NEW YORK                 ,HAMILTON               ,99,"128,293",107.99,"116,488",98.05,"3,918","6,315","1,571",83,"295,937",297.13,0.881,,,,,,
33320,NEW YORK                 ,HERKIMER               ,"1,777","5,061,416",237.36,"4,359,471",204.44,"305,200","287,319","109,425","1,484","6,036,345",338.97,1.045,,,,,,
33330,NEW YORK                 ,JEFFERSON              ,"3,164","9,878,830",260.19,"8,773,575",231.08,"390,466","582,520","132,267","2,714","10,342,950",317.58,1.032,,,,,,
33331,NEW YORK                 ,KINGS                  ,"32,010","221,621,473",576.96,"148,652,385",386.99,"22,651,680","31,963,658","18,353,748","27,416","152,797,478",464.44,1.308,,,,,,
33340,NEW YORK                 ,LEWIS                  ,749,"1,878,650",209.02,"1,669,059",185.70,"65,674","124,955","18,961",640,"1,961,309",255.38,0.945,,,,,,
33350,NEW YORK                 ,LIVINGSTON             ,"1,471","3,349,184",189.73,"2,497,176",141.47,"382,759","271,101","198,147","1,142","4,169,248",304.24,0.965,,,,,,
33360,NEW YORK                 ,MADISON                ,"1,693","3,666,137",180.46,"3,043,277",149.80,"231,549","307,115","84,193","1,390","4,815,373",288.69,0.936,,,,,,
33370,NEW YORK                 ,MONROE                 ,"17,815","54,001,993",252.61,"39,948,644",186.87,"6,331,652","3,773,605","3,948,090","14,447","55,104,739",317.86,1.032,,,,,,
33380,NEW YORK                 ,MONTGOMERY             ,"1,651","4,316,521",217.87,"3,663,598",184.92,"198,352","366,266","88,303","1,395","5,255,774",313.96,1.073,,,,,,
33400,NEW YORK                 ,NASSAU                 ,"21,266","112,656,377",441.46,"91,788,392",359.68,"9,026,598","5,927,976","5,913,412","17,938","97,127,453",451.22,1.121,,,,,,
33420,NEW YORK                 ,NEW YORK               ,"21,372","158,130,729",616.58,"110,277,056",429.99,"16,901,305","19,051,280","11,901,085","18,808","105,665,233",468.18,1.088,,,,,,
33500,NEW YORK                 ,NIAGARA                ,"6,699","20,184,829",251.09,"15,945,491",198.36,"1,027,377","2,566,976","644,983","5,295","19,394,251",305.23,1.019,,,,,,
33510,NEW YORK                 ,ONEIDA                 ,"8,334","24,092,435",240.91,"21,220,772",212.19,"1,005,891","1,500,118","365,652","7,188","27,002,848",313.05,1.061,,,,,,
33520,NEW YORK                 ,ONONDAGA               ,"11,567","38,001,475",273.78,"30,521,428",219.89,"3,184,990","3,285,314","1,009,741","9,541","39,462,781",344.68,0.995,,,,,,
33530,NEW YORK                 ,ONTARIO                ,"2,836","6,047,949",177.71,"5,013,004",147.30,"411,132","425,029","198,783","2,297","7,663,255",278.02,0.968,,,,,,
33540,NEW YORK                 ,ORANGE                 ,"8,354","34,418,204",343.33,"30,156,440",300.82,"1,102,768","2,648,911","510,084","7,020","34,301,343",407.19,1.057,,,,,,
33550,NEW YORK                 ,ORLEANS                ,"1,178","2,992,366",211.68,"2,390,801",169.13,"263,276","213,223","125,065",967,"3,000,484",258.57,0.962,,,,,,
33560,NEW YORK                 ,OSWEGO                 ,"4,091","11,829,947",240.98,"9,904,456",201.75,"773,426","943,896","208,168","3,390","12,360,446",303.85,0.970,,,,,,
33570,NEW YORK                 ,OTSEGO                 ,"2,022","5,348,373",220.42,"4,536,061",186.95,"353,569","326,231","132,510","1,763","6,372,578",301.22,0.915,,,,,,
33580,NEW YORK                 ,PUTNAM                 ,"1,868","7,507,189",334.90,"6,556,654",292.50,"405,626","381,429","163,479","1,599","8,081,148",421.16,1.014,,,,,,
33590,NEW YORK                 ,QUEENS                 ,"23,971","155,219,484",539.61,"113,241,348",393.67,"14,661,913","16,400,292","10,915,929","20,213","109,717,702",452.34,1.187,,,,,,
