"ESRD -- 2012 ENROLLMENT, REIMBURSEMENT, PER CAPITA COST (MONTHLY) FOR HOSPITAL AND SUPPLEMENTARY MEDICAL INSURANCE BY STATE AND COUNTY OF RESIDENCE, BENEFICIARIES ENROLLED IN PARTS A AND/OR B, REIMBURSEMENTS FOR HOSPICE AND COST CONTRATCS EXCLUDED",,,,,,,,,,,,,,,,,,,,
CODE,STATE,COUNTY,PART A ENROLLMENT,PART A TOTAL REIMBURSEMENT,PART A TOTAL,PART A REIMBURSEMENT,PART A PER CAPITA,PART A,PART A DSH,PART A GME,PART B ENROLLMENT,PART B TOTAL,PART B PER CAPITA,,,,,,,
28140,NEBRASKA                 ,CHASE                  ,2,"110,824","4,617.67",100350,"4,181.25","4,662","4,541","1,271",2,"95,450","3,977.08",,,,,,,
28150,NEBRASKA                 ,CHERRY                 ,7,"218,303","2,598.85",204638,"2,436.17","2,666","10,726",273,7,"259,100","3,084.52",,,,,,,
28160,NEBRASKA                 ,CHEYENNE               ,7,"114,500","1,363.10",105980,"1,261.67","1,274","7,045",201,7,"160,112","1,906.10",,,,,,,
28170,NEBRASKA                 ,CLAY                   ,3,"95,353","2,648.69",94272,"2,618.67",0,"1,081",0,3,"575,833","15,995.36",,,,,,,
28180,NEBRASKA                 ,COLFAX                 ,14,"207,744","1,236.57",186656,"1,111.05","10,723","9,093","1,272",13,"380,334","2,438.04",,,,,,,
28190,NEBRASKA                 ,CUMING                 ,7,"53,151",632.75,51609,614.39,0,"1,542",0,6,"197,545","2,743.68",,,,,,,
28200,NEBRASKA                 ,CUSTER                 ,8,"126,408","1,316.75",105081,"1,094.59","8,272","11,008","2,047",8,"344,301","3,586.47",,,,,,,
28210,NEBRASKA                 ,DAKOTA                 ,15,"185,523","1,030.68",166047,922.48,"5,500","11,461","2,515",14,"409,488","2,437.43",,,,,,,
28220,NEBRASKA                 ,DAWES                  ,7,"62,575",744.94,59502,708.36,549,"2,288",236,6,"202,462","2,811.97",,,,,,,
28230,NEBRASKA                 ,DAWSON                 ,14,"404,968","2,410.52",369894,"2,201.75","11,029","21,803","2,242",14,"598,597","3,563.08",,,,,,,
28240,NEBRASKA                 ,DEUEL                  ,1,0,0.00,0,0.00,0,0,0,1,"43,449","3,620.75",,,,,,,
28250,NEBRASKA                 ,DIXON                  ,10,"216,572","1,804.77",201402,"1,678.35","2,059","11,750","1,361",9,"384,896","3,563.85",,,,,,,
28260,NEBRASKA                 ,DODGE                  ,31,"504,698","1,356.72",452546,"1,216.52","21,031","25,921","5,200",29,"1,139,836","3,275.39",,,,,,,
28270,NEBRASKA                 ,DOUGLAS                ,594,"15,282,362","2,143.99",12668229.28,"1,777.25","1,110,207","1,067,907","436,018",567,"19,143,649","2,813.59",,,,,,,
28280,NEBRASKA                 ,DUNDY                  ,1,"37,423","3,118.58",36233,"3,019.42",51,"1,087",52,1,"107,361","8,946.75",,,,,,,
28290,NEBRASKA                 ,FILLMORE               ,6,"71,908",998.72,67629,939.29,242,"3,891",146,6,"196,698","2,731.92",,,,,,,
28300,NEBRASKA                 ,FRANKLIN               ,7,"143,571","1,709.18",120774,"1,437.79","11,282","9,617","1,898",7,"274,196","3,264.24",,,,,,,
28310,NEBRASKA                 ,FRONTIER               ,1,"38,051","3,170.92",32197,"2,683.08","3,074","2,153",627,1,"36,710","3,059.17",,,,,,,
28320,NEBRASKA                 ,FURNAS                 ,6,"296,547","4,118.71",290549,"4,035.40",261,"5,638",99,6,"292,619","4,064.15",,,,,,,
28330,NEBRASKA                 ,GAGE                   ,30,"675,243","1,875.68",619377,"1,720.49","13,955","38,449","3,462",30,"1,219,949","3,388.75",,,,,,,
28340,NEBRASKA                 ,GARDEN                 ,1,"157,311","13,109.25",110219,"9,184.92","27,906","16,691","2,495",1,"41,347","3,445.58",,,,,,,
28350,NEBRASKA                 ,GARFIELD               ,1,"31,268","2,605.67",29533,"2,461.08",103,"1,601",31,1,"48,628","4,052.33",,,,,,,
28360,NEBRASKA                 ,GOSPER                 ,3,"113,111","3,141.97",100951,"2,804.19","4,974","5,879","1,307",3,"108,380","3,010.56",,,,,,,
28370,NEBRASKA                 ,GRANT                  ,1,0,0.00,0,0.00,0,0,0,1,"23,583","1,965.25",,,,,,,
28380,NEBRASKA                 ,GREELEY                ,1,"17,302","1,441.83",15690,"1,307.50",116,"1,448",48,1,"69,109","5,759.08",,,,,,,
28390,NEBRASKA                 ,HALL                   ,79,"1,002,036","1,057.00",902969,952.50,"28,977","60,027","10,063",75,"2,305,545","2,561.72",,,,,,,
28400,NEBRASKA                 ,HAMILTON               ,11,"233,420","1,768.33",195828,"1,483.55","18,867","15,482","3,243",10,"284,157","2,367.98",,,,,,,
28410,NEBRASKA                 ,HARLAN                 ,1,0,0.00,0,0.00,0,0,0,1,0,0.00,,,,,,,
28420,NEBRASKA                 ,HAYES                  ,1,0,0.00,0,0.00,0,0,0,1,0,0.00,,,,,,,
28430,NEBRASKA                 ,HITCHCOCK              ,4,"29,907",623.06,25265,526.35,"2,004","1,994",644,4,"113,854","2,371.96",,,,,,,
28440,NEBRASKA                 ,HOLT                   ,12,"97,617",677.90,94915,659.13,"1,220",855,627,12,"299,497","2,079.84",,,,,,,
28450,NEBRASKA                 ,HOOKER                 ,2,"66,140","2,755.83",55114,"2,296.42","4,697","4,448","1,881",2,"99,515","4,146.46",,,,,,,
28460,NEBRASKA                 ,HOWARD                 ,7,"79,644",948.14,58279,693.80,"9,987","7,600","3,778",7,"194,009","2,309.63",,,,,,,
28470,NEBRASKA                 ,JEFFERSON              ,6,"56,401",783.35,52690,731.81,338,"3,146",227,6,"252,535","3,507.43",,,,,,,
28480,NEBRASKA                 ,JOHNSON                ,1,0,0.00,0,0.00,0,0,0,1,"1,016",84.67,,,,,,,
28490,NEBRASKA                 ,KEARNEY                ,8,"138,376","1,441.42",132501,"1,380.22",294,"5,441",140,7,"274,043","3,262.42",,,,,,,
28500,NEBRASKA                 ,KEITH                  ,9,"320,719","2,969.62",298906,"2,767.65","1,775","19,427",611,9,"278,856","2,582.00",,,,,,,
28510,NEBRASKA                 ,KEYA PAHA              ,1,"37,186","3,098.83",36876,"3,073.00",0,310,0,1,"48,889","4,074.08",,,,,,,
28520,NEBRASKA                 ,KIMBALL                ,1,"26,693","2,224.42",25455,"2,121.25",334,904,0,1,"49,653","4,137.75",,,,,,,
28530,NEBRASKA                 ,KNOX                   ,10,"497,408","4,145.07",453749,"3,781.24","8,843","31,984","2,832",10,"371,312","3,094.27",,,,,,,
28540,NEBRASKA                 ,LANCASTER              ,209,"4,433,874","1,767.89",4021232,"1,603.36","103,592","277,480","31,570",198,"8,529,040","3,589.66",,,,,,,
28550,NEBRASKA                 ,LINCOLN                ,32,"610,782","1,590.58",562163.04,"1,463.97","12,350","32,340","3,929",31,"1,185,256","3,186.17",,,,,,,
28560,NEBRASKA                 ,LOGAN                  ,1,0,0.00,0,0.00,0,0,0,1,"5,167",430.58,,,,,,,
28570,NEBRASKA                 ,LOUP                   ,1,0,0.00,0,0.00,0,0,0,1,0,0.00,,,,,,,
28580,NEBRASKA                 ,MCPHERSON              ,1,0,0.00,0,0.00,0,0,0,1,0,0.00,,,,,,,
28590,NEBRASKA                 ,MADISON                ,34,"1,061,367","2,601.39",1031261,"2,527.60","3,886","24,634","1,586",32,"1,121,048","2,919.40",,,,,,,
28600,NEBRASKA                 ,MERRICK                ,2,"234,817","9,784.04",225110,"9,379.58","3,408","5,551",748,2,"104,258","4,344.08",,,,,,,
28610,NEBRASKA                 ,MORRILL                ,6,"40,366",560.64,37890,526.25,56,"2,381",39,6,"205,837","2,858.85",,,,,,,
28620,NEBRASKA                 ,NANCE                  ,4,"71,262","1,484.63",52133,"1,086.10","7,307","8,687","3,135",4,"174,125","3,627.60",,,,,,,
28630,NEBRASKA                 ,NEMAHA                 ,7,"186,030","2,214.64",171551,"2,042.27","4,916","8,045","1,518",7,"237,563","2,828.13",,,,,,,
28640,NEBRASKA                 ,NUCKOLLS               ,4,"102,566","2,136.79",87139,"1,815.40","6,767","6,493","2,167",4,"153,190","3,191.46",,,,,,,
28650,NEBRASKA                 ,OTOE                   ,5,"100,213","1,670.22",82926,"1,382.10","8,631","6,689","1,967",5,"141,218","2,353.63",,,,,,,
28660,NEBRASKA                 ,PAWNEE                 ,1,"81,070","6,755.83",79421,"6,618.42",119,"1,482",48,1,"97,593","8,132.75",,,,,,,
28670,NEBRASKA                 ,PERKINS                ,5,"80,480","1,341.33",60561,"1,009.35","6,660","12,309",950,5,"112,575","1,876.25",,,,,,,
28680,NEBRASKA                 ,PHELPS                 ,3,"117,884","3,274.56",113062,"3,140.61",194,"4,523",105,3,"73,039","2,028.86",,,,,,,
28690,NEBRASKA                 ,PIERCE                 ,6,"72,201","1,002.79",70230,975.42,0,"1,971",0,6,"194,143","2,696.43",,,,,,,
28700,NEBRASKA                 ,PLATTE                 ,26,"259,902",833.02,220695,707.36,"13,504","21,988","3,715",23,"663,771","2,404.97",,,,,,,
28710,NEBRASKA                 ,POLK                   ,9,"72,018",666.83,65121,602.97,717,"6,015",165,9,"225,283","2,085.95",,,,,,,
28720,NEBRASKA                 ,RED WILLOW             ,19,"157,264",689.75,148383,650.80,897,"7,767",217,18,"567,662","2,628.06",,,,,,,
28730,NEBRASKA                 ,RICHARDSON             ,15,"219,058","1,216.99",185593,"1,031.07","12,510","17,517","3,438",15,"525,821","2,921.23",,,,,,,
28740,NEBRASKA                 ,ROCK                   ,1,0,0.00,0,0.00,0,0,0,1,"12,150","1,012.50",,,,,,,
28750,NEBRASKA                 ,SALINE                 ,13,"119,368",765.18,114586,734.53,419,"4,050",313,13,"537,390","3,444.81",,,,,,,
28760,NEBRASKA                 ,SARPY                  ,92,"2,439,689","2,209.86",1981808.77,"1,795.12","194,483","188,067","75,331",88,"3,375,433","3,196.43",,,,,,,
28770,NEBRASKA                 ,SAUNDERS               ,18,"311,259","1,441.01",267017,"1,236.19","19,522","20,100","4,620",18,"613,130","2,838.56",,,,,,,
28780,NEBRASKA                 ,SCOTTS BLUFF           ,61,"1,177,612","1,608.76",1088582,"1,487.13","21,289","64,426","3,315",58,"2,147,864","3,086.01",,,,,,,
28790,NEBRASKA                 ,SEWARD                 ,10,"119,929",999.41,100059,833.83,"7,032","11,303","1,535",9,"357,749","3,312.49",,,,,,,
28800,NEBRASKA                 ,SHERIDAN               ,1,"165,232","13,769.33",149708,"12,475.67","2,036","13,080",408,1,"136,473","11,372.75",,,,,,,
28810,NEBRASKA                 ,SHERMAN                ,3,"148,560","4,126.67",143706,"3,991.83",289,"4,448",117,3,"134,599","3,738.86",,,,,,,
28820,NEBRASKA                 ,SIOUX                  ,1,0,0.00,0,0.00,0,0,0,1,0,0.00,,,,,,,
28830,NEBRASKA                 ,STANTON                ,4,"67,107","1,398.06",63557,"1,324.10","1,432","1,444",674,3,"47,387","1,316.31",,,,,,,
28840,NEBRASKA                 ,THAYER                 ,3,"201,710","5,603.06",193664,"5,379.56",816,"6,960",270,3,"126,626","3,517.39",,,,,,,
28850,NEBRASKA                 ,THOMAS                 ,1,0,0.00,0,0.00,0,0,0,1,0,0.00,,,,,,,
28860,NEBRASKA                 ,THURSTON               ,29,"705,464","2,027.20",668336,"1,920.51","9,364","23,134","4,630",27,"1,097,905","3,388.60",,,,,,,
28870,NEBRASKA                 ,VALLEY                 ,1,0,0.00,0,0.00,0,0,0,1,"29,199","2,433.25",,,,,,,
28880,NEBRASKA                 ,WASHINGTON             ,17,"426,208","2,089.25",381527,"1,870.23","8,423","34,369","1,889",15,"641,966","3,566.48",,,,,,,
28890,NEBRASKA                 ,WAYNE                  ,5,"8,014",133.57,8014,133.57,0,0,0,4,"88,302","1,839.63",,,,,,,
28900,NEBRASKA                 ,WEBSTER                ,2,0,0.00,0,0.00,0,0,0,2,"58,782","2,449.25",,,,,,,
28910,NEBRASKA                 ,WHEELER                ,1,"28,499","2,374.92",28499,"2,374.92",0,0,0,1,"36,705","3,058.75",,,,,,,
28920,NEBRASKA                 ,YORK                   ,20,"521,355","2,172.31",476389,"1,984.95","8,131","34,408","2,427",20,"752,673","3,136.14",,,,,,,
29000,NEVADA                   ,CHURCHILL              ,33,"653,735","1,650.85",598280,"1,510.81","12,362","38,437","4,656",32,"1,084,436","2,824.05",,,,,,,
29010,NEVADA                   ,CLARK                  ,2161,"56,180,431","2,166.45",50358278,"1,941.94","1,107,727","4,235,672","478,754",1987,"76,216,043","3,196.45",,,,,,,
29020,NEVADA                   ,DOUGLAS                ,33,"676,054","1,707.21",646368,"1,632.24","10,127","17,395","2,164",32,"1,137,778","2,962.96",,,,,,,
29030,NEVADA                   ,ELKO                   ,54,"1,084,530","1,673.66",947649,"1,462.42","64,507","61,697","10,677",50,"1,458,062","2,430.10",,,,,,,
29040,NEVADA                   ,ESMERALDA              ,1,0,0.00,0,0.00,0,0,0,1,0,0.00,,,,,,,
29050,NEVADA                   ,EUREKA                 ,1,0,0.00,0,0.00,0,0,0,1,"35,352","2,946.00",,,,,,,
29060,NEVADA                   ,HUMBOLDT               ,11,"330,353","2,502.67",278452,"2,109.48","19,422","27,939","4,540",10,"428,646","3,572.05",,,,,,,
29070,NEVADA                   ,LANDER                 ,2,"53,337","2,222.38",52385,"2,182.71",0,952,0,2,"176,552","7,356.33",,,,,,,
29080,NEVADA                   ,LINCOLN                ,12,"424,864","2,950.44",400092,"2,778.42","2,156","21,124","1,492",11,"359,628","2,724.45",,,,,,,
29090,NEVADA                   ,LYON                   ,63,"1,056,796","1,397.88",993828,"1,314.59","18,962","38,610","5,396",61,"2,140,273","2,923.87",,,,,,,
29100,NEVADA                   ,MINERAL                ,7,"156,692","1,865.38",133339,"1,587.37","9,116","12,109","2,128",6,"185,317","2,573.85",,,,,,,
29110,NEVADA                   ,NYE                    ,59,"1,128,717","1,594.23",1017370,"1,436.96","13,105","92,871","5,371",55,"2,171,721","3,290.49",,,,,,,
29120,NEVADA                   ,CARSON CITY            ,87,"1,246,858","1,194.31",1225271,"1,173.63","7,982","11,789","1,816",81,"2,441,844","2,512.19",,,,,,,
29130,NEVADA                   ,PERSHING               ,3,"188,686","5,241.28",159710,"4,436.39","8,979","18,062","1,935",3,"130,849","3,634.69",,,,,,,
29140,NEVADA                   ,STOREY                 ,1,0,0.00,0,0.00,0,0,0,1,0,0.00,,,,,,,
29150,NEVADA                   ,WASHOE                 ,408,"6,933,595","1,416.18",6243766,"1,275.28","202,497","434,420","52,912",384,"13,365,583","2,900.52",,,,,,,
29160,NEVADA                   ,WHITE PINE             ,10,"261,178","2,176.48",214063,"1,783.86","21,618","22,882","2,615",9,"361,363","3,345.95",,,,,,,
30000,NEW HAMPSHIRE            ,BELKNAP                ,48,"1,500,530","2,605.09",1316456,"2,285.51","117,668","44,155","22,251",43,"1,583,129","3,068.08",,,,,,,
30010,NEW HAMPSHIRE            ,CARROLL                ,36,"867,465","2,008.02",792162,"1,833.71","34,596","33,118","7,589",35,"1,293,825","3,080.54",,,,,,,
30020,NEW HAMPSHIRE            ,CHESHIRE               ,68,"1,667,503","2,043.51",1516893,"1,858.94","108,104","26,885","15,621",64,"2,275,579","2,962.99",,,,,,,
30030,NEW HAMPSHIRE            ,COOS                   ,33,"933,275","2,356.76",733507,"1,852.29","137,612","43,623","18,533",30,"1,383,345","3,842.63",,,,,,,
30040,NEW HAMPSHIRE            ,GRAFTON                ,45,"1,214,387","2,248.86",997918,"1,848.00","147,476","42,443","26,550",41,"1,492,492","3,033.52",,,,,,,
30050,NEW HAMPSHIRE            ,HILLSBOROUGH           ,271,"5,996,643","1,843.99",5514916,"1,695.85","253,453","181,340","46,934",247,"8,562,600","2,888.87",,,,,,,
30060,NEW HAMPSHIRE            ,MERRIMACK              ,84,"1,564,837","1,552.42",1402003,"1,390.88","109,396","28,106","25,332",77,"2,886,716","3,124.15",,,,,,,
30070,NEW HAMPSHIRE            ,ROCKINGHAM             ,219,"6,024,398","2,292.39",5520037,"2,100.47","271,291","183,100","49,970",197,"8,676,904","3,670.43",,,,,,,
30080,NEW HAMPSHIRE            ,STRAFFORD              ,95,"2,314,673","2,030.41",2108295,"1,849.38","87,882","101,996","16,500",89,"3,336,586","3,124.14",,,,,,,
30090,NEW HAMPSHIRE            ,SULLIVAN               ,32,"656,788","1,710.39",515180,"1,341.61","94,670","27,099","19,839",27,"946,737","2,922.03",,,,,,,
31000,NEW JERSEY               ,ATLANTIC               ,511,"12,819,322","2,090.56",11513963,"1,877.68","450,585","711,671","143,103",482,"23,641,712","4,087.43",,,,,,,
31100,NEW JERSEY               ,BERGEN                 ,1109,"33,974,493","2,552.94",31273129.39,"2,349.95","1,346,163","1,140,441","214,760",1052,"54,614,257","4,326.22",,,,,,,
31150,NEW JERSEY               ,BURLINGTON             ,593,"18,376,101","2,582.36",16628135,"2,336.72","796,383","646,345","305,238",563,"26,530,997","3,927.03",,,,,,,
31160,NEW JERSEY               ,CAMDEN                 ,851,"25,437,714","2,490.96",21053167,"2,061.61","1,909,095","1,708,264","767,188",788,"37,591,030","3,975.36",,,,,,,
31180,NEW JERSEY               ,CAPE MAY               ,187,"5,332,649","2,376.40",4853504,"2,162.88","179,376","237,092","62,677",182,"7,378,128","3,378.26",,,,,,,
31190,NEW JERSEY               ,CUMBERLAND             ,309,"9,083,244","2,449.63",7523453,"2,028.98","439,605","995,631","124,555",300,"12,723,456","3,534.29",,,,,,,
31200,NEW JERSEY               ,ESSEX                  ,1787,"68,314,955","3,185.74",55721282,"2,598.46","4,511,561","6,614,431","1,467,681",1656,"98,722,550","4,967.92",,,,,,,
31220,NEW JERSEY               ,GLOUCESTER             ,328,"8,989,449","2,283.90",7443919,"1,891.24","741,569","531,997","271,964",303,"12,849,361","3,533.93",,,,,,,
31230,NEW JERSEY               ,HUDSON                 ,856,"28,965,115","2,819.81",23847290,"2,321.58","1,300,449","3,409,924","407,452",803,"40,561,925","4,209.42",,,,,,,
31250,NEW JERSEY               ,HUNTERDON              ,74,"1,723,755","1,941.17",1587002,"1,787.16","75,908","31,315","29,530",68,"2,785,518","3,413.63",,,,,,,
31260,NEW JERSEY               ,MERCER                 ,621,"18,091,558","2,427.75",15777021,"2,117.15","927,025","1,052,184","335,328",587,"26,087,100","3,703.45",,,,,,,
31270,NEW JERSEY               ,MIDDLESEX              ,964,"28,744,122","2,484.80",24862473,"2,149.25","1,903,092","1,371,506","607,051",909,"44,177,483","4,050.01",,,,,,,
31290,NEW JERSEY               ,MONMOUTH               ,869,"20,716,639","1,986.64",18586593,"1,782.37","1,057,768","738,354","333,924",833,"37,228,267","3,724.32",,,,,,,
31300,NEW JERSEY               ,MORRIS                 ,467,"12,040,652","2,148.58",10912376,"1,947.25","699,811","224,711","203,754",440,"20,403,092","3,864.22",,,,,,,
31310,NEW JERSEY               ,OCEAN                  ,892,"22,323,147","2,085.50",20821653,"1,945.22","767,184","517,974","216,336",853,"36,351,188","3,551.31",,,,,,,
31320,NEW JERSEY               ,PASSAIC                ,835,"24,992,148","2,494.23",21061609,"2,101.96","1,270,110","2,221,308","439,121",792,"46,442,191","4,886.59",,,,,,,
31340,NEW JERSEY               ,SALEM                  ,98,"3,117,641","2,651.06",2712800,"2,306.80","131,883","221,460","51,498",91,"4,148,389","3,798.89",,,,,,,
31350,NEW JERSEY               ,SOMERSET               ,289,"6,972,212","2,010.44",6160745,"1,776.45","460,353","226,029","125,085",265,"10,771,403","3,387.23",,,,,,,
31360,NEW JERSEY               ,SUSSEX                 ,155,"3,451,842","1,855.83",3172956,"1,705.89","161,053","72,366","45,467",148,"5,519,582","3,107.87",,,,,,,
