"AGED - HOSPICE - 2010 ENROLLMENT, REIMBURSEMENT, PER CAPITA COST (MONTHLY) ",,,,,,,,,,,,,,
FOR HOSPITAL AND SUPPLEMENTARY MEDICAL INSURANCE BY STATE AND COUNTY OF RESIDENCE,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
CODE,STATE,COUNTY,PART A ENROLLMENT,PART A TOTAL REIMBURSEMENT,PART A TOTAL PER CAPITA,PART A REIMBURSEMENT W/O IME/DSH/GME,PART A PER CAPITA W/O IME/DSH/GME,PART A IME,PART A DSH,PART A GME,PART B ENROLLMENT,PART B TOTAL REIMBURSEMENT,PART B PER CAPITA,
4400,ARKANSAS                 ,LITTLE RIVER           ,"1,972","818,798",34.60,"818,798",34.60,0,0,0,"1,876",0,0.00,
4410,ARKANSAS                 ,LOGAN                  ,"3,041","746,685",20.46,"746,685",20.46,0,0,0,"2,922",0,0.00,
4420,ARKANSAS                 ,LONOKE                 ,"6,581","1,776,976",22.50,"1,776,976",22.50,0,0,0,"6,198",0,0.00,
4430,ARKANSAS                 ,MADISON                ,"2,288","631,543",23.00,"631,543",23.00,0,0,0,"2,048",0,0.00,
4440,ARKANSAS                 ,MARION                 ,"2,651","405,810",12.76,"405,810",12.76,0,0,0,"2,522",0,0.00,
4450,ARKANSAS                 ,MILLER                 ,"5,049","3,141,388",51.85,"3,141,388",51.85,0,0,0,"4,777",0,0.00,
4460,ARKANSAS                 ,MISSISSIPPI            ,"4,824","1,680,867",29.04,"1,680,867",29.04,0,0,0,"4,612",0,0.00,
4470,ARKANSAS                 ,MONROE                 ,"1,359","330,676",20.28,"330,676",20.28,0,0,0,"1,304",0,0.00,
4480,ARKANSAS                 ,MONTGOMERY             ,"1,572","363,882",19.29,"363,882",19.29,0,0,0,"1,486",0,0.00,
4490,ARKANSAS                 ,NEVADA                 ,"1,288","248,031",16.05,"248,031",16.05,0,0,0,"1,240",0,0.00,
4500,ARKANSAS                 ,NEWTON                 ,"1,138","235,794",17.27,"235,794",17.27,0,0,0,"1,085",0,0.00,
4510,ARKANSAS                 ,OUACHITA               ,"3,744","1,399,491",31.15,"1,399,491",31.15,0,0,0,"3,589",0,0.00,
4520,ARKANSAS                 ,PERRY                  ,"1,457","227,619",13.02,"227,619",13.02,0,0,0,"1,358",0,0.00,
4530,ARKANSAS                 ,PHILLIPS               ,"2,601","756,070",24.22,"756,070",24.22,0,0,0,"2,462",0,0.00,
4540,ARKANSAS                 ,PIKE                   ,"1,757","346,766",16.45,"346,766",16.45,0,0,0,"1,701",0,0.00,
4550,ARKANSAS                 ,POINSETT               ,"3,375","796,756",19.67,"796,756",19.67,0,0,0,"3,266",0,0.00,
4560,ARKANSAS                 ,POLK                   ,"3,602","1,457,354",33.72,"1,457,354",33.72,0,0,0,"3,421",0,0.00,
4570,ARKANSAS                 ,POPE                   ,"6,768","1,749,340",21.54,"1,749,340",21.54,0,0,0,"6,478",0,0.00,
4580,ARKANSAS                 ,PRAIRIE                ,"1,377","251,397",15.21,"251,397",15.21,0,0,0,"1,324",0,0.00,
4590,ARKANSAS                 ,PULASKI                ,"43,287","15,771,844",30.36,"15,771,844",30.36,0,0,0,"39,628",0,0.00,
4600,ARKANSAS                 ,RANDOLPH               ,"2,444","293,091",9.99,"293,091",9.99,0,0,0,"2,344",0,0.00,
4610,ARKANSAS                 ,ST  FRANCIS            ,"2,911","878,779",25.16,"878,779",25.16,0,0,0,"2,764",0,0.00,
4620,ARKANSAS                 ,SALINE                 ,"7,390","3,485,860",39.31,"3,485,860",39.31,0,0,0,"7,060",0,0.00,
4630,ARKANSAS                 ,SCOTT                  ,"1,533","450,715",24.50,"450,715",24.50,0,0,0,"1,460",0,0.00,
4640,ARKANSAS                 ,SEARCY                 ,"1,453","263,804",15.13,"263,804",15.13,0,0,0,"1,385",0,0.00,
4650,ARKANSAS                 ,SEBASTIAN              ,"12,332","6,156,212",41.60,"6,156,212",41.60,0,0,0,"11,536",0,0.00,
4660,ARKANSAS                 ,SEVIER                 ,"1,903","768,938",33.67,"768,938",33.67,0,0,0,"1,811",0,0.00,
4670,ARKANSAS                 ,SHARP                  ,"3,537","978,067",23.04,"978,067",23.04,0,0,0,"3,423",0,0.00,
4680,ARKANSAS                 ,STONE                  ,"2,216","924,617",34.77,"924,617",34.77,0,0,0,"2,124",0,0.00,
4690,ARKANSAS                 ,UNION                  ,"6,246","1,993,907",26.60,"1,993,907",26.60,0,0,0,"6,009",0,0.00,
4700,ARKANSAS                 ,VAN BUREN              ,"2,983","903,118",25.23,"903,118",25.23,0,0,0,"2,849",0,0.00,
