"IPPS and OPPS Wage Indices by Fiscal Year -- Note: ""A"" and ""B"" designation indicate that there was a mid-year change in the index due to change in claims processor during the year.",,,,,,,,,,,,
County code,State,County name,CBSA 2013,IPPS Wage 2007 A,IPPS Wage 2007 B,IPPS Wage 2008,IPPS Wage 2009,IPPS Wage 2010 A,IPPS Wage 2010 B,IPPS Wage 2011,IPPS Wage 2013,
17170,KS,COWLEY,NA, 0.8018 , 0.8018 , 0.7980 , 0.8055 , 0.8183 , 0.8183 , 0.7987 , 0.7935 ,
17180,KS,CRAWFORD,NA, 0.8018 , 0.8018 , 0.7980 , 0.8055 , 0.8183 , 0.8183 , 0.7987 , 0.7935 ,
17190,KS,DECATUR,NA, 0.8018 , 0.8018 , 0.7980 , 0.8055 , 0.8183 , 0.8183 , 0.7987 , 0.7935 ,
17200,KS,DICKINSON,NA, 0.8018 , 0.8018 , 0.7980 , 0.8055 , 0.8183 , 0.8183 , 0.7987 , 0.7935 ,
17210,KS,DONIPHAN,41140, 1.0233 , 1.0233 , 0.8827 , 1.0456 , 1.0229 , 1.0229 , 1.0325 , 0.9894 ,
17220,KS,DOUGLAS,29940, 0.8333 , 0.8333 , 0.8170 , 0.8285 , 0.8532 , 0.8532 , 0.8470 , 0.8495 ,
17230,KS,EDWARDS,NA, 0.8018 , 0.8018 , 0.7980 , 0.8055 , 0.8183 , 0.8183 , 0.7987 , 0.7935 ,
17240,KS,ELK,NA, 0.8018 , 0.8018 , 0.7980 , 0.8055 , 0.8183 , 0.8183 , 0.7987 , 0.7935 ,
17250,KS,ELLIS,NA, 0.8018 , 0.8018 , 0.7980 , 0.8055 , 0.8183 , 0.8183 , 0.7987 , 0.7935 ,
17260,KS,ELLSWORTH,NA, 0.8018 , 0.8018 , 0.7980 , 0.8055 , 0.8183 , 0.8183 , 0.7987 , 0.7935 ,
17270,KS,FINNEY,NA, 0.8018 , 0.8018 , 0.7980 , 0.8055 , 0.8183 , 0.8183 , 0.7987 , 0.7935 ,
17280,KS,FORD,NA, 0.8018 , 0.8018 , 0.7980 , 0.8055 , 0.8183 , 0.8183 , 0.7987 , 0.7935 ,
17290,KS,FRANKLIN,28140, 0.9345 , 0.9345 , 0.9319 , 0.9423 , 0.9555 , 0.9554 , 0.9510 , 0.9442 ,
17300,KS,GEARY,31740, -   , -   , -   , -   , 0.8183 , 0.8183 , 0.7987 , 0.7935 ,
17310,KS,GOVE,NA, 0.8018 , 0.8018 , 0.7980 , 0.8055 , 0.8183 , 0.8183 , 0.7987 , 0.7935 ,
17320,KS,GRAHAM,NA, 0.8018 , 0.8018 , 0.7980 , 0.8055 , 0.8183 , 0.8183 , 0.7987 , 0.7935 ,
17330,KS,GRANT,NA, 0.8018 , 0.8018 , 0.7980 , 0.8055 , 0.8183 , 0.8183 , 0.7987 , 0.7935 ,
17340,KS,GRAY,NA, 0.8018 , 0.8018 , 0.7980 , 0.8055 , 0.8183 , 0.8183 , 0.7987 , 0.7935 ,
17350,KS,GREELEY,NA, 0.8018 , 0.8018 , 0.7980 , 0.8055 , 0.8183 , 0.8183 , 0.7987 , 0.7935 ,
17360,KS,GREENWOOD,NA, 0.8018 , 0.8018 , 0.7980 , 0.8055 , 0.8183 , 0.8183 , 0.7987 , 0.7935 ,
17370,KS,HAMILTON,NA, 0.8018 , 0.8018 , 0.7980 , 0.8055 , 0.8183 , 0.8183 , 0.7987 , 0.7935 ,
17380,KS,HARPER,NA, 0.8018 , 0.8018 , 0.7980 , 0.8055 , 0.8183 , 0.8183 , 0.7987 , 0.7935 ,
17390,KS,HARVEY,48620, 0.9016 , 0.9016 , 0.8939 , 0.8947 , 0.8962 , 0.8961 , 0.8815 , 0.8548 ,
17391,KS,HASKELL,NA, 0.8018 , 0.8018 , 0.7980 , 0.8055 , 0.8183 , 0.8183 , 0.7987 , 0.7935 ,
17410,KS,HODGEMAN,NA, 0.8018 , 0.8018 , 0.7980 , 0.8055 , 0.8183 , 0.8183 , 0.7987 , 0.7935 ,
17420,KS,JACKSON,45820, 0.8763 , 0.8763 , 0.8557 , 0.8840 , 0.9180 , 0.9180 , 0.9092 , 0.9083 ,
17430,KS,JEFFERSON,45820, 0.8763 , 0.8763 , 0.8557 , 0.8840 , 0.9180 , 0.9180 , 0.9092 , 0.9083 ,
17440,KS,JEWELL,NA, 0.8018 , 0.8018 , 0.7980 , 0.8055 , 0.8183 , 0.8183 , 0.7987 , 0.7935 ,
17450,KS,JOHNSON,28140, 0.9345 , 0.9345 , 0.9319 , 0.9423 , 0.9555 , 0.9554 , 0.9510 , 0.9442 ,
17451,KS,KEARNY,NA, 0.8018 , 0.8018 , 0.7980 , 0.8055 , 0.8183 , 0.8183 , 0.7987 , 0.7935 ,
17470,KS,KINGMAN,NA, 0.8018 , 0.8018 , 0.7980 , 0.8055 , 0.8183 , 0.8183 , 0.7987 , 0.7935 ,
17480,KS,KIOWA,NA, 0.8018 , 0.8018 , 0.7980 , 0.8055 , 0.8183 , 0.8183 , 0.7987 , 0.7935 ,
17490,KS,LABETTE,NA, 0.8018 , 0.8018 , 0.7980 , 0.8055 , 0.8183 , 0.8183 , 0.7987 , 0.7935 ,
17500,KS,LANE,NA, 0.8018 , 0.8018 , 0.7980 , 0.8055 , 0.8183 , 0.8183 , 0.7987 , 0.7935 ,
17510,KS,LEAVENWORTH,28140, 0.9345 , 0.9345 , 0.9319 , 0.9423 , 0.9555 , 0.9554 , 0.9510 , 0.9442 ,
17520,KS,LINCOLN,NA, 0.8018 , 0.8018 , 0.7980 , 0.8055 , 0.8183 , 0.8183 , 0.7987 , 0.7935 ,
17530,KS,LINN,28140, 0.9345 , 0.9345 , 0.9319 , 0.9423 , 0.9555 , 0.9554 , 0.9510 , 0.9442 ,
17540,KS,LOGAN,NA, 0.8018 , 0.8018 , 0.7980 , 0.8055 , 0.8183 , 0.8183 , 0.7987 , 0.7935 ,
17550,KS,LYON,NA, 0.8018 , 0.8018 , 0.7980 , 0.8055 , 0.8183 , 0.8183 , 0.7987 , 0.7935 ,
17560,KS,MCPHERSON,NA, 0.8018 , 0.8018 , 0.7980 , 0.8055 , 0.8183 , 0.8183 , 0.7987 , 0.7935 ,
17570,KS,MARION,NA, 0.8018 , 0.8018 , 0.7980 , 0.8055 , 0.8183 , 0.8183 , 0.7987 , 0.7935 ,
17580,KS,MARSHALL,NA, 0.8018 , 0.8018 , 0.7980 , 0.8055 , 0.8183 , 0.8183 , 0.7987 , 0.7935 ,
17590,KS,MEADE,NA, 0.8018 , 0.8018 , 0.7980 , 0.8055 , 0.8183 , 0.8183 , 0.7987 , 0.7935 ,
17600,KS,MIAMI,28140, 0.9345 , 0.9345 , 0.9319 , 0.9423 , 0.9555 , 0.9554 , 0.9510 , 0.9442 ,
17610,KS,MITCHELL,NA, 0.8018 , 0.8018 , 0.7980 , 0.8055 , 0.8183 , 0.8183 , 0.7987 , 0.7935 ,
17620,KS,MONTGOMERY,NA, 0.8018 , 0.8018 , 0.7980 , 0.8055 , 0.8183 , 0.8183 , 0.7987 , 0.7935 ,
17630,KS,MORRIS,NA, 0.8018 , 0.8018 , 0.7980 , 0.8055 , 0.8183 , 0.8183 , 0.7987 , 0.7935 ,
17640,KS,MORTON,NA, 0.8018 , 0.8018 , 0.7980 , 0.8055 , 0.8183 , 0.8183 , 0.7987 , 0.7935 ,
17650,KS,NEMAHA,NA, 0.8018 , 0.8018 , 0.7980 , 0.8055 , 0.8183 , 0.8183 , 0.7987 , 0.7935 ,
17660,KS,NEOSHO,NA, 0.8018 , 0.8018 , 0.7980 , 0.8055 , 0.8183 , 0.8183 , 0.7987 , 0.7935 ,
17670,KS,NESS,NA, 0.8018 , 0.8018 , 0.7980 , 0.8055 , 0.8183 , 0.8183 , 0.7987 , 0.7935 ,
17680,KS,NORTON,NA, 0.8018 , 0.8018 , 0.7980 , 0.8055 , 0.8183 , 0.8183 , 0.7987 , 0.7935 ,
17690,KS,OSAGE,45820, 0.8763 , 0.8763 , 0.8557 , 0.8840 , 0.9180 , 0.9180 , 0.9092 , 0.9083 ,
17700,KS,OSBORNE,NA, 0.8018 , 0.8018 , 0.7980 , 0.8055 , 0.8183 , 0.8183 , 0.7987 , 0.7935 ,
17710,KS,OTTAWA,NA, 0.8018 , 0.8018 , 0.7980 , 0.8055 , 0.8183 , 0.8183 , 0.7987 , 0.7935 ,
17720,KS,PAWNEE,NA, 0.8018 , 0.8018 , 0.7980 , 0.8055 , 0.8183 , 0.8183 , 0.7987 , 0.7935 ,
17730,KS,PHILLIPS,NA, 0.8018 , 0.8018 , 0.7980 , 0.8055 , 0.8183 , 0.8183 , 0.7987 , 0.7935 ,
17740,KS,POTTAWATOMIE,31740, -   , -   , -   , -   , 0.8183 , 0.8183 , 0.7987 , 0.7935 ,
17750,KS,PRATT,NA, 0.8018 , 0.8018 , 0.7980 , 0.8055 , 0.8183 , 0.8183 , 0.7987 , 0.7935 ,
17760,KS,RAWLINS,NA, 0.8018 , 0.8018 , 0.7980 , 0.8055 , 0.8183 , 0.8183 , 0.7987 , 0.7935 ,
17770,KS,RENO,NA, 0.8018 , 0.8018 , 0.7980 , 0.8055 , 0.8183 , 0.8183 , 0.7987 , 0.7935 ,
17780,KS,REPUBLIC,NA, 0.8018 , 0.8018 , 0.7980 , 0.8055 , 0.8183 , 0.8183 , 0.7987 , 0.7935 ,
17790,KS,RICE,NA, 0.8018 , 0.8018 , 0.7980 , 0.8055 , 0.8183 , 0.8183 , 0.7987 , 0.7935 ,
17800,KS,RILEY,31740, -   , -   , -   , -   , 0.8183 , 0.8183 , 0.7987 , 0.7935 ,
17810,KS,ROOKS,NA, 0.8018 , 0.8018 , 0.7980 , 0.8055 , 0.8183 , 0.8183 , 0.7987 , 0.7935 ,
17820,KS,RUSH,NA, 0.8018 , 0.8018 , 0.7980 , 0.8055 , 0.8183 , 0.8183 , 0.7987 , 0.7935 ,
17830,KS,RUSSELL,NA, 0.8018 , 0.8018 , 0.7980 , 0.8055 , 0.8183 , 0.8183 , 0.7987 , 0.7935 ,
17840,KS,SALINE,NA, 0.8018 , 0.8018 , 0.7980 , 0.8055 , 0.8183 , 0.8183 , 0.7987 , 0.7935 ,
17841,KS,SCOTT,NA, 0.8018 , 0.8018 , 0.7980 , 0.8055 , 0.8183 , 0.8183 , 0.7987 , 0.7935 ,
17860,KS,SEDGWICK,48620, 0.9016 , 0.9016 , 0.8939 , 0.8947 , 0.8962 , 0.8961 , 0.8815 , 0.8548 ,
17870,KS,SEWARD,NA, 0.8018 , 0.8018 , 0.7980 , 0.8055 , 0.8183 , 0.8183 , 0.7987 , 0.7935 ,
17880,KS,SHAWNEE,45820, 0.8763 , 0.8763 , 0.8557 , 0.8840 , 0.9180 , 0.9180 , 0.9092 , 0.9083 ,
17890,KS,SHERIDAN,NA, 0.8018 , 0.8018 , 0.7980 , 0.8055 , 0.8183 , 0.8183 , 0.7987 , 0.7935 ,
17900,KS,SHERMAN,NA, 0.8018 , 0.8018 , 0.7980 , 0.8055 , 0.8183 , 0.8183 , 0.7987 , 0.7935 ,
17910,KS,SMITH,NA, 0.8018 , 0.8018 , 0.7980 , 0.8055 , 0.8183 , 0.8183 , 0.7987 , 0.7935 ,
17920,KS,STAFFORD,NA, 0.8018 , 0.8018 , 0.7980 , 0.8055 , 0.8183 , 0.8183 , 0.7987 , 0.7935 ,
17921,KS,STANTON,NA, 0.8018 , 0.8018 , 0.7980 , 0.8055 , 0.8183 , 0.8183 , 0.7987 , 0.7935 ,
17940,KS,STEVENS,NA, 0.8018 , 0.8018 , 0.7980 , 0.8055 , 0.8183 , 0.8183 , 0.7987 , 0.7935 ,
17950,KS,SUMNER,48620, 0.9016 , 0.9016 , 0.8939 , 0.8947 , 0.8962 , 0.8961 , 0.8815 , 0.8548 ,
17960,KS,THOMAS,NA, 0.8018 , 0.8018 , 0.7980 , 0.8055 , 0.8183 , 0.8183 , 0.7987 , 0.7935 ,
17970,KS,TREGO,NA, 0.8018 , 0.8018 , 0.7980 , 0.8055 , 0.8183 , 0.8183 , 0.7987 , 0.7935 ,
17980,KS,WABAUNSEE,45820, 0.8763 , 0.8763 , 0.8557 , 0.8840 , 0.9180 , 0.9180 , 0.9092 , 0.9083 ,
17981,KS,WALLACE,NA, 0.8018 , 0.8018 , 0.7980 , 0.8055 , 0.8183 , 0.8183 , 0.7987 , 0.7935 ,
17982,KS,WASHINGTON,NA, 0.8018 , 0.8018 , 0.7980 , 0.8055 , 0.8183 , 0.8183 , 0.7987 , 0.7935 ,
17983,KS,WICHITA,NA, 0.8018 , 0.8018 , 0.7980 , 0.8055 , 0.8183 , 0.8183 , 0.7987 , 0.7935 ,
17984,KS,WILSON,NA, 0.8018 , 0.8018 , 0.7980 , 0.8055 , 0.8183 , 0.8183 , 0.7987 , 0.7935 ,
17985,KS,WOODSON,NA, 0.8018 , 0.8018 , 0.7980 , 0.8055 , 0.8183 , 0.8183 , 0.7987 , 0.7935 ,
17986,KS,WYANDOTTE,28140, 0.9345 , 0.9345 , 0.9319 , 0.9423 , 0.9555 , 0.9554 , 0.9510 , 0.9442 ,
18000,KY,ADAIR,NA, 0.7805 , 0.7805 , 0.7810 , 0.7899 , 0.7961 , 0.7961 , 0.7968 , 0.7924 ,
18010,KY,ALLEN,NA, 0.7805 , 0.7805 , 0.7810 , 0.7899 , 0.7961 , 0.7961 , 0.7968 , 0.7924 ,
18020,KY,ANDERSON,NA, 0.7805 , 0.7805 , 0.7810 , 0.7899 , 0.7961 , 0.7961 , 0.7968 , 0.7924 ,
18030,KY,BALLARD,NA, 0.7805 , 0.7805 , 0.7810 , 0.7899 , 0.7961 , 0.7961 , 0.7968 , 0.7924 ,
18040,KY,BARREN,NA, 0.7805 , 0.7805 , 0.7810 , 0.7899 , 0.7961 , 0.7961 , 0.7968 , 0.7924 ,
18050,KY,BATH,NA, 0.7805 , 0.7805 , 0.7810 , 0.7899 , 0.7961 , 0.7961 , 0.7968 , 0.7924 ,
18060,KY,BELL,NA, 0.7805 , 0.7805 , 0.7810 , 0.7899 , 0.7961 , 0.7961 , 0.7968 , 0.7924 ,
18070,KY,BOONE,17140, 0.9522 , 0.9522 , 0.9661 , 0.9561 , 0.9399 , 0.9399 , 0.9589 , 0.9319 ,
18080,KY,BOURBON,30460, 0.8965 , 0.8965 , 0.9003 , 0.8917 , 0.8842 , 0.8842 , 0.8731 , 0.8927 ,
18090,KY,BOYD,26580, 0.8828 , 0.8828 , 0.8879 , 0.9093 , 0.9036 , 0.9036 , 0.8877 , 0.8492 ,
18100,KY,BOYLE,NA, 0.7805 , 0.7805 , 0.7810 , 0.7899 , 0.7961 , 0.7961 , 0.7968 , 0.7924 ,
18110,KY,BRACKEN,17140, 0.9522 , 0.9522 , 0.9661 , 0.9561 , 0.9399 , 0.9399 , 0.9589 , 0.9319 ,
18120,KY,BREATHITT,NA, 0.7805 , 0.7805 , 0.7810 , 0.7899 , 0.7961 , 0.7961 , 0.7968 , 0.7924 ,
18130,KY,BRECKINRIDGE,NA, 0.7805 , 0.7805 , 0.7810 , 0.7899 , 0.7961 , 0.7961 , 0.7968 , 0.7924 ,
18140,KY,BULLITT,31140, 0.9155 , 0.9155 , 0.9030 , 0.9210 , 0.8902 , 0.8902 , 0.8817 , 0.8742 ,
18150,KY,BUTLER,NA, 0.7805 , 0.7805 , 0.7810 , 0.7899 , 0.7961 , 0.7961 , 0.7968 , 0.7924 ,
18160,KY,CALDWELL,NA, 0.7805 , 0.7805 , 0.7810 , 0.7899 , 0.7961 , 0.7961 , 0.7968 , 0.7924 ,
18170,KY,CALLOWAY,NA, 0.7805 , 0.7805 , 0.7810 , 0.7899 , 0.7961 , 0.7961 , 0.7968 , 0.7924 ,
18180,KY,CAMPBELL,17140, 0.9522 , 0.9522 , 0.9661 , 0.9561 , 0.9399 , 0.9399 , 0.9589 , 0.9319 ,
18190,KY,CARLISLE,NA, 0.7805 , 0.7805 , 0.7810 , 0.7899 , 0.7961 , 0.7961 , 0.7968 , 0.7924 ,
18191,KY,CARROLL,NA, 0.7805 , 0.7805 , 0.7810 , 0.7899 , 0.7961 , 0.7961 , 0.7968 , 0.7924 ,
18210,KY,CARTER,NA, 0.7805 , 0.7805 , 0.7810 , 0.7899 , 0.7961 , 0.7961 , 0.7968 , 0.7924 ,
18220,KY,CASEY,NA, 0.7805 , 0.7805 , 0.7810 , 0.7899 , 0.7961 , 0.7961 , 0.7968 , 0.7924 ,
18230,KY,CHRISTIAN,17300, 0.8420 , 0.8420 , 0.8219 , 0.8271 , 0.8143 , 0.8143 , 0.7968 , 0.8060 ,
18240,KY,CLARK,30460, 0.8965 , 0.8965 , 0.9003 , 0.8917 , 0.8842 , 0.8842 , 0.8731 , 0.8927 ,
18250,KY,CLAY,NA, 0.7805 , 0.7805 , 0.7810 , 0.7899 , 0.7961 , 0.7961 , 0.7968 , 0.7924 ,
18260,KY,CLINTON,NA, 0.7805 , 0.7805 , 0.7810 , 0.7899 , 0.7961 , 0.7961 , 0.7968 , 0.7924 ,
18270,KY,CRITTENDEN,NA, 0.7805 , 0.7805 , 0.7810 , 0.7899 , 0.7961 , 0.7961 , 0.7968 , 0.7924 ,
18271,KY,CUMBERLAND,NA, 0.7805 , 0.7805 , 0.7810 , 0.7899 , 0.7961 , 0.7961 , 0.7968 , 0.7924 ,
18290,KY,DAVIESS,36980, 0.8783 , 0.8783 , 0.8698 , 0.8731 , 0.8493 , 0.8493 , 0.8491 , 0.8207 ,
18291,KY,EDMONSON,14540, 0.8082 , 0.8082 , 0.8086 , 0.8313 , 0.8499 , 0.8499 , 0.8680 , 0.8679 ,
18310,KY,ELLIOTT,NA, 0.7805 , 0.7805 , 0.7810 , 0.7899 , 0.7961 , 0.7961 , 0.7968 , 0.7924 ,
18320,KY,ESTILL,NA, 0.7805 , 0.7805 , 0.7810 , 0.7899 , 0.7961 , 0.7961 , 0.7968 , 0.7924 ,
18330,KY,FAYETTE,30460, 0.8965 , 0.8965 , 0.9003 , 0.8917 , 0.8842 , 0.8842 , 0.8731 , 0.8927 ,
18340,KY,FLEMING,NA, 0.7805 , 0.7805 , 0.7810 , 0.7899 , 0.7961 , 0.7961 , 0.7968 , 0.7924 ,
18350,KY,FLOYD,NA, 0.7805 , 0.7805 , 0.7810 , 0.7899 , 0.7961 , 0.7961 , 0.7968 , 0.7924 ,
18360,KY,FRANKLIN,NA, 0.7805 , 0.7805 , 0.7810 , 0.7899 , 0.7961 , 0.7961 , 0.7968 , 0.7924 ,
18361,KY,FULTON,NA, 0.7805 , 0.7805 , 0.7810 , 0.7899 , 0.7961 , 0.7961 , 0.7968 , 0.7924 ,
18362,KY,GALLATIN,17140, 0.9522 , 0.9522 , 0.9661 , 0.9561 , 0.9399 , 0.9399 , 0.9589 , 0.9319 ,
18390,KY,GARRARD,NA, 0.7805 , 0.7805 , 0.7810 , 0.7899 , 0.7961 , 0.7961 , 0.7968 , 0.7924 ,
18400,KY,GRANT,17140, 0.9522 , 0.9522 , 0.9661 , 0.9561 , 0.9399 , 0.9399 , 0.9589 , 0.9319 ,
18410,KY,GRAVES,NA, 0.7805 , 0.7805 , 0.7810 , 0.7899 , 0.7961 , 0.7961 , 0.7968 , 0.7924 ,
18420,KY,GRAYSON,NA, 0.7805 , 0.7805 , 0.7810 , 0.7899 , 0.7961 , 0.7961 , 0.7968 , 0.7924 ,
18421,KY,GREEN,NA, 0.7805 , 0.7805 , 0.7810 , 0.7899 , 0.7961 , 0.7961 , 0.7968 , 0.7924 ,
18440,KY,GREENUP,26580, 0.8828 , 0.8828 , 0.8879 , 0.9093 , 0.9036 , 0.9036 , 0.8877 , 0.8492 ,
18450,KY,HANCOCK,36980, 0.8783 , 0.8783 , 0.8698 , 0.8731 , 0.8493 , 0.8493 , 0.8491 , 0.8207 ,
18460,KY,HARDIN,21060, 0.8633 , 0.8633 , 0.8618 , 0.8435 , 0.8289 , 0.8289 , 0.8334 , 0.8105 ,
18470,KY,HARLAN,NA, 0.7805 , 0.7805 , 0.7810 , 0.7899 , 0.7961 , 0.7961 , 0.7968 , 0.7924 ,
18480,KY,HARRISON,NA, 0.7805 , 0.7805 , 0.7810 , 0.7899 , 0.7961 , 0.7961 , 0.7968 , 0.7924 ,
18490,KY,HART,NA, 0.7805 , 0.7805 , 0.7810 , 0.7899 , 0.7961 , 0.7961 , 0.7968 , 0.7924 ,
18500,KY,HENDERSON,21780, 0.8898 , 0.8898 , 0.8465 , 0.8499 , 0.8456 , 0.8456 , 0.8353 , 0.8401 ,
18510,KY,HENRY,31140, 0.9155 , 0.9155 , 0.9030 , 0.9210 , 0.8902 , 0.8902 , 0.8817 , 0.8742 ,
18511,KY,HICKMAN,NA, 0.7805 , 0.7805 , 0.7810 , 0.7899 , 0.7961 , 0.7961 , 0.7968 , 0.7924 ,
18530,KY,HOPKINS,NA, 0.7805 , 0.7805 , 0.7810 , 0.7899 , 0.7961 , 0.7961 , 0.7968 , 0.7924 ,
18540,KY,JACKSON,NA, 0.7805 , 0.7805 , 0.7810 , 0.7899 , 0.7961 , 0.7961 , 0.7968 , 0.7924 ,
18550,KY,JEFFERSON,31140, 0.9155 , 0.9155 , 0.9030 , 0.9210 , 0.8902 , 0.8902 , 0.8817 , 0.8742 ,
18560,KY,JESSAMINE,30460, 0.8965 , 0.8965 , 0.9003 , 0.8917 , 0.8842 , 0.8842 , 0.8731 , 0.8927 ,
18570,KY,JOHNSON,NA, 0.7805 , 0.7805 , 0.7810 , 0.7899 , 0.7961 , 0.7961 , 0.7968 , 0.7924 ,
18580,KY,KENTON,17140, 0.9522 , 0.9522 , 0.9661 , 0.9561 , 0.9399 , 0.9399 , 0.9589 , 0.9319 ,
18590,KY,KNOTT,NA, 0.7805 , 0.7805 , 0.7810 , 0.7899 , 0.7961 , 0.7961 , 0.7968 , 0.7924 ,
18600,KY,KNOX,NA, 0.7805 , 0.7805 , 0.7810 , 0.7899 , 0.7961 , 0.7961 , 0.7968 , 0.7924 ,
18610,KY,LARUE,21060, 0.8633 , 0.8633 , 0.8618 , 0.8435 , 0.8289 , 0.8289 , 0.8334 , 0.8105 ,
18620,KY,LAUREL,NA, 0.7805 , 0.7805 , 0.7810 , 0.7899 , 0.7961 , 0.7961 , 0.7968 , 0.7924 ,
18630,KY,LAWRENCE,NA, 0.7805 , 0.7805 , 0.7810 , 0.7899 , 0.7961 , 0.7961 , 0.7968 , 0.7924 ,
18640,KY,LEE,NA, 0.7805 , 0.7805 , 0.7810 , 0.7899 , 0.7961 , 0.7961 , 0.7968 , 0.7924 ,
18650,KY,LESLIE,NA, 0.7805 , 0.7805 , 0.7810 , 0.7899 , 0.7961 , 0.7961 , 0.7968 , 0.7924 ,
18660,KY,LETCHER,NA, 0.7805 , 0.7805 , 0.7810 , 0.7899 , 0.7961 , 0.7961 , 0.7968 , 0.7924 ,
18670,KY,LEWIS,NA, 0.7805 , 0.7805 , 0.7810 , 0.7899 , 0.7961 , 0.7961 , 0.7968 , 0.7924 ,
18680,KY,LINCOLN,NA, 0.7805 , 0.7805 , 0.7810 , 0.7899 , 0.7961 , 0.7961 , 0.7968 , 0.7924 ,
18690,KY,LIVINGSTON,NA, 0.7805 , 0.7805 , 0.7810 , 0.7899 , 0.7961 , 0.7961 , 0.7968 , 0.7924 ,
18700,KY,LOGAN,NA, 0.7805 , 0.7805 , 0.7810 , 0.7899 , 0.7961 , 0.7961 , 0.7968 , 0.7924 ,
18710,KY,LYON,NA, 0.7805 , 0.7805 , 0.7810 , 0.7899 , 0.7961 , 0.7961 , 0.7968 , 0.7924 ,
18720,KY,MCCRACKEN,NA, 0.7805 , 0.7805 , 0.7810 , 0.7899 , 0.7961 , 0.7961 , 0.7968 , 0.7924 ,
18730,KY,MCCREARY,NA, 0.7805 , 0.7805 , 0.7810 , 0.7899 , 0.7961 , 0.7961 , 0.7968 , 0.7924 ,
18740,KY,MCLEAN,36980, 0.8783 , 0.8783 , 0.8698 , 0.8731 , 0.8493 , 0.8493 , 0.8491 , 0.8207 ,
18750,KY,MADISON,NA, 0.7805 , 0.7805 , 0.7810 , 0.7899 , 0.7961 , 0.7961 , 0.7968 , 0.7924 ,
18760,KY,MAGOFFIN,NA, 0.7805 , 0.7805 , 0.7810 , 0.7899 , 0.7961 , 0.7961 , 0.7968 , 0.7924 ,
18770,KY,MARION,NA, 0.7805 , 0.7805 , 0.7810 , 0.7899 , 0.7961 , 0.7961 , 0.7968 , 0.7924 ,
18780,KY,MARSHALL,NA, 0.7805 , 0.7805 , 0.7810 , 0.7899 , 0.7961 , 0.7961 , 0.7968 , 0.7924 ,
18790,KY,MARTIN,NA, 0.7805 , 0.7805 , 0.7810 , 0.7899 , 0.7961 , 0.7961 , 0.7968 , 0.7924 ,
18800,KY,MASON,NA, 0.7805 , 0.7805 , 0.7810 , 0.7899 , 0.7961 , 0.7961 , 0.7968 , 0.7924 ,
18801,KY,MEADE,31140, 0.9155 , 0.9155 , 0.9030 , 0.9210 , 0.8902 , 0.8902 , 0.8817 , 0.8742 ,
18802,KY,MENIFEE,NA, 0.7805 , 0.7805 , 0.7810 , 0.7899 , 0.7961 , 0.7961 , 0.7968 , 0.7924 ,
18830,KY,MERCER,NA, 0.7805 , 0.7805 , 0.7810 , 0.7899 , 0.7961 , 0.7961 , 0.7968 , 0.7924 ,
18831,KY,METCALFE,NA, 0.7805 , 0.7805 , 0.7810 , 0.7899 , 0.7961 , 0.7961 , 0.7968 , 0.7924 ,
18850,KY,MONROE,NA, 0.7805 , 0.7805 , 0.7810 , 0.7899 , 0.7961 , 0.7961 , 0.7968 , 0.7924 ,
18860,KY,MONTGOMERY,NA, 0.7805 , 0.7805 , 0.7810 , 0.7899 , 0.7961 , 0.7961 , 0.7968 , 0.7924 ,
18861,KY,MORGAN,NA, 0.7805 , 0.7805 , 0.7810 , 0.7899 , 0.7961 , 0.7961 , 0.7968 , 0.7924 ,
18880,KY,MUHLENBERG,NA, 0.7805 , 0.7805 , 0.7810 , 0.7899 , 0.7961 , 0.7961 , 0.7968 , 0.7924 ,
18890,KY,NELSON,31140, 0.9155 , 0.9155 , 0.9030 , 0.9210 , 0.8902 , 0.8902 , 0.8817 , 0.8742 ,
18900,KY,NICHOLAS,NA, 0.7805 , 0.7805 , 0.7810 , 0.7899 , 0.7961 , 0.7961 , 0.7968 , 0.7924 ,
18910,KY,OHIO,NA, 0.7805 , 0.7805 , 0.7810 , 0.7899 , 0.7961 , 0.7961 , 0.7968 , 0.7924 ,
18920,KY,OLDHAM,31140, 0.9155 , 0.9155 , 0.9030 , 0.9210 , 0.8902 , 0.8902 , 0.8817 , 0.8742 ,
18930,KY,OWEN,NA, 0.7805 , 0.7805 , 0.7810 , 0.7899 , 0.7961 , 0.7961 , 0.7968 , 0.7924 ,
18931,KY,OWSLEY,NA, 0.7805 , 0.7805 , 0.7810 , 0.7899 , 0.7961 , 0.7961 , 0.7968 , 0.7924 ,
18932,KY,PENDLETON,17140, 0.9522 , 0.9522 , 0.9661 , 0.9561 , 0.9399 , 0.9399 , 0.9589 , 0.9319 ,
18960,KY,PERRY,NA, 0.7805 , 0.7805 , 0.7810 , 0.7899 , 0.7961 , 0.7961 , 0.7968 , 0.7924 ,
18970,KY,PIKE,NA, 0.7805 , 0.7805 , 0.7810 , 0.7899 , 0.7961 , 0.7961 , 0.7968 , 0.7924 ,
18971,KY,POWELL,NA, 0.7805 , 0.7805 , 0.7810 , 0.7899 , 0.7961 , 0.7961 , 0.7968 , 0.7924 ,
18972,KY,PULASKI,NA, 0.7805 , 0.7805 , 0.7810 , 0.7899 , 0.7961 , 0.7961 , 0.7968 , 0.7924 ,
