SNF Wage Indices by Fiscal Year,,,,,,,,,
SSACD,State,County,CBSA 2016,SNF Wage 2010,SNF Wage 2011,SNF Wage 2012,SNF Wage 2013,SNF Wage 2014,SNF Wage 2016
34060,NC,BEAUFORT,NA,0.8535,0.8359,0.8288,0.8271,0.81,0.7963
34070,NC,BERTIE,NA,0.8535,0.8359,0.8288,0.8271,0.81,0.7963
34080,NC,BLADEN,NA,0.8535,0.8359,0.8288,0.8271,0.81,0.7963
34100,NC,BUNCOMBE,11700,0.9057,0.9001,0.8918,0.8555,0.8511,0.8593
34110,NC,BURKE,25860,0.9,0.8693,0.8859,0.8677,0.8492,0.8455
34120,NC,CABARRUS,16740,0.9474,0.942,0.9321,0.9215,0.9447,0.9073
34130,NC,CALDWELL,25860,0.9,0.8693,0.8859,0.8677,0.8492,0.8455
34140,NC,CAMDEN,NA,0.8535,0.8359,0.8288,0.8271,0.81,0.7963
34150,NC,CARTERET,NA,0.8535,0.8359,0.8288,0.8271,0.81,0.7963
34160,NC,CASWELL,NA,0.8535,0.8359,0.8288,0.8271,0.81,0.7963
34170,NC,CATAWBA,25860,0.9,0.8693,0.8859,0.8677,0.8492,0.8455
34180,NC,CHATHAM,20500,0.9618,0.9664,0.9699,0.9525,0.9669,0.9816
34190,NC,CHEROKEE,NA,0.8535,0.8359,0.8288,0.8271,0.81,0.7963
34200,NC,CHOWAN,NA,0.8535,0.8359,0.8288,0.8271,0.81,0.7963
34210,NC,CLAY,NA,0.8535,0.8359,0.8288,0.8271,0.81,0.7963
34220,NC,CLEVELAND,NA,0.8535,0.8359,0.8288,0.8271,0.81,0.7963
34230,NC,COLUMBUS,NA,0.8535,0.8359,0.8288,0.8271,0.81,0.7963
34250,NC,CUMBERLAND,22180,0.9358,0.9323,0.9213,0.8971,0.8601,0.8878
34251,NC,CURRITUCK,47260,0.896,0.8961,0.9001,0.9208,0.9121,0.9201
34270,NC,DARE,NA,0.8535,0.8359,0.8288,0.8271,0.81,0.7963
34290,NC,DAVIE,49180,0.8953,0.8939,0.8343,0.866,0.856,0.8539
34300,NC,DUPLIN,NA,0.8535,0.8359,0.8288,0.8271,0.81,0.7963
34310,NC,DURHAM,20500,0.9618,0.9664,0.9699,0.9525,0.9669,0.9816
34320,NC,EDGECOMBE,40580,0.8845,0.9034,0.9018,0.8898,0.875,0.8767
34330,NC,FORSYTH,49180,0.8953,0.8939,0.8343,0.866,0.856,0.8539
34340,NC,FRANKLIN,39580,0.9663,0.9811,0.9648,0.9488,0.9304,0.9556
34350,NC,GASTON,16740,0.9474,0.942,0.9321,0.9215,0.9447,0.9073
34370,NC,GRAHAM,NA,0.8535,0.8359,0.8288,0.8271,0.81,0.7963
34380,NC,GRANVILLE,NA,0.8535,0.8359,0.8288,0.8271,0.81,0.7963
34400,NC,GUILFORD,24660,0.9062,0.8882,0.8798,0.8638,0.832,0.853
34410,NC,HALIFAX,NA,0.8535,0.8359,0.8288,0.8271,0.81,0.7963
34420,NC,HARNETT,NA,0.8535,0.8359,0.8288,0.8271,0.81,0.7963
34430,NC,HAYWOOD,11700,0.9057,0.9001,0.8918,0.8555,0.8511,0.8593
34440,NC,HENDERSON,11700,0.9057,0.9001,0.8918,0.8555,0.8511,0.8593
34450,NC,HERTFORD,NA,0.8535,0.8359,0.8288,0.8271,0.81,0.7963
34460,NC,HOKE,22180,0.9358,0.9323,0.9213,0.8971,0.8601,0.8878
34470,NC,HYDE,NA,0.8535,0.8359,0.8288,0.8271,0.81,0.7963
34490,NC,JACKSON,NA,0.8535,0.8359,0.8288,0.8271,0.81,0.7963
34500,NC,JOHNSTON,39580,0.9663,0.9811,0.9648,0.9488,0.9304,0.9556
34520,NC,LEE,NA,0.8535,0.8359,0.8288,0.8271,0.81,0.7963
34530,NC,LENOIR,NA,0.8535,0.8359,0.8288,0.8271,0.81,0.7963
34550,NC,MC DOWELL,NA,0.8535,0.8359,0.8288,0.8271,0.81,0.7963
34560,NC,MACON,NA,0.8535,0.8359,0.8288,0.8271,0.81,0.7963
34570,NC,MADISON,11700,0.9057,0.9001,0.8918,0.8555,0.8511,0.8593
34580,NC,MARTIN,NA,0.8535,0.8359,0.8288,0.8271,0.81,0.7963
34590,NC,MECKLENBURG,16740,0.9474,0.942,0.9321,0.9215,0.9447,0.9073
34600,NC,MITCHELL,NA,0.8535,0.8359,0.8288,0.8271,0.81,0.7963
34610,NC,MONTGOMERY,NA,0.8535,0.8359,0.8288,0.8271,0.81,0.7963
34620,NC,MOORE,NA,0.8535,0.8359,0.8288,0.8271,0.81,0.7963
34630,NC,NASH,40580,0.8845,0.9034,0.9018,0.8898,0.875,0.8767
34640,NC,NEW HANOVER,48900,0.8986,0.9202,0.9107,0.9155,0.8862,0.8445
34650,NC,NORTHAMPTON,NA,0.8535,0.8359,0.8288,0.8271,0.81,0.7963
34660,NC,ONSLOW,27340,0.8026,0.7807,0.8074,0.7957,0.7861,0.7614
34670,NC,ORANGE,20500,0.9618,0.9664,0.9699,0.9525,0.9669,0.9816
34690,NC,PASQUOTANK,NA,0.8535,0.8359,0.8288,0.8271,0.81,0.7963
34700,NC,PENDER,48900,0.8986,0.9202,0.9107,0.9155,0.8862,0.8445
34710,NC,PERQUIMANS,NA,0.8535,0.8359,0.8288,0.8271,0.81,0.7963
34720,NC,PERSON,20500,0.9618,0.9664,0.9699,0.9525,0.9669,0.9816
34730,NC,PITT,24780,0.9401,0.937,0.9637,0.9694,0.9343,0.9448
34740,NC,POLK,NA,0.8535,0.8359,0.8288,0.8271,0.81,0.7963
34750,NC,RANDOLPH,24660,0.9062,0.8882,0.8798,0.8638,0.832,0.853
34760,NC,RICHMOND,NA,0.8535,0.8359,0.8288,0.8271,0.81,0.7963
34770,NC,ROBESON,NA,0.8535,0.8359,0.8288,0.8271,0.81,0.7963
34780,NC,ROCKINGHAM,24660,0.9062,0.8882,0.8798,0.8638,0.832,0.853
34800,NC,RUTHERFORD,NA,0.8535,0.8359,0.8288,0.8271,0.81,0.7963
34810,NC,SAMPSON,NA,0.8535,0.8359,0.8288,0.8271,0.81,0.7963
34820,NC,SCOTLAND,NA,0.8535,0.8359,0.8288,0.8271,0.81,0.7963
34840,NC,STOKES,49180,0.8953,0.8939,0.8343,0.866,0.856,0.8539
34850,NC,SURRY,NA,0.8535,0.8359,0.8288,0.8271,0.81,0.7963
34860,NC,SWAIN,NA,0.8535,0.8359,0.8288,0.8271,0.81,0.7963
34870,NC,TRANSYLVANIA,NA,0.8535,0.8359,0.8288,0.8271,0.81,0.7963
34880,NC,TYRRELL,NA,0.8535,0.8359,0.8288,0.8271,0.81,0.7963
34890,NC,UNION,16740,0.9474,0.942,0.9321,0.9215,0.9447,0.9073
34900,NC,VANCE,NA,0.8535,0.8359,0.8288,0.8271,0.81,0.7963
34910,NC,WAKE,39580,0.9663,0.9811,0.9648,0.9488,0.9304,0.9556
34920,NC,WARREN,NA,0.8535,0.8359,0.8288,0.8271,0.81,0.7963
34930,NC,WASHINGTON,NA,0.8535,0.8359,0.8288,0.8271,0.81,0.7963
34940,NC,WATAUGA,NA,0.8535,0.8359,0.8288,0.8271,0.81,0.7963
34950,NC,WAYNE,24140,0.9056,0.9067,0.869,0.856,0.855,0.8625
34960,NC,WILKES,NA,0.8535,0.8359,0.8288,0.8271,0.81,0.7963
34970,NC,WILSON,NA,0.8535,0.8359,0.8288,0.8271,0.81,0.7963
34980,NC,YADKIN,49180,0.8953,0.8939,0.8343,0.866,0.856,0.8539
34981,NC,YANCEY,NA,0.8535,0.8359,0.8288,0.8271,0.81,0.7963
35000,ND,ADAMS,NA,0.7813,0.6831,0.7295,0.6891,0.6785,0.7409
35010,ND,BARNES,NA,0.7813,0.6831,0.7295,0.6891,0.6785,0.7409
35020,ND,BENSON,NA,0.7813,0.6831,0.7295,0.6891,0.6785,0.7409
35030,ND,BILLINGS,NA,0.7813,0.6831,0.7295,0.6891,0.6785,0.7409
35040,ND,BOTTINEAU,NA,0.7813,0.6831,0.7295,0.6891,0.6785,0.7409
35050,ND,BOWMAN,NA,0.7813,0.6831,0.7295,0.6891,0.6785,0.7409
35060,ND,BURKE,NA,0.7813,0.6831,0.7295,0.6891,0.6785,0.7409
35070,ND,BURLEIGH,13900,0.7637,0.7348,0.7232,0.7261,0.7282,0.711
35080,ND,CASS,22020,0.8172,0.8064,0.8136,0.8108,0.7802,0.7705
35090,ND,CAVALIER,NA,0.7813,0.6831,0.7295,0.6891,0.6785,0.7409
35100,ND,DICKEY,NA,0.7813,0.6831,0.7295,0.6891,0.6785,0.7409
35110,ND,DIVIDE,NA,0.7813,0.6831,0.7295,0.6891,0.6785,0.7409
35120,ND,DUNN,NA,0.7813,0.6831,0.7295,0.6891,0.6785,0.7409
35130,ND,EDDY,NA,0.7813,0.6831,0.7295,0.6891,0.6785,0.7409
35140,ND,EMMONS,NA,0.7813,0.6831,0.7295,0.6891,0.6785,0.7409
35150,ND,FOSTER,NA,0.7813,0.6831,0.7295,0.6891,0.6785,0.7409
35160,ND,GOLDEN VALLEY,NA,0.7813,0.6831,0.7295,0.6891,0.6785,0.7409
35170,ND,GRAND FORKS,24220,0.7775,0.7717,0.7573,0.725,0.729,0.7351
35180,ND,GRANT,NA,0.7813,0.6831,0.7295,0.6891,0.6785,0.7409
35190,ND,GRIGGS,NA,0.7813,0.6831,0.7295,0.6891,0.6785,0.7409
35200,ND,HETTINGER,NA,0.7813,0.6831,0.7295,0.6891,0.6785,0.7409
35210,ND,KIDDER,NA,0.7813,0.6831,0.7295,0.6891,0.6785,0.7409
35220,ND,LA MOURE,NA,0.7813,0.6831,0.7295,0.6891,0.6785,0.7409
35230,ND,LOGAN,NA,0.7813,0.6831,0.7295,0.6891,0.6785,0.7409
35240,ND,MCHENRY,NA,0.7813,0.6831,0.7295,0.6891,0.6785,0.7409
35250,ND,MCINTOSH,NA,0.7813,0.6831,0.7295,0.6891,0.6785,0.7409
35260,ND,MCKENZIE,NA,0.7813,0.6831,0.7295,0.6891,0.6785,0.7409
35270,ND,MCLEAN,NA,0.7813,0.6831,0.7295,0.6891,0.6785,0.7409
35280,ND,MERCER,NA,0.7813,0.6831,0.7295,0.6891,0.6785,0.7409
35290,ND,MORTON,13900,0.7637,0.7348,0.7232,0.7261,0.7282,0.711
35300,ND,MOUNTRAIL,NA,0.7813,0.6831,0.7295,0.6891,0.6785,0.7409
35310,ND,NELSON,NA,0.7813,0.6831,0.7295,0.6891,0.6785,0.7409
35330,ND,PEMBINA,NA,0.7813,0.6831,0.7295,0.6891,0.6785,0.7409
35340,ND,PIERCE,NA,0.7813,0.6831,0.7295,0.6891,0.6785,0.7409
35350,ND,RAMSEY,NA,0.7813,0.6831,0.7295,0.6891,0.6785,0.7409
35360,ND,RANSOM,NA,0.7813,0.6831,0.7295,0.6891,0.6785,0.7409
35370,ND,RENVILLE,NA,0.7813,0.6831,0.7295,0.6891,0.6785,0.7409
35380,ND,RICHLAND,NA,0.7813,0.6831,0.7295,0.6891,0.6785,0.7409
35390,ND,ROLETTE,NA,0.7813,0.6831,0.7295,0.6891,0.6785,0.7409
35400,ND,SARGENT,NA,0.7813,0.6831,0.7295,0.6891,0.6785,0.7409
35410,ND,SHERIDAN,NA,0.7813,0.6831,0.7295,0.6891,0.6785,0.7409
35430,ND,SLOPE,NA,0.7813,0.6831,0.7295,0.6891,0.6785,0.7409
35440,ND,STARK,NA,0.7813,0.6831,0.7295,0.6891,0.6785,0.7409
35450,ND,STEELE,NA,0.7813,0.6831,0.7295,0.6891,0.6785,0.7409
35460,ND,STUTSMAN,NA,0.7813,0.6831,0.7295,0.6891,0.6785,0.7409
35470,ND,TOWNER,NA,0.7813,0.6831,0.7295,0.6891,0.6785,0.7409
35480,ND,TRAILL,NA,0.7813,0.6831,0.7295,0.6891,0.6785,0.7409
35490,ND,WALSH,NA,0.7813,0.6831,0.7295,0.6891,0.6785,0.7409
35500,ND,WARD,NA,0.7813,0.6831,0.7295,0.6891,0.6785,0.7409
35510,ND,WELLS,NA,0.7813,0.6831,0.7295,0.6891,0.6785,0.7409
35520,ND,WILLIAMS,NA,0.7813,0.6831,0.7295,0.6891,0.6785,0.7409
36000,OH,ADAMS,NA,0.8506,0.8561,0.8455,0.847,0.8377,0.8307
36010,OH,ALLEN,30620,0.9379,0.9271,0.9371,0.9226,0.9158,0.911
36020,OH,ASHLAND,NA,0.8506,0.8561,0.8455,0.847,0.8377,0.8307
36030,OH,ASHTABULA,NA,0.8506,0.8561,0.8455,0.847,0.8377,0.8307
36040,OH,ATHENS,NA,0.8506,0.8561,0.8455,0.847,0.8377,0.8307
36050,OH,AUGLAIZE,NA,0.8506,0.8561,0.8455,0.847,0.8377,0.8307
36060,OH,BELMONT,48540,0.6869,0.6675,0.6735,0.6863,0.6673,0.662
36070,OH,BROWN,17140,0.9483,0.9699,0.943,0.9508,0.947,0.9439
36080,OH,BUTLER,17140,0.9483,0.9699,0.943,0.9508,0.947,0.9439
36090,OH,CARROLL,15940,0.8813,0.8749,0.8939,0.8834,0.873,0.8469
36100,OH,CHAMPAIGN,NA,0.8506,0.8561,0.8455,0.847,0.8377,0.8307
36110,OH,CLARK,44220,0.9195,0.9234,0.8981,0.9236,0.8447,0.8517
36120,OH,CLERMONT,17140,0.9483,0.9699,0.943,0.9508,0.947,0.9439
36130,OH,CLINTON,NA,0.8506,0.8561,0.8455,0.847,0.8377,0.8307
36140,OH,COLUMBIANA,NA,0.8506,0.8561,0.8455,0.847,0.8377,0.8307
36150,OH,COSHOCTON,NA,0.8506,0.8561,0.8455,0.847,0.8377,0.8307
36160,OH,CRAWFORD,NA,0.8506,0.8561,0.8455,0.847,0.8377,0.8307
36170,OH,CUYAHOGA,17460,0.8914,0.905,0.8941,0.9082,0.9303,0.9376
36190,OH,DARKE,NA,0.8506,0.8561,0.8455,0.847,0.8377,0.8307
36200,OH,DEFIANCE,NA,0.8506,0.8561,0.8455,0.847,0.8377,0.8307
36210,OH,DELAWARE,18140,1.0101,1.0141,0.9994,0.9763,0.9803,0.9678
36230,OH,FAIRFIELD,18140,1.0101,1.0141,0.9994,0.9763,0.9803,0.9678
36240,OH,FAYETTE,NA,0.8506,0.8561,0.8455,0.847,0.8377,0.8307
36250,OH,FRANKLIN,18140,1.0101,1.0141,0.9994,0.9763,0.9803,0.9678
36260,OH,FULTON,45780,0.9541,0.9432,0.9148,0.9034,0.9013,0.9139
36270,OH,GALLIA,NA,0.8506,0.8561,0.8455,0.847,0.8377,0.8307
36280,OH,GEAUGA,17460,0.8914,0.905,0.8941,0.9082,0.9303,0.9376
36290,OH,GREENE,19380,0.9211,0.914,0.9281,0.9136,0.9034,0.9035
36300,OH,GUERNSEY,NA,0.8506,0.8561,0.8455,0.847,0.8377,0.8307
36310,OH,HAMILTON,17140,0.9483,0.9699,0.943,0.9508,0.947,0.9439
36330,OH,HANCOCK,NA,0.8506,0.8561,0.8455,0.847,0.8377,0.8307
36340,OH,HARDIN,NA,0.8506,0.8561,0.8455,0.847,0.8377,0.8307
36350,OH,HARRISON,NA,0.8506,0.8561,0.8455,0.847,0.8377,0.8307
36360,OH,HENRY,NA,0.8506,0.8561,0.8455,0.847,0.8377,0.8307
36370,OH,HIGHLAND,NA,0.8506,0.8561,0.8455,0.847,0.8377,0.8307
36390,OH,HOLMES,NA,0.8506,0.8561,0.8455,0.847,0.8377,0.8307
36400,OH,HURON,NA,0.8506,0.8561,0.8455,0.847,0.8377,0.8307
36410,OH,JACKSON,NA,0.8506,0.8561,0.8455,0.847,0.8377,0.8307
36430,OH,KNOX,NA,0.8506,0.8561,0.8455,0.847,0.8377,0.8307
36440,OH,LAKE,17460,0.8914,0.905,0.8941,0.9082,0.9303,0.9376
36450,OH,LAWRENCE,26580,0.9097,0.8953,0.8893,0.8635,0.8944,0.8838
36460,OH,LICKING,18140,1.0101,1.0141,0.9994,0.9763,0.9803,0.9678
36470,OH,LOGAN,NA,0.8506,0.8561,0.8455,0.847,0.8377,0.8307
36480,OH,LORAIN,17460,0.8914,0.905,0.8941,0.9082,0.9303,0.9376
36490,OH,LUCAS,45780,0.9541,0.9432,0.9148,0.9034,0.9013,0.9139
36500,OH,MADISON,18140,1.0101,1.0141,0.9994,0.9763,0.9803,0.9678
36510,OH,MAHONING,49660,0.8679,0.8625,0.8328,0.8283,0.8262,0.7942
36520,OH,MARION,NA,0.8506,0.8561,0.8455,0.847,0.8377,0.8307
36530,OH,MEDINA,17460,0.8914,0.905,0.8941,0.9082,0.9303,0.9376
36540,OH,MEIGS,NA,0.8506,0.8561,0.8455,0.847,0.8377,0.8307
36550,OH,MERCER,NA,0.8506,0.8561,0.8455,0.847,0.8377,0.8307
36560,OH,MIAMI,19380,0.9211,0.914,0.9281,0.9136,0.9034,0.9035
36570,OH,MONROE,NA,0.8506,0.8561,0.8455,0.847,0.8377,0.8307
36580,OH,MONTGOMERY,19380,0.9211,0.914,0.9281,0.9136,0.9034,0.9035
36590,OH,MORGAN,NA,0.8506,0.8561,0.8455,0.847,0.8377,0.8307
36600,OH,MORROW,18140,1.0101,1.0141,0.9994,0.9763,0.9803,0.9678
36610,OH,MUSKINGUM,NA,0.8506,0.8561,0.8455,0.847,0.8377,0.8307
36620,OH,NOBLE,NA,0.8506,0.8561,0.8455,0.847,0.8377,0.8307
36640,OH,PAULDING,NA,0.8506,0.8561,0.8455,0.847,0.8377,0.8307
36660,OH,PICKAWAY,18140,1.0101,1.0141,0.9994,0.9763,0.9803,0.9678
36670,OH,PIKE,NA,0.8506,0.8561,0.8455,0.847,0.8377,0.8307
36680,OH,PORTAGE,10420,0.885,0.8843,0.8814,0.8729,0.8521,0.8487
36700,OH,PUTNAM,NA,0.8506,0.8561,0.8455,0.847,0.8377,0.8307
36710,OH,RICHLAND,31900,0.91,0.8918,0.9215,0.8993,0.8509,0.8401
36720,OH,ROSS,NA,0.8506,0.8561,0.8455,0.847,0.8377,0.8307
36730,OH,SANDUSKY,NA,0.8506,0.8561,0.8455,0.847,0.8377,0.8307
36740,OH,SCIOTO,NA,0.8506,0.8561,0.8455,0.847,0.8377,0.8307
36750,OH,SENECA,NA,0.8506,0.8561,0.8455,0.847,0.8377,0.8307
36760,OH,SHELBY,NA,0.8506,0.8561,0.8455,0.847,0.8377,0.8307
36770,OH,STARK,15940,0.8813,0.8749,0.8939,0.8834,0.873,0.8469
36780,OH,SUMMIT,10420,0.885,0.8843,0.8814,0.8729,0.8521,0.8487
36790,OH,TRUMBULL,49660,0.8679,0.8625,0.8328,0.8283,0.8262,0.7942
36800,OH,TUSCARAWAS,NA,0.8506,0.8561,0.8455,0.847,0.8377,0.8307
36810,OH,UNION,18140,1.0101,1.0141,0.9994,0.9763,0.9803,0.9678
36820,OH,VAN WERT,NA,0.8506,0.8561,0.8455,0.847,0.8377,0.8307
36830,OH,VINTON,NA,0.8506,0.8561,0.8455,0.847,0.8377,0.8307
36840,OH,WARREN,17140,0.9483,0.9699,0.943,0.9508,0.947,0.9439
36860,OH,WAYNE,NA,0.8506,0.8561,0.8455,0.847,0.8377,0.8307
36870,OH,WILLIAMS,NA,0.8506,0.8561,0.8455,0.847,0.8377,0.8307
36880,OH,WOOD,45780,0.9541,0.9432,0.9148,0.9034,0.9013,0.9139
36890,OH,WYANDOT,NA,0.8506,0.8561,0.8455,0.847,0.8377,0.8307
37000,OK,ADAIR,NA,0.7654,0.786,0.7848,0.7783,0.7704,0.7632
37010,OK,ALFALFA,NA,0.7654,0.786,0.7848,0.7783,0.7704,0.7632
37020,OK,ATOKA,NA,0.7654,0.786,0.7848,0.7783,0.7704,0.7632
37030,OK,BEAVER,NA,0.7654,0.786,0.7848,0.7783,0.7704,0.7632
37040,OK,BECKHAM,NA,0.7654,0.786,0.7848,0.7783,0.7704,0.7632
37050,OK,BLAINE,NA,0.7654,0.786,0.7848,0.7783,0.7704,0.7632
37060,OK,BRYAN,NA,0.7654,0.786,0.7848,0.7783,0.7704,0.7632
37070,OK,CADDO,NA,0.7654,0.786,0.7848,0.7783,0.7704,0.7632
37080,OK,CANADIAN,36420,0.89,0.8877,0.8934,0.881,0.8879,0.8787
37090,OK,CARTER,NA,0.7654,0.786,0.7848,0.7783,0.7704,0.7632
37100,OK,CHEROKEE,NA,0.7654,0.786,0.7848,0.7783,0.7704,0.7632
37110,OK,CHOCTAW,NA,0.7654,0.786,0.7848,0.7783,0.7704,0.7632
37120,OK,CIMARRON,NA,0.7654,0.786,0.7848,0.7783,0.7704,0.7632
37130,OK,CLEVELAND,36420,0.89,0.8877,0.8934,0.881,0.8879,0.8787
37140,OK,COAL,NA,0.7654,0.786,0.7848,0.7783,0.7704,0.7632
37150,OK,COMANCHE,30020,0.7847,0.8285,0.8545,0.8351,0.7893,0.7367
37170,OK,CRAIG,NA,0.7654,0.786,0.7848,0.7783,0.7704,0.7632
37180,OK,CREEK,46140,0.8662,0.8793,0.8362,0.8139,0.8145,0.7799
37190,OK,CUSTER,NA,0.7654,0.786,0.7848,0.7783,0.7704,0.7632
37200,OK,DELAWARE,NA,0.7654,0.786,0.7848,0.7783,0.7704,0.7632
37210,OK,DEWEY,NA,0.7654,0.786,0.7848,0.7783,0.7704,0.7632
37220,OK,ELLIS,NA,0.7654,0.786,0.7848,0.7783,0.7704,0.7632
37230,OK,GARFIELD,NA,0.7654,0.786,0.7848,0.7783,0.7704,0.7632
37240,OK,GARVIN,NA,0.7654,0.786,0.7848,0.7783,0.7704,0.7632
37250,OK,GRADY,36420,0.89,0.8877,0.8934,0.881,0.8879,0.8787
37260,OK,GRANT,NA,0.7654,0.786,0.7848,0.7783,0.7704,0.7632
37270,OK,GREER,NA,0.7654,0.786,0.7848,0.7783,0.7704,0.7632
37280,OK,HARMON,NA,0.7654,0.786,0.7848,0.7783,0.7704,0.7632
37290,OK,HARPER,NA,0.7654,0.786,0.7848,0.7783,0.7704,0.7632
37300,OK,HASKELL,NA,0.7654,0.786,0.7848,0.7783,0.7704,0.7632
37310,OK,HUGHES,NA,0.7654,0.786,0.7848,0.7783,0.7704,0.7632
37320,OK,JACKSON,NA,0.7654,0.786,0.7848,0.7783,0.7704,0.7632
37330,OK,JEFFERSON,NA,0.7654,0.786,0.7848,0.7783,0.7704,0.7632
37340,OK,JOHNSTON,NA,0.7654,0.786,0.7848,0.7783,0.7704,0.7632
37350,OK,KAY,NA,0.7654,0.786,0.7848,0.7783,0.7704,0.7632
37360,OK,KINGFISHER,NA,0.7654,0.786,0.7848,0.7783,0.7704,0.7632
37370,OK,KIOWA,NA,0.7654,0.786,0.7848,0.7783,0.7704,0.7632
37380,OK,LATIMER,NA,0.7654,0.786,0.7848,0.7783,0.7704,0.7632
37390,OK,LE FLORE,22900,0.7861,0.7599,0.762,0.7848,0.7561,0.7382
37400,OK,LINCOLN,36420,0.89,0.8877,0.8934,0.881,0.8879,0.8787
37410,OK,LOGAN,36420,0.89,0.8877,0.8934,0.881,0.8879,0.8787
37420,OK,LOVE,NA,0.7654,0.786,0.7848,0.7783,0.7704,0.7632
37430,OK,MCCLAIN,36420,0.89,0.8877,0.8934,0.881,0.8879,0.8787
37440,OK,MCCURTAIN,NA,0.7654,0.786,0.7848,0.7783,0.7704,0.7632
37450,OK,MCINTOSH,NA,0.7654,0.786,0.7848,0.7783,0.7704,0.7632
37460,OK,MAJOR,NA,0.7654,0.786,0.7848,0.7783,0.7704,0.7632
37470,OK,MARSHALL,NA,0.7654,0.786,0.7848,0.7783,0.7704,0.7632
37480,OK,MAYES,NA,0.7654,0.786,0.7848,0.7783,0.7704,0.7632
37490,OK,MURRAY,NA,0.7654,0.786,0.7848,0.7783,0.7704,0.7632
37500,OK,MUSKOGEE,NA,0.7654,0.786,0.7848,0.7783,0.7704,0.7632
37510,OK,NOBLE,NA,0.7654,0.786,0.7848,0.7783,0.7704,0.7632
37520,OK,NOWATA,NA,0.7654,0.786,0.7848,0.7783,0.7704,0.7632
37530,OK,OKFUSKEE,NA,0.7654,0.786,0.7848,0.7783,0.7704,0.7632
37540,OK,OKLAHOMA,36420,0.89,0.8877,0.8934,0.881,0.8879,0.8787
37550,OK,OKMULGEE,46140,0.8662,0.8793,0.8362,0.8139,0.8145,0.7799
37560,OK,OSAGE,46140,0.8662,0.8793,0.8362,0.8139,0.8145,0.7799
37570,OK,OTTAWA,NA,0.7654,0.786,0.7848,0.7783,0.7704,0.7632
37580,OK,PAWNEE,46140,0.8662,0.8793,0.8362,0.8139,0.8145,0.7799
37590,OK,PAYNE,NA,0.7654,0.786,0.7848,0.7783,0.7704,0.7632
37600,OK,PITTSBURG,NA,0.7654,0.786,0.7848,0.7783,0.7704,0.7632
37610,OK,PONTOTOC,NA,0.7654,0.786,0.7848,0.7783,0.7704,0.7632
37620,OK,POTTAWATOMIE,NA,0.7654,0.786,0.7848,0.7783,0.7704,0.7632
37630,OK,PUSHMATAHA,NA,0.7654,0.786,0.7848,0.7783,0.7704,0.7632
37640,OK,ROGER MILLS,NA,0.7654,0.786,0.7848,0.7783,0.7704,0.7632
37650,OK,ROGERS,46140,0.8662,0.8793,0.8362,0.8139,0.8145,0.7799
37660,OK,SEMINOLE,NA,0.7654,0.786,0.7848,0.7783,0.7704,0.7632
37670,OK,SEQUOYAH,22900,0.7861,0.7599,0.762,0.7848,0.7561,0.7382
37680,OK,STEPHENS,NA,0.7654,0.786,0.7848,0.7783,0.7704,0.7632
37690,OK,TEXAS,NA,0.7654,0.786,0.7848,0.7783,0.7704,0.7632
37700,OK,TILLMAN,NA,0.7654,0.786,0.7848,0.7783,0.7704,0.7632
37710,OK,TULSA,46140,0.8662,0.8793,0.8362,0.8139,0.8145,0.7799
37720,OK,WAGONER,46140,0.8662,0.8793,0.8362,0.8139,0.8145,0.7799
37730,OK,WASHINGTON,NA,0.7654,0.786,0.7848,0.7783,0.7704,0.7632
37740,OK,WASHITA,NA,0.7654,0.786,0.7848,0.7783,0.7704,0.7632
37750,OK,WOODS,NA,0.7654,0.786,0.7848,0.7783,0.7704,0.7632
37760,OK,WOODWARD,NA,0.7654,0.786,0.7848,0.7783,0.7704,0.7632
38000,OR,BAKER,NA,1.0236,1.0029,1.0337,0.95,0.9435,1.0103
38010,OR,BENTON,18700,1.1002,1.0455,1.0898,1.0715,1.0596,1.1289
38020,OR,CLACKAMAS,38900,1.1498,1.1476,1.1454,1.1673,1.1766,1.2315
38030,OR,CLATSOP,NA,1.0236,1.0029,1.0337,0.95,0.9435,1.0103
38040,OR,COLUMBIA,38900,1.1498,1.1476,1.1454,1.1673,1.1766,1.2315
38050,OR,COOS,NA,1.0236,1.0029,1.0337,0.95,0.9435,1.0103
38060,OR,CROOK,NA,1.0236,1.0029,1.0337,0.95,0.9435,1.0103
38070,OR,CURRY,NA,1.0236,1.0029,1.0337,0.95,0.9435,1.0103
38080,OR,DESCHUTES,13460,1.1446,1.1372,1.1395,1.1119,1.1807,1.1971
38090,OR,DOUGLAS,NA,1.0236,1.0029,1.0337,0.95,0.9435,1.0103
38100,OR,GILLIAM,NA,1.0236,1.0029,1.0337,0.95,0.9435,1.0103
38110,OR,GRANT,NA,1.0236,1.0029,1.0337,0.95,0.9435,1.0103
38120,OR,HARNEY,NA,1.0236,1.0029,1.0337,0.95,0.9435,1.0103
38130,OR,HOOD RIVER,NA,1.0236,1.0029,1.0337,0.95,0.9435,1.0103
38140,OR,JACKSON,32780,1.007,1.0061,1.0318,1.04,1.069,1.113
38150,OR,JEFFERSON,NA,1.0236,1.0029,1.0337,0.95,0.9435,1.0103
38170,OR,KLAMATH,NA,1.0236,1.0029,1.0337,0.95,0.9435,1.0103
38180,OR,LAKE,NA,1.0236,1.0029,1.0337,0.95,0.9435,1.0103
38190,OR,LANE,21660,1.1034,1.1384,1.1587,1.1454,1.1723,1.1871
