DISABLED -- REPRICING ADJUSTMENTS TO THE 2010-2014 UNCOMPENSATED CARE REIMBURSEMENT DATA TO REFLECT THE MOST CURRENT RULES (DISPROPORTIONATE SHARE REPRICED TO UNCOMPAENSATED CARE UNTIL SEPTEMBER 2013)                                                                                                                                                      DATA CELLS WITH LESS THAN 11 BENEFICIARIES HAVE BEEN SUPPRESSED FOR PRIVACY. ,,,,,,,,
CODE,STATE,COUNTY,PART A 2010,PART A 2011,PART A 2012,PART A 2013         (JAN-SEP),PART A 2013   (OCT-DEC),PART A 2014
45480,TEXAS,EL PASO,"-1,481,064","-1,372,302","-1,223,607","-781,957","-498,671","-1,738,383"
45490,TEXAS,ERATH,"-21,571","-42,063","-30,373","-62,450","-7,074","-18,903"
45500,TEXAS,FALLS,"-53,904","-47,302","-53,417","-23,744","-12,573","-31,742"
45510,TEXAS,FANNIN,"-71,250","-80,597","-63,779","-56,278","-17,016","-49,316"
45511,TEXAS,FAYETTE,"-81,451","-57,371","-67,488","-59,214","-6,903","-21,997"
45520,TEXAS,FISHER,"-5,605","-4,883","-5,014","-5,912",-949,"-3,264"
45521,TEXAS,FLOYD,"-5,147","-6,786","-7,564","-1,074","-2,200","-4,374"
45522,TEXAS,FOARD,-631,"-5,528","-7,370","-2,004",0,0
45530,TEXAS,FORT BEND,"-32,837","87,728","-151,051","-67,430","-120,350","-438,989"
45531,TEXAS,FRANKLIN,"-3,587","-4,996","-3,729","-7,568","-2,691","-2,372"
45540,TEXAS,FREESTONE,"-42,238","-43,901","-38,025","-42,391","-5,508","-23,769"
45541,TEXAS,FRIO,"-45,041","-60,130","-38,075","-32,453","-10,529","-43,156"
45542,TEXAS,GAINES,"-17,653","-17,222","-40,838","-13,380","-2,127","-4,268"
45550,TEXAS,GALVESTON,"-698,523","-440,911","-821,602","-496,632","-416,188","-1,628,907"
45551,TEXAS,GARZA,"-18,566","-2,568","-17,301","-6,149","-3,683","-5,852"
45552,TEXAS,GILLESPIE,"-27,348","-42,090","-18,395","-24,404","-2,817","-15,810"
45560,TEXAS,GLASSCOCK,*,*,*,*,*,*
45561,TEXAS,GOLIAD,"-20,109","-17,149","-34,134","-7,003","-1,706","-12,017"
45562,TEXAS,GONZALES,"-75,412","-78,127","-58,464","-26,430","-7,159","-21,743"
45563,TEXAS,GRAY,"-22,679","-65,741","-38,220","-38,522","-5,006","-16,953"
45564,TEXAS,GRAYSON,"-214,070","-326,655","-271,607","-303,035","-70,640","-276,743"
45570,TEXAS,GREGG,"-175,504","-448,480","-514,720","-423,497","-63,485","-246,933"
45580,TEXAS,GRIMES,"-87,668","-64,119","-68,516","-45,585","-4,741","-18,409"
45581,TEXAS,GUADALUPE,"-306,942","-315,924","-277,440","-148,733","-54,006","-193,598"
45582,TEXAS,HALE,"-36,401","-32,067","-29,639","-17,691","-15,906","-39,044"
45583,TEXAS,HALL,"-14,673","-3,184","-7,789",181,-684,"-1,806"
45590,TEXAS,HAMILTON,"-11,070","-24,188","-13,001","-5,392","-2,992","-9,670"
45591,TEXAS,HANSFORD,-176,-373,"-8,367","-10,422","-1,422","-1,013"
45592,TEXAS,HARDEMAN,"-12,613","-14,474","-5,125","-13,198",0,"-1,383"
45600,TEXAS,HARDIN,"-126,728","-142,106","-130,582","-136,589","-29,170","-94,794"
45610,TEXAS,HARRIS,"2,405,727","2,702,965","2,304,601","2,285,309","-2,735,846","-9,168,549"
45620,TEXAS,HARRISON,"-143,501","-247,572","-241,869","-172,766","-32,925","-132,860"
45621,TEXAS,HARTLEY,*,*,*,*,*,*
45630,TEXAS,HASKELL,-678,"-9,344","-11,603","-8,926","-1,039","-3,266"
45631,TEXAS,HAYS,"-135,170","-144,168","-191,097","-116,011","-44,366","-135,767"
45632,TEXAS,HEMPHILL,"-6,943","-1,010","-5,558","-5,533",-210,-776
45640,TEXAS,HENDERSON,"-160,699","-136,636","-172,619","-131,974","-30,484","-77,265"
45650,TEXAS,HIDALGO,"-5,118,021","-4,228,627","-4,390,451","-3,070,616","-619,695","-1,932,101"
45651,TEXAS,HILL,"-130,382","-65,839","-88,796","-62,961","-30,127","-54,042"
45652,TEXAS,HOCKLEY,"-24,151","-30,959","-19,767","-12,307","-4,710","-16,512"
45653,TEXAS,HOOD,"-98,765","-77,875","-85,619","-24,154","-22,196","-50,564"
45654,TEXAS,HOPKINS,"-45,743","-59,744","-66,824","-53,877","-18,479","-62,497"
45660,TEXAS,HOUSTON,"-66,290","-58,037","-15,101","-58,991","-8,618","-25,348"
45661,TEXAS,HOWARD,"-59,362","-32,448","-87,017","-68,995","-8,384","-28,319"
45662,TEXAS,HUDSPETH,"-12,010",-190,"-12,484","-1,316","-3,601","-5,298"
45670,TEXAS,HUNT,"-196,742","-205,513","-160,986","-135,775","-31,322","-144,383"
45671,TEXAS,HUTCHINSON,"-35,478","-60,139","-47,720","-24,010","-5,910","-18,357"
45672,TEXAS,IRION,-986,"-5,737","-3,879",-320,0,-599
45680,TEXAS,JACK,"-10,940","-28,321","-10,931","-2,016",-364,-673
45681,TEXAS,JACKSON,"-18,783","-7,399","-23,520","-23,040","-5,817","-13,493"
45690,TEXAS,JASPER,"-113,304","-77,326","-65,860","-91,020","-15,191","-50,448"
45691,TEXAS,JEFF DAVIS,"-5,259",-646,"-3,941","-8,859","-2,004","-1,361"
45700,TEXAS,JEFFERSON,"-571,694","-575,587","-744,931","-456,973","-157,556","-531,048"
45710,TEXAS,JIM HOGG,"-40,696","-35,725","-36,753","-55,992","-3,789","-12,267"
45711,TEXAS,JIM WELLS,"-146,726","-144,153","-120,356","-53,204","-27,133","-92,892"
45720,TEXAS,JOHNSON,"-208,216","-163,294","-140,126","-128,147","-71,432","-257,400"
45721,TEXAS,JONES,"-22,490","-28,028","-14,659","-16,970","-4,140","-12,732"
45722,TEXAS,KARNES,"-59,734","-33,429","-59,759","-32,113","-6,437","-16,450"
45730,TEXAS,KAUFMAN,"-150,019","-156,671","-137,439","-125,003","-48,578","-142,453"
45731,TEXAS,KENDALL,"-58,086","-49,564","-32,332","-29,081","-12,664","-33,976"
45732,TEXAS,KENEDY,*,*,*,*,*,*
45733,TEXAS,KENT,"-1,074",-242,"-1,821","-2,304",0,0
45734,TEXAS,KERR,"-82,314","-64,148","-107,289","-19,004","-15,094","-65,235"
45740,TEXAS,KIMBLE,"-9,469","-5,113","-2,911","-1,709",-273,-775
45741,TEXAS,KING,*,*,*,*,*,*
45742,TEXAS,KINNEY,"-22,628","-4,406","-5,730",161,"-2,937","-3,404"
45743,TEXAS,KLEBERG,"-77,841","-54,499","-43,809","-21,628","-13,172","-49,288"
45744,TEXAS,KNOX,"-5,818","-13,446","-2,535","-1,405",-160,-668
45750,TEXAS,LAMAR,"-197,754","-218,649","-196,182","-96,305","-27,652","-87,383"
45751,TEXAS,LAMB,"-13,525","-23,516","-23,126","-12,501","-2,288","-6,487"
45752,TEXAS,LAMPASAS,"-47,464","-47,648","-30,549","-37,542","-4,315","-24,408"
45753,TEXAS,LA SALLE,"-7,775","-6,986","-21,675","-71,284","-4,095","-15,712"
45754,TEXAS,LAVACA,"-55,473","-37,070","-53,369","-45,504","-4,283","-22,070"
45755,TEXAS,LEE,"-36,841","-26,571","-28,214","-19,553","-4,406","-14,684"
45756,TEXAS,LEON,"-77,646","-72,720","-103,601","-62,982","-3,585","-21,658"
45757,TEXAS,LIBERTY,"-212,965","-249,035","-211,570","-129,139","-52,712","-279,723"
45758,TEXAS,LIMESTONE,"-95,391","-84,099","-37,161","-46,298","-11,305","-44,465"
45759,TEXAS,LIPSCOMB,"-5,221","-7,673",780,341,-528,"-1,422"
45760,TEXAS,LIVE OAK,"-28,382","-20,617","-8,525","-11,476","-1,059","-7,616"
45761,TEXAS,LLANO,"-20,404","-22,275","-81,330","-30,498","-8,264","-24,136"
45762,TEXAS,LOVING,*,*,*,*,*,*
45770,TEXAS,LUBBOCK,"-692,108","-724,369","-584,134","-362,062","-78,925","-257,840"
45771,TEXAS,LYNN,"-14,497","-7,089","-24,999","-11,836",-729,"-2,750"
45772,TEXAS,MC CULLOCH,"-50,237","-16,533","-13,515","-28,949","-4,059","-14,024"
45780,TEXAS,MC LENNAN,"-394,863","-493,102","-576,803","-419,294","-126,169","-415,595"
45781,TEXAS,MC MULLEN,*,*,*,*,*,*
45782,TEXAS,MADISON,"-19,883","-24,893","-34,395","-14,143","-5,545","-11,285"
45783,TEXAS,MARION,"-21,397","-36,467","-46,181","-43,397","-4,224","-26,389"
45784,TEXAS,MARTIN,"-5,085","-2,286","-14,488",-727,"-1,243","-1,540"
45785,TEXAS,MASON,"-3,790",-858,"-9,249","-5,732",-117,-726
45790,TEXAS,MATAGORDA,"6,011","-23,348","-28,355","-29,442","-18,849","-68,010"
45791,TEXAS,MAVERICK,"-75,548","-100,798","-29,916","2,831","-24,939","-114,849"
45792,TEXAS,MEDINA,"-170,390","-154,401","-129,406","-59,441","-26,440","-107,587"
45793,TEXAS,MENARD,-779,"1,450","-4,434","-5,259",-401,"-1,730"
45794,TEXAS,MIDLAND,"-60,975","-119,738","-103,036","-91,226","-30,737","-108,637"
45795,TEXAS,MILAM,"-123,477","-105,883","-127,906","-68,806","-11,223","-61,811"
45796,TEXAS,MILLS,"-3,803","-8,855","-6,479","-4,366",-752,"-2,818"
45797,TEXAS,MITCHELL,"-9,875","-22,002","-4,704","-4,154","-1,240","-5,543"
45800,TEXAS,MONTAGUE,"-52,909","-81,067","-60,390","-54,911","-1,637","-16,766"
45801,TEXAS,MONTGOMERY,"-285,416","-266,072","-318,508","-197,464","-285,953","-744,868"
45802,TEXAS,MOORE,"-17,248","-15,068","-24,754","-8,971",-792,"-5,803"
45803,TEXAS,MORRIS,"-33,341","-56,457","-49,690","-53,655","-7,349","-29,821"
45804,TEXAS,MOTLEY,"-3,261","-1,710","-6,378","-1,182",-840,"-1,101"
45810,TEXAS,NACOGDOCHES,"-212,183","-172,623","-111,590","-77,435","-13,331","-65,097"
45820,TEXAS,NAVARRO,"-87,804","-132,476","-182,705","-121,579","-20,090","-92,556"
45821,TEXAS,NEWTON,"-29,843","-22,575","-21,276","-16,754","-5,657","-24,453"
45822,TEXAS,NOLAN,"-24,708","-19,290","-31,521","-1,984","-2,583","-8,552"
45830,TEXAS,NUECES,"-757,507","-624,070","-455,934","-161,907","-179,244","-648,258"
45831,TEXAS,OCHILTREE,"-10,316","-4,832","-8,241","-1,311",-264,"-2,276"
45832,TEXAS,OLDHAM,"-3,447",229,-819,-113,0,-474
45840,TEXAS,ORANGE,"-224,730","-224,281","-277,882","-118,654","-57,701","-165,066"
45841,TEXAS,PALO PINTO,"-57,618","-70,659","-33,892","-22,741","-9,809","-38,939"
45842,TEXAS,PANOLA,"-46,418","-56,362","-57,035","-66,285","-12,323","-37,782"
45843,TEXAS,PARKER,"-102,396","-70,999","-72,860","-83,397","-28,467","-100,988"
45844,TEXAS,PARMER,"-5,501",-890,"-7,220","-2,041",-696,"-7,077"
45845,TEXAS,PECOS,"-15,610","-23,135","-17,187","-8,231","-3,831","-9,497"
45850,TEXAS,POLK,"-162,972","-46,790","-126,541","-105,168","-47,584","-114,510"
45860,TEXAS,POTTER,"-341,743","-335,369","-429,042","-236,522","-73,840","-241,724"
45861,TEXAS,PRESIDIO,"-5,481","-11,798","-8,427","-13,188","-3,270","-9,604"
45870,TEXAS,RAINS,"-23,797","-17,707","-32,665","-19,562","-6,151","-20,743"
45871,TEXAS,RANDALL,"-36,289","-36,959","-41,135","-16,582","-8,031","-27,386"
45872,TEXAS,REAGAN,"-5,145",-475,"-1,891","-12,554",-401,"-2,912"
45873,TEXAS,REAL,"-14,246","-16,509","-17,099",232,"-2,390","-8,423"
45874,TEXAS,RED RIVER,"-58,491","-70,683","-55,743","-20,369","-5,952","-5,579"
45875,TEXAS,REEVES,"-33,157","-47,032","-29,378","-44,661","-3,210","-16,193"
45876,TEXAS,REFUGIO,"-16,785","-18,061","-28,846","-5,672","-1,482","-7,551"
45877,TEXAS,ROBERTS,*,*,*,*,*,*
45878,TEXAS,ROBERTSON,"-54,916","-50,268","-60,029","68,319","-34,399","-55,956"
45879,TEXAS,ROCKWALL,"-24,577","-11,090","-25,668","-24,459","-16,494","-56,655"
45880,TEXAS,RUNNELS,"-33,663","-28,754","-23,392","-13,728","-2,313","-10,397"
45881,TEXAS,RUSK,"-38,095","-90,608","-109,615","-89,009","-17,992","-51,313"
45882,TEXAS,SABINE,"-57,631","-26,161","-25,254","-17,515","-6,719","-14,816"
45883,TEXAS,SAN AUGUSTINE,"-29,093","-19,568","-42,142","-6,310","-1,955","-8,006"
45884,TEXAS,SAN JACINTO,"-77,931","-36,128","-58,901","-36,368","-15,780","-85,180"
45885,TEXAS,SAN PATRICIO,"-122,628","-132,921","-92,297","-49,927","-31,029","-92,081"
45886,TEXAS,SAN SABA,"-19,990","-4,174","-5,131","-3,387","-2,392","-6,893"
45887,TEXAS,SCHLEICHER,"-8,791","-13,191","-10,992","-3,925",-518,"-8,454"
45888,TEXAS,SCURRY,"-46,611","-36,717","-41,768","-17,044","-1,711","-11,150"
45889,TEXAS,SHACKELFORD,60,"-1,501","-1,210",-786,-160,"-1,638"
45890,TEXAS,SHELBY,"-87,834","-65,879","-54,441","-27,962","-17,464","-33,226"
45891,TEXAS,SHERMAN,-538,"-1,461",-714,"-1,000",-528,-599
45892,TEXAS,SMITH,"-116,931","-269,233","-309,142","-279,908","-69,519","-240,853"
45893,TEXAS,SOMERVELL,"-8,873","-2,591","-9,843","-7,736","-4,412","-9,407"
45900,TEXAS,STARR,"-586,353","-525,963","-508,317","-286,009","-57,862","-147,398"
45901,TEXAS,STEPHENS,"-21,163","-14,037","-11,507","-4,965","-2,487","-8,202"
45902,TEXAS,STERLING,"-2,500","-22,183","-1,155","-1,122","-1,579","-1,922"
45903,TEXAS,STONEWALL,"-1,888","-4,752","-1,390",-498,-160,-172
45904,TEXAS,SUTTON,"-8,239","-5,747","-5,773","-1,564",-719,"-2,804"
45905,TEXAS,SWISHER,"-20,144","-13,261","-22,100","-7,030","-2,508","-5,969"
45910,TEXAS,TARRANT,"-261,551","-427,505","45,907","112,145","-936,655","-3,351,853"
45911,TEXAS,TAYLOR,"-186,615","-213,908","-233,657","-144,016","-40,536","-166,787"
45912,TEXAS,TERRELL,"-1,037","-1,366",-211,-730,-223,-493
45913,TEXAS,TERRY,"-27,789","-46,837","-25,027","-14,706","-1,915","-16,744"
45920,TEXAS,THROCKMORTON,"-5,897","-1,471","-8,296","-2,077",-160,"-2,081"
45921,TEXAS,TITUS,"-116,176","-110,718","-64,029","-44,934","-14,879","-62,312"
45930,TEXAS,TOM GREEN,"-505,974","-451,986","-366,860","-227,513","-39,185","-165,824"
45940,TEXAS,TRAVIS,"-1,018,069","-798,753","-916,723","-656,526","-367,006","-1,268,790"
45941,TEXAS,TRINITY,"-72,886","-61,935","-31,440","-27,239","-14,903","-33,028"
45942,TEXAS,TYLER,"-48,124","-55,955","-8,187","-35,873","-6,922","-23,330"
45943,TEXAS,UPSHUR,"-87,823","-146,073","-149,789","-121,412","-9,191","-42,816"
45944,TEXAS,UPTON,"-4,184","-17,553","-1,148",-880,-751,"-2,359"
45945,TEXAS,UVALDE,"-53,066","-94,621","-78,436","-50,282","-7,193","-47,387"
45946,TEXAS,VAL VERDE,"-34,072","-42,634","-58,373","-68,168","-8,898","-28,725"
45947,TEXAS,VAN ZANDT,"-56,209","-83,488","-108,872","-71,511","-19,340","-72,578"
45948,TEXAS,VICTORIA,"-157,698","-243,460","-195,098","-185,754","-33,791","-146,548"
45949,TEXAS,WALKER,"-86,810","-57,377","-52,412","-30,619","-24,840","-80,724"
45950,TEXAS,WALLER,"-45,310","-23,352","-5,211","-3,290",-528,"-39,012"
45951,TEXAS,WARD,"-27,593","-32,533","-13,128","-8,386","-3,145","-9,274"
45952,TEXAS,WASHINGTON,"-96,553","-83,875","-112,041","-67,548","-5,569","-33,966"
45953,TEXAS,WEBB,"-1,277,112","-1,270,991","-1,507,956","-727,523","-127,006","-466,185"
45954,TEXAS,WHARTON,"-62,948","-47,460","-49,425","-28,666","-23,360","-70,366"
45955,TEXAS,WHEELER,"-2,671","-8,688","-8,252","-2,576",-730,"-3,103"
45960,TEXAS,WICHITA,"-570,660","-562,793","-594,378","-377,357","-26,490","-47,698"
45961,TEXAS,WILBARGER,"-68,147","-58,102","-40,659","-25,476","-2,569","-5,182"
45962,TEXAS,WILLACY,"-149,258","-152,666","-199,352","-74,417","-8,949","-36,130"
45970,TEXAS,WILLIAMSON,"-161,307","-326,773","-312,411","-240,227","-85,496","-320,657"
45971,TEXAS,WILSON,"-81,438","-83,045","-63,113","-39,067","-9,959","-60,385"
45972,TEXAS,WINKLER,"-19,574","-21,472","-13,108","-3,725","-3,331","-4,512"
45973,TEXAS,WISE,"-75,355","-30,014","-2,957",-802,"3,276","-12,773"
45974,TEXAS,WOOD,"-84,270","-77,047","-87,592","-55,888","-17,782","-62,874"
45980,TEXAS,YOAKUM,"-7,502","-9,735","-11,442","-7,745","-1,110","-1,693"
45981,TEXAS,YOUNG,"-67,366","-60,737","-56,009","-36,008","-2,120","-8,003"
45982,TEXAS,ZAPATA,"-61,234","-74,590","-65,550","-56,247","-3,870","-33,005"
45983,TEXAS,ZAVALA,"-39,135","-58,540","-14,937","-41,471","-9,308","-33,842"
46000,UTAH,BEAVER,195,-653,"-2,701","-4,833","-1,341","-1,875"
46010,UTAH,BOX ELDER,"-5,110","-22,608","-26,681","-12,298","-11,674","-54,057"
46020,UTAH,CACHE,"22,424","6,571","3,163","4,468","-17,467","-96,266"
46030,UTAH,CARBON,"-25,339","59,118","-32,606","-22,059","-9,845","-55,009"
46040,UTAH,DAGGETT,165,"-1,545",110,0,0,-670
46050,UTAH,DAVIS,"-14,618","2,068","-42,518","-21,550","-82,401","-244,476"
46060,UTAH,DUCHESNE,"6,364","-1,080","2,224","-14,393","-5,218","-28,941"
46070,UTAH,EMERY,"-3,550","-4,515","-10,627","-6,832","-1,350","-12,398"
46080,UTAH,GARFIELD,689,585,"-1,091","-1,291",-136,"-3,163"
46090,UTAH,GRAND,"1,571","3,026","-14,309",537,-1,"-6,714"
46100,UTAH,IRON,"-5,110","-5,180","-5,744","-7,774","-3,987","-5,088"
46110,UTAH,JUAB,-181,"3,228",-531,"-3,038","-4,420","-16,550"
46120,UTAH,KANE,"-1,146","1,664","-5,122","-2,798","-1,204","-7,238"
46130,UTAH,MILLARD,"-10,367","-2,857","-1,318",-719,"-7,349","-16,234"
46140,UTAH,MORGAN,"-8,309",-611,"-1,411",233,0,-787
46150,UTAH,PIUTE,"-1,924",0,126,102,0,-974
46160,UTAH,RICH,-762,-744,"-1,389","-2,660",-170,-513
46170,UTAH,SALT LAKE,"304,257","305,278","206,916","82,481","-323,551","-1,094,969"
46180,UTAH,SAN JUAN,"-5,989","2,327","-4,543","-6,318","-7,143","-32,155"
46190,UTAH,SANPETE,"-6,781","-5,015","32,649","-16,896","-8,889","-34,210"
46200,UTAH,SEVIER,"-5,891","3,956",-545,"-3,035","-8,301","-13,818"
46210,UTAH,SUMMIT,-628,"1,297","-1,409","-5,640","-3,264","-10,451"
46220,UTAH,TOOELE,"-10,528","6,567","-15,657","-23,264","-11,421","-62,207"
46230,UTAH,UINTAH,"-8,641","4,010","-9,049","-7,112","-3,981","-14,760"
46240,UTAH,UTAH,"194,250","140,269","137,598","-15,328","-99,416","-361,311"
46250,UTAH,WASATCH,"7,466","46,652","-2,184","-7,398","-15,915","-40,823"
46260,UTAH,WASHINGTON,"-20,448","-6,201","-16,209","-7,474","-14,297","-47,526"
46270,UTAH,WAYNE,191,"-7,127",682,-731,-704,"-3,106"
46280,UTAH,WEBER,"-7,823","-50,588","-79,693","-109,013","-86,877","-283,077"
47000,VERMONT,ADDISON,"-63,525","-47,801","-46,176","-32,837","-6,031","-21,725"
47010,VERMONT,BENNINGTON,"-82,467","-81,553","-88,293","-121,841","-15,390","-55,739"
47020,VERMONT,CALEDONIA,"-39,275","-45,373","-53,026","-70,122","-12,650","-28,136"
47030,VERMONT,CHITTENDEN,"-265,259","-241,583","-214,470","-167,110","-36,387","-137,260"
47040,VERMONT,ESSEX,"-12,228","-9,786","-8,674","-15,464","-2,731","-5,499"
47050,VERMONT,FRANKLIN,"-68,223","-88,086","-96,080","-75,573","-12,169","-36,901"
47060,VERMONT,GRAND ISLE,"-15,003","-8,032","-15,581","-3,708","-1,948","-6,647"
47070,VERMONT,LAMOILLE,"-114,844","-119,733","-139,431","-95,785","-14,347","-57,401"
47080,VERMONT,ORANGE,"-60,976","-25,560","-47,672","-39,405","-5,258","-26,159"
47090,VERMONT,ORLEANS,"-45,214","-32,915","-34,880","-44,798","-6,643","-20,335"
47100,VERMONT,RUTLAND,"-219,648","-105,607","-123,226","-52,392","-13,123","-52,312"
47110,VERMONT,WASHINGTON,"-180,133","-84,771","-109,704","-58,443","-10,042","-49,014"
47120,VERMONT,WINDHAM,"-54,990","-62,881","-76,317","-64,886","-11,036","-46,735"
47130,VERMONT,WINDSOR,"-60,084","-48,993","-82,455","-65,360","-18,908","-57,865"
48010,VIRGIN ISLANDS,ST  CROIX,"11,876","14,825","6,138","19,219","-4,775","-36,444"
48020,VIRGIN ISLANDS,ST  JOHN,"3,818","-2,052","-34,512","-13,022","-3,167","-18,372"
49000,VIRGINIA,ACCOMACK,"-50,925","-46,312","-12,065","-23,183","-6,912","-22,151"
49010,VIRGINIA,ALBEMARLE,"-29,385","-43,684","-57,655","-77,737","-30,273","-84,073"
49011,VIRGINIA,ALEXANDRIA CITY,"-51,472","-79,148","-57,440","-35,085","-39,551","-150,689"
49020,VIRGINIA,ALLEGHANY,"-13,471",274,"-1,550",183,-416,"-3,533"
49030,VIRGINIA,AMELIA,"-4,566","-2,999","-17,654","-13,710","-2,571","-38,424"
49040,VIRGINIA,AMHERST,"-167,880","-165,027","-156,478","-24,708","-9,674","-37,192"
49050,VIRGINIA,APPOMATTOX,"-65,233","-76,480","-56,560","-6,122","-4,825","-8,206"
49060,VIRGINIA,ARLINGTON,"-37,329","-48,232","-47,376","-18,909","-28,008","-92,828"
49070,VIRGINIA,AUGUSTA,"-62,543","-48,465","-100,059","-58,380","-19,518","-40,411"
49080,VIRGINIA,BATH,"-8,854","-15,995","-13,263","-14,115","-3,940","-6,823"
49088,VIRGINIA,BEDFORD CITY,"-86,183","-54,045","-72,852","-34,178","-2,974","-11,846"
49090,VIRGINIA,BEDFORD,"-149,212","-154,626","-143,631","-75,156","-16,877","-56,463"
49100,VIRGINIA,BLAND,"-27,295","-31,636","-22,277","-12,199","-1,984","-9,232"
49110,VIRGINIA,BOTETOURT,"-18,958","-30,314","-32,612","-46,954","-13,032","-24,897"
49111,VIRGINIA,BRISTOL CITY,"-83,497","-74,405","-44,958","-36,441","-14,974","-55,855"
49120,VIRGINIA,BRUNSWICK,"-31,123","-66,453","-42,663","-88,765","-15,733","-35,936"
49130,VIRGINIA,BUCHANAN,"-95,665","-79,631","-61,556","-21,296","-11,136","-31,282"
49140,VIRGINIA,BUCKINGHAM,"-14,951","-15,980","-23,867","-25,237","-9,104","-31,759"
49141,VIRGINIA,BUENA VISTA CITY,"-17,226","-11,254","-21,416","-12,510","-1,561","-9,544"
49150,VIRGINIA,CAMPBELL,"-225,821","-234,504","-238,557","-28,103","-9,679","-43,802"
49160,VIRGINIA,CAROLINE,"19,557","-19,180","-10,433","-45,705","-16,017","-70,937"
49170,VIRGINIA,CARROLL,"-47,107","-59,542","-51,814","-41,277","-8,626","-41,474"
49180,VIRGINIA,CHARLES CITY,"-24,084",-881,"-6,547","-10,863","-1,228","-16,660"
49190,VIRGINIA,CHARLOTTE,"-55,119","-39,990","-37,993","-15,930","-6,015","-16,935"
49191,VIRGINIA,CHARLOTTESVILLE CITY,"-68,339","-70,165","-166,568","-189,530","-53,470","-230,525"
49194,VIRGINIA,CHESAPEAKE CITY,"-64,623","-62,333","-151,119","-133,223","-65,258","-235,678"
49200,VIRGINIA,CHESTERFIELD,"-101,009","-214,981","-181,923","-321,163","-113,193","-411,472"
49210,VIRGINIA,CLARKE,"-6,152","-11,096","-6,108","-3,791","-2,773","-8,740"
49212,VIRGINIA,COLONIAL HEIGHTS CITY,"-29,541","-64,661","-28,159","-9,213","-20,279","-52,976"
49213,VIRGINIA,COVINGTON CITY,"-67,811","-40,767","-15,088","-38,907","-8,223","-15,265"
49220,VIRGINIA,CRAIG,"-4,748","-7,236","-7,790","-11,359","-1,729","-4,449"
49230,VIRGINIA,CULPEPER,"-46,047","-71,311","-103,022","-67,708","-36,051","-80,310"
49240,VIRGINIA,CUMBERLAND,"-3,391","-5,148","-31,141","-8,987","-2,038","-11,124"
49241,VIRGINIA,DANVILLE CITY,"-243,841","-332,880","-269,951","-210,497","-44,874","-162,631"
49250,VIRGINIA,DICKENSON,"-68,262","-66,086","-30,496","-42,084","-11,040","-34,782"
49260,VIRGINIA,DINWIDDIE,"-60,185","-65,419","-88,261","-44,358","-15,771","-41,426"
49270,VIRGINIA,EMPORIA CITY,"-58,937","-55,880","-63,652","-45,062","-16,919","-43,776"
49280,VIRGINIA,ESSEX,"-8,918","-25,430","-22,835","-13,846","-3,229","-31,534"
49288,VIRGINIA,FAIRFAX CITY,"10,459","-18,711","-23,366","-28,252","-21,297","-69,530"
49290,VIRGINIA,FAIRFAX,"-88,029","-107,104","-209,635","-187,019","-127,373","-474,547"
49291,VIRGINIA,FALLS CHURCH CITY,"-3,629","-1,268","-1,578",563,"-3,423","-6,524"
49300,VIRGINIA,FAUQUIER,"12,868","-9,491","-47,346","-33,970","-12,604","-68,964"
49310,VIRGINIA,FLOYD,"-24,398","-14,566","-34,565","-21,455","-2,870","-6,117"
49320,VIRGINIA,FLUVANNA,"-37,751","-24,170","-38,199","-68,353","-16,796","-39,224"
49328,VIRGINIA,FRANKLIN CITY,"-54,706","-10,117","-32,711","-20,517","-4,766","-16,334"
49330,VIRGINIA,FRANKLIN,"-115,769","-122,563","-154,085","-93,337","-23,074","-70,750"
49340,VIRGINIA,FREDERICK,"-26,076","-29,128","-21,049","-17,037","-7,094","-44,149"
49342,VIRGINIA,FREDERICKSBURG CITY,"65,421","-6,779","-70,893","-40,652","-35,059","-116,690"
49343,VIRGINIA,GALAX CITY,"-29,314","-21,258","-21,494","-27,001","-6,890","-22,758"
49350,VIRGINIA,GILES,"-38,261","-52,702","-33,724","-36,017","-6,757","-18,525"
49360,VIRGINIA,GLOUCESTER,"-24,536","-25,070","-37,245","-44,967","-3,645","-36,462"
49370,VIRGINIA,GOOCHLAND,"3,963","-4,351",713,"-60,512","-10,350","-20,619"
49380,VIRGINIA,GRAYSON,"-36,950","-48,503","-35,038","-21,682","-3,909","-24,370"
49390,VIRGINIA,GREENE,"-18,571","-22,863","-11,442","-27,104","-8,026","-26,979"
49400,VIRGINIA,GREENSVILLE,"-4,335","-8,191","-5,374","-7,513",-615,"-4,155"
