AGED -- REPRICING ADJUSTMENTS TO THE 2010-2014 HOME HEALTH  REIMBURSEMENT DATA TO REFLECT THE MOST CURRENT WAGE INDEX                                             (DATA CELLS WITH LESS THAN 11 BENEFICIARIES HAVE BEEN SUPRESSED FOR PRIVACY),,,,,,,,,,,,
CODE,STATE,COUNTY,PART A  2010,PART A  2011,PART A  2012,PART A  2013,PART A  2014,PART B  2010,PART B  2011,PART B  2012,PART B  2013,PART B  2014
05130,CALIFORNIA,INYO,"24,663","23,924","16,115","9,339","11,488","24,762","22,716","19,780","11,735","9,072"
05140,CALIFORNIA,KERN,"417,168","214,157","174,967","452,771","220,161","514,882","262,659","246,385","801,118","410,366"
05150,CALIFORNIA,KINGS,"17,963","-4,020","52,378","17,037",-93,"11,584","-2,595","35,145","12,499",-86
05160,CALIFORNIA,LAKE,"138,408","138,875","149,252","83,618","77,452","99,695","108,623","103,630","60,832","58,092"
05170,CALIFORNIA,LASSEN,"34,595","32,141","28,587","19,110","13,997","22,599","14,878","15,644","11,866","12,038"
05200,CALIFORNIA,LOS ANGELES,"5,177,559","4,384,084","3,188,026","3,979,513","2,909,066","12,061,246","11,083,485","8,689,376","11,762,613","9,847,223"
05300,CALIFORNIA,MADERA,"-50,031","-54,084","-72,647","-73,153","-106,527","-40,713","-46,300","-62,241","-67,850","-100,563"
05310,CALIFORNIA,MARIN,"389,018","430,880","432,271","159,467","353,278","333,133","325,954","356,980","158,088","389,646"
05320,CALIFORNIA,MARIPOSA,"19,722","23,962","19,220","13,537","13,493","17,918","19,018","14,964","11,281","13,028"
05330,CALIFORNIA,MENDOCINO,"154,496","128,441","115,552","90,424","84,518","119,274","116,721","113,161","84,025","68,748"
05340,CALIFORNIA,MERCED,"217,257","189,885","192,874","111,226","163,579","145,470","121,110","124,948","74,566","128,156"
05350,CALIFORNIA,MODOC,"1,477","2,069","2,802","1,218",941,"1,847","1,117",925,434,588
05360,CALIFORNIA,MONO,"8,140","7,763","8,480","7,367","6,105","9,659","9,867","6,740","5,032","3,671"
05370,CALIFORNIA,MONTEREY,"516,779","277,727","376,346","215,701","384,641","374,913","232,415","310,330","205,593","381,602"
05380,CALIFORNIA,NAPA,"142,993","135,047","161,062","-34,506","60,965","85,974","92,171","107,077","-23,266","52,767"
05390,CALIFORNIA,NEVADA,"186,199","182,585","141,062","112,307","97,134","158,903","147,983","117,093","85,030","87,439"
05400,CALIFORNIA,ORANGE,"-458,173","-895,494","-634,581","-529,905","-648,389","-572,538","-1,240,454","-900,057","-825,407","-1,111,436"
05410,CALIFORNIA,PLACER,"597,248","562,577","796,015","689,187","398,333","517,321","499,870","675,283","672,575","426,968"
05420,CALIFORNIA,PLUMAS,"37,764","38,666","30,597","21,251","15,528","37,720","30,219","31,313","16,318","18,048"
05430,CALIFORNIA,RIVERSIDE,"577,751","146,733","315,955","454,056","268,843","705,353","207,895","451,307","723,642","473,796"
05440,CALIFORNIA,SACRAMENTO,"1,964,078","1,840,325","2,263,102","1,816,821","1,095,232","1,680,962","1,624,201","2,097,085","2,009,291","1,281,617"
05450,CALIFORNIA,SAN BENITO,"68,098","44,106","39,817","18,906","50,091","52,546","38,610","40,813","14,549","59,223"
05460,CALIFORNIA,SAN BERNARDINO,"386,026","102,414","201,483","284,459","174,208","669,498","188,076","398,771","599,650","388,016"
05470,CALIFORNIA,SAN DIEGO,"672,809","177,510","251,757","806,970","-113,535","841,111","217,730","329,625","1,099,182","-172,718"
05480,CALIFORNIA,SAN FRANCISCO,"1,193,773","1,211,048","1,094,737","381,974","942,428","1,396,664","1,460,878","1,451,575","552,345","1,412,273"
05490,CALIFORNIA,SAN JOAQUIN,"588,171","362,344","129,329","-91,882","-298,339","512,129","367,384","134,697","-106,855","-373,555"
05500,CALIFORNIA,SAN LUIS OBISPO,"391,518","189,545","122,371","111,142","123,998","405,099","242,517","173,498","177,531","223,270"
05510,CALIFORNIA,SAN MATEO,"849,000","867,622","836,981","300,173","730,802","790,984","883,184","948,312","348,564","915,409"
05520,CALIFORNIA,SANTA BARBARA,"451,312","526,638","412,786","227,830","30,769","441,377","630,634","529,473","298,344","43,820"
05530,CALIFORNIA,SANTA CLARA,"1,529,192","1,104,765","1,028,192","402,110","1,299,737","1,576,800","1,205,829","1,184,638","537,007","1,926,646"
05540,CALIFORNIA,SANTA CRUZ,"514,028","486,275","491,536","264,248","261,850","459,635","417,040","442,630","242,394","276,635"
05550,CALIFORNIA,SHASTA,"226,057","197,731","-195,839","42,458","-60,455","219,017","191,413","-177,328","46,506","-58,265"
05560,CALIFORNIA,SIERRA,"4,078","4,867","3,499","4,086","2,196","3,263","4,180","2,660","2,013","2,733"
05570,CALIFORNIA,SISKIYOU,"73,946","49,015","55,447","44,152","29,878","44,321","38,977","31,885","26,178","26,511"
05580,CALIFORNIA,SOLANO,"407,856","400,096","514,888","255,921","121,356","347,693","378,837","501,133","245,332","148,685"
05590,CALIFORNIA,SONOMA,"542,668","413,485","459,459","296,461","176,621","386,837","328,963","354,781","240,748","153,229"
05600,CALIFORNIA,STANISLAUS,"307,497","439,874","223,847","147,910","-168,276","277,463","383,757","191,263","156,251","-191,996"
05610,CALIFORNIA,SUTTER,"81,419","103,138","21,739","255,167","24,335","65,059","85,551","16,010","155,967","20,654"
05620,CALIFORNIA,TEHAMA,"98,175","97,432","91,476","51,837","50,544","135,767","125,059","124,946","93,452","67,505"
05630,CALIFORNIA,TRINITY,"30,104","27,185","28,775","23,704","22,023","32,919","33,761","27,760","21,433","18,826"
05640,CALIFORNIA,TULARE,"-171,867","-322,680","-221,684","-236,078","-117,722","-115,932","-221,219","-190,255","-220,402","-130,296"
05650,CALIFORNIA,TUOLUMNE,"150,401","152,045","140,400","89,703","67,362","159,321","156,242","164,697","107,929","90,753"
05660,CALIFORNIA,VENTURA,"406,824","340,557","-122,609","-260,236","-442,866","446,921","386,870","-157,341","-399,888","-744,172"
05670,CALIFORNIA,YOLO,"189,811","180,901","231,452","186,770","100,054","180,444","191,438","257,358","230,561","150,705"
05680,CALIFORNIA,YUBA,"48,036","74,050","13,541","152,482","14,341","32,234","47,337","10,632","107,947","12,677"
06000,COLORADO,ADAMS,"-137,651","-130,470","-115,459","-75,003","-67,431","-155,104","-154,115","-122,750","-86,725","-91,486"
06010,COLORADO,ALAMOSA,"-2,721","-2,683","-4,745","-9,175","-1,386","-4,474","-4,268","-10,181","-11,670","-2,951"
06020,COLORADO,ARAPAHOE,"-252,079","-232,322","-205,927","-152,488","-141,625","-295,294","-284,060","-244,129","-180,637","-171,180"
06030,COLORADO,ARCHULETA,"-3,884","-4,604","-4,799","-10,632","-2,236","-7,288","-4,621","-12,667","-17,172","-3,790"
06040,COLORADO,BACA,"-1,597","-3,044","-3,743","-4,398","-1,110","-1,616","-1,769","-1,780","-3,603",-869
06050,COLORADO,BENT,"-2,036","-1,927","-3,627","-2,946",-503,"-1,374","-1,792","-3,582","-3,899",-349
06060,COLORADO,BOULDER,"-168,196","-85,130","-95,028","-258,599","-37,083","-176,549","-94,691","-108,357","-366,982","-56,258"
06070,COLORADO,CHAFFEE,"-10,263","-7,965","-13,968","-15,995","-3,486","-13,564","-14,381","-26,342","-32,662","-8,466"
06080,COLORADO,CHEYENNE,-170,0,"-1,256",-225,-43,-155,-159,-176,-358,-201
06090,COLORADO,CLEAR CREEK,"-4,078","-3,045","-1,934","-1,458","-1,326","-2,320","-3,089","-2,070","-1,528","-1,387"
06100,COLORADO,CONEJOS,"-2,168","-1,804","-4,842","-5,128","-1,221","-3,576","-2,950","-5,093","-8,433","-1,137"
06110,COLORADO,COSTILLA,"-1,476",-709,"-1,292","-1,404",-373,"-3,403","-2,023","-5,062","-4,096",-551
06120,COLORADO,CROWLEY,"-2,294","-1,621","-1,371","-3,251",-662,-664,-735,"-1,054","-1,215",-527
06130,COLORADO,CUSTER,"-1,140","-1,668","-2,345","-2,731",-482,-631,-656,"-1,689","-2,311",-243
06140,COLORADO,DELTA,"-9,768","-8,742","-19,494","-19,665","-3,164","-9,279","-6,923","-17,107","-22,102","-3,873"
06150,COLORADO,DENVER,"-261,908","-214,783","-190,128","-129,134","-115,681","-404,290","-339,286","-274,190","-194,252","-181,133"
06160,COLORADO,DOLORES,-267,-481,-955,"-2,210",-198,"-1,256","-1,315","-1,479","-2,706",-368
06170,COLORADO,DOUGLAS,"-51,549","-50,784","-44,686","-37,376","-36,799","-58,865","-69,681","-54,612","-42,170","-48,616"
06180,COLORADO,EAGLE,"-3,001","-4,121","-9,013","-11,124","-2,097","-2,884","-4,078","-6,853","-14,895","-3,509"
06190,COLORADO,ELBERT,"-10,543","-9,427","-9,089","-6,270","-4,377","-8,994","-9,322","-8,532","-4,866","-5,506"
06200,COLORADO,EL PASO,"-533,864","-246,032","-473,061","-168,666","-137,034","-582,530","-293,851","-594,560","-242,326","-188,286"
06210,COLORADO,FREMONT,"-14,982","-13,512","-29,241","-39,003","-6,492","-8,936","-11,105","-26,632","-39,743","-9,251"
06220,COLORADO,GARFIELD,"-7,432","-9,436","-19,299","-22,462","-5,254","-12,684","-13,826","-31,906","-45,135","-9,391"
06230,COLORADO,GILPIN,-745,-603,-560,-443,-507,-693,-78,-185,-253,-408
06240,COLORADO,GRAND,"-1,953","-1,087","-1,538","-2,569",-871,"-1,508",-586,"-1,261","-3,920",-860
06250,COLORADO,GUNNISON,"-2,820","-1,477","-5,935","-4,755","-1,441","-7,131","-6,285","-7,572","-10,303","-1,396"
06260,COLORADO,HINSDALE,-160,-256,-169,-740,-99,"-1,418","-1,045",-519,-522,-140
06270,COLORADO,HUERFANO,"-2,041","-2,579","-4,377","-6,191","-1,136","-2,838","-2,464","-6,482","-10,227","-1,626"
06280,COLORADO,JACKSON,-145,-35,-229,-382,-19,-94,-194,0,-764,-4
06290,COLORADO,JEFFERSON,"-234,899","-218,063","-178,758","-124,735","-101,902","-296,212","-278,207","-242,785","-186,143","-173,662"
06300,COLORADO,KIOWA,-300,-138,-126,-443,-63,-278,-94,-257,-267,-64
06310,COLORADO,KIT CARSON,"-3,353","-1,499","-3,056","-4,142",-474,"-1,973","-1,135","-3,115","-4,026",-789
06320,COLORADO,LAKE,-671,-903,"-1,599","-2,775",-369,-759,-860,"-1,561","-1,717",-710
06330,COLORADO,LA PLATA,"-12,037","-10,445","-28,192","-34,143","-6,069","-21,524","-18,487","-28,910","-47,392","-9,878"
06340,COLORADO,LARIMER,"-8,003","78,022","75,836","84,783","122,001","-9,431","80,596","87,414","110,070","171,508"
06350,COLORADO,LAS ANIMAS,"-4,975","-4,332","-12,795","-15,014","-2,877","-3,064","-2,653","-9,992","-12,986","-2,055"
06360,COLORADO,LINCOLN,"-1,928","-1,151","-2,171","-1,482",-345,-791,-904,"-1,815","-1,275",-410
06370,COLORADO,LOGAN,"-5,332","-5,995","-10,616","-18,445","-2,874","-9,872","-8,837","-19,168","-25,908","-4,993"
06380,COLORADO,MESA,"-13,214","-29,752","29,100","24,894","40,371","-14,440","-34,173","33,795","26,969","50,109"
06390,COLORADO,MINERAL,-174,-78,-71,-25,0,-244,-229,0,0,0
06400,COLORADO,MOFFAT,"-4,207","-3,300","-5,732","-7,834","-1,241","-2,381","-2,405","-4,750","-8,311","-1,409"
06410,COLORADO,MONTEZUMA,"-9,073","-8,569","-13,746","-20,843","-3,953","-19,640","-16,867","-26,979","-35,602","-7,862"
06420,COLORADO,MONTROSE,"-7,541","-8,222","-11,924","-18,698","-3,556","-8,775","-11,710","-20,759","-25,612","-5,363"
06430,COLORADO,MORGAN,"-6,490","-7,693","-14,920","-18,896","-2,562","-6,340","-6,860","-11,327","-17,882","-3,325"
06440,COLORADO,OTERO,"-9,890","-7,353","-18,245","-17,194","-3,063","-6,805","-8,834","-11,434","-15,792","-2,880"
06450,COLORADO,OURAY,-611,-405,"-2,300","-1,384",-255,-674,-989,"-1,567","-5,420","-1,355"
06460,COLORADO,PARK,"-3,622","-3,827","-3,345","-1,970","-2,406","-3,762","-2,786","-3,459","-3,018","-2,781"
06470,COLORADO,PHILLIPS,"-2,491","-2,570","-2,999","-4,763","-1,012","-1,865","-2,112","-2,207","-9,036","-1,425"
06480,COLORADO,PITKIN,-929,"-1,926","-3,234","-5,449","-1,061","-2,380","-1,347","-5,542","-8,457","-1,191"
06490,COLORADO,PROWERS,"-3,609","-3,457","-5,563","-5,246","-1,148","-1,416","-1,361","-2,708","-4,327","-1,078"
06500,COLORADO,PUEBLO,"-85,820","-123,345","-103,439","-64,941","13,434","-76,816","-126,912","-143,759","-84,960","18,038"
06510,COLORADO,RIO BLANCO,"-1,102",-948,"-2,441","-2,703",-632,"-3,074","-2,195","-3,029","-4,388","-1,095"
06520,COLORADO,RIO GRANDE,"-2,783","-2,424","-6,381","-7,880","-1,586","-4,401","-4,543","-8,372","-9,608","-1,922"
06530,COLORADO,ROUTT,"-1,729","-1,839","-5,667","-3,262","-1,086","-2,112","-1,752","-2,463","-7,006","-1,255"
06540,COLORADO,SAGUACHE,"-1,422",-925,"-1,820","-2,709",-517,"-1,477","-1,973","-2,532","-2,844",-386
06550,COLORADO,SAN JUAN,-85,-136,-225,-156,-44,-44,0,0,-562,-18
06560,COLORADO,SAN MIGUEL,-628,-372,-939,-919,-260,-589,-160,"-1,257",-635,-176
06570,COLORADO,SEDGWICK,"-1,034",-576,"-1,880","-1,214",-185,-875,"-1,727","-2,715","-2,975",-937
06580,COLORADO,SUMMIT,"-3,185","-3,922","-6,593","-5,980","-1,101","-2,807","-2,958","-5,766","-6,107","-1,266"
06590,COLORADO,TELLER,"-14,480","-7,243","-16,031","-6,055","-4,811","-14,325","-7,563","-14,865","-4,292","-3,352"
06600,COLORADO,WASHINGTON,"-1,183","-1,196","-2,216","-1,747",-526,"-1,718","-1,716","-2,077","-3,064",-676
06610,COLORADO,WELD,"-39,407","-20,175","-30,688","-44,528","-64,150","-39,126","-17,067","-29,248","-52,228","-83,210"
06620,COLORADO,YUMA,"-1,589","-1,783","-3,892","-3,395",-380,"-1,008","-1,060","-3,228","-2,919",-613
06630,COLORADO,BROOMFIELD,"-15,072","-15,032","-18,795","-12,699","-12,255","-16,784","-21,778","-27,552","-22,892","-20,556"
07000,CONNECTICUT,FAIRFIELD,"856,211","1,195,153","663,043","667,835","97,034","1,007,717","1,354,084","720,170","740,050","109,294"
07010,CONNECTICUT,HARTFORD,"-156,372","322,683","736,109","407,654","90,779","-162,339","335,820","752,772","404,815","103,321"
07020,CONNECTICUT,LITCHFIELD,"26,405","8,913","-63,791","-1,840","-99,067","35,517","12,239","-80,474","-2,543","-129,259"
07030,CONNECTICUT,MIDDLESEX,"-32,622","59,847","139,801","80,937","18,936","-35,915","66,507","149,940","91,599","24,660"
07040,CONNECTICUT,NEW HAVEN,"1,668,119","1,671,891","1,576,040","656,190","895,767","2,112,008","2,149,207","2,161,387","904,019","1,338,673"
07050,CONNECTICUT,NEW LONDON,"371,866","463,454","445,196","373,523","77,190","341,151","434,231","469,289","356,661","90,240"
07060,CONNECTICUT,TOLLAND,"-23,914","47,051","103,846","67,230","13,535","-21,349","42,505","91,156","56,337","14,453"
07070,CONNECTICUT,WINDHAM,"110,912","107,020","69,370","106,801","51,133","123,203","112,177","77,732","106,735","63,414"
08000,DELAWARE,KENT,"75,404","65,712","77,204","88,404","74,991","36,905","37,201","43,344","53,469","50,471"
08010,DELAWARE,NEW CASTLE,"81,572","53,630","-17,778","-66,842","9,678","61,190","44,659","-16,760","-71,961","11,414"
08020,DELAWARE,SUSSEX,"-336,078","-227,172","-371,135","-535,009","-536,161","-176,681","-133,375","-235,725","-343,310","-368,940"
09000,DISTRICT OF COLUMBIA,THE DISTRICT,"-443,718","-284,278","-345,252","-186,126","-143,046","-436,616","-308,639","-368,235","-193,432","-149,912"
10000,FLORIDA,ALACHUA,"355,189","269,369","138,160","9,630","-39,143","503,609","365,827","220,214","16,555","-69,739"
10010,FLORIDA,BAKER,"-1,085","10,172","10,925","10,327","5,058","-2,537","18,577","20,357","19,110","12,114"
10020,FLORIDA,BAY,"175,810","357,949","137,854","333,028","373,235","269,073","468,937","171,562","397,502","504,324"
10030,FLORIDA,BRADFORD,"-19,069","-8,963","-4,464","16,075","18,316","-22,319","-8,988","-5,915","17,920","32,488"
10040,FLORIDA,BREVARD,"-271,850","-455,317","-218,153","39,737","267,053","-396,683","-714,879","-321,787","57,761","433,376"
10050,FLORIDA,BROWARD,"-1,643,991","-945,165","-835,024","-1,349,416","-1,390,600","-5,466,159","-3,234,499","-3,010,400","-4,648,418","-4,924,617"
10060,FLORIDA,CALHOUN,"-4,939","-2,766","-1,806","5,882","9,478","-10,370","-3,376","-2,039","7,451","11,020"
10070,FLORIDA,CHARLOTTE,"279,616","245,243","226,607","359,502","249,896","360,720","356,444","333,426","589,374","414,283"
10080,FLORIDA,CITRUS,"-878,844","-679,504","-627,881","-527,954","-425,527","-1,145,730","-1,054,873","-996,166","-813,910","-801,083"
10090,FLORIDA,CLAY,"-8,844","68,867","73,116","67,245","33,841","-12,679","105,167","100,504","98,080","55,850"
10100,FLORIDA,COLLIER,"-1,025,750","-975,376","-1,018,751","-639,489","-519,412","-1,389,871","-1,324,475","-1,497,660","-968,809","-870,240"
10110,FLORIDA,COLUMBIA,"-53,138","-23,993","-13,270","46,127","62,122","-69,700","-29,369","-18,977","66,320","100,010"
10120,FLORIDA,MIAMI-DADE,"-829,901","-1,183,898","-1,008,070","-1,146,882","-574,090","-10,043,723","-17,023,041","-14,868,003","-17,561,161","-7,318,918"
10130,FLORIDA,DE SOTO,"-29,970","-10,989","-5,926","19,287","25,205","-26,821","-11,174","-6,723","23,446","30,860"
10140,FLORIDA,DIXIE,"-14,109","-5,717","-2,836","10,594","14,239","-16,022","-7,315","-4,186","15,438","21,158"
10150,FLORIDA,DUVAL,"-46,160","381,525","342,384","299,670","160,937","-82,972","669,957","655,201","567,690","301,299"
10160,FLORIDA,ESCAMBIA,"-471,355","-459,455","-308,813","-198,067","-186,089","-720,093","-602,723","-421,831","-302,235","-309,756"
10170,FLORIDA,FLAGLER,"-307,273","29,454","-225,087","-396,490","86,647","-542,482","54,182","-412,072","-734,762","180,743"
10180,FLORIDA,FRANKLIN,"-5,218","-2,555","-1,686","5,551","6,712","-11,753","-4,764","-2,109","5,227","10,064"
10190,FLORIDA,GADSDEN,-627,"-21,722","-11,808","-7,963","-12,082",-802,"-36,227","-17,269","-10,703","-16,345"
10200,FLORIDA,GILCHRIST,"33,334","21,150","10,128",833,"-3,731","49,193","29,002","14,789","1,163","-5,393"
10210,FLORIDA,GLADES,"-4,804","-2,179","-1,350","3,375","7,595","-6,561","-2,941","-1,390","3,748","8,127"
10220,FLORIDA,GULF,"5,837","10,772","18,074","26,217","35,269","10,696","23,766","26,724","48,310","52,745"
10230,FLORIDA,HAMILTON,"-9,436","-3,768","-2,444","6,216","8,613","-9,829","-4,913","-3,237","8,992","13,795"
10240,FLORIDA,HARDEE,"-20,586","-6,444","-3,731","13,430","16,338","-32,212","-14,833","-8,493","24,054","40,482"
10250,FLORIDA,HENDRY,"-22,194","-8,687","-4,886","18,196","21,529","-25,628","-12,550","-7,328","24,635","36,509"
10260,FLORIDA,HERNANDO,"-1,482","-52,172","-57,486","-47,918","-80,261","-1,935","-65,438","-81,880","-74,234","-126,600"
10270,FLORIDA,HIGHLANDS,"-385,746","-299,396","-239,622","-118,320","-77,629","-847,817","-645,167","-542,280","-264,720","-203,827"
10280,FLORIDA,HILLSBOROUGH,"-4,264","-139,312","-164,118","-139,726","-258,697","-9,790","-348,472","-433,171","-381,544","-723,371"
10290,FLORIDA,HOLMES,"-18,771","-7,837","-4,223","14,219","15,108","-22,502","-9,505","-4,700","15,113","22,586"
10300,FLORIDA,INDIAN RIVER,"-318,971","-146,547","-105,215","-17,552","22,656","-626,863","-324,316","-244,234","-43,051","57,312"
10310,FLORIDA,JACKSON,"-41,762","-15,767","-7,546","25,486","36,231","-69,150","-25,988","-14,442","34,770","47,968"
10320,FLORIDA,JEFFERSON,-239,"-7,566","-4,577","-3,157","-5,559",-198,"-4,908","-3,401","-3,582","-4,194"
10330,FLORIDA,LAFAYETTE,"-2,994","-1,610",-765,"4,321","5,739","-4,491","-1,858",-946,"3,458","8,210"
10340,FLORIDA,LAKE,"63,180","-286,537","-213,306","-184,448","-176,097","90,626","-475,785","-375,462","-316,289","-308,215"
10350,FLORIDA,LEE,"669,660","426,336","185,335","462,716","1,305,923","831,350","541,828","259,281","694,115","1,972,793"
10360,FLORIDA,LEON,"-2,506","-99,851","-49,033","-34,484","-55,569","-3,255","-133,136","-64,791","-44,482","-70,651"
10370,FLORIDA,LEVY,"-33,207","-13,151","-7,049","24,873","32,802","-49,897","-18,351","-11,296","36,138","55,205"
10380,FLORIDA,LIBERTY,"-2,582","-1,761",-870,"3,542","2,587","-3,614","-1,358","-1,193","4,264","5,122"
10390,FLORIDA,MADISON,"-8,173","-4,475","-2,871","6,699","12,056","-8,727","-4,417","-2,508","6,852","11,818"
10400,FLORIDA,MANATEE,0,"201,749","233,195","275,208","206,992",0,"316,720","390,110","458,898","370,294"
10410,FLORIDA,MARION,"-481,156","-338,592","-278,748","-311,929","-286,799","-709,284","-563,780","-493,500","-558,725","-553,403"
10420,FLORIDA,MARTIN,"-357,728","-850,087","-269,418","-165,054","-27,738","-517,969","-1,287,341","-406,403","-285,595","-45,875"
10430,FLORIDA,MONROE,"-44,823","-13,073","-8,531","33,080","45,256","-74,822","-24,971","-14,975","57,299","89,747"
10440,FLORIDA,NASSAU,"-3,580","27,312","26,709","27,460","14,307","-5,426","42,265","43,689","44,901","23,020"
10450,FLORIDA,OKALOOSA,0,"-115,606","-155,868","-147,229","-162,533",0,"-142,725","-232,132","-234,885","-272,093"
10460,FLORIDA,OKEECHOBEE,"-31,354","-15,521","-8,409","27,682","34,591","-40,911","-20,936","-13,552","42,849","60,910"
10470,FLORIDA,ORANGE,"56,508","-270,543","-189,995","-161,932","-157,332","107,988","-560,227","-424,969","-340,832","-343,180"
10480,FLORIDA,OSCEOLA,"13,022","-67,933","-50,357","-42,737","-40,407","28,160","-131,201","-110,369","-93,103","-84,399"
10490,FLORIDA,PALM BEACH,"-2,104,520","-2,098,388","-1,573,783","-1,110,363","-947,343","-4,807,672","-4,674,663","-3,575,420","-2,522,087","-2,170,530"
10500,FLORIDA,PASCO,"-2,686","-85,587","-98,258","-81,156","-144,784","-4,083","-157,664","-188,593","-156,158","-270,850"
10510,FLORIDA,PINELLAS,"-5,547","-186,298","-209,865","-176,489","-308,917","-10,386","-371,312","-457,178","-368,608","-683,027"
10520,FLORIDA,POLK,"-442,229","-493,091","-440,065","-246,149","-288,027","-745,746","-905,447","-893,394","-510,015","-630,179"
10530,FLORIDA,PUTNAM,"-78,887","-32,299","-17,534","51,490","76,294","-83,592","-35,348","-19,587","75,367","108,475"
10540,FLORIDA,ST. JOHNS,"-13,512","109,193","104,020","97,703","50,222","-22,271","178,737","177,160","170,273","95,012"
10550,FLORIDA,ST. LUCIE,"-455,201","-1,054,554","-336,186","-206,645","-35,853","-875,527","-1,976,505","-622,598","-387,201","-63,196"
10560,FLORIDA,SANTA ROSA,"-202,307","-187,916","-136,787","-92,578","-80,233","-309,530","-262,025","-189,555","-129,851","-125,866"
10570,FLORIDA,SARASOTA,0,"316,675","402,859","489,907","368,261",0,"538,640","710,479","889,087","708,417"
10580,FLORIDA,SEMINOLE,"23,572","-115,729","-93,405","-78,256","-75,536","42,192","-207,673","-174,794","-156,005","-160,577"
10590,FLORIDA,SUMTER,"-63,634","-36,128","-27,909","15,684","31,367","-85,022","-59,821","-48,743","27,831","57,891"
10600,FLORIDA,SUWANNEE,"-32,827","-14,217","-8,408","29,124","42,621","-35,589","-15,427","-9,484","34,518","49,648"
10610,FLORIDA,TAYLOR,"-13,561","-5,371","-2,719","8,497","13,304","-14,156","-6,550","-3,495","12,498","17,777"
10620,FLORIDA,UNION,"-7,956","-3,285","-1,644","7,477","8,292","-9,654","-3,542","-2,117","9,037","12,450"
10630,FLORIDA,VOLUSIA,"-458,242","-255,206","-397,790","-265,043","-93,752","-672,027","-449,304","-719,263","-508,653","-190,433"
10640,FLORIDA,WAKULLA,-363,"-17,625","-7,102","-5,910","-7,475",-563,"-24,019","-8,994","-6,580","-9,619"
10650,FLORIDA,WALTON,"2,102","19,809","24,050","53,824","68,244","2,616","33,461","38,804","100,177","116,726"
10660,FLORIDA,WASHINGTON,"-14,678","-6,556","-3,914","12,381","16,892","-18,042","-8,379","-4,774","14,370","21,740"
11000,GEORGIA,APPLING,"-4,379","-4,028","-2,810",616,-921,"-7,465","-5,134","-5,010",820,"-1,946"
11010,GEORGIA,ATKINSON,"-3,263","-1,394","-1,162",314,-571,"-4,998","-2,763","-2,408",335,-948
11011,GEORGIA,BACON,"-3,156","-1,985","-2,277",312,-661,"-11,311","-7,052","-4,585",721,"-1,388"
11020,GEORGIA,BAKER,743,94,"1,370","1,156",164,592,310,722,"1,009",828
11030,GEORGIA,BALDWIN,"-11,404","-6,878","-5,399","1,177","-2,823","-15,910","-11,524","-8,850","1,388","-3,289"
11040,GEORGIA,BANKS,"-4,045","-2,079","-1,675",416,"-1,046","-6,809","-4,855","-4,234",796,"-1,439"
11050,GEORGIA,BARROW,"-31,257","-24,690","-27,997","-21,521","-16,789","-34,317","-27,728","-36,225","-29,072","-24,741"
11060,GEORGIA,BARTOW,"-44,594","-36,599","-44,113","-38,853","-27,514","-94,244","-72,634","-70,441","-55,898","-41,437"
11070,GEORGIA,BEN HILL,"-3,265","-2,058","-2,489",609,"-1,114","-5,503","-3,058","-4,360",991,"-2,190"
