"DISABLED - 2014 ENROLLMENT, REIMBURSEMENT, PER CAPITA COST (MONTHLY) FOR PART A AND PART B BY STATE AND COUNTY OF RESIDENCE. (BENEFICIARIES ENROLLED IN PARTS A AND/OR B EXCEPT FOR PUERTO RICO WHERE ENROLLED IN BOTH PARTS A AND B. REIMBURSEMENTS EXCLUDED FOR HOSPICE AND COST CONTRACTS. DATA CELLS WITH LESS THAN 11 BENEFICIARIES HAVE BEEN SUPPRESSED FOR PRIVACY)",,,,,,,,,,,,,,,
CODE,STATE,COUNTY,PART A ENROLLMENT,PART A TOTAL REIMBURSEMENT,PART A TOTAL PER CAPITA,PART A TOTAL REIMBURSEMENT W/O IME/DSH/GME,PART A TOTAL PER CAPITA W/O IME/DSH/GME,PART A  IME,PART A  DSH,PART A  GME,PART B  ENROLLMENT,PART B TOTAL REIMBURSEMENT,PART B TOTAL PER CAPITA,AGED AND DISABLED MEAN RISK SCORE,
36430,OHIO,KNOX,"1,348","5,723,867",353.85,"5,335,451",329.84,"221,710","89,874","76,832","1,210","6,002,974",413.43,0.966,
36440,OHIO,LAKE,"4,544","19,286,117",353.69,"17,902,379",328.32,"880,685","125,734","377,318","3,872","20,905,311",449.92,1.032,
36450,OHIO,LAWRENCE,"3,097","10,770,410",289.81,"10,072,236",271.02,"293,507","297,298","107,367","2,841","13,549,422",397.44,1.069,
36460,OHIO,LICKING,"3,795","15,728,830",345.38,"14,610,953",320.84,"605,517","291,096","221,262","3,294","15,184,357",384.14,0.996,
36470,OHIO,LOGAN,"1,071","5,345,571",415.93,"4,955,063",385.55,"224,132","103,927","62,447",946,"4,312,266",379.87,0.969,
36480,OHIO,LORAIN,"6,789","33,155,672",406.98,"30,541,806",374.89,"1,508,818","495,602","609,445","5,987","30,699,691",427.31,1.045,
36490,OHIO,LUCAS,"12,686","71,042,206",466.67,"61,491,049",403.93,"5,127,606","1,307,618","3,115,931","11,494","55,925,539",405.47,1.080,
36500,OHIO,MADISON,815,"2,853,372",291.76,"2,515,870",257.25,"181,591","71,988","83,922",701,"3,136,416",372.85,0.977,
36510,OHIO,MAHONING,"5,906","25,103,938",354.22,"22,626,430",319.26,"1,350,157","302,930","824,419","5,184","22,670,088",364.42,1.054,
36520,OHIO,MARION,"2,498","10,407,028",347.18,"9,756,594",325.48,"344,788","190,264","115,380","2,241","11,245,415",418.17,1.066,
36530,OHIO,MEDINA,"2,439","8,908,109",304.36,"8,004,037",273.47,"584,249","80,251","239,570","2,043","9,521,884",388.39,0.976,
36540,OHIO,MEIGS,825,"4,045,670",408.65,"3,737,823",377.56,"169,990","86,126","51,729",751,"3,695,698",410.09,1.049,
36550,OHIO,MERCER,718,"2,633,149",305.61,"2,519,335",292.40,"56,219","33,780","23,814",634,"2,633,286",346.12,0.923,
36560,OHIO,MIAMI,"2,383","8,501,066",297.28,"7,967,585",278.63,"257,658","136,797","139,024","2,041","9,783,597",399.46,0.980,
36570,OHIO,MONROE,341,"1,721,813",420.78,"1,588,211",388.13,"83,391","25,211","24,999",317,"1,191,875",313.32,0.972,
36580,OHIO,MONTGOMERY,"12,161","57,115,462",391.38,"51,156,376",350.55,"2,929,432","1,025,657","2,003,996","10,474","54,096,331",430.40,1.034,
36590,OHIO,MORGAN,419,"1,520,473",302.40,"1,452,888",288.96,"32,035","23,118","12,431",380,"1,583,826",347.33,1.033,
36600,OHIO,MORROW,693,"2,539,963",305.43,"2,348,028",282.35,"118,202","36,194","37,537",618,"3,458,883",466.41,1.002,
36610,OHIO,MUSKINGUM,"3,850","16,029,783",346.97,"15,253,450",330.16,"347,409","309,747","119,176","3,515","15,663,894",371.36,1.082,
36620,OHIO,NOBLE,237,"755,360",265.60,"711,682",250.24,"22,269","11,787","9,621",217,"1,070,077",410.94,1.027,
36630,OHIO,OTTAWA,951,"3,675,654",322.09,"3,311,053",290.14,"191,859","69,144","103,596",848,"4,067,052",399.67,0.970,
36640,OHIO,PAULDING,503,"2,221,323",368.01,"2,106,002",348.91,"58,963","32,374","23,983",462,"2,051,578",370.05,0.918,
36650,OHIO,PERRY,"1,385","4,942,437",297.38,"4,584,484",275.84,"192,969","94,317","70,665","1,268","5,471,050",359.56,1.001,
36660,OHIO,PICKAWAY,"1,160","4,579,488",328.99,"4,158,526",298.74,"230,518","88,110","102,333",991,"4,685,191",393.98,1.020,
36670,OHIO,PIKE,"1,005","3,840,760",318.47,"3,555,905",294.85,"148,781","79,606","56,466",902,"4,677,475",432.14,1.065,
36680,OHIO,PORTAGE,"2,861","9,652,865",281.16,"8,853,323",257.87,"468,236","93,521","237,784","2,478","10,250,467",344.72,1.037,
36690,OHIO,PREBLE,858,"2,600,358",252.56,"2,380,935",231.25,"108,392","47,034","63,995",732,"3,203,372",364.68,0.999,
36700,OHIO,PUTNAM,538,"2,182,826",338.11,"2,030,821",314.56,"88,162","39,718","24,122",468,"2,828,436",503.64,0.921,
36710,OHIO,RICHLAND,"3,896","15,861,639",339.27,"15,056,328",322.05,"414,356","238,285","152,668","3,504","16,321,225",388.16,0.986,
36720,OHIO,ROSS,"3,227","11,505,805",297.12,"10,805,215",279.03,"319,347","243,784","137,459","2,878","14,707,074",425.85,1.056,
36730,OHIO,SANDUSKY,"1,431","4,480,300",260.91,"3,986,154",232.13,"284,705","78,585","130,854","1,261","5,961,924",393.99,0.962,
36740,OHIO,SCIOTO,"3,708","14,648,939",329.22,"13,748,560",308.98,"368,944","330,028","201,404","3,377","17,812,271",439.55,1.142,
36750,OHIO,SENECA,"1,547","4,574,995",246.44,"4,134,812",222.73,"227,407","78,237","134,537","1,386","5,840,054",351.13,0.997,
36760,OHIO,SHELBY,937,"2,628,398",233.76,"2,445,882",217.53,"96,248","52,901","33,366",819,"3,500,987",356.23,0.942,
36770,OHIO,STARK,"9,029","31,630,373",291.93,"28,733,324",265.19,"1,578,067","300,299","1,018,681","7,853","35,492,392",376.63,1.052,
36780,OHIO,SUMMIT,"10,737","52,162,006",404.85,"45,197,126",350.79,"3,956,645","614,210","2,394,023","9,485","44,335,764",389.53,1.103,
36790,OHIO,TRUMBULL,"5,355","22,164,427",344.92,"20,275,604",315.52,"1,030,637","304,728","553,457","4,732","20,324,625",357.93,1.034,
36800,OHIO,TUSCARAWAS,"2,116","5,891,361",232.02,"5,511,516",217.06,"212,610","64,614","102,619","1,870","8,593,817",382.97,1.055,
36810,OHIO,UNION,580,"2,212,501",317.89,"1,997,210",286.96,"123,610","46,086","45,594",482,"2,508,507",433.70,1.020,
36820,OHIO,VAN WERT,638,"1,777,159",232.13,"1,712,177",223.64,"31,958","21,738","11,284",575,"2,615,079",379.00,0.985,
36830,OHIO,VINTON,478,"2,306,554",402.12,"2,143,976",373.78,"91,603","42,716","28,258",431,"2,210,634",427.42,0.990,
36840,OHIO,WARREN,"2,273","8,825,523",323.56,"8,209,901",300.99,"333,660","113,322","168,639","1,923","10,363,630",449.11,0.974,
36850,OHIO,WASHINGTON,"2,368","9,802,155",344.95,"9,283,101",326.69,"269,235","132,798","117,020","2,144","11,456,952",445.31,1.031,
36860,OHIO,WAYNE,"2,336","8,887,119",317.03,"8,245,943",294.16,"380,919","85,530","174,725","2,012","9,500,471",393.49,1.024,
36870,OHIO,WILLIAMS,920,"3,279,671",297.07,"3,061,540",277.31,"131,244","39,806","47,080",830,"3,536,040",355.02,0.981,
36880,OHIO,WOOD,"2,188","8,939,562",340.48,"8,016,703",305.33,"536,188","135,183","251,487","1,899","9,426,203",413.65,0.981,
36890,OHIO,WYANDOT,486,"1,714,381",293.96,"1,542,769",264.54,"102,926","25,911","42,775",439,"1,900,535",360.77,0.985,
37000,OKLAHOMA,ADAIR,984,"3,945,363",334.13,"3,761,792",318.58,"54,729","104,181","24,660",870,"4,004,010",383.53,1.092,
37010,OKLAHOMA,ALFALFA,111,"181,376",136.17,"171,887",129.04,"1,894","5,681","1,911",100,"560,405",467.00,0.880,
37020,OKLAHOMA,ATOKA,487,"2,821,429",482.79,"2,694,474",461.07,"49,913","56,945","20,095",449,"2,583,413",479.48,1.052,
37030,OKLAHOMA,BEAVER,81,"320,970",330.22,"291,453",299.85,"13,881","10,130","5,505",73,"299,575",341.98,0.907,
37040,OKLAHOMA,BECKHAM,494,"1,719,292",290.03,"1,638,342",276.37,"33,237","36,131","11,580",453,"2,527,219",464.90,0.986,
37050,OKLAHOMA,BLAINE,274,"717,485",218.21,"678,057",206.22,"17,522","13,245","8,659",248,"1,504,247",505.46,0.957,
37060,OKLAHOMA,BRYAN,"1,616","8,607,461",443.87,"8,121,048",418.78,"168,826","237,636","79,949","1,464","7,831,006",445.75,1.100,
37070,OKLAHOMA,CADDO,885,"3,749,179",353.03,"3,565,774",335.76,"72,312","81,886","29,206",800,"3,660,553",381.31,0.980,
37080,OKLAHOMA,CANADIAN,"1,585","4,945,832",260.03,"4,657,639",244.88,"129,018","115,525","43,648","1,335","7,363,193",459.63,0.936,
37090,OKLAHOMA,CARTER,"2,091","8,642,674",344.44,"8,344,126",332.54,"102,435","169,401","26,711","1,905","9,057,508",396.22,0.996,
37100,OKLAHOMA,CHEROKEE,"1,446","6,018,385",346.84,"5,727,345",330.07,"89,216","135,098","66,725","1,284","6,861,705",445.33,1.000,
37110,OKLAHOMA,CHOCTAW,775,"3,198,829",343.96,"3,071,695",330.29,"41,813","67,971","17,349",726,"3,835,284",440.23,1.081,
37120,OKLAHOMA,CIMARRON,53,"325,338",511.54,"316,418",497.51,"3,531","4,276","1,113",48,"283,881",492.85,0.838,
37130,OKLAHOMA,CLEVELAND,"4,199","16,647,239",330.38,"15,932,475",316.20,"291,489","287,990","135,283","3,681","20,255,281",458.55,0.971,
37140,OKLAHOMA,COAL,219,"721,794",274.66,"699,919",266.33,"6,443","11,109","4,321",205,"1,098,635",446.60,1.100,
37150,OKLAHOMA,COMANCHE,"3,423","12,676,439",308.61,"12,044,460",293.22,"179,307","408,790","43,879","3,083","13,151,510",355.48,1.045,
37160,OKLAHOMA,COTTON,183,"750,644",341.82,"719,874",327.81,"7,456","21,473","1,839",157,"764,489",405.78,1.007,
37170,OKLAHOMA,CRAIG,"1,002","4,946,983",411.43,"4,675,826",388.87,"106,715","130,592","33,849",910,"4,482,789",410.51,1.005,
37180,OKLAHOMA,CREEK,"2,022","8,997,463",370.82,"8,374,005",345.12,"267,340","205,887","150,229","1,805","9,229,739",426.12,0.951,
37190,OKLAHOMA,CUSTER,716,"3,360,721",391.15,"3,202,603",372.74,"70,608","65,697","21,813",646,"2,991,276",385.87,0.968,
37200,OKLAHOMA,DELAWARE,"1,291","4,377,488",282.56,"4,165,378",268.87,"90,148","94,448","27,512","1,175","5,595,467",396.84,0.988,
37210,OKLAHOMA,DEWEY,112,"473,336",352.18,"434,788",323.50,"23,329","12,973","2,245",104,"573,297",459.37,0.895,
37220,OKLAHOMA,ELLIS,77,"280,218",303.27,"269,258",291.40,"3,838","5,464","1,656",69,"399,212",482.14,0.864,
37230,OKLAHOMA,GARFIELD,"1,852","6,167,488",277.51,"5,896,351",265.31,"66,146","168,608","36,381","1,678","7,181,081",356.63,1.009,
37240,OKLAHOMA,GARVIN,"1,015","4,175,897",342.85,"3,959,365",325.07,"95,819","89,706","31,005",936,"4,501,194",400.75,0.951,
37250,OKLAHOMA,GRADY,"1,432","5,632,815",327.79,"5,239,364",304.90,"193,872","142,138","57,440","1,299","6,586,790",422.56,0.983,
37260,OKLAHOMA,GRANT,96,"793,643",688.93,"763,298",662.59,"2,129","24,706","3,509",91,"415,654",380.64,0.999,
37270,OKLAHOMA,GREER,180,"1,084,573",502.12,"1,047,463",484.94,"13,012","18,137","5,960",161,"1,256,528",650.38,1.073,
37280,OKLAHOMA,HARMON,105,"357,279",283.55,"347,195",275.55,814,"9,003",265,101,"405,679",334.72,1.046,
37290,OKLAHOMA,HARPER,72,"293,984",340.26,"280,927",325.15,"6,430","5,126","1,499",68,"276,077",338.33,0.897,
37300,OKLAHOMA,HASKELL,574,"2,372,306",344.41,"2,268,460",329.34,"41,584","49,081","13,180",528,"2,872,055",453.29,1.001,
37310,OKLAHOMA,HUGHES,455,"1,518,218",278.06,"1,458,780",267.18,"22,909","25,968","10,560",422,"2,267,156",447.70,0.970,
37320,OKLAHOMA,JACKSON,596,"2,518,554",352.15,"2,394,919",334.86,"51,768","56,985","14,880",550,"2,993,015",453.49,1.021,
37330,OKLAHOMA,JEFFERSON,261,"1,042,892",332.98,"1,014,360",323.87,"10,734","14,537","3,260",244,"1,344,444",459.17,1.052,
37340,OKLAHOMA,JOHNSTON,461,"1,830,140",330.83,"1,742,950",315.07,"31,469","42,679","13,041",426,"2,430,877",475.52,1.066,
37350,OKLAHOMA,KAY,"1,510","5,300,625",292.53,"5,065,866",279.57,"78,243","130,259","26,255","1,357","6,334,124",388.98,0.939,
37360,OKLAHOMA,KINGFISHER,316,"1,154,068",304.34,"1,122,778",296.09,"11,637","15,086","4,565",292,"1,832,516",522.98,0.927,
37370,OKLAHOMA,KIOWA,355,"1,439,785",337.98,"1,386,908",325.57,"21,458","27,670","3,747",331,"1,549,415",390.08,1.036,
37380,OKLAHOMA,LATIMER,324,"744,439",191.47,"716,959",184.40,"6,707","16,412","4,359",293,"1,392,887",396.16,1.037,
37390,OKLAHOMA,LE FLORE,"2,441","9,192,435",313.82,"8,795,213",300.26,"151,932","196,335","48,954","2,217","10,994,328",413.26,1.058,
37400,OKLAHOMA,LINCOLN,978,"3,964,623",337.82,"3,745,262",319.13,"95,151","89,215","34,992",869,"4,626,450",443.66,0.927,
37410,OKLAHOMA,LOGAN,693,"3,905,118",469.59,"3,782,333",454.83,"52,823","47,114","22,848",613,"3,204,081",435.57,0.960,
37420,OKLAHOMA,LOVE,324,"1,170,614",301.08,"1,136,233",292.24,"10,389","20,715","3,276",290,"1,614,535",463.95,0.880,
37430,OKLAHOMA,MCCLAIN,891,"2,945,154",275.45,"2,792,147",261.14,"60,173","64,034","28,799",795,"4,109,479",430.76,0.921,
37440,OKLAHOMA,MCCURTAIN,"1,494","5,485,529",305.98,"5,276,620",294.32,"80,062","100,582","28,263","1,388","7,613,309",457.09,1.072,
37450,OKLAHOMA,MCINTOSH,934,"3,555,136",317.20,"3,423,943",305.49,"39,734","75,104","16,353",824,"3,980,930",402.60,0.954,
37460,OKLAHOMA,MAJOR,157,"307,099",163.00,"284,641",151.08,"9,764","9,308","3,384",142,"790,036",463.64,0.970,
37470,OKLAHOMA,MARSHALL,589,"2,549,139",360.66,"2,431,140",343.96,"36,359","63,484","18,154",544,"3,148,349",482.28,1.002,
37480,OKLAHOMA,MAYES,"1,344","5,500,795",341.07,"5,123,484",317.68,"163,733","144,540","69,037","1,172","5,737,170",407.93,0.964,
37490,OKLAHOMA,MURRAY,499,"1,925,279",321.52,"1,841,589",307.55,"33,029","39,115","11,545",453,"2,350,865",432.46,0.929,
37500,OKLAHOMA,MUSKOGEE,"3,312","14,596,214",367.26,"14,041,861",353.31,"164,804","317,454","72,093","2,954","13,304,671",375.33,1.005,
37510,OKLAHOMA,NOBLE,320,"1,090,729",284.04,"1,026,650",267.36,"23,771","31,290","9,016",290,"1,226,667",352.49,0.951,
37520,OKLAHOMA,NOWATA,366,"1,002,840",228.33,"953,213",217.03,"25,207","16,025","8,394",327,"1,504,163",383.32,0.894,
37530,OKLAHOMA,OKFUSKEE,482,"1,888,663",326.53,"1,791,762",309.78,"37,367","37,323","22,209",431,"1,919,163",371.07,0.944,
37540,OKLAHOMA,OKLAHOMA,"17,194","79,882,537",387.16,"74,506,426",361.11,"2,460,191","1,818,284","1,097,635","14,880","83,644,418",468.44,0.997,
37550,OKLAHOMA,OKMULGEE,"1,612","5,710,635",295.21,"5,398,194",279.06,"109,538","143,298","59,603","1,452","6,832,122",392.11,0.961,
37560,OKLAHOMA,OSAGE,614,"2,874,999",390.20,"2,738,273",371.64,"54,382","58,819","23,523",548,"3,911,230",594.77,0.946,
37570,OKLAHOMA,OTTAWA,"1,364","5,222,180",319.05,"4,999,440",305.44,"76,298","123,019","23,423","1,224","5,557,743",378.39,1.048,
37580,OKLAHOMA,PAWNEE,616,"2,256,414",305.25,"2,116,556",286.33,"52,391","57,148","30,317",562,"2,585,867",383.43,0.967,
37590,OKLAHOMA,PAYNE,"2,064","10,620,097",428.78,"10,208,861",412.18,"160,446","191,512","59,277","1,887","11,411,273",503.94,0.962,
37600,OKLAHOMA,PITTSBURG,"1,921","6,585,933",285.70,"6,299,556",273.28,"94,770","143,532","48,073","1,710","8,441,053",411.36,1.023,
37610,OKLAHOMA,PONTOTOC,"1,471","6,605,642",374.21,"6,355,692",360.06,"92,453","122,930","34,565","1,331","7,759,256",485.80,0.993,
37620,OKLAHOMA,POTTAWATOMIE,"2,393","8,539,526",297.38,"8,103,611",282.20,"170,458","200,236","65,221","2,158","10,542,480",407.11,0.982,
37630,OKLAHOMA,PUSHMATAHA,528,"1,405,466",221.82,"1,331,536",210.15,"25,278","31,132","17,519",499,"2,492,422",416.24,1.004,
37640,OKLAHOMA,ROGER MILLS,50,"228,833",381.39,"219,209",365.35,"3,396","4,283","1,944",47,"306,081",542.70,0.873,
37650,OKLAHOMA,ROGERS,"1,603","4,915,593",255.54,"4,598,939",239.08,"117,199","139,742","59,712","1,381","6,428,040",387.89,0.923,
37660,OKLAHOMA,SEMINOLE,"1,031","4,507,368",364.32,"4,267,803",344.96,"105,648","99,096","34,820",930,"5,384,922",482.52,0.987,
37670,OKLAHOMA,SEQUOYAH,"1,910","5,940,734",259.19,"5,714,590",249.33,"69,170","130,036","26,936","1,689","7,662,673",378.07,0.997,
37680,OKLAHOMA,STEPHENS,"1,272","4,075,804",267.02,"3,869,117",253.48,"80,036","96,329","30,322","1,161","5,600,761",402.01,1.025,
37690,OKLAHOMA,TEXAS,230,"714,089",258.73,"687,552",249.11,"9,533","11,925","5,077",209,"975,267",388.86,0.927,
37700,OKLAHOMA,TILLMAN,256,"869,298",282.97,"825,944",268.86,"16,420","20,440","6,493",240,"1,129,976",392.35,1.065,
37710,OKLAHOMA,TULSA,"15,308","64,114,307",349.02,"59,192,621",322.23,"2,071,388","1,605,599","1,244,695","13,294","62,001,793",388.66,0.957,
37720,OKLAHOMA,WAGONER,866,"2,925,493",281.51,"2,737,448",263.42,"70,265","88,446","29,332",758,"3,651,830",401.48,0.940,
37730,OKLAHOMA,WASHINGTON,"1,716","4,918,451",238.85,"4,669,005",226.74,"116,100","89,688","43,657","1,512","6,324,339",348.56,0.942,
37740,OKLAHOMA,WASHITA,311,"1,069,798",286.66,"992,327",265.90,"37,815","26,976","12,679",281,"1,640,879",486.62,0.990,
37750,OKLAHOMA,WOODS,139,"451,592",270.74,"426,703",255.82,"11,224","10,194","3,470",126,"431,875",285.63,0.883,
37760,OKLAHOMA,WOODWARD,435,"1,702,911",326.23,"1,641,141",314.39,"18,518","38,533","4,718",391,"1,754,719",373.98,0.902,
38000,OREGON,BAKER,533,"1,328,987",207.78,"1,292,969",202.15,"11,856","21,060","3,100",481,"2,148,151",372.17,0.802,
38010,OREGON,BENTON,824,"2,138,509",216.27,"1,833,041",185.38,"193,791","28,546","83,129",716,"3,361,244",391.21,0.844,
38020,OREGON,CLACKAMAS,"4,520","13,439,472",247.78,"12,234,257",225.56,"641,787","241,140","322,287","3,569","14,746,825",344.33,0.890,
38030,OREGON,CLATSOP,"1,163","4,721,737",338.33,"4,443,368",318.38,"151,294","71,551","55,522","1,052","5,005,439",396.50,0.882,
38040,OREGON,COLUMBIA,"1,022","3,205,513",261.38,"2,794,056",227.83,"229,656","71,613","110,187",871,"3,159,078",302.25,0.877,
38050,OREGON,COOS,"2,761","11,072,237",334.19,"10,593,594",319.74,"217,287","201,863","59,491","2,537","10,628,375",349.11,0.938,
38060,OREGON,CROOK,564,"2,084,543",308.00,"2,012,914",297.42,"25,359","38,851","7,418",506,"2,708,237",446.02,0.821,
38070,OREGON,CURRY,835,"2,338,508",233.38,"2,229,734",222.53,"57,436","42,277","9,059",764,"3,148,170",343.39,0.873,
38080,OREGON,DESCHUTES,"3,105","9,774,018",262.32,"9,361,106",251.24,"167,779","203,586","41,546","2,766","12,998,196",391.61,0.844,
38090,OREGON,DOUGLAS,"3,287","9,093,464",230.54,"8,685,637",220.20,"185,867","174,802","47,157","2,857","9,984,704",291.24,0.875,
38100,OREGON,GILLIAM,51,"189,267",309.26,"177,674",290.32,"4,794","4,721","2,076",46,"173,277",313.91,0.798,
38110,OREGON,GRANT,207,"915,437",368.53,"885,294",356.40,"17,017","9,293","3,833",195,"865,176",369.73,0.751,
38120,OREGON,HARNEY,208,"423,541",169.69,"402,965",161.44,"10,290","7,089","3,196",188,"972,384",431.02,0.848,
38130,OREGON,HOOD RIVER,315,"815,492",215.74,"773,637",204.67,"21,671","12,291","7,890",283,"1,512,774",445.46,0.840,
38140,OREGON,JACKSON,"5,474","17,043,929",259.47,"16,476,643",250.83,"166,805","347,273","53,207","4,917","19,819,631",335.90,0.904,
38150,OREGON,JEFFERSON,518,"2,383,922",383.51,"2,262,265",363.94,"77,438","38,006","6,211",461,"1,719,455",310.82,0.812,
38160,OREGON,JOSEPHINE,"2,245","4,840,329",179.67,"4,621,027",171.53,"82,983","114,612","21,706","2,000","8,000,127",333.34,0.886,
38170,OREGON,KLAMATH,"1,818","5,718,758",262.14,"5,162,533",236.64,"307,858","125,436","122,929","1,650","6,420,598",324.27,0.915,
38180,OREGON,LAKE,222,"691,837",259.70,"674,280",253.11,"7,979","6,442","3,135",200,"904,554",376.90,0.793,
38190,OREGON,LANE,"7,045","18,394,425",217.58,"17,841,710",211.04,"142,523","355,785","54,405","6,146","23,456,783",318.05,0.880,
38200,OREGON,LINCOLN,"1,547","4,469,342",240.75,"3,957,129",213.16,"339,824","64,819","107,569","1,414","6,573,542",387.41,0.875,
38210,OREGON,LINN,"2,923","9,032,806",257.52,"8,151,354",232.39,"584,565","120,512","176,373","2,553","9,896,645",323.04,0.889,
38220,OREGON,MALHEUR,916,"2,670,494",242.95,"2,580,826",234.79,"30,951","48,084","10,632",843,"3,513,575",347.33,0.917,
38230,OREGON,MARION,"4,465","13,551,132",252.91,"12,755,133",238.06,"369,791","304,504","121,703","3,689","15,385,703",347.56,0.912,
38240,OREGON,MORROW,205,"1,002,953",407.70,"964,932",392.25,"15,736","15,898","6,385",185,"1,044,936",470.69,0.778,
38250,OREGON,MULTNOMAH,"10,591","43,505,800",342.32,"39,586,369",311.48,"1,991,276","928,322","999,830","8,990","36,241,882",335.95,0.944,
38260,OREGON,POLK,"1,757","5,661,228",268.51,"5,408,870",256.54,"109,311","104,128","38,918","1,543","5,370,580",290.05,0.908,
38270,OREGON,SHERMAN,36,"172,757",399.90,"156,714",362.76,"10,479","3,624","1,939",32,"108,598",282.81,0.845,
38280,OREGON,TILLAMOOK,797,"2,358,171",246.57,"2,230,204",233.19,"73,549","27,863","26,554",722,"3,070,998",354.45,0.801,
38290,OREGON,UMATILLA,"1,575","6,744,750",356.87,"6,464,204",342.02,"133,325","113,061","34,158","1,394","6,644,715",397.22,0.944,
38300,OREGON,UNION,811,"2,862,052",294.09,"2,756,847",283.28,"47,630","37,468","20,106",741,"3,786,140",425.79,0.871,
38310,OREGON,WALLOWA,206,"922,286",373.09,"866,178",350.40,"32,255","16,969","6,883",190,"983,343",431.29,0.808,
38320,OREGON,WASCO,742,"2,476,734",278.16,"2,282,602",256.36,"104,369","48,669","41,092",684,"3,075,426",374.69,0.835,
38330,OREGON,WASHINGTON,"5,303","18,181,183",285.71,"16,548,119",260.04,"907,076","332,220","393,766","4,291","17,159,117",333.24,0.907,
38340,OREGON,WHEELER,27,"26,413",81.52,"25,854",79.80,18,532,8,24,"52,947",183.84,0.786,
38350,OREGON,YAMHILL,"1,641","5,377,738",273.09,"4,979,512",252.87,"217,106","108,574","72,545","1,429","6,185,282",360.70,0.989,
39000,PENNSYLVANIA,ADAMS,"1,687","6,564,969",324.29,"6,083,499",300.51,"299,590","63,054","118,825","1,355","6,861,031",421.96,0.964,
39010,PENNSYLVANIA,ALLEGHENY,"18,175","90,193,257",413.54,"74,776,533",342.85,"7,153,503","922,073","7,341,147","13,889","58,421,262",350.52,1.060,
39070,PENNSYLVANIA,ARMSTRONG,"1,527","6,435,674",351.22,"5,760,739",314.38,"345,677","70,742","258,513","1,203","6,319,096",437.73,1.064,
39080,PENNSYLVANIA,BEAVER,"3,251","15,022,389",385.07,"13,317,007",341.36,"909,010","92,262","704,110","2,554","11,620,310",379.15,0.994,
39100,PENNSYLVANIA,BEDFORD,"1,225","4,325,036",294.22,"3,989,493",271.39,"168,822","58,166","108,554","1,063","4,499,475",352.73,0.994,
39110,PENNSYLVANIA,BERKS,"8,004","30,467,007",317.21,"27,607,994",287.44,"1,594,927","465,892","798,192","6,660","32,549,478",407.28,1.047,
39120,PENNSYLVANIA,BLAIR,"4,048","12,580,941",258.99,"11,508,279",236.91,"524,269","179,419","368,972","3,455","16,763,055",404.32,1.097,
39130,PENNSYLVANIA,BRADFORD,"2,027","7,366,623",302.85,"6,499,111",267.19,"552,562","86,610","228,338","1,788","7,363,957",343.21,1.007,
39140,PENNSYLVANIA,BUCKS,"11,300","47,367,029",349.31,"43,054,258",317.51,"2,458,061","550,868","1,303,841","9,102","50,725,364",464.42,1.001,
39150,PENNSYLVANIA,BUTLER,"2,920","9,921,696",283.15,"9,100,786",259.73,"424,529","88,062","308,317","2,209","10,246,478",386.54,1.002,
39160,PENNSYLVANIA,CAMBRIA,"4,160","18,334,633",367.28,"16,248,442",325.49,"944,892","271,581","869,717","3,532","16,363,576",386.08,1.086,
39180,PENNSYLVANIA,CAMERON,218,"1,058,208",404.51,"966,371",369.41,"52,411","12,443","26,983",196,"1,102,811",468.88,1.143,
