"IPPS and OPPS Provider Indices by Fiscal Year — Note: ""A"" and ""B"" designation indicate that there was a mid-year change in the index due to change in claims processor during the year.",,,,,,,,,,,
Provider Number,CBSA 2016,SSA Code,State,County,IPPS Provider  2010 A,IPPS Provider  2010 B,IPPS Provider  2011,IPPS Provider  2012,IPPS Provider  2013,IPPS Provider  2014,IPPS Provider  2016
670029,26420,45610,TX,HARRIS,0.9934,0.9933,0.9902,0.9947,0.992,0.9884,0.9615
670024,26420,45610,TX,HARRIS,0.9934,0.9933,0.9902,0.9947,0.992,0.9884,0.9615
670019,26420,45610,TX,HARRIS,0.9934,0.9933,0.9902,0.9947,0.992,0.9884,0.9615
670012,26420,45610,TX,HARRIS,0.9934,0.9933,0.9902,0.9947,0.992,0.9884,0.9615
670008,26420,45610,TX,HARRIS,0.9934,0.9933,0.9902,0.9947,0.992,0.9884,0.9615
670005,26420,45610,TX,HARRIS,0.9934,0.9933,0.9902,0.9947,0.992,0.9884,0.9615
450847,26420,45610,TX,HARRIS,0.9934,0.9933,0.9902,0.9947,0.992,0.9884,0.9615
450844,26420,45610,TX,HARRIS,0.9934,0.9933,0.9902,0.9947,0.992,0.9884,0.9615
450832,26420,45610,TX,HARRIS,0.9934,0.9933,0.9902,0.9947,0.992,0.9884,0.9615
450831,26420,45610,TX,HARRIS,0.9934,0.9933,0.9902,0.9947,0.992,0.9884,0.9615
450804,26420,45610,TX,HARRIS,0.9934,0.9933,0.9902,0.9947,0.992,0.9884,0.9615
450803,26420,45610,TX,HARRIS,0.9934,0.9933,0.9902,0.9947,0.992,0.9884,0.9615
450797,26420,45610,TX,HARRIS,0.9934,0.9933,0.9902,0.9947,0.992,0.9884,0.9615
450795,26420,45610,TX,HARRIS,0.9934,0.9933,0.9902,0.9947,0.992,0.9884,0.9615
450775,26420,45610,TX,HARRIS,0.9934,0.9933,0.9902,0.9947,0.992,0.9884,0.9615
450774,26420,45610,TX,HARRIS,0.9934,0.9933,0.9902,0.9947,0.992,0.9884,0.9615
450716,26420,45610,TX,HARRIS,0.9934,0.9933,0.9902,0.9947,0.992,0.9884,0.9615
450709,26420,45610,TX,HARRIS,0.9934,0.9933,0.9902,0.9947,0.992,0.9884,0.9615
450684,26420,45610,TX,HARRIS,0.9934,0.9933,0.9902,0.9947,0.992,0.9884,0.9615
450674,26420,45610,TX,HARRIS,0.9934,0.9933,0.9902,0.9947,0.992,0.9884,0.9615
450670,26420,45610,TX,HARRIS,0.9934,0.9933,0.9902,0.9947,0.992,0.9884,0.9615
450659,26420,45610,TX,HARRIS,0.9934,0.9933,0.9902,0.9947,0.992,0.9884,0.9615
450644,26420,45610,TX,HARRIS,0.9934,0.9933,0.9902,0.9947,0.992,0.9884,0.9615
450638,26420,45610,TX,HARRIS,0.9934,0.9933,0.9902,0.9947,0.992,0.9884,0.9615
450630,26420,45610,TX,HARRIS,0.9934,0.9933,0.9902,0.9947,0.992,0.9884,0.9615
450617,26420,45610,TX,HARRIS,0.9934,0.9933,0.9902,0.9947,0.992,0.9884,0.9615
450610,26420,45610,TX,HARRIS,0.9934,0.9933,0.9902,0.9947,0.992,0.9884,0.9615
450446,26420,45610,TX,HARRIS,0.9934,0.9933,0.9902,0.9947,0.992,0.9884,0.9615
450424,26420,45610,TX,HARRIS,0.9934,0.9933,0.9902,0.9947,0.992,0.9884,0.9615
450358,26420,45610,TX,HARRIS,0.9934,0.9933,0.9902,0.9947,0.992,0.9884,0.9615
450289,26420,45610,TX,HARRIS,0.9934,0.9933,0.9902,0.9947,0.992,0.9884,0.9615
450193,26420,45610,TX,HARRIS,0.9934,0.9933,0.9902,0.9947,0.992,0.9884,0.9615
450184,26420,45610,TX,HARRIS,0.9934,0.9933,0.9902,0.9947,0.992,0.9884,0.9615
450097,26420,45610,TX,HARRIS,0.9934,0.9933,0.9902,0.9947,0.992,0.9884,0.9615
450068,26420,45610,TX,HARRIS,0.9934,0.9933,0.9902,0.9947,0.992,0.9884,0.9615
450035,26420,45610,TX,HARRIS,0.9934,0.9933,0.9902,0.9947,0.992,0.9884,0.9615
450032,NA,45620,TX,HARRISON,0.8239,0.8239,0.8549,0.8689,0.849,0.8602,0.7851
670056,12420,45631,TX,HAYS,,,,0.9442,0.9615,0.9425,0.9436
450272,12420,45631,TX,HAYS,0.9515,0.9515,0.948,0.9442,0.9615,0.9425,0.9436
450578,NA,45632,TX,HEMPHILL,0.7944,0.7944,0.7976,0.8068,0.8072,0.7951,0.7732
450389,NA,45640,TX,HENDERSON,0.9578,0.9578,0.9561,0.9506,0.9554,0.9549,0.8223
450869,32580,45650,TX,HIDALGO,0.8883,0.8883,0.8847,0.8824,0.8651,0.8426,0.7989
450825,32580,45650,TX,HIDALGO,0.8883,0.8883,0.8847,0.8824,0.8651,0.8426,0.7989
450711,32580,45650,TX,HIDALGO,0.8883,0.8883,0.8847,0.8824,0.8651,0.8426,0.7989
450176,32580,45650,TX,HIDALGO,0.8883,0.8883,0.8847,0.8824,0.8651,0.8426,0.7989
450128,32580,45650,TX,HIDALGO,0.8883,0.8883,0.8847,0.8824,0.8651,0.8426,0.7989
450119,32580,45650,TX,HIDALGO,0.8883,0.8883,0.8847,0.8824,0.8651,0.8426,0.7989
450270,NA,45651,TX,HILL,0.8215,0.8215,0.8292,0.8384,0.8388,0.8206,0.9338
450192,NA,45651,TX,HILL,0.8215,0.8215,0.8292,0.8384,0.8388,0.8206,0.9338
450755,NA,45652,TX,HOCKLEY,0.822,0.822,0.8551,0.8643,0.8647,0.861,0.8391
450596,23104,45653,TX,HOOD,0.9434,0.9434,0.9384,0.9382,0.9435,0.9437,1.0105
450236,NA,45654,TX,HOPKINS,0.8333,0.8333,0.8402,0.8494,0.8498,0.8368,0.8149
450580,NA,45660,TX,HOUSTON,0.7944,0.7944,0.7976,0.8068,0.8072,0.7951,0.7732
450653,NA,45661,TX,HOWARD,0.7944,0.7944,0.7976,0.8068,0.972,0.9521,0.8968
450352,19124,45670,TX,HUNT,0.9731,0.9731,0.9716,0.965,0.9675,0.9657,0.9731
450241,NA,45680,TX,JACK,0.7944,0.7944,0.7976,0.8068,0.8072,0.7951,0.9338
450573,NA,45690,TX,JASPER,0.807,0.807,0.8109,0.8201,0.8205,0.8147,0.7928
450518,13140,45700,TX,JEFFERSON,0.8325,0.8325,0.8418,0.8605,0.8558,0.8603,0.7931
450346,13140,45700,TX,JEFFERSON,0.8325,0.8325,0.8418,0.8605,0.8558,0.8603,0.9615
450123,13140,45700,TX,JEFFERSON,0.8325,0.8325,0.8418,0.8605,0.8558,0.8603,0.7931
450034,13140,45700,TX,JEFFERSON,0.8325,0.8325,0.8418,0.8605,0.8558,0.8603,0.9615
450828,NA,45711,TX,JIM WELLS,0.7944,0.7944,0.7976,0.8068,0.8072,0.7951,0.7732
450677,23104,45720,TX,JOHNSON,0.9578,0.9578,0.9561,0.9506,0.9554,0.9549,0.9572
450148,23104,45720,TX,JOHNSON,0.9578,0.9578,0.9561,0.9506,0.9554,0.9549,0.9572
450306,10180,45721,TX,JONES,0.8336,0.8336,0.8377,0.8789,0.8578,0.8464,0.825
450243,10180,45721,TX,JONES,0.7944,0.7944,0.7976,0.8068,0.8072,0.7951,0.7732
450078,10180,45721,TX,JONES,0.7944,0.7944,0.7976,0.8068,0.8072,0.7951,0.7732
450683,19124,45730,TX,KAUFMAN,0.9731,0.9731,0.9716,0.965,0.9675,0.9657,0.9731
450292,19124,45730,TX,KAUFMAN,0.9731,0.9731,0.9716,0.965,0.9675,0.9657,0.9731
450007,NA,45734,TX,KERR,0.8913,0.8913,0.903,0.8978,0.8922,0.8881,0.8667
450163,NA,45743,TX,KLEBERG,0.7998,0.7998,0.8092,0.8184,0.8188,0.8052,0.7833
450746,NA,45744,TX,KNOX,0.7944,0.7944,0.7976,0.8068,0.8072,0.7951,0.7732
450196,NA,45750,TX,LAMAR,0.7944,0.7944,0.9561,0.9506,0.9554,0.9549,0.9572
450698,NA,45751,TX,LAMB,0.8071,0.8071,0.824,0.8332,0.8336,0.8254,0.8035
670018,26420,45757,TX,LIBERTY,0.9934,0.9933,0.9902,0.9947,0.992,0.9884,0.9615
450296,26420,45757,TX,LIBERTY,0.9934,0.9933,0.9902,0.9947,0.992,0.9884,0.9615
450400,NA,45758,TX,LIMESTONE,0.7944,0.7944,0.9202,0.9247,0.923,0.9181,0.9252
450219,NA,45761,TX,LLANO,0.7944,0.7944,0.7976,0.8068,0.8072,0.7951,0.7732
670050,31180,45770,TX,LUBBOCK,,,0.8899,0.8799,0.8942,0.901,0.8421
450876,31180,45770,TX,LUBBOCK,0.8813,0.8813,0.8899,0.8799,0.8942,0.901,0.8421
450686,31180,45770,TX,LUBBOCK,0.8813,0.8813,0.8899,0.8799,0.8942,0.901,0.8421
450162,31180,45770,TX,LUBBOCK,0.8813,0.8813,0.8899,0.8799,0.8942,0.901,0.8421
450040,31180,45770,TX,LUBBOCK,0.8813,0.8813,0.8899,0.8799,0.8942,0.901,0.8421
450101,47380,45780,TX,MC LENNAN,0.8608,0.8608,0.8609,0.8721,0.8475,0.8215,0.9125
450042,47380,45780,TX,MC LENNAN,0.8608,0.8608,0.8609,0.8721,0.8475,0.8215,0.7987
450465,NA,45790,TX,MATAGORDA,0.9934,0.9933,0.9902,0.9947,0.992,0.7951,0.7732
450092,NA,45791,TX,MAVERICK,0.7944,0.7944,0.8274,0.8068,0.8072,0.7951,0.7732
670064,33260,45794,TX,MIDLAND,,,,1.0218,1.0506,0.9905,0.9021
450133,33260,45794,TX,MIDLAND,0.9348,0.9347,0.951,1.0218,1.0506,0.9905,0.9021
450770,NA,45795,TX,MILAM,0.9515,0.9515,0.948,0.9442,0.9615,0.9425,0.9436
450641,NA,45800,TX,MONTAGUE,0.8319,0.8319,0.8492,0.8584,0.8588,0.8481,0.8262
450497,NA,45800,TX,MONTAGUE,0.8319,0.8319,0.8492,0.8584,0.8588,0.8481,0.8262
670059,26420,45801,TX,MONTGOMERY,,,,0.9947,0.992,0.9884,0.9615
450862,26420,45801,TX,MONTGOMERY,0.9934,0.9933,0.9902,0.9947,0.992,0.9884,0.9615
450222,26420,45801,TX,MONTGOMERY,0.9934,0.9933,0.9902,0.9947,0.992,0.9884,0.9615
450221,NA,45802,TX,MOORE,0.7944,0.7944,0.7976,0.8068,0.8072,0.7951,0.7732
450656,NA,45810,TX,NACOGDOCHES,0.8239,0.8239,0.8549,0.8689,0.849,0.8602,0.7851
450508,NA,45810,TX,NACOGDOCHES,0.8239,0.8239,0.8549,0.8689,0.849,0.8602,0.7851
450447,NA,45820,TX,NAVARRO,0.9578,0.9578,0.9561,0.9506,0.9554,0.9549,0.9572
450055,NA,45822,TX,NOLAN,0.7944,0.7944,0.7976,0.8068,0.8072,0.7951,0.7851
670061,18580,45830,TX,NUECES,,,,0.8578,0.8607,0.8436,0.8313
450788,18580,45830,TX,NUECES,0.8661,0.866,0.8537,0.8578,0.8607,0.8436,0.8313
450046,18580,45830,TX,NUECES,0.8661,0.866,0.8537,0.8578,0.8607,0.8436,0.8313
450005,13140,45840,TX,ORANGE,0.8325,0.8325,0.8418,0.8605,0.8558,0.8603,0.7931
450565,NA,45841,TX,PALO PINTO,0.9434,0.9434,0.9384,0.8506,0.851,0.8389,0.8184
450210,NA,45842,TX,PANOLA,0.8095,0.8095,0.8104,0.8196,0.82,0.8151,0.7932
450203,23104,45843,TX,PARKER,0.9434,0.9434,0.9384,0.9382,0.9435,0.9437,0.9338
450178,NA,45845,TX,PECOS,0.9482,0.9482,0.9228,0.9405,0.9343,0.7951,0.7732
450395,NA,45850,TX,POLK,0.8385,0.8385,0.8448,0.9947,0.992,0.9884,0.9615
450875,11100,45860,TX,POTTER,0.8594,0.8594,0.8534,0.8559,0.832,0.8102,0.7894
450231,11100,45860,TX,POTTER,0.8594,0.8594,0.8534,0.8559,0.832,0.8102,0.7894
450209,11100,45860,TX,POTTER,0.8594,0.8594,0.8534,0.8559,0.832,0.8102,0.7894
450796,11100,45871,TX,RANDALL,0.8594,0.8594,0.8534,0.8559,0.832,0.8102,0.7894
450188,NA,45874,TX,RED RIVER,0.7944,0.7944,0.7976,0.8068,0.8072,0.7951,0.7732
670044,19124,45879,TX,ROCKWALL,0.9731,0.9731,0.9716,0.965,0.9675,0.9657,0.9731
450475,30980,45881,TX,RUSK,0.8239,0.8239,0.8549,0.8689,0.849,0.8846,0.8171
450605,18580,45885,TX,SAN PATRICIO,0.8661,0.866,0.8537,0.8578,0.8607,0.8436,0.8313
450073,NA,45888,TX,SCURRY,0.7944,0.7944,0.7976,0.8068,0.8072,0.7951,0.7732
450839,NA,45890,TX,SHELBY,0.7944,0.7944,0.7976,0.8068,0.8072,0.7951,0.7788
450864,46340,45892,TX,SMITH,0.8449,0.8449,0.8221,0.8409,0.8522,0.8676,0.8223
450690,46340,45892,TX,SMITH,0.8449,0.8449,0.8221,0.8409,0.8522,0.8676,0.8223
450102,46340,45892,TX,SMITH,0.8449,0.8449,0.8221,0.8409,0.8522,0.8676,0.8223
450083,46340,45892,TX,SMITH,0.8449,0.8449,0.8221,0.8409,0.8522,0.8676,0.8223
450451,23104,45893,TX,SOMERVELL,0.848,0.848,0.85,0.8592,0.8596,0.8504,0.9891
450654,NA,45900,TX,STARR,0.7944,0.7944,0.7976,0.8068,0.8072,0.7951,0.7732
450498,NA,45901,TX,STEPHENS,0.7944,0.7944,0.7976,0.8068,0.8072,0.7951,0.7732
670071,23104,45910,TX,TARRANT,,,,,0.9489,0.9473,0.9572
670067,23104,45910,TX,TARRANT,,,,0.9506,0.9554,0.9549,0.9572
670046,23104,45910,TX,TARRANT,0.9434,0.9434,0.9384,0.9506,0.9554,0.9549,0.9572
670023,23104,45910,TX,TARRANT,0.9434,0.9434,0.9384,0.9506,0.9554,0.9549,0.9572
450872,23104,45910,TX,TARRANT,0.9578,0.9578,0.9561,0.9506,0.9554,0.9549,0.9572
450779,23104,45910,TX,TARRANT,0.9578,0.9578,0.9561,0.9506,0.9554,0.9549,0.9572
450675,23104,45910,TX,TARRANT,0.9578,0.9578,0.9561,0.9506,0.9554,0.9549,0.9572
450672,23104,45910,TX,TARRANT,0.9578,0.9578,0.9561,0.9506,0.9554,0.9549,0.9572
450639,23104,45910,TX,TARRANT,0.9578,0.9578,0.9561,0.9506,0.9554,0.9549,0.9572
450563,23104,45910,TX,TARRANT,0.9578,0.9578,0.9561,0.9506,0.9554,0.9549,0.9572
450419,23104,45910,TX,TARRANT,0.9578,0.9578,0.9561,0.9506,0.9554,0.9549,0.9572
450137,23104,45910,TX,TARRANT,0.9578,0.9578,0.9561,0.9506,0.9554,0.9549,0.9572
450135,23104,45910,TX,TARRANT,0.9578,0.9578,0.9561,0.9506,0.9554,0.9549,0.9572
450087,23104,45910,TX,TARRANT,0.9578,0.9578,0.9561,0.9506,0.9554,0.9549,0.9572
450064,23104,45910,TX,TARRANT,0.9578,0.9578,0.9561,0.9506,0.9554,0.9549,0.9572
450039,23104,45910,TX,TARRANT,0.9578,0.9578,0.9561,0.9506,0.9554,0.9549,0.9572
450558,10180,45911,TX,TAYLOR,0.8336,0.8336,0.8377,0.8789,0.8578,0.8464,0.8882
450229,10180,45911,TX,TAYLOR,0.8336,0.8336,0.8377,0.8789,0.8578,0.8464,0.825
450399,NA,45913,TX,TERRY,0.7944,0.7944,0.7976,0.8068,0.8072,0.7951,0.7732
450080,NA,45921,TX,TITUS,0.9578,0.9578,0.9561,0.8689,0.849,0.8602,0.7851
450571,41660,45930,TX,TOM GREEN,0.8068,0.8067,0.8441,0.8367,0.8478,0.8412,0.9088
450340,41660,45930,TX,TOM GREEN,0.8068,0.8067,0.8441,0.8367,0.8478,0.8412,0.9088
670079,12420,45940,TX,TRAVIS,,,,,,0.9425,0.9436
670006,12420,45940,TX,TRAVIS,0.9515,0.9515,0.948,0.9442,0.9615,0.9425,0.9436
450871,12420,45940,TX,TRAVIS,0.9515,0.9515,0.948,0.9442,0.9615,0.9425,0.9436
450867,12420,45940,TX,TRAVIS,0.9515,0.9515,0.948,0.9442,0.9615,0.9425,0.9436
450865,12420,45940,TX,TRAVIS,0.9515,0.9515,0.948,0.9442,0.9615,0.9425,0.9436
450809,12420,45940,TX,TRAVIS,0.9515,0.9515,0.948,0.9442,0.9615,0.9425,0.9436
450808,12420,45940,TX,TRAVIS,0.9515,0.9515,0.948,0.9442,0.9615,0.9425,0.9436
450713,12420,45940,TX,TRAVIS,0.9515,0.9515,0.948,0.9442,0.9615,0.9425,0.9436
450431,12420,45940,TX,TRAVIS,0.9515,0.9515,0.948,0.9442,0.9615,0.9425,0.9436
450124,12420,45940,TX,TRAVIS,0.9515,0.9515,0.948,0.9442,0.9615,0.9425,0.9436
450056,12420,45940,TX,TRAVIS,0.9515,0.9515,0.948,0.9442,0.9615,0.9425,0.9436
450749,NA,45941,TX,TRINITY,0.7944,0.7944,0.7976,0.8068,0.8072,0.7951,0.7732
450460,NA,45942,TX,TYLER,0.7997,0.7997,0.8032,0.8124,0.8128,0.8034,0.7815
450177,NA,45945,TX,UVALDE,0.7944,0.7944,0.7976,0.8068,0.8072,0.7951,0.8667
450154,NA,45946,TX,VAL VERDE,0.7944,0.7944,0.7976,0.8068,0.8072,0.7951,0.7732
450283,NA,45947,TX,VAN ZANDT,0.9578,0.9578,0.9561,0.9506,0.9554,0.9549,0.9572
450147,47020,45948,TX,VICTORIA,0.8661,0.866,0.8537,0.8578,0.8789,0.8729,0.8071
450023,47020,45948,TX,VICTORIA,0.7944,0.7944,0.8002,0.8166,0.8789,0.8729,0.8071
450347,NA,45949,TX,WALKER,0.9934,0.9933,0.9902,0.9947,0.992,0.9884,0.813
450187,NA,45952,TX,WASHINGTON,0.9934,0.9933,0.9902,0.9947,0.992,0.9884,0.9615
450643,29700,45953,TX,WEBB,0.8378,0.8378,0.8274,0.8068,0.8072,0.7951,0.7732
450029,29700,45953,TX,WEBB,0.8378,0.8378,0.8274,0.8068,0.8072,0.8312,0.8156
450694,NA,45954,TX,WHARTON,0.7944,0.7944,0.7976,0.8068,0.8072,0.7951,0.8368
450214,NA,45954,TX,WHARTON,0.9934,0.9933,0.9902,0.9947,0.992,0.9884,0.9615
450827,48660,45960,TX,WICHITA,0.9519,0.9519,0.9883,1.0375,0.9449,0.9943,0.9048
450010,48660,45960,TX,WICHITA,0.9519,0.9519,0.9883,1.0375,0.9449,0.9943,0.9048
450584,NA,45961,TX,WILBARGER,0.7944,0.7944,0.7976,0.8068,0.8072,0.7951,0.7732
670043,12420,45970,TX,WILLIAMSON,0.9515,0.9515,0.948,0.9442,0.9615,0.9425,0.9436
670041,12420,45970,TX,WILLIAMSON,0.9515,0.9515,0.948,0.9442,0.9615,0.9425,0.9436
670034,12420,45970,TX,WILLIAMSON,0.9515,0.9515,0.948,0.9442,0.9615,0.9425,0.9436
450718,12420,45970,TX,WILLIAMSON,0.9515,0.9515,0.948,0.9442,0.9615,0.9425,0.9436
450108,41700,45971,TX,WILSON,0.8913,0.8913,0.903,0.8978,0.8922,0.8881,0.8667
670052,23104,45973,TX,WISE,,,0.9384,0.9382,0.9435,0.9437,0.9338
450271,23104,45973,TX,WISE,0.9434,0.9434,0.9384,0.9382,0.9435,0.9437,0.9338
450085,NA,45981,TX,YOUNG,0.7944,0.7944,0.7976,0.8068,0.8072,0.7951,0.7732
460035,NA,46000,UT,BEAVER,0.8442,0.8442,0.867,0.869,0.8408,0.8613,0.9162
460039,36260,46010,UT,BOX ELDER,0.9414,0.9414,0.9307,0.9218,0.9027,0.9149,0.9523
460017,36260,46010,UT,BOX ELDER,0.8825,0.8825,0.8899,0.9218,0.9027,0.9149,0.9523
460054,30860,46020,UT,CACHE,0.9014,0.9014,0.8798,0.869,0.8445,0.8729,0.9162
460015,30860,46020,UT,CACHE,0.9014,0.9014,0.8798,0.869,0.8445,0.8729,0.9162
460011,NA,46030,UT,CARBON,0.8442,0.8442,0.867,0.869,0.8408,0.8613,0.9162
460042,36260,46050,UT,DAVIS,0.945,0.945,0.9316,0.9417,0.9153,0.9425,0.9523
460041,36260,46050,UT,DAVIS,0.945,0.945,0.9316,0.9417,0.9153,0.9425,0.9523
460019,NA,46060,UT,DUCHESNE,0.8442,0.8442,0.867,0.869,0.8408,0.8613,0.9162
460033,NA,46080,UT,GARFIELD,0.8442,0.8442,0.867,0.869,0.8408,0.8613,0.9162
460007,NA,46100,UT,IRON,0.9386,0.9386,0.9265,0.9148,0.8955,0.942,0.9659
460058,41620,46170,UT,SALT LAKE,,,,0.9417,0.9153,0.9425,0.9523
460051,41620,46170,UT,SALT LAKE,0.945,0.945,0.9316,0.9417,0.9153,0.9425,0.9523
460049,41620,46170,UT,SALT LAKE,0.945,0.945,0.9316,0.9417,0.9153,0.9425,0.9523
460047,41620,46170,UT,SALT LAKE,0.945,0.945,0.9316,0.9417,0.9153,0.9425,0.9523
460044,41620,46170,UT,SALT LAKE,0.945,0.945,0.9316,0.9417,0.9153,0.9425,0.9523
460010,41620,46170,UT,SALT LAKE,0.945,0.945,0.9316,0.9417,0.9153,0.9425,0.9523
460009,41620,46170,UT,SALT LAKE,0.945,0.945,0.9316,0.9417,0.9153,0.9425,0.9523
460006,41620,46170,UT,SALT LAKE,0.945,0.945,0.9316,0.9417,0.9153,0.9425,0.9523
460003,41620,46170,UT,SALT LAKE,0.945,0.945,0.9316,0.9417,0.9153,0.9425,0.9523
460026,NA,46200,UT,SEVIER,0.9443,0.9443,0.9203,0.9232,0.8967,0.9277,0.9388
460057,NA,46210,UT,SUMMIT,,,,0.9417,0.9153,0.9425,0.9523
460014,41620,46220,UT,TOOELE,0.945,0.945,0.9316,0.9417,0.9153,0.9425,0.9523
460030,NA,46230,UT,UINTAH,0.8442,0.8442,0.867,0.869,0.8408,0.8613,0.9162
460052,39340,46240,UT,UTAH,0.9444,0.9444,0.9204,0.9233,0.8986,0.9296,0.9523
460043,39340,46240,UT,UTAH,0.9444,0.9444,0.9204,0.9233,0.8986,0.9296,0.9523
460023,39340,46240,UT,UTAH,0.9444,0.9444,0.9204,0.9233,0.8986,0.9296,0.9523
460013,39340,46240,UT,UTAH,0.9444,0.9444,0.9204,0.9233,0.8986,0.9296,0.9523
460001,39340,46240,UT,UTAH,0.9444,0.9444,0.9204,0.9233,0.8986,0.9296,0.9523
460021,41100,46260,UT,WASHINGTON,1.1523,1.1523,0.9265,0.9148,0.935,0.9636,0.9659
460005,36260,46280,UT,WEBER,0.945,0.945,0.9316,0.9417,0.9153,0.9425,0.9523
460004,36260,46280,UT,WEBER,0.945,0.945,0.9316,0.9417,0.9153,0.9425,0.9523
470012,NA,47010,VT,BENNINGTON,1.026,1.026,1.0107,1.0345,0.9763,0.9713,1.0499
470003,15540,47030,VT,CHITTENDEN,1.0456,1.1577,1.0287,1.0307,1.025,1.0371,1.0323
470024,15540,47050,VT,FRANKLIN,1.0456,1.0456,1.0287,1.0307,1.025,1.0371,0.9517
470005,NA,47100,VT,RUTLAND,0.959,0.959,0.9418,0.9467,0.9527,0.9617,0.9517
470001,NA,47110,VT,WASHINGTON,1.0004,1.0004,1.002,1.0279,1.0416,1.0366,1.0211
470011,NA,47120,VT,WINDHAM,0.959,0.959,0.9418,0.9467,0.9527,0.9617,0.989
490077,16820,49010,VA,ALBEMARLE,0.9245,0.9245,0.9199,0.8996,0.9037,0.9035,0.927
490040,47894,49011,VA,ALEXANDRIA CITY,1.07,1.07,1.0528,1.0546,1.0453,1.0309,1.02
490126,NA,49020,VA,ALLEGHANY,0.8101,0.8101,0.8022,0.7949,0.8011,0.7819,0.8916
490050,47894,49060,VA,ARLINGTON,1.07,1.07,1.0528,1.0546,1.0453,1.0309,1.02
490018,44420,49070,VA,AUGUSTA,0.9141,0.9141,0.9199,0.8996,0.8918,0.8872,0.7819
490088,31340,49088,VA,BEDFORD CITY,0.8323,0.8323,0.8514,0.8537,0.8422,0.8562,0.8757
490127,NA,49130,VA,BUCHANAN,0.8101,0.8101,0.8022,0.7949,0.8011,0.7819,0.7819
490009,16820,49191,VA,CHARLOTTESVILLE CITY,0.9245,0.9245,0.9199,0.8996,0.9037,0.9035,0.927
490120,47260,49194,VA,CHESAPEAKE CITY,0.893,0.893,0.891,0.8898,0.9094,0.8994,0.9133
490136,40060,49200,VA,CHESTERFIELD,0.9369,0.9369,0.949,0.956,0.9348,0.936,0.9298
490112,40060,49200,VA,CHESTERFIELD,0.9369,0.9369,0.949,0.956,0.9348,0.936,0.9298
490019,47894,49230,VA,CULPEPER,1.07,1.07,1.0528,1.0546,1.0453,1.0309,1.1242
490075,NA,49241,VA,DANVILLE CITY,0.8298,0.8298,0.8129,0.7949,0.8629,0.8297,0.9376
490097,NA,49270,VA,EMPORIA CITY,0.9369,0.9369,0.8022,0.7949,0.8011,0.7819,0.7819
490084,NA,49280,VA,ESSEX,0.8288,0.8288,0.8258,0.8185,0.8247,0.8067,0.8067
490122,47894,49290,VA,FAIRFAX,1.0771,1.0771,1.0528,1.0546,1.0453,1.0309,1.02
490107,47894,49290,VA,FAIRFAX,1.0771,1.0771,1.0528,1.0546,1.0453,1.0309,1.02
490101,47894,49290,VA,FAIRFAX,1.0771,1.0771,1.0528,1.0546,1.0453,1.0309,1.02
490063,47894,49290,VA,FAIRFAX,1.0771,1.0771,1.0528,1.0546,1.0453,1.0309,1.02
490023,47894,49300,VA,FAUQUIER,1.07,1.07,1.0528,1.0546,1.0453,1.0309,1.02
490092,NA,49328,VA,FRANKLIN CITY,0.8101,0.8101,0.8022,0.7949,0.8011,0.7819,0.7819
490089,40220,49330,VA,FRANKLIN,0.884,0.884,0.8977,0.926,0.9247,0.9342,0.9131
490022,47894,49342,VA,FREDERICKSBURG CITY,1.07,1.07,1.0528,1.0546,1.0453,1.0309,1.02
490115,NA,49343,VA,GALAX CITY,0.8101,0.8101,0.8022,0.7949,0.8011,0.7819,0.7819
490130,47260,49360,VA,GLOUCESTER,0.893,0.893,0.891,0.8898,0.9094,0.8994,0.9133
490013,NA,49410,VA,HALIFAX,0.959,0.959,0.9443,0.9396,0.9212,0.9266,0.8546
490093,47260,49411,VA,HAMPTON CITY,0.893,0.893,0.891,0.8898,0.9094,0.8994,0.9133
490069,40060,49420,VA,HANOVER,0.9369,0.9369,0.949,0.956,0.9348,0.936,0.9298
490004,25500,49421,VA,HARRISONBURG CITY,0.9141,0.9141,0.9199,0.7949,0.8011,0.7819,0.7819
490118,40060,49430,VA,HENRICO,0.9369,0.9369,0.949,0.956,0.9348,0.936,0.9298
490059,40060,49430,VA,HENRICO,0.9369,0.9369,0.949,0.956,0.9348,0.936,0.9298
490079,NA,49440,VA,HENRY,0.896,0.896,0.893,0.8666,0.8916,0.8991,0.8577
490020,40060,49451,VA,HOPEWELL CITY,0.9369,0.9369,0.949,0.956,0.9348,0.936,0.9298
490109,47260,49470,VA,JAMES CITY,0.893,0.893,0.891,0.8898,0.9094,0.8994,0.9133
490066,47260,49470,VA,JAMES CITY,0.9369,0.9369,0.949,0.956,0.9094,0.8994,0.9133
490123,NA,49510,VA,LANCASTER,0.8101,0.8101,0.8022,0.7949,0.8011,0.7819,0.7819
490012,NA,49520,VA,LEE,0.8101,0.8101,0.8022,0.7949,0.8011,0.7819,0.7819
490043,47894,49530,VA,LOUDOUN,1.0771,1.0771,1.0528,1.0546,1.0453,1.0309,1.02
490021,31340,49551,VA,LYNCHBURG CITY,0.8323,0.8323,0.8514,0.8537,0.8422,0.8872,0.9138
490045,47894,49563,VA,MANASSAS CITY,1.07,1.07,1.0528,1.0546,1.0453,1.0309,1.02
490098,NA,49580,VA,MECKLENBURG,0.8101,0.8101,0.8022,0.956,0.9348,0.936,0.7819
490110,13980,49600,VA,MONTGOMERY,0.8534,0.8534,0.8429,0.835,0.8325,0.8407,0.8475
