DISABLED -- REPRICING ADJUSTMENTS TO THE 2009-2013 PHYSICIAN REIMBURSEMENT DATA TO REFLECT THE MOST CURRENT GEOGRAPHIC PRACTICE COST INDEX,,,,,,,,,,,,,
CODE,STATE,COUNTY,ADJUSTMENT TO PART B REIMBURSEMENT,,,,,,,,,,
34580,NORTH CAROLINA           ,MARTIN,"12,287","-16,826","-16,269","8,123","7,449",,,,,,
34590,NORTH CAROLINA           ,MECKLENBURG,"131,508","-186,091","-195,158","105,379","100,253",,,,,,
34600,NORTH CAROLINA           ,MITCHELL,"4,407","-7,032","-9,238","3,231","2,712",,,,,,
34610,NORTH CAROLINA           ,MONTGOMERY,"8,719","-9,622","-10,191","5,980","5,635",,,,,,
34620,NORTH CAROLINA           ,MOORE,"22,611","-34,789","-38,889","19,551","19,189",,,,,,
34630,NORTH CAROLINA           ,NASH,"37,374","-53,094","-53,466","31,235","30,394",,,,,,
34640,NORTH CAROLINA           ,NEW HANOVER,"57,032","-84,152","-94,375","46,300","46,011",,,,,,
34650,NORTH CAROLINA           ,NORTHAMPTON,"8,051","-8,989","-9,159","5,389","5,796",,,,,,
34660,NORTH CAROLINA           ,ONSLOW,"29,864","-46,014","-49,497","23,669","23,553",,,,,,
34670,NORTH CAROLINA           ,ORANGE,"12,851","-15,474","-17,365","10,183","10,233",,,,,,
34680,NORTH CAROLINA           ,PAMLICO,"4,375","-6,280","-6,766","2,583","3,098",,,,,,
34690,NORTH CAROLINA           ,PASQUOTANK,"13,821","-7,983","-9,148","9,317","9,590",,,,,,
34700,NORTH CAROLINA           ,PENDER,"17,641","-26,706","-27,306","14,221","13,281",,,,,,
34710,NORTH CAROLINA           ,PERQUIMANS,"5,060","-2,035","-3,112","3,321","3,139",,,,,,
34720,NORTH CAROLINA           ,PERSON,"7,970","-10,080","-11,796","7,339","6,968",,,,,,
34730,NORTH CAROLINA           ,PITT,"49,033","-81,972","-85,859","42,459","41,185",,,,,,
34740,NORTH CAROLINA           ,POLK,"5,791","-6,695","-6,133","4,501","3,826",,,,,,
34750,NORTH CAROLINA           ,RANDOLPH,"31,068","-42,425","-44,765","23,070","21,278",,,,,,
34760,NORTH CAROLINA           ,RICHMOND,"26,955","-34,498","-38,664","21,516","20,690",,,,,,
34770,NORTH CAROLINA           ,ROBESON,"65,590","-86,983","-92,755","53,323","51,283",,,,,,
34780,NORTH CAROLINA           ,ROCKINGHAM,"27,179","-29,515","-29,686","19,602","19,639",,,,,,
34790,NORTH CAROLINA           ,ROWAN,"37,150","-45,347","-47,076","28,448","27,973",,,,,,
34800,NORTH CAROLINA           ,RUTHERFORD,"24,426","-33,853","-34,619","17,569","18,646",,,,,,
34810,NORTH CAROLINA           ,SAMPSON,"19,567","-25,406","-25,790","13,561","14,318",,,,,,
34820,NORTH CAROLINA           ,SCOTLAND,"18,857","-23,394","-23,891","14,097","13,534",,,,,,
34830,NORTH CAROLINA           ,STANLY,"18,336","-22,392","-24,341","15,912","16,070",,,,,,
34840,NORTH CAROLINA           ,STOKES,"7,282","-10,647","-10,118","5,682","5,724",,,,,,
34850,NORTH CAROLINA           ,SURRY,"22,743","-30,797","-32,186","18,180","15,803",,,,,,
34860,NORTH CAROLINA           ,SWAIN,"3,426","-5,152","-5,680","2,861","3,188",,,,,,
34870,NORTH CAROLINA           ,TRANSYLVANIA,"6,570","-9,623","-9,207","4,866","4,637",,,,,,
34880,NORTH CAROLINA           ,TYRRELL,"1,105","-1,140","-1,733",723,700,,,,,,
34890,NORTH CAROLINA           ,UNION,"26,848","-38,674","-40,826","20,875","20,102",,,,,,
34900,NORTH CAROLINA           ,VANCE,"13,729","-15,785","-18,472","12,968","13,574",,,,,,
34910,NORTH CAROLINA           ,WAKE,"103,995","-168,735","-175,103","88,733","93,093",,,,,,
34920,NORTH CAROLINA           ,WARREN,"4,713","-5,265","-6,213","4,072","3,671",,,,,,
34930,NORTH CAROLINA           ,WASHINGTON,"4,035","-4,922","-5,918","2,789","3,054",,,,,,
34940,NORTH CAROLINA           ,WATAUGA,"6,978","-9,497","-9,775","5,058","4,661",,,,,,
34950,NORTH CAROLINA           ,WAYNE,"39,464","-61,231","-64,531","32,845","33,759",,,,,,
34960,NORTH CAROLINA           ,WILKES,"23,855","-30,097","-31,238","16,945","17,110",,,,,,
34970,NORTH CAROLINA           ,WILSON,"24,598","-34,886","-37,611","20,707","20,967",,,,,,
34980,NORTH CAROLINA           ,YADKIN,"9,901","-12,528","-13,258","7,160","6,537",,,,,,
34981,NORTH CAROLINA           ,YANCEY,"6,082","-8,060","-8,461","3,814","4,218",,,,,,
35000,NORTH DAKOTA             ,ADAMS,"1,307","1,048",137,84,27,,,,,,
35010,NORTH DAKOTA             ,BARNES,"10,214","4,615",702,340,369,,,,,,
35020,NORTH DAKOTA             ,BENSON,"6,259","4,009",496,212,195,,,,,,
35030,NORTH DAKOTA             ,BILLINGS,133,79,14,11,10,,,,,,
35040,NORTH DAKOTA             ,BOTTINEAU,"5,000","2,577",414,289,180,,,,,,
35050,NORTH DAKOTA             ,BOWMAN,"1,122",824,242,46,93,,,,,,
35060,NORTH DAKOTA             ,BURKE,740,188,87,39,6,,,,,,
35070,NORTH DAKOTA             ,BURLEIGH,"106,827","65,156","10,571","3,986","4,182",,,,,,
35080,NORTH DAKOTA             ,CASS,"148,575","97,378","16,706","7,499","7,045",,,,,,
35090,NORTH DAKOTA             ,CAVALIER,"2,730","1,285",248,103,91,,,,,,
35100,NORTH DAKOTA             ,DICKEY,"3,495","2,305",230,26,-56,,,,,,
35110,NORTH DAKOTA             ,DIVIDE,761,193,97,31,0,,,,,,
35120,NORTH DAKOTA             ,DUNN,"1,970","1,843",244,138,45,,,,,,
35130,NORTH DAKOTA             ,EDDY,"2,122","1,073",96,99,74,,,,,,
35140,NORTH DAKOTA             ,EMMONS,"2,217","1,508",247,202,147,,,,,,
35150,NORTH DAKOTA             ,FOSTER,"2,226",978,426,67,44,,,,,,
35160,NORTH DAKOTA             ,GOLDEN VALLEY,"1,825",475,182,40,66,,,,,,
35170,NORTH DAKOTA             ,GRAND FORKS,"66,069","40,009","10,199","4,561","4,915",,,,,,
35180,NORTH DAKOTA             ,GRANT,"1,822",744,228,61,79,,,,,,
35190,NORTH DAKOTA             ,GRIGGS,"1,637","1,214",220,56,61,,,,,,
35200,NORTH DAKOTA             ,HETTINGER,999,623,185,212,218,,,,,,
35210,NORTH DAKOTA             ,KIDDER,"3,376","1,571",261,143,86,,,,,,
35220,NORTH DAKOTA             ,LAMOURE,"1,734","1,703",278,171,76,,,,,,
35230,NORTH DAKOTA             ,LOGAN,"1,843",973,66,25,35,,,,,,
35240,NORTH DAKOTA             ,MCHENRY,"6,945","2,600",980,294,381,,,,,,
35250,NORTH DAKOTA             ,MCINTOSH,"2,289","1,521",385,93,16,,,,,,
35260,NORTH DAKOTA             ,MCKENZIE,"3,594","1,659",450,210,-49,,,,,,
35270,NORTH DAKOTA             ,MCLEAN,"9,570","5,226",961,339,447,,,,,,
35280,NORTH DAKOTA             ,MERCER,"5,201","3,175",640,147,224,,,,,,
35290,NORTH DAKOTA             ,MORTON,"29,732","16,993","3,101","1,523","1,398",,,,,,
35300,NORTH DAKOTA             ,MOUNTRAIL,"4,935","2,756",853,272,229,,,,,,
35310,NORTH DAKOTA             ,NELSON,"3,707","2,568",563,276,155,,,,,,
35320,NORTH DAKOTA             ,OLIVER,"1,327",819,163,48,39,,,,,,
35330,NORTH DAKOTA             ,PEMBINA,"5,154","3,494",745,251,271,,,,,,
35340,NORTH DAKOTA             ,PIERCE,"2,857","1,580",323,75,51,,,,,,
35350,NORTH DAKOTA             ,RAMSEY,"8,474","8,009","1,541",388,553,,,,,,
35360,NORTH DAKOTA             ,RANSOM,"5,440","3,430",547,198,151,,,,,,
35370,NORTH DAKOTA             ,RENVILLE,"2,240","1,715",135,113,99,,,,,,
35380,NORTH DAKOTA             ,RICHLAND,"11,921","7,012","1,334",428,511,,,,,,
35390,NORTH DAKOTA             ,ROLETTE,"9,786","6,726","1,382",498,441,,,,,,
35400,NORTH DAKOTA             ,SARGENT,"4,398","2,417",494,182,139,,,,,,
35410,NORTH DAKOTA             ,SHERIDAN,853,569,184,44,36,,,,,,
35420,NORTH DAKOTA             ,SIOUX,"4,381","2,876",460,156,222,,,,,,
35430,NORTH DAKOTA             ,SLOPE,55,19,10,5,3,,,,,,
35440,NORTH DAKOTA             ,STARK,"28,097","14,600","1,783",891,950,,,,,,
35450,NORTH DAKOTA             ,STEELE,916,-61,-33,38,37,,,,,,
35460,NORTH DAKOTA             ,STUTSMAN,"31,409","20,198","2,901","1,154","1,057",,,,,,
35470,NORTH DAKOTA             ,TOWNER,911,553,158,34,79,,,,,,
35480,NORTH DAKOTA             ,TRAILL,"3,609","2,442",493,269,218,,,,,,
35490,NORTH DAKOTA             ,WALSH,"10,052","5,072",770,307,462,,,,,,
35500,NORTH DAKOTA             ,WARD,"52,218","30,538","5,960","2,013","2,069",,,,,,
35510,NORTH DAKOTA             ,WELLS,"4,266","2,991",402,175,132,,,,,,
35520,NORTH DAKOTA             ,WILLIAMS,"20,426","11,304","1,746",818,823,,,,,,
36000,OHIO                     ,ADAMS,"-14,160","-41,935","-50,549","-21,347","-20,443",,,,,,
36010,OHIO                     ,ALLEN,"-40,754","-93,406","-119,540","-71,085","-73,179",,,,,,
36020,OHIO                     ,ASHLAND,"-11,692","-29,211","-33,342","-15,770","-17,507",,,,,,
36030,OHIO                     ,ASHTABULA,"-52,181","-125,579","-151,525","-78,835","-76,888",,,,,,
36040,OHIO                     ,ATHENS,"-23,850","-70,930","-80,386","-37,400","-37,232",,,,,,
36050,OHIO                     ,AUGLAIZE,"-14,311","-33,268","-38,860","-22,235","-19,514",,,,,,
36060,OHIO                     ,BELMONT,"-14,912","-66,952","-77,581","-18,070","-17,104",,,,,,
36070,OHIO                     ,BROWN,"-16,709","-42,026","-50,213","-23,335","-24,329",,,,,,
36080,OHIO                     ,BUTLER,"-106,271","-264,082","-297,462","-165,287","-167,539",,,,,,
36090,OHIO                     ,CARROLL,"-5,081","-11,697","-12,822","-7,852","-8,645",,,,,,
36100,OHIO                     ,CHAMPAIGN,"-12,343","-29,744","-36,268","-19,235","-18,664",,,,,,
36110,OHIO                     ,CLARK,"-61,385","-149,397","-169,284","-84,863","-88,770",,,,,,
36120,OHIO                     ,CLERMONT,"-50,636","-117,267","-145,910","-79,362","-72,774",,,,,,
36130,OHIO                     ,CLINTON,"-16,751","-41,565","-50,490","-25,244","-25,809",,,,,,
36140,OHIO                     ,COLUMBIANA,"-43,970","-104,729","-125,256","-61,317","-60,289",,,,,,
36150,OHIO                     ,COSHOCTON,"-14,865","-32,404","-40,348","-22,954","-22,781",,,,,,
36160,OHIO                     ,CRAWFORD,"-18,709","-47,151","-53,549","-29,239","-26,778",,,,,,
36170,OHIO                     ,CUYAHOGA,"-385,425","-917,817","-1,080,393","-627,249","-621,536",,,,,,
36190,OHIO                     ,DARKE,"-12,761","-33,011","-34,647","-19,658","-18,439",,,,,,
36200,OHIO                     ,DEFIANCE,"-16,940","-43,836","-49,879","-25,290","-25,324",,,,,,
36210,OHIO                     ,DELAWARE,"-20,909","-51,259","-58,065","-29,836","-29,123",,,,,,
36220,OHIO                     ,ERIE,"-37,235","-89,470","-102,427","-54,564","-56,090",,,,,,
36230,OHIO                     ,FAIRFIELD,"-44,665","-108,954","-127,526","-67,190","-71,549",,,,,,
36240,OHIO                     ,FAYETTE,"-11,476","-26,112","-32,886","-19,031","-19,200",,,,,,
36250,OHIO                     ,FRANKLIN,"-318,493","-780,164","-944,165","-503,133","-511,868",,,,,,
36260,OHIO                     ,FULTON,"-11,269","-27,619","-33,436","-18,460","-16,743",,,,,,
36270,OHIO                     ,GALLIA,"-16,869","-57,063","-55,688","-16,762","-17,565",,,,,,
36280,OHIO                     ,GEAUGA,"-13,591","-31,064","-37,226","-18,340","-18,512",,,,,,
36290,OHIO                     ,GREENE,"-36,054","-77,161","-91,946","-48,527","-50,100",,,,,,
36300,OHIO                     ,GUERNSEY,"-21,243","-53,596","-57,158","-31,044","-32,518",,,,,,
36310,OHIO                     ,HAMILTON,"-231,042","-573,147","-660,930","-344,284","-346,974",,,,,,
36330,OHIO                     ,HANCOCK,"-21,024","-56,586","-70,001","-34,875","-37,386",,,,,,
36340,OHIO                     ,HARDIN,"-11,232","-24,127","-27,140","-16,577","-16,626",,,,,,
36350,OHIO                     ,HARRISON,"-7,175","-17,084","-18,722","-8,272","-6,798",,,,,,
36360,OHIO                     ,HENRY,"-6,765","-19,165","-20,898","-11,221","-12,086",,,,,,
36370,OHIO                     ,HIGHLAND,"-16,635","-38,075","-45,892","-23,194","-22,279",,,,,,
36380,OHIO                     ,HOCKING,"-12,054","-28,727","-36,436","-19,510","-18,422",,,,,,
36390,OHIO                     ,HOLMES,"-5,036","-9,698","-11,191","-5,968","-4,798",,,,,,
36400,OHIO                     ,HURON,"-21,483","-56,213","-61,885","-35,414","-36,067",,,,,,
36410,OHIO                     ,JACKSON,"-20,037","-47,652","-58,147","-25,794","-26,490",,,,,,
36420,OHIO                     ,JEFFERSON,"-32,733","-93,763","-102,084","-38,372","-39,808",,,,,,
36430,OHIO                     ,KNOX,"-22,729","-46,993","-53,042","-29,094","-29,983",,,,,,
36440,OHIO                     ,LAKE,"-60,613","-164,454","-204,751","-111,003","-107,685",,,,,,
36450,OHIO                     ,LAWRENCE,-234,"-104,338","-114,685","-1,394","-3,122",,,,,,
36460,OHIO                     ,LICKING,"-45,457","-116,648","-147,809","-79,760","-75,617",,,,,,
36470,OHIO                     ,LOGAN,"-13,948","-30,840","-34,599","-18,705","-19,683",,,,,,
36480,OHIO                     ,LORAIN,"-107,525","-247,003","-292,615","-160,100","-164,308",,,,,,
36490,OHIO                     ,LUCAS,"-200,766","-511,660","-569,511","-314,032","-321,930",,,,,,
36500,OHIO                     ,MADISON,"-12,495","-32,056","-35,455","-18,535","-17,795",,,,,,
36510,OHIO                     ,MAHONING,"-95,469","-243,675","-264,088","-130,755","-123,419",,,,,,
36520,OHIO                     ,MARION,"-40,899","-100,973","-108,280","-54,093","-55,930",,,,,,
36530,OHIO                     ,MEDINA,"-32,959","-75,603","-87,385","-49,229","-52,050",,,,,,
36540,OHIO                     ,MEIGS,"-8,724","-35,332","-39,497","-12,168","-11,627",,,,,,
36550,OHIO                     ,MERCER,"-10,597","-21,284","-22,696","-13,010","-13,276",,,,,,
36560,OHIO                     ,MIAMI,"-32,202","-80,758","-88,039","-50,250","-48,391",,,,,,
36570,OHIO                     ,MONROE,"-2,835","-11,395","-13,748","-2,408","-3,123",,,,,,
36580,OHIO                     ,MONTGOMERY,"-201,366","-453,940","-522,074","-271,609","-268,317",,,,,,
36590,OHIO                     ,MORGAN,"-4,616","-12,267","-13,488","-5,957","-6,891",,,,,,
36600,OHIO                     ,MORROW,"-10,983","-25,503","-30,137","-13,862","-14,241",,,,,,
36610,OHIO                     ,MUSKINGUM,"-47,145","-108,877","-135,801","-74,269","-71,367",,,,,,
36620,OHIO                     ,NOBLE,"-3,578","-7,190","-7,837","-3,954","-4,499",,,,,,
36630,OHIO                     ,OTTAWA,"-12,812","-31,836","-35,854","-18,992","-19,526",,,,,,
36640,OHIO                     ,PAULDING,"-4,772","-11,748","-14,480","-6,265","-6,447",,,,,,
36650,OHIO                     ,PERRY,"-17,787","-41,577","-51,175","-29,058","-27,803",,,,,,
36660,OHIO                     ,PICKAWAY,"-17,101","-39,148","-47,457","-25,590","-24,901",,,,,,
36670,OHIO                     ,PIKE,"-12,474","-27,936","-31,910","-18,780","-17,984",,,,,,
36680,OHIO                     ,PORTAGE,"-39,506","-89,639","-108,266","-55,707","-54,453",,,,,,
36690,OHIO                     ,PREBLE,"-12,042","-33,544","-33,259","-16,552","-15,257",,,,,,
36700,OHIO                     ,PUTNAM,"-6,766","-14,922","-18,881","-9,657","-9,621",,,,,,
36710,OHIO                     ,RICHLAND,"-55,621","-126,353","-151,623","-80,660","-78,254",,,,,,
36720,OHIO                     ,ROSS,"-30,873","-78,998","-97,076","-52,771","-59,290",,,,,,
36730,OHIO                     ,SANDUSKY,"-19,864","-46,221","-47,131","-28,090","-27,976",,,,,,
36740,OHIO                     ,SCIOTO,"-39,885","-112,691","-139,040","-64,485","-67,641",,,,,,
36750,OHIO                     ,SENECA,"-23,055","-51,527","-58,580","-32,065","-31,612",,,,,,
36760,OHIO                     ,SHELBY,"-14,092","-31,343","-35,980","-19,334","-17,790",,,,,,
36770,OHIO                     ,STARK,"-122,278","-287,498","-350,615","-192,682","-185,555",,,,,,
36780,OHIO                     ,SUMMIT,"-165,671","-381,443","-436,331","-246,107","-245,154",,,,,,
36790,OHIO                     ,TRUMBULL,"-91,625","-213,948","-247,791","-126,438","-116,071",,,,,,
36800,OHIO                     ,TUSCARAWAS,"-26,323","-65,994","-72,920","-40,505","-40,594",,,,,,
36810,OHIO                     ,UNION,"-9,502","-22,749","-23,633","-10,940","-11,666",,,,,,
36820,OHIO                     ,VAN WERT,"-6,563","-16,900","-20,954","-9,619","-9,802",,,,,,
36830,OHIO                     ,VINTON,"-7,240","-15,208","-18,724","-10,389","-9,576",,,,,,
36840,OHIO                     ,WARREN,"-37,747","-91,637","-104,096","-52,196","-52,764",,,,,,
36850,OHIO                     ,WASHINGTON,"-24,476","-79,669","-89,939","-37,215","-36,112",,,,,,
36860,OHIO                     ,WAYNE,"-33,686","-82,703","-90,320","-47,792","-50,949",,,,,,
36870,OHIO                     ,WILLIAMS,"-9,872","-25,058","-31,524","-16,774","-14,746",,,,,,
36880,OHIO                     ,WOOD,"-25,179","-71,449","-82,682","-47,056","-48,641",,,,,,
36890,OHIO                     ,WYANDOT,"-6,237","-14,793","-15,852","-9,695","-9,641",,,,,,
37000,OKLAHOMA                 ,ADAIR,"15,723","-17,087","-17,998","10,820","9,948",,,,,,
37010,OKLAHOMA                 ,ALFALFA,"1,173",-985,"-1,168","1,293","1,175",,,,,,
37020,OKLAHOMA                 ,ATOKA,"8,541","-8,201","-9,210","5,789","6,534",,,,,,
37030,OKLAHOMA                 ,BEAVER,685,-905,-984,406,199,,,,,,
37040,OKLAHOMA                 ,BECKHAM,"12,453","-10,246","-11,997","7,567","8,141",,,,,,
37050,OKLAHOMA                 ,BLAINE,"4,843","-3,489","-4,084","2,715","3,323",,,,,,
37060,OKLAHOMA                 ,BRYAN,"28,886","-33,543","-37,515","21,700","22,284",,,,,,
37070,OKLAHOMA                 ,CADDO,"15,383","-12,053","-15,810","12,792","12,085",,,,,,
37080,OKLAHOMA                 ,CANADIAN,"32,669","-30,373","-32,709","25,420","24,232",,,,,,
37090,OKLAHOMA                 ,CARTER,"33,391","-26,494","-35,560","28,518","28,724",,,,,,
37100,OKLAHOMA                 ,CHEROKEE,"24,283","-18,474","-25,636","18,717","19,432",,,,,,
37110,OKLAHOMA                 ,CHOCTAW,"11,750","-13,720","-16,032","8,318","8,199",,,,,,
37120,OKLAHOMA                 ,CIMARRON,480,-507,-620,230,250,,,,,,
37130,OKLAHOMA                 ,CLEVELAND,"79,575","-65,958","-86,008","69,814","72,722",,,,,,
37140,OKLAHOMA                 ,COAL,"4,019","-3,522","-3,078","2,212","2,749",,,,,,
37150,OKLAHOMA                 ,COMANCHE,"63,754","-55,627","-64,473","47,681","46,828",,,,,,
37160,OKLAHOMA                 ,COTTON,"3,944","-3,978","-3,699","2,408","2,122",,,,,,
37170,OKLAHOMA                 ,CRAIG,"13,683","-12,255","-13,864","10,888","10,293",,,,,,
37180,OKLAHOMA                 ,CREEK,"36,341","-29,635","-37,161","29,731","29,750",,,,,,
37190,OKLAHOMA                 ,CUSTER,"12,398","-10,540","-11,715","8,783","9,550",,,,,,
37200,OKLAHOMA                 ,DELAWARE,"17,495","-18,288","-22,470","13,158","14,751",,,,,,
37210,OKLAHOMA                 ,DEWEY,"2,064","-1,413","-1,444","1,129","1,298",,,,,,
37220,OKLAHOMA                 ,ELLIS,"1,245",-943,"-1,473","1,354","1,472",,,,,,
37230,OKLAHOMA                 ,GARFIELD,"31,034","-23,271","-33,291","28,202","28,453",,,,,,
37240,OKLAHOMA                 ,GARVIN,"19,231","-14,333","-18,021","14,319","14,210",,,,,,
37250,OKLAHOMA                 ,GRADY,"25,423","-22,969","-25,741","20,797","20,569",,,,,,
37260,OKLAHOMA                 ,GRANT,"2,328","-1,943","-1,114",919,"1,012",,,,,,
37270,OKLAHOMA                 ,GREER,"4,379","-4,153","-4,035","3,252","3,666",,,,,,
37280,OKLAHOMA                 ,HARMON,"3,820","-2,902","-3,620","1,924","1,778",,,,,,
37290,OKLAHOMA                 ,HARPER,"1,009",-759,-754,825,769,,,,,,
37300,OKLAHOMA                 ,HASKELL,"9,300","-11,561","-10,294","6,279","7,356",,,,,,
37310,OKLAHOMA                 ,HUGHES,"7,932","-5,232","-9,664","6,424","5,165",,,,,,
37320,OKLAHOMA                 ,JACKSON,"16,684","-16,594","-18,607","10,416","9,491",,,,,,
37330,OKLAHOMA                 ,JEFFERSON,"6,792","-6,892","-6,184","3,319","3,807",,,,,,
37340,OKLAHOMA                 ,JOHNSTON,"8,346","-7,872","-10,107","6,255","7,241",,,,,,
37350,OKLAHOMA                 ,KAY,"29,576","-25,377","-27,643","22,016","21,745",,,,,,
37360,OKLAHOMA                 ,KINGFISHER,"5,107","-4,119","-4,886","4,138","4,614",,,,,,
37370,OKLAHOMA                 ,KIOWA,"8,411","-6,228","-7,687","5,827","5,612",,,,,,
