SSA Code,State,County,Provider Number,CBSA 2015,IPPS Provider  2009,IPPS Provider  2010 A,IPPS Provider  2010 B,IPPS Provider  2011,IPPS Provider  2012,IPPS Provider  2013,IPPS Provider  2015
45860,TX,POTTER,450231,11100,0.8965,0.8594,0.8594,0.8534,0.861,0.832,0.8074
45860,TX,POTTER,450209,11100,0.8965,0.8594,0.8594,0.8534,0.861,0.832,0.8074
45871,TX,RANDALL,450796,11100,0.8965,0.8594,0.8594,0.8534,0.861,0.832,0.8074
45874,TX,RED RIVER,450188,NA,0.8124,0.7944,0.7944,0.7976,0.8113,0.8072,0.7926
45879,TX,ROCKWALL,670044,19124,,0.9731,0.9731,0.9716,0.9706,0.9675,0.9512
45881,TX,RUSK,450475,30980,0.8667,0.8239,0.8239,0.8549,0.874,0.849,0.8125
45885,TX,SAN PATRICIO,450605,18580,0.8465,0.8661,0.866,0.8537,0.8628,0.8607,0.8725
45888,TX,SCURRY,450073,NA,0.8124,0.7944,0.7944,0.7976,0.8113,0.8072,0.7926
45890,TX,SHELBY,450839,NA,0.8124,0.7944,0.7944,0.7976,0.8113,0.8072,0.7926
45892,TX,SMITH,450864,46340,0.887,0.8449,0.8449,0.8221,0.8458,0.8522,0.8431
45892,TX,SMITH,450690,46340,0.887,0.8449,0.8449,0.8221,0.8458,0.8522,0.8431
45892,TX,SMITH,450102,46340,0.887,0.8449,0.8449,0.8221,0.8458,0.8522,0.8431
45892,TX,SMITH,450083,46340,0.887,0.8449,0.8449,0.8221,0.8458,0.8522,0.8431
45893,TX,SOMERVELL,450451,23104,0.866,0.848,0.848,0.85,0.8637,0.8596,0.9834
45900,TX,STARR,450654,NA,0.8124,0.7944,0.7944,0.7976,0.8113,0.8072,0.7926
45901,TX,STEPHENS,450498,NA,0.8124,0.7944,0.7944,0.7976,0.8113,0.8072,0.7926
45910,TX,TARRANT,670071,23104,,,,,,0.9489,0.9512
45910,TX,TARRANT,670067,23104,,,,,0.956,0.9554,0.9512
45910,TX,TARRANT,670046,23104,,0.9434,0.9434,0.9384,0.956,0.9554,0.9512
45910,TX,TARRANT,670023,23104,0.9674,0.9434,0.9434,0.9384,0.956,0.9554,0.9512
45910,TX,TARRANT,450872,23104,0.9816,0.9578,0.9578,0.9561,0.956,0.9554,0.9512
45910,TX,TARRANT,450779,23104,0.9816,0.9578,0.9578,0.9561,0.956,0.9554,0.9512
45910,TX,TARRANT,450675,23104,0.9816,0.9578,0.9578,0.9561,0.956,0.9554,0.9512
45910,TX,TARRANT,450672,23104,0.9816,0.9578,0.9578,0.9561,0.956,0.9554,0.9512
45910,TX,TARRANT,450639,23104,0.9816,0.9578,0.9578,0.9561,0.956,0.9554,0.9512
45910,TX,TARRANT,450563,23104,0.9816,0.9578,0.9578,0.9561,0.956,0.9554,0.9512
45910,TX,TARRANT,450419,23104,0.9816,0.9578,0.9578,0.9561,0.956,0.9554,0.9512
45910,TX,TARRANT,450137,23104,0.9816,0.9578,0.9578,0.9561,0.956,0.9554,0.9512
45910,TX,TARRANT,450135,23104,0.9816,0.9578,0.9578,0.9561,0.956,0.9554,0.9512
45910,TX,TARRANT,450087,23104,0.9816,0.9578,0.9578,0.9561,0.956,0.9554,0.9512
45910,TX,TARRANT,450064,23104,0.9816,0.9578,0.9578,0.9561,0.956,0.9554,0.9512
45910,TX,TARRANT,450039,23104,0.9816,0.9578,0.9578,0.9561,0.956,0.9554,0.9512
45911,TX,TAYLOR,450558,10180,0.8378,0.8336,0.8336,0.8377,0.8841,0.8578,0.7926
45911,TX,TAYLOR,450229,10180,0.8378,0.8336,0.8336,0.8377,0.8841,0.8578,0.7926
45913,TX,TERRY,450399,NA,0.8124,0.7944,0.7944,0.7976,0.8113,0.8072,0.7926
45921,TX,TITUS,450080,NA,0.9816,0.9578,0.9578,0.9561,0.874,0.849,0.8008
45930,TX,TOM GREEN,450571,41660,0.85,0.8068,0.8067,0.8441,0.841,0.8478,0.866
45930,TX,TOM GREEN,450340,41660,0.85,0.8068,0.8067,0.8441,0.841,0.8478,0.866
45940,TX,TRAVIS,670006,12420,0.9488,0.9515,0.9515,0.948,0.9491,0.9615,0.9384
45940,TX,TRAVIS,450871,12420,0.9488,0.9515,0.9515,0.948,0.9491,0.9615,0.9384
45940,TX,TRAVIS,450867,12420,0.9488,0.9515,0.9515,0.948,0.9491,0.9615,0.9384
45940,TX,TRAVIS,450865,12420,0.9488,0.9515,0.9515,0.948,0.9491,0.9615,0.9384
45940,TX,TRAVIS,450809,12420,0.9488,0.9515,0.9515,0.948,0.9491,0.9615,0.9384
45940,TX,TRAVIS,450808,12420,0.9488,0.9515,0.9515,0.948,0.9491,0.9615,0.9384
45940,TX,TRAVIS,450713,12420,0.9488,0.9515,0.9515,0.948,0.9491,0.9615,0.9384
45940,TX,TRAVIS,450431,12420,0.9488,0.9515,0.9515,0.948,0.9491,0.9615,0.9384
45940,TX,TRAVIS,450124,12420,0.9488,0.9515,0.9515,0.948,0.9491,0.9615,0.9384
45940,TX,TRAVIS,450056,12420,0.9488,0.9515,0.9515,0.948,0.9491,0.9615,0.9384
45941,TX,TRINITY,450749,NA,0.8124,0.7944,0.7944,0.7976,0.8113,0.8072,0.7926
45942,TX,TYLER,450460,NA,0.8177,0.7997,0.7997,0.8032,0.8169,0.8128,0.8009
45945,TX,UVALDE,450177,NA,0.8124,0.7944,0.7944,0.7976,0.8113,0.8072,0.8822
45946,TX,VAL VERDE,450154,NA,0.8124,0.7944,0.7944,0.7976,0.8113,0.8072,0.7926
45947,TX,VAN ZANDT,450283,NA,0.9816,0.9578,0.9578,0.9561,0.956,0.9554,0.9512
45948,TX,VICTORIA,450147,47020,0.8124,0.8661,0.866,0.8537,0.8628,0.8789,0.8254
45948,TX,VICTORIA,450023,47020,0.8124,0.7944,0.7944,0.8002,0.8214,0.8789,0.8254
45949,TX,WALKER,450347,NA,0.989,0.9934,0.9933,0.9902,1.0005,0.992,0.9679
45952,TX,WASHINGTON,450187,NA,0.989,0.9934,0.9933,0.9902,1.0005,0.992,0.9679
45953,TX,WEBB,450643,29700,0.8785,0.8378,0.8378,0.8274,0.8113,0.8072,0.7926
45953,TX,WEBB,450029,29700,0.8785,0.8378,0.8378,0.8274,0.8113,0.8072,0.8496
45954,TX,WHARTON,450694,NA,0.8124,0.7944,0.7944,0.7976,0.8113,0.8072,0.7926
45954,TX,WHARTON,450214,NA,0.989,0.9934,0.9933,0.9902,1.0005,0.992,0.9679
45960,TX,WICHITA,450827,48660,0.9142,0.9519,0.9519,0.9883,1.0434,0.9449,0.9451
45960,TX,WICHITA,450010,48660,0.9142,0.9519,0.9519,0.9883,1.0434,0.9449,0.9451
45961,TX,WILBARGER,450584,NA,0.8124,0.7944,0.7944,0.7976,0.8113,0.8072,0.7926
45970,TX,WILLIAMSON,670043,12420,,0.9515,0.9515,0.948,0.9491,0.9615,0.9384
45970,TX,WILLIAMSON,670041,12420,,0.9515,0.9515,0.948,0.9491,0.9615,0.9384
45970,TX,WILLIAMSON,670034,12420,,0.9515,0.9515,0.948,0.9491,0.9615,0.9384
45970,TX,WILLIAMSON,450718,12420,0.9488,0.9515,0.9515,0.948,0.9491,0.9615,0.9384
45971,TX,WILSON,450108,41700,0.8917,0.8913,0.8913,0.903,0.9025,0.8922,0.8822
45973,TX,WISE,670052,23104,,,,0.9384,0.9439,0.9435,0.9281
45973,TX,WISE,450271,23104,0.965,0.9434,0.9434,0.9384,0.9439,0.9435,0.9281
45981,TX,YOUNG,450085,NA,0.8124,0.7944,0.7944,0.7976,0.8113,0.8072,0.7926
46000,UT,BEAVER,460035,NA,0.8363,0.8442,0.8442,0.867,0.8741,0.8408,0.89
46010,UT,BOX ELDER,460039,36260,0.8795,0.9414,0.9414,0.9307,0.9272,0.9027,0.9379
46010,UT,BOX ELDER,460017,36260,0.8746,0.8825,0.8825,0.8899,0.9272,0.9027,0.9379
46020,UT,CACHE,460054,30860,0.8795,0.9014,0.9014,0.8798,0.8741,0.8445,0.89
46020,UT,CACHE,460015,30860,0.8795,0.9014,0.9014,0.8798,0.8741,0.8445,0.89
46030,UT,CARBON,460011,NA,0.8363,0.8442,0.8442,0.867,0.8741,0.8408,0.89
46050,UT,DAVIS,460042,36260,0.9245,0.945,0.945,0.9316,0.9471,0.9153,0.9577
46050,UT,DAVIS,460041,36260,0.9245,0.945,0.945,0.9316,0.9471,0.9153,0.9577
46060,UT,DUCHESNE,460019,NA,0.8363,0.8442,0.8442,0.867,0.8741,0.8408,0.89
46080,UT,GARFIELD,460033,NA,0.8363,0.8442,0.8442,0.867,0.8741,0.8408,0.89
46100,UT,IRON,460007,NA,0.9193,0.9386,0.9386,0.9265,0.9202,0.8955,0.89
46170,UT,SALT LAKE,460058,41620,,,,,0.9471,0.9153,0.9577
46170,UT,SALT LAKE,460051,41620,0.9245,0.945,0.945,0.9316,0.9471,0.9153,0.9577
46170,UT,SALT LAKE,460049,41620,0.9245,0.945,0.945,0.9316,0.9471,0.9153,0.9577
46170,UT,SALT LAKE,460047,41620,0.9245,0.945,0.945,0.9316,0.9471,0.9153,0.9577
46170,UT,SALT LAKE,460044,41620,0.9245,0.945,0.945,0.9316,0.9471,0.9153,0.9577
46170,UT,SALT LAKE,460010,41620,0.9245,0.945,0.945,0.9316,0.9471,0.9153,0.9577
46170,UT,SALT LAKE,460009,41620,0.9245,0.945,0.945,0.9316,0.9471,0.9153,0.9577
46170,UT,SALT LAKE,460006,41620,0.9245,0.945,0.945,0.9316,0.9471,0.9153,0.9577
46170,UT,SALT LAKE,460003,41620,0.9245,0.945,0.945,0.9316,0.9471,0.9153,0.9577
46200,UT,SEVIER,460026,NA,0.9306,0.9443,0.9443,0.9203,0.9286,0.8967,0.9317
46210,UT,SUMMIT,460057,NA,,,,,0.9471,0.9153,0.9577
46220,UT,TOOELE,460014,41620,0.9245,0.945,0.945,0.9316,0.9471,0.9153,0.9577
46230,UT,UINTAH,460030,NA,0.8363,0.8442,0.8442,0.867,0.8741,0.8408,0.89
46240,UT,UTAH,460052,39340,0.9306,0.9444,0.9444,0.9204,0.9287,0.8986,0.9336
46240,UT,UTAH,460043,39340,0.9306,0.9444,0.9444,0.9204,0.9287,0.8986,0.9336
46240,UT,UTAH,460023,39340,0.9306,0.9444,0.9444,0.9204,0.9287,0.8986,0.9336
46240,UT,UTAH,460013,39340,0.9306,0.9444,0.9444,0.9204,0.9287,0.8986,0.9336
46240,UT,UTAH,460001,39340,0.9306,0.9444,0.9444,0.9204,0.9287,0.8986,0.9336
46260,UT,WASHINGTON,460021,41100,1.1342,1.1523,1.1523,0.9265,0.9202,0.935,0.9639
46280,UT,WEBER,460005,36260,0.9245,0.945,0.945,0.9316,0.9471,0.9153,0.9577
46280,UT,WEBER,460004,36260,0.9245,0.945,0.945,0.9316,0.9471,0.9153,0.9577
47010,VT,BENNINGTON,470012,NA,1.0255,1.026,1.026,1.0107,1.0404,0.9763,0.9362
47030,VT,CHITTENDEN,470003,15540,1.1366,1.0456,1.1577,1.0287,1.0367,1.025,1.0352
47050,VT,FRANKLIN,470024,15540,1.0255,1.0456,1.0456,1.0287,1.0367,1.025,1.0352
47100,VT,RUTLAND,470005,NA,1.0255,0.959,0.959,0.9418,0.9522,0.9527,0.9308
47110,VT,WASHINGTON,470001,NA,1.0282,1.0004,1.0004,1.002,1.0339,1.0416,1.0404
47120,VT,WINDHAM,470011,NA,1.0255,0.959,0.959,0.9418,0.9522,0.9527,0.9308
49010,VA,ALBEMARLE,490077,16820,0.9693,0.9245,0.9245,0.9199,0.9049,0.9037,0.8875
49011,VA,ALEXANDRIA CITY,490040,47894,1.0651,1.07,1.07,1.0528,1.0608,1.0453,1.0178
49020,VA,ALLEGHANY,490126,NA,0.8032,0.8101,0.8101,0.8022,0.7996,0.8011,0.7732
49060,VA,ARLINGTON,490050,47894,1.0651,1.07,1.07,1.0528,1.0608,1.0453,1.0178
49070,VA,AUGUSTA,490018,44420,0.9415,0.9141,0.9141,0.9199,0.9049,0.8918,0.876
49088,VA,BEDFORD CITY,490088,31340,0.8651,0.8323,0.8323,0.8514,0.8584,0.8422,0.8613
49130,VA,BUCHANAN,490127,NA,0.8032,0.8101,0.8101,0.8022,0.7996,0.8011,0.7732
49191,VA,CHARLOTTESVILLE CITY,490009,16820,0.9693,0.9245,0.9245,0.9199,0.9049,0.9037,0.8875
49194,VA,CHESAPEAKE CITY,490120,47260,0.8845,0.893,0.893,0.891,0.8949,0.9094,0.9068
49200,VA,CHESTERFIELD,490136,40060,0.9169,0.9369,0.9369,0.949,0.962,0.9348,0.9258
49200,VA,CHESTERFIELD,490112,40060,0.9169,0.9369,0.9369,0.949,0.962,0.9348,0.9258
49230,VA,CULPEPER,490019,47894,1.0651,1.07,1.07,1.0528,1.0508,1.0453,1.122
49241,VA,DANVILLE CITY,490075,NA,0.8453,0.8298,0.8298,0.8129,0.7996,0.8629,0.8506
49270,VA,EMPORIA CITY,490097,NA,0.9169,0.9369,0.9369,0.8022,0.7996,0.8011,0.7732
49280,VA,ESSEX,490084,NA,0.8219,0.8288,0.8288,0.8258,0.8232,0.8247,0.798
49290,VA,FAIRFAX,490122,47894,1.0974,1.0771,1.0771,1.0528,1.0608,1.0453,1.0178
49290,VA,FAIRFAX,490107,47894,1.0974,1.0771,1.0771,1.0528,1.0608,1.0453,1.0178
49290,VA,FAIRFAX,490101,47894,1.0974,1.0771,1.0771,1.0528,1.0608,1.0453,1.0178
49290,VA,FAIRFAX,490063,47894,1.0974,1.0771,1.0771,1.0528,1.0608,1.0453,1.0178
49300,VA,FAUQUIER,490023,47894,1.0651,1.07,1.07,1.0528,1.0608,1.0453,1.0178
49328,VA,FRANKLIN CITY,490092,NA,0.8032,0.8101,0.8101,0.8022,0.7996,0.8011,0.7732
49330,VA,FRANKLIN,490089,40220,0.8856,0.884,0.884,0.8977,0.9288,0.9247,0.9374
49342,VA,FREDERICKSBURG CITY,490022,47894,1.0651,1.07,1.07,1.0528,1.0608,1.0453,1.0178
49343,VA,GALAX CITY,490115,NA,0.8032,0.8101,0.8101,0.8022,0.7996,0.8011,0.7732
49360,VA,GLOUCESTER,490130,47260,0.8845,0.893,0.893,0.891,0.8949,0.9094,0.9068
49410,VA,HALIFAX,490013,NA,0.9659,0.959,0.959,0.9443,0.9458,0.9212,0.8476
49411,VA,HAMPTON CITY,490093,47260,0.8845,0.893,0.893,0.891,0.8949,0.9094,0.9068
49420,VA,HANOVER,490069,40060,0.9169,0.9369,0.9369,0.949,0.962,0.9348,0.9258
49421,VA,HARRISONBURG CITY,490004,25500,0.9415,0.9141,0.9141,0.9199,0.7996,0.8011,0.7732
49430,VA,HENRICO,490118,40060,0.9169,0.9369,0.9369,0.949,0.962,0.9348,0.9258
49430,VA,HENRICO,490059,40060,0.9169,0.9369,0.9369,0.949,0.962,0.9348,0.9258
49440,VA,HENRY,490079,NA,0.8934,0.896,0.896,0.893,0.8666,0.8916,0.9017
49451,VA,HOPEWELL CITY,490020,40060,0.9169,0.9369,0.9369,0.949,0.962,0.9348,0.9258
49470,VA,JAMES CITY,490109,47260,0.8845,0.893,0.893,0.891,0.8949,0.9094,0.9068
49470,VA,JAMES CITY,490066,47260,0.8845,0.9369,0.9369,0.949,0.962,0.9094,0.9068
49510,VA,LANCASTER,490123,NA,0.8032,0.8101,0.8101,0.8022,0.7996,0.8011,0.7732
49520,VA,LEE,490012,NA,0.8032,0.8101,0.8101,0.8022,0.7996,0.8011,0.7732
49530,VA,LOUDOUN,490043,47894,1.0974,1.0771,1.0771,1.0528,1.0608,1.0453,1.0178
49551,VA,LYNCHBURG CITY,490021,31340,0.8651,0.8323,0.8323,0.8514,0.8584,0.8422,0.876
49563,VA,MANASSAS CITY,490045,47894,1.0651,1.07,1.07,1.0528,1.0608,1.0453,1.0178
49580,VA,MECKLENBURG,490098,NA,0.8032,0.8101,0.8101,0.8022,0.962,0.9348,0.7732
49600,VA,MONTGOMERY,490110,13980,0.8277,0.8534,0.8534,0.8429,0.8382,0.8325,0.8553
49600,VA,MONTGOMERY,490042,13980,0.8718,0.8721,0.8721,0.8821,0.9087,0.8916,0.9017
49622,VA,NEWPORT NEWS CITY,490052,47260,0.8845,0.893,0.893,0.891,0.8949,0.9094,0.9068
49622,VA,NEWPORT NEWS CITY,490041,47260,0.8845,0.893,0.893,0.891,0.8949,0.9094,0.9068
49641,VA,NORFOLK CITY,490046,47260,0.8845,0.893,0.893,0.891,0.8949,0.9094,0.9068
49641,VA,NORFOLK CITY,490011,47260,0.8845,0.893,0.893,0.891,0.8949,0.9094,0.9068
49641,VA,NORFOLK CITY,490007,47260,0.8845,0.893,0.893,0.891,0.8949,0.9094,0.9068
49650,VA,NORTHAMPTON,490037,NA,0.8032,0.8101,0.8101,0.8022,0.7996,0.8011,0.7732
49661,VA,NORTON CITY,490001,NA,0.8651,0.8101,0.8323,0.8022,0.7996,0.8011,0.7732
49670,VA,NOTTOWAY,490134,NA,0.8032,0.8101,0.8101,0.8022,0.7996,0.8011,0.7732
49701,VA,PETERSBURG CITY,490067,40060,0.9169,0.9369,0.9369,0.949,0.962,0.9348,0.9258
49711,VA,PORTSMOUTH CITY,490017,47260,0.8845,0.893,0.893,0.891,0.8949,0.9094,0.9068
49730,VA,PRINCE EDWARD,490090,NA,0.8032,0.8101,0.8101,0.8022,0.7996,0.9348,0.9258
49750,VA,PRINCE WILLIAM,490113,47894,1.0651,1.07,1.07,1.0528,1.0608,1.0453,1.0178
49770,VA,PULASKI,490116,13980,0.8032,0.8101,0.8101,0.8022,0.7996,0.8011,0.7732
49791,VA,RICHMOND CITY,490094,40060,0.9169,0.9369,0.9369,0.949,0.962,0.9348,0.9258
49791,VA,RICHMOND CITY,490032,40060,0.9169,0.9369,0.9369,0.949,0.962,0.9348,0.9258
49800,VA,ROANOKE,490135,40220,0.8856,0.884,0.884,0.8977,0.9288,0.9247,0.9374
49801,VA,ROANOKE CITY,490024,40220,0.8856,0.884,0.884,0.8977,0.9288,0.9247,0.9374
49830,VA,RUSSELL,490002,NA,0.8032,0.8104,0.8104,0.8025,0.7999,0.8011,0.7732
49838,VA,SALEM CITY,490048,40220,0.8856,0.884,0.884,0.8977,0.9288,0.9247,0.9374
49860,VA,SMYTH,490105,NA,0.8032,0.8104,0.8104,0.8025,0.7999,0.8011,0.7732
49860,VA,SMYTH,490038,NA,0.8032,0.8104,0.8104,0.8025,0.7999,0.8011,0.7732
49880,VA,SPOTSYLVANIA,490141,47894,,,,,1.0608,1.0453,1.0178
49890,VA,STAFFORD,490140,47894,,,,1.0528,1.0608,1.0453,1.0178
49891,VA,STAUNTON CITY,490106,44420,0.8032,0.8101,0.8101,,0.7996,0.8011,0.8328
49892,VA,SUFFOLK CITY,490044,47260,0.8845,0.893,0.893,0.891,0.8949,0.9094,0.9068
49920,VA,TAZEWELL,490117,NA,0.8032,0.8101,0.8101,0.8022,0.7996,0.8011,0.7732
49920,VA,TAZEWELL,490060,NA,0.8032,0.8101,0.8101,0.8022,0.7996,0.8011,0.7732
49921,VA,VIRGINIA BEACH CITY,490119,47260,0.8845,0.893,0.893,0.891,0.8949,0.9094,0.9068
49921,VA,VIRGINIA BEACH CITY,490057,47260,0.8845,0.893,0.893,0.891,0.8949,0.9094,0.9068
49930,VA,WARREN,490033,47894,1.0651,1.07,1.07,1.0528,1.0608,1.0453,1.0178
49950,VA,WASHINGTON,490053,28700,0.8032,0.8123,0.8123,0.8022,0.7996,0.8011,0.7732
49962,VA,WINCHESTER CITY,490005,49020,1.0651,1.07,1.07,1.0528,1.0508,0.8011,1.0178
49970,VA,WISE,490114,NA,0.8032,0.8101,0.8101,0.8022,0.7996,0.8011,0.7732
49980,VA,WYTHE,490111,NA,0.8032,0.8101,0.8101,0.8022,0.7996,0.8011,0.7732
50020,WA,BENTON,500058,28420,1.0142,1.0266,1.0266,1.0068,1.0107,1.0166,1.0863
50020,WA,BENTON,500053,28420,1.0142,1.0266,1.0266,1.0068,1.0107,1.0166,1.0863
50030,WA,CHELAN,500148,48300,1.0142,1.0119,1.0119,1.0068,1.0107,1.0166,1.0863
50030,WA,CHELAN,500016,48300,1.1354,1.1236,1.1236,1.1227,1.1338,1.1496,1.1617
50040,WA,CLALLAM,500072,NA,1.0555,1.0482,1.0482,1.0358,1.0644,1.0377,1.0863
50050,WA,CLARK,500150,38900,1.1181,1.1205,1.1205,1.1167,1.1143,1.1328,1.1553
50050,WA,CLARK,500050,38900,1.1181,1.1205,1.1205,1.1167,1.1143,1.1328,1.1553
50070,WA,COWLITZ,500041,31020,1.1431,1.1205,1.1205,1.1167,1.1143,1.1328,1.1449
50120,WA,GRANT,500033,NA,1.0142,1.0119,1.0119,1.0068,1.0107,1.0166,1.0863
50130,WA,GRAYS HARBOR,500031,NA,1.1274,1.1174,1.1174,1.0972,1.1021,1.0748,1.126
50160,WA,KING,500141,42644,1.1537,1.1384,1.1384,1.1349,1.1338,1.1637,1.1617
50160,WA,KING,500124,42644,1.1537,1.1384,1.1384,1.1349,1.1338,1.1637,1.1617
50160,WA,KING,500088,42644,1.1537,1.1384,1.1384,1.1349,1.1338,1.1637,1.1617
50160,WA,KING,500064,42644,1.1537,1.1384,1.1384,1.1349,1.1338,1.1637,1.1617
50160,WA,KING,500052,42644,1.1537,1.1384,1.1384,1.1349,,1.1637,1.1617
50160,WA,KING,500051,42644,1.1537,1.1384,1.1384,1.1349,1.1338,1.1637,1.1617
50160,WA,KING,500027,42644,1.1537,1.1384,1.1384,1.1349,1.1338,1.1637,1.1617
50160,WA,KING,500025,42644,1.1537,1.1384,1.1384,1.1349,1.1338,1.1637,1.1617
50160,WA,KING,500015,42644,1.1537,1.1384,1.1384,1.1349,1.1338,1.1637,1.1617
50160,WA,KING,500011,42644,1.1537,1.1384,1.1384,1.1349,1.1338,1.1637,1.1617
50160,WA,KING,500008,42644,1.1537,1.1384,1.1384,1.1349,1.1338,1.1637,1.1617
50160,WA,KING,500005,42644,1.1537,1.1384,1.1384,1.1349,1.1338,1.1637,1.1617
50160,WA,KING,500001,42644,1.1537,1.1384,1.1384,1.1349,1.1338,1.1637,1.1617
50170,WA,KITSAP,500039,14740,1.1354,1.1236,1.1236,1.1227,1.1338,1.1496,1.1435
50200,WA,LEWIS,500019,NA,1.0273,1.025,1.025,1.0234,1.0273,1.0332,1.0954
50260,WA,PIERCE,500151,45104,,,,1.122,1.1254,1.1787,1.1617
50260,WA,PIERCE,500129,45104,1.1354,1.1236,1.1236,1.1227,1.1338,1.1787,1.1617
50260,WA,PIERCE,500108,45104,1.1354,1.1236,1.1236,1.1227,1.1338,1.1787,1.1617
50260,WA,PIERCE,500079,45104,1.1354,1.1236,1.1236,1.1227,1.1338,1.1787,1.1617
50260,WA,PIERCE,500021,45104,1.1354,1.1236,1.1236,1.1227,1.1338,1.1787,1.1617
50280,WA,SKAGIT,500007,34580,1.1354,1.1236,1.1236,1.1227,1.1338,1.1496,1.1617
50280,WA,SKAGIT,500003,34580,1.1354,1.1236,1.1236,1.1227,1.1338,1.1496,1.1617
50300,WA,SNOHOMISH,500084,42644,1.1537,1.1384,1.1384,1.1349,1.1338,1.1637,1.1617
50300,WA,SNOHOMISH,500060,42644,1.1537,1.1384,1.1384,1.1349,1.1338,1.1637,1.1617
50300,WA,SNOHOMISH,500026,42644,1.1537,1.1384,1.1384,1.1349,1.1338,1.1637,1.1617
50300,WA,SNOHOMISH,500014,42644,1.1537,1.1384,1.1384,1.1349,1.1338,1.1637,1.1617
50310,WA,SPOKANE,500119,44060,1.0492,1.0435,1.0435,1.0547,1.0487,1.0672,1.1245
50310,WA,SPOKANE,500077,44060,1.0492,1.0435,1.0435,1.0547,1.0487,1.0672,1.1245
50310,WA,SPOKANE,500054,44060,1.0492,1.0435,1.0435,1.0547,1.0487,1.0672,1.1245
50310,WA,SPOKANE,500044,44060,1.0492,1.0435,1.0435,1.0547,1.0487,1.0672,1.1245
50330,WA,THURSTON,500139,36500,1.1439,1.1174,1.1174,1.1036,1.1085,1.1579,1.1435
50330,WA,THURSTON,500024,36500,1.1439,1.1174,1.1174,1.1036,1.1085,1.1579,1.1435
50350,WA,WALLA WALLA,500049,47460,1.0142,1.0119,1.0119,1.0068,1.0107,1.0166,1.0863
50350,WA,WALLA WALLA,500002,47460,1.0142,1.0119,1.0119,1.0068,1.0107,1.0166,1.0863
50360,WA,WHATCOM,500030,13380,1.1418,1.1279,1.1279,1.1258,1.1614,1.0166,1.0863
50380,WA,YAKIMA,500037,49420,1.0142,1.0119,1.0119,1.0068,1.0364,1.0166,1.0863
50380,WA,YAKIMA,500036,49420,1.0142,1.0119,1.0119,1.0068,1.0364,1.0166,1.0863
50380,WA,YAKIMA,500012,49420,1.0142,1.0119,1.0119,1.0068,1.0364,1.0166,1.0863
51010,WV,BERKELEY,510008,25180,0.9234,0.9167,0.9167,0.9457,0.9373,0.944,0.9074
51050,WV,CABELL,510055,26580,0.9089,0.9025,0.9025,0.8877,0.8819,0.8492,0.8693
51050,WV,CABELL,510007,26580,0.9089,0.9025,0.9025,0.8877,0.8819,0.8492,0.8693
51120,WV,GREENBRIER,510002,NA,0.8714,0.871,0.871,0.8821,0.9087,0.8916,0.9017
51140,WV,HANCOCK,510023,48260,0.804,0.747,0.7469,0.7539,0.7437,0.7523,0.7592
51160,WV,HARRISON,510006,NA,0.8614,0.8571,0.8571,0.8267,0.8303,0.8259,0.8081
51190,WV,KANAWHA,510031,16620,0.838,0.8297,0.8297,0.8095,0.8321,0.8083,0.7996
51190,WV,KANAWHA,510029,16620,0.838,0.8297,0.8297,0.8095,0.8321,0.8083,0.7996
51190,WV,KANAWHA,510022,16620,0.838,0.8297,0.8297,0.8095,0.8321,0.8083,0.7996
51200,WV,LEWIS,510038,NA,0.762,0.747,0.7469,0.7539,0.7437,0.7384,0.7351
51220,WV,LOGAN,510048,NA,0.762,0.747,0.7469,0.7539,0.7437,0.7384,0.7351
51230,WV,MC DOWELL,510086,NA,0.762,0.747,0.7469,0.7539,0.7437,0.7384,0.7351
51240,WV,MARION,510047,NA,0.861,0.8583,0.8583,0.8267,0.8303,0.8259,0.8412
51250,WV,MARSHALL,510013,48540,0.762,0.747,0.7469,0.7539,0.7437,0.7384,0.7351
51260,WV,MASON,510012,NA,0.7744,0.7594,0.7593,0.7649,0.7547,0.7494,0.7466
51270,WV,MERCER,510071,NA,0.7779,0.7522,0.7522,0.7749,0.7996,0.8011,0.8073
51270,WV,MERCER,510046,NA,0.7779,0.7522,0.7522,0.8022,0.7996,0.8011,0.7732
51290,WV,MINGO,510077,NA,0.873,0.8714,0.8714,0.8726,0.7437,0.7384,0.7351
51300,WV,MONONGALIA,510024,34060,0.861,0.8583,0.8583,0.8267,0.8483,0.8352,0.8412
51300,WV,MONONGALIA,510001,34060,0.861,0.8583,0.8583,0.8267,0.8483,0.8352,0.8412
51330,WV,NICHOLAS,510082,NA,0.762,0.747,0.7469,0.7539,0.7437,0.7384,0.7351
51340,WV,OHIO,510050,48540,0.861,0.8583,0.8583,0.8447,0.8483,0.8352,0.8412
51340,WV,OHIO,510039,48540,0.762,0.747,0.7469,0.7539,0.7437,0.7384,0.7351
51390,WV,PUTNAM,510085,26580,0.838,0.8297,0.8297,0.8095,0.8321,0.8083,0.8685
51400,WV,RALEIGH,510070,13220,0.838,0.8184,0.8183,0.8095,0.8321,0.8083,0.8248
51400,WV,RALEIGH,510062,13220,0.838,0.747,0.7469,0.8095,0.8321,0.8083,0.8248
51410,WV,RANDOLPH,510030,NA,0.762,0.747,0.7469,0.7539,0.7437,0.7384,0.7351
51480,WV,UPSHUR,510053,NA,0.762,0.747,0.7469,0.7539,0.7437,0.7384,0.7351
