DISABLED -- REPRICING ADJUSTMENTS TO THE 2009-2013 OUTPATIENT REIMBURSEMENT DATA TO REFLECT THE MOST CURRENT WAGE INDEX,,,,,,,
CODE,STATE,COUNTY,ADJUSTMENT TO PART B REIMBURSEMENT,,,,
36060,OHIO                     ,BELMONT,"-22,190","-18,758","-19,804","-9,646","-4,815"
36070,OHIO                     ,BROWN,"-19,149","-15,528","-23,708","-8,490","-5,694"
36080,OHIO                     ,BUTLER,"-77,864","-69,188","-103,364","-36,415","-23,893"
36090,OHIO                     ,CARROLL,"-9,245","-4,770","-5,557","-5,434","-4,602"
36100,OHIO                     ,CHAMPAIGN,"-12,732","-12,962","-14,934","-12,937","-8,717"
36110,OHIO                     ,CLARK,"-62,202","-66,147","-70,396","-64,271","-44,610"
36120,OHIO                     ,CLERMONT,"-43,783","-34,861","-56,181","-16,378","-11,307"
36130,OHIO                     ,CLINTON,"-57,960","-85,601","-93,456","-65,580","-45,088"
36140,OHIO                     ,COLUMBIANA,"-29,683","-36,468","-28,237","-31,272","-21,576"
36150,OHIO                     ,COSHOCTON,"-26,987","-63,805","-64,924","-47,725","-3,483"
36160,OHIO                     ,CRAWFORD,"-3,891","-3,232","-3,936","-4,939","-7,655"
36170,OHIO                     ,CUYAHOGA,"-61,297","263,100","182,773","331,164","162,599"
36190,OHIO                     ,DARKE,"-12,012","-10,785","-18,727","-12,462","-8,140"
36200,OHIO                     ,DEFIANCE,"-5,100","-6,617","-8,871","-10,832","-2,043"
36210,OHIO                     ,DELAWARE,"-33,218","-39,687","-53,417","-34,913","-20,767"
36220,OHIO                     ,ERIE,"-31,418","-34,971","-34,254","-3,324",194
36230,OHIO                     ,FAIRFIELD,"-63,850","-95,874","-113,601","-84,470","-51,305"
36240,OHIO                     ,FAYETTE,"-15,815","-28,060","-30,379","-21,068","-13,940"
36250,OHIO                     ,FRANKLIN,"-448,946","-647,247","-757,489","-606,704","-350,635"
36260,OHIO                     ,FULTON,"-5,234","-9,587","-8,545",-874,"3,946"
36270,OHIO                     ,GALLIA,"-25,193","-27,355","-17,210","-13,102",100
36280,OHIO                     ,GEAUGA,"-2,054","6,632","3,400","6,540","3,284"
36290,OHIO                     ,GREENE,"-32,629","-31,590","-33,468","-35,411","-18,139"
36300,OHIO                     ,GUERNSEY,"-23,214","-22,185","-8,859","8,562","4,248"
36310,OHIO                     ,HAMILTON,"-190,520","-145,684","-234,973","-66,303","-47,008"
36330,OHIO                     ,HANCOCK,"-21,504","-23,689","-6,532",34,"7,895"
36340,OHIO                     ,HARDIN,"-7,460","-7,981","-5,795","-5,534",877
36350,OHIO                     ,HARRISON,"-5,678","-12,825","-5,189","-2,514","-1,730"
36360,OHIO                     ,HENRY,"-3,392","-5,353","-5,588","-2,778","1,186"
36370,OHIO                     ,HIGHLAND,"-22,347","-30,635","-44,037","-21,976","-12,664"
36380,OHIO                     ,HOCKING,"-9,965","-20,330","-19,763","-17,537","-5,198"
36390,OHIO                     ,HOLMES,"-3,148","-2,336","-1,418","-1,419",-834
36400,OHIO                     ,HURON,"-21,730","-19,478","-21,135",-285,"-1,290"
36410,OHIO                     ,JACKSON,"-19,848","-32,228","-27,922","-22,259","-3,764"
36420,OHIO                     ,JEFFERSON,"-37,568","-65,245","-14,279","-5,122","-1,166"
36430,OHIO                     ,KNOX,"-22,630","-27,589","-33,198","-26,197","-24,112"
36440,OHIO                     ,LAKE,"-9,157","34,434","23,485","44,311","22,867"
36450,OHIO                     ,LAWRENCE,"-69,379","-64,921","-40,340","-13,791","26,375"
36460,OHIO                     ,LICKING,"-85,405","-120,660","-133,561","-85,629","-49,969"
36470,OHIO                     ,LOGAN,"-48,077","-50,172","-16,227","-15,413","-7,940"
36480,OHIO                     ,LORAIN,"-13,156","58,525","38,248","75,818","41,842"
36490,OHIO                     ,LUCAS,"-191,407","-362,123","-243,937","-104,945","68,922"
36500,OHIO                     ,MADISON,"-20,494","-27,459","-38,629","-25,017","-13,840"
36510,OHIO                     ,MAHONING,"-88,376","-57,555","-42,813","-22,398","-20,460"
36520,OHIO                     ,MARION,"-34,546","-55,843","-58,318","-48,341","-34,195"
36530,OHIO                     ,MEDINA,"-7,229","14,093","10,107","17,262","8,196"
36540,OHIO                     ,MEIGS,"-19,862","-18,234","-22,181","-18,418","-12,951"
36550,OHIO                     ,MERCER,"-6,604","-7,266","-7,191","-5,494","-2,514"
36560,OHIO                     ,MIAMI,"-36,241","-34,470","-32,492","-41,207","-23,292"
36570,OHIO                     ,MONROE,"-3,155","-2,486","-1,657","-1,418",-740
36580,OHIO                     ,MONTGOMERY,"-156,617","-137,920","-151,202","-163,439","-71,468"
36590,OHIO                     ,MORGAN,"-5,223","-5,694","3,709","8,569","5,746"
36600,OHIO                     ,MORROW,"-8,827","-13,087","-14,361","-8,304","-8,730"
36610,OHIO                     ,MUSKINGUM,"-65,288","-58,685","91,518","131,464","100,839"
36620,OHIO                     ,NOBLE,"-2,149","-3,295","-1,971",980,"1,074"
36630,OHIO                     ,OTTAWA,"-13,370","-18,755","-12,553","-3,006","1,514"
36640,OHIO                     ,PAULDING,113,643,-651,"-3,338","-1,517"
36650,OHIO                     ,PERRY,"-22,955","-25,483","4,603","21,182","13,377"
36660,OHIO                     ,PICKAWAY,"-32,950","-42,341","-43,307","-36,854","-17,191"
36670,OHIO                     ,PIKE,"-12,993","-22,415","-29,158","-22,013",343
36680,OHIO                     ,PORTAGE,"-24,022","4,700","-4,286","12,236","32,769"
36690,OHIO                     ,PREBLE,"-7,880","-8,927","-14,125","-5,938","-2,899"
36700,OHIO                     ,PUTNAM,"-3,337","-4,098","-3,023","-1,902","2,166"
36710,OHIO                     ,RICHLAND,"-11,209","20,348","24,137","-3,291","-43,450"
36720,OHIO                     ,ROSS,"-53,571","-86,024","-109,851","-82,103","3,046"
36730,OHIO                     ,SANDUSKY,"-25,717","-23,779","-21,988","-12,907","-6,543"
36740,OHIO                     ,SCIOTO,"-67,346","-66,782","-65,538","-38,855","-4,119"
36750,OHIO                     ,SENECA,"-20,394","-20,766","-15,892","-7,763","-1,800"
36760,OHIO                     ,SHELBY,"-20,788","-18,046","-13,706","-19,690","-8,629"
36770,OHIO                     ,STARK,"-150,580","-109,680","-110,570","-159,444","-107,229"
36780,OHIO                     ,SUMMIT,"-97,821","1,355","-21,041","14,879","-20,718"
36790,OHIO                     ,TRUMBULL,"-75,692","-42,872","-34,887","-10,016","-14,197"
36800,OHIO                     ,TUSCARAWAS,"-37,546","-33,235","-39,736","-32,111","-22,183"
36810,OHIO                     ,UNION,"-16,503","-20,061","-21,878","-15,566","-9,303"
36820,OHIO                     ,VAN WERT,"-5,174","-3,598","-5,896","-4,308","-1,571"
36830,OHIO                     ,VINTON,"-9,641","-11,328","-16,805","-20,344","-6,274"
36840,OHIO                     ,WARREN,"-31,153","-28,802","-37,563","-18,091","-9,090"
36850,OHIO                     ,WASHINGTON,"-22,848","-21,367","-21,698","-15,021","-9,080"
36860,OHIO                     ,WAYNE,"-23,197","-6,315",-70,227,762
36870,OHIO                     ,WILLIAMS,249,"-2,088",-166,"10,562","15,805"
36880,OHIO                     ,WOOD,"-24,826","-51,602","-32,044","-9,135","12,428"
36890,OHIO                     ,WYANDOT,"-5,848","-6,819","-4,250","-3,754","-1,718"
37000,OKLAHOMA                 ,ADAIR,"-7,504","-2,441","-8,103","-10,235","-5,917"
37010,OKLAHOMA                 ,ALFALFA,"-1,653","-4,054","-1,840","-1,006",354
37020,OKLAHOMA                 ,ATOKA,"-4,788","-1,047","-2,666","-1,912",-999
37030,OKLAHOMA                 ,BEAVER,"-1,107","-1,891","-1,570",-565,-111
37040,OKLAHOMA                 ,BECKHAM,484,164,"-2,973","-2,951",-879
37050,OKLAHOMA                 ,BLAINE,-806,"-3,960","-5,332","-2,046","1,747"
37060,OKLAHOMA                 ,BRYAN,"-45,230","-8,982","-10,492","-2,447","-7,232"
37070,OKLAHOMA                 ,CADDO,"-5,912","-2,909","-8,003","-7,850","1,146"
37080,OKLAHOMA                 ,CANADIAN,"9,858","-4,026","-3,165","-2,943","13,565"
37090,OKLAHOMA                 ,CARTER,"8,763","1,873","-3,910","2,664","13,089"
37100,OKLAHOMA                 ,CHEROKEE,"-17,594","-14,594","-27,691","-18,552","-4,828"
37110,OKLAHOMA                 ,CHOCTAW,"-8,278","1,058","-7,090","-3,438","-1,154"
37120,OKLAHOMA                 ,CIMARRON,-622,-592,-622,-462,-456
37130,OKLAHOMA                 ,CLEVELAND,"18,361","-8,777","-11,164","-5,390","35,042"
37140,OKLAHOMA                 ,COAL,"1,426",-249,-575,-850,638
37150,OKLAHOMA                 ,COMANCHE,"-49,476","-34,245","-76,028","-112,144","-53,541"
37160,OKLAHOMA                 ,COTTON,"-2,061","-1,756","-2,165","-5,798","-1,419"
37170,OKLAHOMA                 ,CRAIG,"-16,515","-9,850","-16,429","-10,509","1,044"
37180,OKLAHOMA                 ,CREEK,"-38,816","-59,350","-66,865","-35,546","-17,411"
37190,OKLAHOMA                 ,CUSTER,897,"-1,666","-2,762","-2,148",503
37200,OKLAHOMA                 ,DELAWARE,"-15,528","-3,553","-5,350","-13,635","1,856"
37210,OKLAHOMA                 ,DEWEY,529,-568,-25,-434,302
37220,OKLAHOMA                 ,ELLIS,192,514,259,80,253
37230,OKLAHOMA                 ,GARFIELD,"-19,877","-34,232","-44,008","-37,961","8,729"
37240,OKLAHOMA                 ,GARVIN,"6,089",-901,"-3,596","-2,048","7,054"
37250,OKLAHOMA                 ,GRADY,154,"-5,517","-11,083","-6,781","5,859"
37260,OKLAHOMA                 ,GRANT,-896,"-1,547","-1,970",-956,468
37270,OKLAHOMA                 ,GREER,-960,"-1,034","-4,062","-4,218",-455
37280,OKLAHOMA                 ,HARMON,-668,-527,"-1,295","-1,940","-1,105"
37290,OKLAHOMA                 ,HARPER,575,321,360,356,243
37300,OKLAHOMA                 ,HASKELL,"-3,085","-3,813","-4,480","-1,379","-2,501"
37310,OKLAHOMA                 ,HUGHES,440,"-3,585","-2,931","-3,739",904
37320,OKLAHOMA                 ,JACKSON,"-6,045","-4,922","-13,404","-20,793","-5,966"
37330,OKLAHOMA                 ,JEFFERSON,165,"-1,444","-2,709","-3,618",128
37340,OKLAHOMA                 ,JOHNSTON,"-3,133",-448,"-1,809",-247,961
37350,OKLAHOMA                 ,KAY,"-25,303","-31,347","-32,016","-16,505","-5,367"
37360,OKLAHOMA                 ,KINGFISHER,159,-563,"-1,975",-577,"1,661"
37370,OKLAHOMA                 ,KIOWA,"-1,444","-2,385","-7,518","-9,021","-2,480"
37380,OKLAHOMA                 ,LATIMER,"-1,112","-3,271","-1,161","-1,855",136
37390,OKLAHOMA                 ,LE FLORE,156,116,"19,021","35,186","10,937"
37400,OKLAHOMA                 ,LINCOLN,"5,239","-1,068","-3,117",-631,"5,072"
37410,OKLAHOMA                 ,LOGAN,"2,316","-2,039","-1,330",-748,"4,547"
37420,OKLAHOMA                 ,LOVE,175,-332,"-1,428",-38,665
37430,OKLAHOMA                 ,MCCLAIN,"3,964","-2,484","-2,177","-1,716","8,625"
37440,OKLAHOMA                 ,MCCURTAIN,-12,"1,039","-10,724","-8,125","-4,795"
37450,OKLAHOMA                 ,MCINTOSH,"-14,037","-15,973","-19,982","-13,447","-5,476"
37460,OKLAHOMA                 ,MAJOR,"-3,768","-1,906","-7,987","-1,791",832
37470,OKLAHOMA                 ,MARSHALL,"-5,529",-752,"-2,428",-753,"1,286"
37480,OKLAHOMA                 ,MAYES,"-38,292","-39,734","-38,133","-26,258","-12,404"
37490,OKLAHOMA                 ,MURRAY,"2,163",878,-623,452,"2,842"
37500,OKLAHOMA                 ,MUSKOGEE,"-64,396","-78,130","-80,421","-54,180","-26,066"
37510,OKLAHOMA                 ,NOBLE,-703,"-6,694","-1,980","-2,318","1,173"
37520,OKLAHOMA                 ,NOWATA,"-8,069","-10,497","-13,826","-7,775","-3,892"
37530,OKLAHOMA                 ,OKFUSKEE,"-4,501","-6,940","-8,905","-3,199",-818
37540,OKLAHOMA                 ,OKLAHOMA,"79,292","-43,751","-37,420","-26,514","144,747"
37550,OKLAHOMA                 ,OKMULGEE,"-43,568","-49,162","-60,501","-33,145","-15,291"
37560,OKLAHOMA                 ,OSAGE,"-18,808","-20,972","-24,727","-13,803","-7,960"
37570,OKLAHOMA                 ,OTTAWA,"-41,254","-10,953","-11,766","-4,822","18,236"
37580,OKLAHOMA                 ,PAWNEE,"-11,501","-12,489","-17,028","-7,773","-3,604"
37590,OKLAHOMA                 ,PAYNE,"12,397","-4,709","-17,884","-6,865","8,532"
37600,OKLAHOMA                 ,PITTSBURG,"-3,450","-12,151","-25,363","-32,059","-13,421"
37610,OKLAHOMA                 ,PONTOTOC,"30,927","1,148","-3,521","2,620","12,520"
37620,OKLAHOMA                 ,POTTAWATOMIE,"14,193",535,"-2,645",915,"17,333"
37630,OKLAHOMA                 ,PUSHMATAHA,"-5,608",516,"-5,205","-3,065",-692
37640,OKLAHOMA                 ,ROGER MILLS,478,-169,-413,-409,-136
37650,OKLAHOMA                 ,ROGERS,"-40,090","-59,722","-58,801","-35,043","-17,302"
37660,OKLAHOMA                 ,SEMINOLE,"9,143","9,031","4,380","6,486","8,099"
37670,OKLAHOMA                 ,SEQUOYAH,-552,"-9,264","5,889","13,724","3,100"
37680,OKLAHOMA                 ,STEPHENS,"-6,750","-7,219","-15,417","-19,065","-1,980"
37690,OKLAHOMA                 ,TEXAS,"-3,020","-1,757","-2,189","-2,116","-1,231"
37700,OKLAHOMA                 ,TILLMAN,"-2,707","-1,657","-4,717","-6,197","-3,817"
37710,OKLAHOMA                 ,TULSA,"-347,501","-469,337","-530,550","-327,889","-158,800"
37720,OKLAHOMA                 ,WAGONER,"-21,582","-28,512","-35,151","-21,711","-9,628"
37730,OKLAHOMA                 ,WASHINGTON,"-56,151","-66,609","-66,442","-46,139","-24,814"
37740,OKLAHOMA                 ,WASHITA,-301,861,"-2,121","-2,842",346
37750,OKLAHOMA                 ,WOODS,"-1,428","-1,384","-2,916",-697,659
37760,OKLAHOMA                 ,WOODWARD,"9,196","9,518","8,603","6,662","2,748"
38000,OREGON                   ,BAKER,-969,-438,"1,015",790,"5,118"
38010,OREGON                   ,BENTON,"7,490","13,351","25,750","17,007","22,179"
38020,OREGON                   ,CLACKAMAS,"44,563","58,226","64,676","63,750","36,696"
38030,OREGON                   ,CLATSOP,"4,105","8,037","8,476","6,767","8,303"
38040,OREGON                   ,COLUMBIA,"9,032","10,394","12,383","13,385","8,252"
38050,OREGON                   ,COOS,"-41,953","-22,587","6,201","1,851","49,987"
38060,OREGON                   ,CROOK,749,"3,088","1,934","1,053","7,537"
38070,OREGON                   ,CURRY,-330,"6,610","6,995","14,309","9,026"
38080,OREGON                   ,DESCHUTES,"16,549","22,865","31,025","23,666","44,651"
38090,OREGON                   ,DOUGLAS,"11,333","12,010","7,818","3,262","59,233"
38100,OREGON                   ,GILLIAM,289,501,432,189,281
38110,OREGON                   ,GRANT,330,677,26,975,"3,716"
38120,OREGON                   ,HARNEY,920,"1,980","1,505",559,"2,815"
38130,OREGON                   ,HOOD RIVER,940,"2,111","2,180","2,744","1,748"
38140,OREGON                   ,JACKSON,"-52,526","34,921","60,990","21,209","8,906"
38150,OREGON                   ,JEFFERSON,358,442,"1,684","1,202","5,453"
38160,OREGON                   ,JOSEPHINE,"-29,320","2,431","10,073","2,791","26,177"
38170,OREGON                   ,KLAMATH,"-23,415","8,020","14,550","2,160","9,501"
38180,OREGON                   ,LAKE,83,"1,052",721,956,"2,563"
38190,OREGON                   ,LANE,"62,640","68,194","36,134","17,379","21,694"
38200,OREGON                   ,LINCOLN,"8,266","9,921","18,529","16,584","16,994"
38210,OREGON                   ,LINN,"21,807","45,268","62,954","51,001","52,002"
38220,OREGON                   ,MALHEUR,"-14,292","-4,716","-2,909","-1,069","16,948"
38230,OREGON                   ,MARION,"39,264","44,880","46,750","48,208","33,617"
38240,OREGON                   ,MORROW,"2,573","2,139","2,381","2,621","2,021"
38250,OREGON                   ,MULTNOMAH,"128,491","140,819","184,002","186,795","109,706"
38260,OREGON                   ,POLK,"9,701","10,076","14,058","15,364","10,505"
38270,OREGON                   ,SHERMAN,219,157,484,317,227
38280,OREGON                   ,TILLAMOOK,"3,157","5,475","4,528","2,687","6,172"
38290,OREGON                   ,UMATILLA,"20,509","20,860","27,447","32,512","26,265"
38300,OREGON                   ,UNION,"2,699","1,869","2,528","2,421","4,818"
38310,OREGON                   ,WALLOWA,882,"1,140","1,317","1,765","1,326"
38320,OREGON                   ,WASCO,"5,627","8,219","8,834","9,786","5,674"
38330,OREGON                   ,WASHINGTON,"51,393","64,635","82,881","87,500","59,916"
38340,OREGON                   ,WHEELER,318,80,21,-7,119
38350,OREGON                   ,YAMHILL,"23,622","26,084","28,263","31,880","16,877"
39000,PENNSYLVANIA             ,ADAMS,"-14,423","-5,313","1,359","10,301","8,577"
39010,PENNSYLVANIA             ,ALLEGHENY,"-17,228","-4,014","3,520","-8,748","59,464"
39070,PENNSYLVANIA             ,ARMSTRONG,"-1,657",-424,-657,"-1,500","5,280"
39080,PENNSYLVANIA             ,BEAVER,"-3,126",-873,-473,"-1,399","10,487"
39100,PENNSYLVANIA             ,BEDFORD,"12,973","6,179","7,096","7,725","14,014"
39110,PENNSYLVANIA             ,BERKS,"-132,443","-108,975","-118,170","-132,778","-33,380"
39120,PENNSYLVANIA             ,BLAIR,"107,660","57,737","80,755","62,849","81,637"
39130,PENNSYLVANIA             ,BRADFORD,"4,991","-4,456","-1,401","2,996","2,945"
39140,PENNSYLVANIA             ,BUCKS,"-58,133","-29,566","-32,112","-9,898","6,185"
39150,PENNSYLVANIA             ,BUTLER,"-4,301","-2,496","-1,091","-2,336","9,261"
39160,PENNSYLVANIA             ,CAMBRIA,"30,417","26,408","35,118","45,900","54,183"
39180,PENNSYLVANIA             ,CAMERON,-295,"-1,351","-1,312",-395,793
39190,PENNSYLVANIA             ,CARBON,"-38,901","-59,222","-31,823","-25,510","15,092"
39200,PENNSYLVANIA             ,CENTRE,"58,463","57,530","70,004","47,346","37,680"
39210,PENNSYLVANIA             ,CHESTER,"-29,455","-15,983","-18,822","-10,138",672
39220,PENNSYLVANIA             ,CLARION,"-4,388","-1,571","-5,921","-1,748","4,965"
39230,PENNSYLVANIA             ,CLEARFIELD,"32,592","24,296","19,940","23,927","32,569"
39240,PENNSYLVANIA             ,CLINTON,"8,127","10,473","10,915","15,517","12,003"
39250,PENNSYLVANIA             ,COLUMBIA,"17,035","26,985","53,981","45,686","45,190"
39260,PENNSYLVANIA             ,CRAWFORD,"-22,526","-13,519","-19,427","-3,507","18,223"
39270,PENNSYLVANIA             ,CUMBERLAND,"46,635","43,740","45,906","43,775","40,168"
39280,PENNSYLVANIA             ,DAUPHIN,"56,033","42,888","22,156","31,902","53,727"
39290,PENNSYLVANIA             ,DELAWARE,"54,047","147,103","154,489","203,359","224,908"
39310,PENNSYLVANIA             ,ELK,"2,498",-894,"-6,449","-1,807","6,003"
39320,PENNSYLVANIA             ,ERIE,"-77,818","-82,558","-42,709","-24,372","6,640"
39330,PENNSYLVANIA             ,FAYETTE,"-5,128","-1,341","1,019","-2,916","11,534"
39340,PENNSYLVANIA             ,FOREST,-875,-330,"-1,096",-460,"1,196"
39350,PENNSYLVANIA             ,FRANKLIN,"16,155","-24,175","38,115","57,294","73,497"
39360,PENNSYLVANIA             ,FULTON,-286,-500,"1,240","1,947","2,622"
39370,PENNSYLVANIA             ,GREENE,"-2,528","-2,260","-2,972","-3,466","3,064"
39380,PENNSYLVANIA             ,HUNTINGDON,"12,862","12,261","9,861","11,063","18,355"
39390,PENNSYLVANIA             ,INDIANA,823,"-2,969","-8,439","-3,701","5,870"
39400,PENNSYLVANIA             ,JEFFERSON,"8,262","5,813",-978,"2,048","10,097"
