HHA Wage Indices by Fiscal Year,,,,,,,,,,,
SSACD,State,County,CBSA Code,Wage 2009,Wage 2010,Wage 2011,Wage 2012,Wage 2013,Wage 2014,Wage 2015,
45947,TX,VAN ZANDT,45,0.7894,0.7759,0.7806,0.7934,0.7996,0.7889,0.7851,
45949,TX,WALKER,45,0.7894,0.7759,0.7806,0.7934,0.7996,0.7889,0.7851,
45951,TX,WARD,45,0.7894,0.7759,0.7806,0.7934,0.7996,0.7889,0.7851,
45952,TX,WASHINGTON,45,0.7894,0.7759,0.7806,0.7934,0.7996,0.7889,0.7851,
45954,TX,WHARTON,45,0.7894,0.7759,0.7806,0.7934,0.7996,0.7889,0.7851,
45955,TX,WHEELER,45,0.7894,0.7759,0.7806,0.7934,0.7996,0.7889,0.7851,
45961,TX,WILBARGER,45,0.7894,0.7759,0.7806,0.7934,0.7996,0.7889,0.7851,
45962,TX,WILLACY,45,0.7894,0.7759,0.7806,0.7934,0.7996,0.7889,0.7851,
45972,TX,WINKLER,45,0.7894,0.7759,0.7806,0.7934,0.7996,0.7889,0.7851,
45974,TX,WOOD,45,0.7894,0.7759,0.7806,0.7934,0.7996,0.7889,0.7851,
45980,TX,YOAKUM,45,0.7894,0.7759,0.7806,0.7934,0.7996,0.7889,0.7851,
45981,TX,YOUNG,45,0.7894,0.7759,0.7806,0.7934,0.7996,0.7889,0.7851,
45982,TX,ZAPATA,45,0.7894,0.7759,0.7806,0.7934,0.7996,0.7889,0.7851,
45983,TX,ZAVALA,45,0.7894,0.7759,0.7806,0.7934,0.7996,0.7889,0.7851,
33360,NY,MADISON,45060,0.9787,0.9785,0.9905,0.9776,0.9851,0.9937,0.9999,
33520,NY,ONONDAGA,45060,0.9787,0.9785,0.9905,0.9776,0.9851,0.9937,0.9999,
33560,NY,OSWEGO,45060,0.9787,0.9785,0.9905,0.9776,0.9851,0.9937,0.9999,
50260,WA,PIERCE,45104,1.1241,1.1195,1.1343,1.1384,1.1767,1.1623,1.1544,
10190,FL,GADSDEN,45220,0.8964,0.8406,0.8806,0.8593,0.854,0.8602,0.7911,
10320,FL,JEFFERSON,45220,0.8964,0.8406,0.8806,0.8593,0.854,0.8602,0.7911,
10360,FL,LEON,45220,0.8964,0.8406,0.8806,0.8593,0.854,0.8602,0.7911,
10640,FL,WAKULLA,45220,0.8964,0.8406,0.8806,0.8593,0.854,0.8602,0.7911,
10260,FL,HERNANDO,45300,0.8852,0.8982,0.9054,0.9072,0.9053,0.9114,0.9076,
10280,FL,HILLSBOROUGH,45300,0.8852,0.8982,0.9054,0.9072,0.9053,0.9114,0.9076,
10500,FL,PASCO,45300,0.8852,0.8982,0.9054,0.9072,0.9053,0.9114,0.9076,
10510,FL,PINELLAS,45300,0.8852,0.8982,0.9054,0.9072,0.9053,0.9114,0.9076,
15100,IN,CLAY,45460,0.9085,0.9061,0.9205,0.9209,0.9258,0.9747,0.9145,
15760,IN,SULLIVAN,45460,0.9085,0.9061,0.9205,0.9209,0.9258,0.9747,0.9145,
15820,IN,VERMILLION,45460,0.9085,0.9061,0.9205,0.9209,0.9258,0.9747,0.9145,
15830,IN,VIGO,45460,0.9085,0.9061,0.9205,0.9209,0.9258,0.9747,0.9145,
04400,AR,LITTLE RIVER,45500,0.7473,0.7332,0.7222,0.7194,0.7357,0.7374,0.7337,
04450,AR,MILLER,45500,0.8144,0.8113,0.7748,0.7937,0.7985,0.7459,0.7362,
45170,TX,BOWIE,45500,0.8144,0.8113,0.7748,0.7937,0.7985,0.7459,0.7362,
10590,FL,SUMTER,45540,0.8504,0.8566,0.8409,0.8361,0.808,0.8009,0.8051,
36260,OH,FULTON,45780,0.9407,0.9541,0.9432,0.9148,0.8986,0.8854,0.9129,
36490,OH,LUCAS,45780,0.9407,0.9541,0.9432,0.9148,0.8986,0.8854,0.9129,
36880,OH,WOOD,45780,0.9407,0.9541,0.9432,0.9148,0.8986,0.8854,0.9129,
17420,KS,JACKSON,45820,0.8756,0.9026,0.8952,0.8818,0.8989,0.9012,0.8756,
17430,KS,JEFFERSON,45820,0.8756,0.9026,0.8952,0.8818,0.8989,0.9012,0.8756,
17690,KS,OSAGE,45820,0.8756,0.9026,0.8952,0.8818,0.8989,0.9012,0.8756,
17880,KS,SHAWNEE,45820,0.8756,0.9026,0.8952,0.8818,0.8989,0.9012,0.8756,
17980,KS,WABAUNSEE,45820,0.8756,0.9026,0.8952,0.8818,0.8989,0.9012,0.8756,
31260,NJ,MERCER,45940,1.0604,1.0552,1.015,1.0062,1.0383,1.0622,1.0241,
46000,UT,BEAVER,46,0.8267,0.8363,0.8649,0.8719,0.8535,0.8769,0.8948,
46030,UT,CARBON,46,0.8267,0.8363,0.8649,0.8719,0.8535,0.8769,0.8948,
46040,UT,DAGGETT,46,0.8267,0.8363,0.8649,0.8719,0.8535,0.8769,0.8948,
46060,UT,DUCHESNE,46,0.8267,0.8363,0.8649,0.8719,0.8535,0.8769,0.8948,
46070,UT,EMERY,46,0.8267,0.8363,0.8649,0.8719,0.8535,0.8769,0.8948,
46080,UT,GARFIELD,46,0.8267,0.8363,0.8649,0.8719,0.8535,0.8769,0.8948,
46090,UT,GRAND,46,0.8267,0.8363,0.8649,0.8719,0.8535,0.8769,0.8948,
46100,UT,IRON,46,0.8267,0.8363,0.8649,0.8719,0.8535,0.8769,0.8948,
46120,UT,KANE,46,0.8267,0.8363,0.8649,0.8719,0.8535,0.8769,0.8948,
46130,UT,MILLARD,46,0.8267,0.8363,0.8649,0.8719,0.8535,0.8769,0.8948,
46150,UT,PIUTE,46,0.8267,0.8363,0.8649,0.8719,0.8535,0.8769,0.8948,
46160,UT,RICH,46,0.8267,0.8363,0.8649,0.8719,0.8535,0.8769,0.8948,
46180,UT,SAN JUAN,46,0.8267,0.8363,0.8649,0.8719,0.8535,0.8769,0.8948,
46190,UT,SANPETE,46,0.8267,0.8363,0.8649,0.8719,0.8535,0.8769,0.8948,
46200,UT,SEVIER,46,0.8267,0.8363,0.8649,0.8719,0.8535,0.8769,0.8948,
46210,UT,SUMMIT,46,0.9158,0.9378,0.9266,0.9415,0.9083,0.9396,0.9259,
46230,UT,UINTAH,46,0.8267,0.8363,0.8649,0.8719,0.8535,0.8769,0.8948,
46250,UT,WASATCH,46,0.8267,0.8363,0.8649,0.8719,0.8535,0.8769,0.8948,
46270,UT,WAYNE,46,0.8267,0.8363,0.8649,0.8719,0.8535,0.8769,0.8948,
03090,AZ,PIMA,46060,0.9229,0.9505,0.948,0.9318,0.9085,0.8991,0.8604,
37180,OK,CREEK,46140,0.8445,0.8662,0.8793,0.8362,0.8157,0.8179,0.7943,
37550,OK,OKMULGEE,46140,0.8445,0.8662,0.8793,0.8362,0.8157,0.8179,0.7943,
37560,OK,OSAGE,46140,0.8445,0.8662,0.8793,0.8362,0.8157,0.8179,0.7943,
37580,OK,PAWNEE,46140,0.8445,0.8662,0.8793,0.8362,0.8157,0.8179,0.7943,
37650,OK,ROGERS,46140,0.8445,0.8662,0.8793,0.8362,0.8157,0.8179,0.7943,
37710,OK,TULSA,46140,0.8445,0.8662,0.8793,0.8362,0.8157,0.8179,0.7943,
37720,OK,WAGONER,46140,0.8445,0.8662,0.8793,0.8362,0.8157,0.8179,0.7943,
01320,AL,HALE,46220,0.8496,0.8698,0.8843,0.8664,0.848,0.8498,0.8362,
01530,AL,PICKENS,46220,0.7587,0.7327,0.738,0.726,0.7113,0.7175,0.765,
01620,AL,TUSCALOOSA,46220,0.8496,0.8698,0.8843,0.8664,0.848,0.8498,0.8362,
45892,TX,SMITH,46340,0.8804,0.8312,0.8065,0.8335,0.8379,0.8562,0.8293,
12020,HI,HONOLULU,46520,1.1811,1.1662,1.1807,1.1698,1.2183,1.2109,1.2468,
33320,NY,HERKIMER,46540,0.8404,0.846,0.8471,0.8441,0.8672,0.8806,0.898,
33510,NY,ONEIDA,46540,0.8404,0.846,0.8471,0.8441,0.8672,0.8806,0.898,
11120,GA,BROOKS,46660,0.8027,0.7944,0.7941,0.7997,0.7935,0.7558,0.7379,
11420,GA,ECHOLS,46660,0.8027,0.7944,0.7941,0.7997,0.7935,0.7558,0.7379,
11652,GA,LANIER,46660,0.8027,0.7944,0.7941,0.7997,0.7935,0.7558,0.7379,
11700,GA,LOWNDES,46660,0.8027,0.7944,0.7941,0.7997,0.7935,0.7558,0.7379,
05580,CA,SOLANO,46700,1.4359,1.4934,1.4931,1.4636,1.5879,1.6355,1.6703,
47000,VT,ADDISON,47,1.0079,0.9763,0.9591,0.9709,0.9746,0.9782,0.9527,
47010,VT,BENNINGTON,47,1.0079,0.9763,0.9591,0.9709,0.9746,0.9782,0.9527,
47020,VT,CALEDONIA,47,1.0079,0.9763,0.9591,0.9709,0.9746,0.9782,0.9527,
47040,VT,ESSEX,47,1.0079,0.9763,0.9591,0.9709,0.9746,0.9782,0.9527,
47070,VT,LAMOILLE,47,1.0079,0.9763,0.9591,0.9709,0.9746,0.9782,0.9527,
47080,VT,ORANGE,47,1.0079,0.9763,0.9591,0.9709,0.9746,0.9782,0.9527,
47090,VT,ORLEANS,47,1.0079,0.9763,0.9591,0.9709,0.9746,0.9782,0.9527,
47100,VT,RUTLAND,47,1.0079,0.9763,0.9591,0.9709,0.9746,0.9782,0.9527,
47110,VT,WASHINGTON,47,1.0079,0.9763,0.9591,0.9709,0.9746,0.9782,0.9527,
47120,VT,WINDHAM,47,1.0079,0.9763,0.9591,0.9709,0.9746,0.9782,0.9527,
47130,VT,WINDSOR,47,1.0079,0.9763,0.9591,0.9709,0.9746,0.9782,0.9527,
45561,TX,GOLIAD,47020,0.8124,0.8054,0.8219,0.8434,0.9012,0.8986,0.8473,
45948,TX,VICTORIA,47020,0.8124,0.8054,0.8219,0.8434,0.9012,0.8986,0.8473,
31190,NJ,CUMBERLAND,47220,1.0366,1.0207,1.0534,1.0222,1.062,1.0674,1.0503,
34251,NC,CURRITUCK,47260,0.8884,0.896,0.8961,0.9001,0.922,0.8928,0.9223,
34360,NC,GATES,47260,0.8576,0.8535,0.8359,0.8288,0.8236,0.8118,0.8609,
49194,VA,CHESAPEAKE CITY,47260,0.8884,0.896,0.8961,0.9001,0.922,0.8928,0.9223,
49360,VA,GLOUCESTER,47260,0.8884,0.896,0.8961,0.9001,0.922,0.8928,0.9223,
49411,VA,HAMPTON CITY,47260,0.8884,0.896,0.8961,0.9001,0.922,0.8928,0.9223,
49460,VA,ISLE OF WIGHT,47260,0.8884,0.896,0.8961,0.9001,0.922,0.8928,0.9223,
49470,VA,JAMES CITY,47260,0.8884,0.896,0.8961,0.9001,0.922,0.8928,0.9223,
49570,VA,MATHEWS,47260,0.8884,0.896,0.8961,0.9001,0.922,0.8928,0.9223,
49622,VA,NEWPORT NEWS CITY,47260,0.8884,0.896,0.8961,0.9001,0.922,0.8928,0.9223,
49641,VA,NORFOLK CITY,47260,0.8884,0.896,0.8961,0.9001,0.922,0.8928,0.9223,
49711,VA,PORTSMOUTH CITY,47260,0.8884,0.896,0.8961,0.9001,0.922,0.8928,0.9223,
49712,VA,POQUOSON,47260,0.8884,0.896,0.8961,0.9001,0.922,0.8928,0.9223,
49892,VA,SUFFOLK CITY,47260,0.8884,0.896,0.8961,0.9001,0.922,0.8928,0.9223,
49921,VA,VIRGINIA BEACH CITY,47260,0.8884,0.896,0.8961,0.9001,0.922,0.8928,0.9223,
49961,VA,WILLIAMSBURG CITY,47260,0.8884,0.896,0.8961,0.9001,0.922,0.8928,0.9223,
49981,VA,YORK,47260,0.8884,0.896,0.8961,0.9001,0.922,0.8928,0.9223,
05640,CA,TULARE,47300,1.0144,1.0221,1.0738,1.0343,1.0372,0.9989,0.9682,
45500,TX,FALLS,47380,0.7894,0.7759,0.7806,0.7934,0.7996,0.7889,0.7996,
45780,TX,MC LENNAN,47380,0.8596,0.8377,0.8403,0.8559,0.8477,0.8248,0.8181,
50060,WA,COLUMBIA,47460,1.0181,1.0224,1.0184,1.0231,1.0114,1.0574,1.0913,
50350,WA,WALLA WALLA,47460,1.0181,1.0224,1.0184,1.0231,1.0114,1.0574,1.0913,
11600,GA,HOUSTON,47580,0.8989,0.8754,0.8028,0.8245,0.8106,0.7718,0.7605,
11811,GA,PEACH,47580,0.7612,0.7623,0.7566,0.7547,0.7411,0.7482,0.7484,
11831,GA,PULASKI,47580,0.7612,0.7623,0.7566,0.7547,0.7411,0.7482,0.7484,
23430,MI,LAPEER,47664,0.9904,0.9806,0.9648,0.9625,0.9569,0.9464,0.9433,
23460,MI,LIVINGSTON,47664,0.9904,0.9806,0.9648,0.9625,0.9569,0.9464,0.9433,
23490,MI,MACOMB,47664,0.9904,0.9806,0.9648,0.9625,0.9569,0.9464,0.9433,
23620,MI,OAKLAND,47664,0.9904,0.9806,0.9648,0.9625,0.9569,0.9464,0.9433,
23730,MI,ST. CLAIR,47664,0.9904,0.9806,0.9648,0.9625,0.9569,0.9464,0.9433,
09000,DC,THE DISTRICT,47894,1.0827,1.0882,1.0723,1.0807,1.0613,1.057,1.0415,
21040,MD,CALVERT,47894,1.0827,1.0882,1.0723,1.0807,1.0613,1.057,1.0415,
21080,MD,CHARLES,47894,1.0827,1.0882,1.0723,1.0807,1.0613,1.057,1.0415,
21160,MD,PRINCE GEORGES,47894,1.0827,1.0882,1.0723,1.0807,1.0613,1.057,1.0415,
49011,VA,ALEXANDRIA CITY,47894,1.0827,1.0882,1.0723,1.0807,1.0613,1.057,1.0415,
49060,VA,ARLINGTON,47894,1.0827,1.0882,1.0723,1.0807,1.0613,1.057,1.0415,
49210,VA,CLARKE,47894,1.0827,1.0882,1.0723,1.0807,1.0613,1.057,1.0415,
49230,VA,CULPEPER,47894,0.7861,0.7869,0.7841,0.7817,0.7719,0.7802,0.9039,
49288,VA,FAIRFAX CITY,47894,1.0827,1.0882,1.0723,1.0807,1.0613,1.057,1.0415,
49290,VA,FAIRFAX,47894,1.0827,1.0882,1.0723,1.0807,1.0613,1.057,1.0415,
49291,VA,FALLS CHURCH CITY,47894,1.0827,1.0882,1.0723,1.0807,1.0613,1.057,1.0415,
49300,VA,FAUQUIER,47894,1.0827,1.0882,1.0723,1.0807,1.0613,1.057,1.0415,
49342,VA,FREDERICKSBURG CITY,47894,1.0827,1.0882,1.0723,1.0807,1.0613,1.057,1.0415,
49530,VA,LOUDOUN,47894,1.0827,1.0882,1.0723,1.0807,1.0613,1.057,1.0415,
49563,VA,MANASSAS CITY,47894,1.0827,1.0882,1.0723,1.0807,1.0613,1.057,1.0415,
49565,VA,MANASSAS PARK CITY,47894,1.0827,1.0882,1.0723,1.0807,1.0613,1.057,1.0415,
49750,VA,PRINCE WILLIAM,47894,1.0827,1.0882,1.0723,1.0807,1.0613,1.057,1.0415,
49780,VA,RAPPAHANNOCK,47894,0.7861,0.7869,0.7841,0.7817,0.7719,0.7802,0.9039,
49880,VA,SPOTSYLVANIA,47894,1.0827,1.0882,1.0723,1.0807,1.0613,1.057,1.0415,
49890,VA,STAFFORD,47894,1.0827,1.0882,1.0723,1.0807,1.0613,1.057,1.0415,
49930,VA,WARREN,47894,1.0827,1.0882,1.0723,1.0807,1.0613,1.057,1.0415,
51180,WV,JEFFERSON,47894,1.0827,1.0882,1.0723,1.0807,1.0613,1.057,1.0415,
16060,IA,BLACK HAWK,47940,0.849,0.8518,0.8462,0.8372,0.8441,0.8366,0.8473,
16080,IA,BREMER,47940,0.849,0.8518,0.8462,0.8372,0.8441,0.8366,0.8473,
16370,IA,GRUNDY,47940,0.849,0.8518,0.8462,0.8372,0.8441,0.8366,0.8473,
33330,NY,JEFFERSON,48060,0.8145,0.8269,0.8185,0.8152,0.8217,0.8235,0.8297,
52360,WI,MARATHON,48140,0.9615,0.944,0.9563,0.8962,0.8541,0.8652,0.9191,
36420,OH,JEFFERSON,48260,,,0.7315,0.7054,0.7645,0.7415,0.7729,
51040,WV,BROOKE,48260,,,0.7315,0.7054,0.7645,0.7415,0.7729,
51140,WV,HANCOCK,48260,,,0.7315,0.7054,0.7645,0.7415,0.7729,
50030,WA,CHELAN,48300,0.9544,0.9719,0.9615,1.0168,1.0059,1.0151,0.9843,
50080,WA,DOUGLAS,48300,0.9544,0.9719,0.9615,1.0168,1.0059,1.0151,0.9843,
10490,FL,PALM BEACH,48424,0.9757,0.9879,0.9934,0.9823,0.9682,0.9637,0.9277,
36060,OH,BELMONT,48540,0.6955,0.6869,0.6675,0.6735,0.6879,0.6702,0.639,
51250,WV,MARSHALL,48540,0.6955,0.6869,0.6675,0.6735,0.6879,0.6702,0.639,
51340,WV,OHIO,48540,0.6955,0.6869,0.6675,0.6735,0.6879,0.6702,0.639,
17070,KS,BUTLER,48620,0.9069,0.9018,0.8898,0.8696,0.8701,0.871,0.8472,
17390,KS,HARVEY,48620,0.9069,0.9018,0.8898,0.8696,0.8701,0.871,0.8472,
17470,KS,KINGMAN,48620,0.8052,0.8167,0.7981,0.8041,0.8015,0.7963,0.8139,
17860,KS,SEDGWICK,48620,0.9069,0.9018,0.8898,0.8696,0.8701,0.871,0.8472,
17950,KS,SUMNER,48620,0.9069,0.9018,0.8898,0.8696,0.8701,0.871,0.8472,
45040,TX,ARCHER,48660,0.8832,0.9197,0.9566,1.0097,0.9068,0.9578,0.9075,
45291,TX,CLAY,48660,0.8832,0.9197,0.9566,1.0097,0.9068,0.9578,0.9075,
45960,TX,WICHITA,48660,0.8832,0.9197,0.9566,1.0097,0.9068,0.9578,0.9075,
39510,PA,LYCOMING,48700,0.8096,0.7877,0.7256,0.8084,0.8248,0.8303,0.8517,
08010,DE,NEW CASTLE,48864,1.0696,1.0555,1.058,1.0662,1.0712,1.0632,1.0432,
21070,MD,CECIL,48864,1.0696,1.0555,1.058,1.0662,1.0712,1.0632,1.0432,
31340,NJ,SALEM,48864,1.0696,1.0555,1.058,1.0662,1.0712,1.0632,1.0432,
34640,NC,NEW HANOVER,48900,0.9089,0.8986,0.9202,0.9107,0.9126,0.89,0.8874,
34700,NC,PENDER,48900,0.9089,0.8986,0.9202,0.9107,0.9126,0.89,0.8874,
49000,VA,ACCOMACK,49,0.7861,0.7869,0.7841,0.7817,0.7719,0.7802,0.7614,
49020,VA,ALLEGHANY,49,0.7861,0.7869,0.7841,0.7817,0.7719,0.7802,0.7614,
49080,VA,BATH,49,0.7861,0.7869,0.7841,0.7817,0.7719,0.7802,0.7614,
49100,VA,BLAND,49,0.7861,0.7869,0.7841,0.7817,0.7719,0.7802,0.7614,
49120,VA,BRUNSWICK,49,0.7861,0.7869,0.7841,0.7817,0.7719,0.7802,0.7614,
49130,VA,BUCHANAN,49,0.7861,0.7869,0.7841,0.7817,0.7719,0.7802,0.7614,
49141,VA,BUENA VISTA CITY,49,0.7861,0.7869,0.7841,0.7817,0.7719,0.7802,0.7614,
49170,VA,CARROLL,49,0.7861,0.7869,0.7841,0.7817,0.7719,0.7802,0.7614,
49190,VA,CHARLOTTE,49,0.7861,0.7869,0.7841,0.7817,0.7719,0.7802,0.7614,
49213,VA,COVINGTON CITY,49,0.7861,0.7869,0.7841,0.7817,0.7719,0.7802,0.7614,
49240,VA,CUMBERLAND,49,0.9363,0.9521,0.9661,0.9791,0.9717,0.9723,0.859,
49241,VA,DANVILLE CITY,49,0.8395,0.8323,0.8168,0.7896,0.8237,0.7921,0.7759,
49250,VA,DICKENSON,49,0.7861,0.7869,0.7841,0.7817,0.7719,0.7802,0.7614,
49270,VA,EMPORIA CITY,49,0.7861,0.7869,0.7841,0.7817,0.7719,0.7802,0.7614,
49280,VA,ESSEX,49,0.7861,0.7869,0.7841,0.7817,0.7719,0.7802,0.7614,
49328,VA,FRANKLIN CITY,49,0.7861,0.7869,0.7841,0.7817,0.7719,0.7802,0.7614,
49343,VA,GALAX CITY,49,0.7861,0.7869,0.7841,0.7817,0.7719,0.7802,0.7614,
49380,VA,GRAYSON,49,0.7861,0.7869,0.7841,0.7817,0.7719,0.7802,0.7614,
49400,VA,GREENSVILLE,49,0.7861,0.7869,0.7841,0.7817,0.7719,0.7802,0.7614,
49410,VA,HALIFAX,49,0.7861,0.7869,0.7841,0.7817,0.7719,0.7802,0.7614,
49440,VA,HENRY,49,0.7861,0.7869,0.7841,0.7817,0.7719,0.7802,0.7614,
49450,VA,HIGHLAND,49,0.7861,0.7869,0.7841,0.7817,0.7719,0.7802,0.7614,
49480,VA,KING AND QUEEN,49,0.9363,0.9521,0.9661,0.9791,0.9717,0.9723,0.859,
49490,VA,KING GEORGE,49,0.7861,0.7869,0.7841,0.7817,0.7719,0.7802,0.7614,
49510,VA,LANCASTER,49,0.7861,0.7869,0.7841,0.7817,0.7719,0.7802,0.7614,
49520,VA,LEE,49,0.7861,0.7869,0.7841,0.7817,0.7719,0.7802,0.7614,
49522,VA,LEXINGTON CITY,49,0.7861,0.7869,0.7841,0.7817,0.7719,0.7802,0.7614,
49540,VA,LOUISA,49,0.9363,0.9521,0.9661,0.9791,0.9717,0.9723,0.859,
49550,VA,LUNENBURG,49,0.7861,0.7869,0.7841,0.7817,0.7719,0.7802,0.7614,
49560,VA,MADISON,49,0.7861,0.7869,0.7841,0.7817,0.7719,0.7802,0.7614,
49561,VA,MARTINSVILLE CITY,49,0.7861,0.7869,0.7841,0.7817,0.7719,0.7802,0.7614,
49580,VA,MECKLENBURG,49,0.7861,0.7869,0.7841,0.7817,0.7719,0.7802,0.7614,
49590,VA,MIDDLESEX,49,0.7861,0.7869,0.7841,0.7817,0.7719,0.7802,0.7614,
49650,VA,NORTHAMPTON,49,0.7861,0.7869,0.7841,0.7817,0.7719,0.7802,0.7614,
49660,VA,NORTHUMBERLND,49,0.7861,0.7869,0.7841,0.7817,0.7719,0.7802,0.7614,
49661,VA,NORTON CITY,49,0.7861,0.7869,0.7841,0.7817,0.7719,0.7802,0.7614,
49670,VA,NOTTOWAY,49,0.7861,0.7869,0.7841,0.7817,0.7719,0.7802,0.7614,
49680,VA,ORANGE,49,0.7861,0.7869,0.7841,0.7817,0.7719,0.7802,0.7614,
49690,VA,PAGE,49,0.7861,0.7869,0.7841,0.7817,0.7719,0.7802,0.7614,
49700,VA,PATRICK,49,0.7861,0.7869,0.7841,0.7817,0.7719,0.7802,0.7614,
49710,VA,PITTSYLVANIA,49,0.8395,0.8323,0.8168,0.7896,0.8237,0.7921,0.7759,
49730,VA,PRINCE EDWARD,49,0.7861,0.7869,0.7841,0.7817,0.7719,0.7802,0.7614,
49790,VA,RICHMOND,49,0.7861,0.7869,0.7841,0.7817,0.7719,0.7802,0.7614,
49810,VA,ROCKBRIDGE,49,0.7861,0.7869,0.7841,0.7817,0.7719,0.7802,0.7614,
49830,VA,RUSSELL,49,0.7861,0.7869,0.7841,0.7817,0.7719,0.7802,0.7614,
49850,VA,SHENANDOAH,49,0.7861,0.7869,0.7841,0.7817,0.7719,0.7802,0.7614,
49860,VA,SMYTH,49,0.7861,0.7869,0.7841,0.7817,0.7719,0.7802,0.7614,
49870,VA,SOUTHAMPTON,49,0.7861,0.7869,0.7841,0.7817,0.7719,0.7802,0.7614,
49900,VA,SURRY,49,0.8884,0.896,0.8961,0.9001,0.922,0.8928,0.8389,
49920,VA,TAZEWELL,49,0.7861,0.7869,0.7841,0.7817,0.7719,0.7802,0.7614,
49960,VA,WESTMORELAND,49,0.7861,0.7869,0.7841,0.7817,0.7719,0.7802,0.7614,
49970,VA,WISE,49,0.7861,0.7869,0.7841,0.7817,0.7719,0.7802,0.7614,
49980,VA,WYTHE,49,0.7861,0.7869,0.7841,0.7817,0.7719,0.7802,0.7614,
49340,VA,FREDERICK,49020,0.9801,0.9777,1.0002,0.9106,0.927,0.9072,0.8864,
49962,VA,WINCHESTER CITY,49020,0.9801,0.9777,1.0002,0.9106,0.927,0.9072,0.8864,
51130,WV,HAMPSHIRE,49020,0.9801,0.9777,1.0002,0.9106,0.927,0.9072,0.8864,
34280,NC,DAVIDSON,49180,0.8576,0.8535,0.8359,0.8288,0.8236,0.8118,0.8337,
34290,NC,DAVIE,49180,0.9016,0.8953,0.8939,0.8343,0.825,0.8373,0.8721,
34330,NC,FORSYTH,49180,0.9016,0.8953,0.8939,0.8343,0.825,0.8373,0.8721,
34840,NC,STOKES,49180,0.9016,0.8953,0.8939,0.8343,0.825,0.8373,0.8721,
34980,NC,YADKIN,49180,0.9016,0.8953,0.8939,0.8343,0.825,0.8373,0.8721,
07070,CT,WINDHAM,49340,1.1016,1.1093,1.1128,1.1287,1.1153,1.1356,1.1372,
22170,MA,WORCESTER,49340,1.0836,1.1089,1.1012,1.1076,1.123,1.1632,1.1509,
50380,WA,YAKIMA,49420,0.9948,0.9949,1.0067,1.0433,1.012,1.0399,1.0294,
39800,PA,YORK,49620,0.9518,0.9299,0.9983,0.9675,0.9578,0.958,0.9746,
36510,OH,MAHONING,49660,0.8915,0.8679,0.8625,0.8328,0.8268,0.8406,0.7986,
36790,OH,TRUMBULL,49660,0.8915,0.8679,0.8625,0.8328,0.8268,0.8406,0.7986,
39530,PA,MERCER,49660,0.8915,0.8679,0.8625,0.8328,0.8268,0.8406,0.7986,
05610,CA,SUTTER,49700,1.1137,1.1265,1.1043,1.1808,1.0318,1.1809,1.1793,
05680,CA,YUBA,49700,1.1137,1.1265,1.1043,1.1808,1.0318,1.1809,1.1793,
03130,AZ,YUMA,49740,0.9281,0.9143,0.9283,0.935,0.9538,0.9715,1.0029,
50000,WA,ADAMS,50,1.0181,1.0224,1.0184,1.0231,1.0114,1.0574,1.0885,
50040,WA,CLALLAM,50,1.0181,1.0224,1.0184,1.0231,1.0114,1.0574,1.0885,
50090,WA,FERRY,50,1.0181,1.0224,1.0184,1.0231,1.0114,1.0574,1.0885,
50110,WA,GARFIELD,50,1.0181,1.0224,1.0184,1.0231,1.0114,1.0574,1.0885,
50120,WA,GRANT,50,1.0181,1.0224,1.0184,1.0231,1.0114,1.0574,1.0885,
50130,WA,GRAYS HARBOR,50,1.0181,1.0224,1.0184,1.0231,1.0114,1.0574,1.0885,
50140,WA,ISLAND,50,1.0181,1.0224,1.0184,1.0231,1.0114,1.0574,1.0885,
50150,WA,JEFFERSON,50,1.0181,1.0224,1.0184,1.0231,1.0114,1.0574,1.0885,
50180,WA,KITTITAS,50,1.0181,1.0224,1.0184,1.0231,1.0114,1.0574,1.0885,
50190,WA,KLICKITAT,50,1.0181,1.0224,1.0184,1.0231,1.0114,1.0574,1.0885,
50200,WA,LEWIS,50,1.0181,1.0224,1.0184,1.0231,1.0114,1.0574,1.0885,
50210,WA,LINCOLN,50,1.0181,1.0224,1.0184,1.0231,1.0114,1.0574,1.0885,
50220,WA,MASON,50,1.0181,1.0224,1.0184,1.0231,1.0114,1.0574,1.0885,
50230,WA,OKANOGAN,50,1.0181,1.0224,1.0184,1.0231,1.0114,1.0574,1.0885,
50240,WA,PACIFIC,50,1.0181,1.0224,1.0184,1.0231,1.0114,1.0574,1.0885,
50270,WA,SAN JUAN,50,1.0181,1.0224,1.0184,1.0231,1.0114,1.0574,1.0885,
50340,WA,WAHKIAKUM,50,1.0181,1.0224,1.0184,1.0231,1.0114,1.0574,1.0885,
50370,WA,WHITMAN,50,1.0181,1.0224,1.0184,1.0231,1.0114,1.0574,1.0885,
51000,WV,BARBOUR,51,0.7503,0.7396,0.7474,0.7371,0.7343,0.7398,0.7342,
51030,WV,BRAXTON,51,0.7503,0.7396,0.7474,0.7371,0.7343,0.7398,0.7342,
51060,WV,CALHOUN,51,0.7503,0.7396,0.7474,0.7371,0.7343,0.7398,0.7342,
51080,WV,DODDRIDGE,51,0.7503,0.7396,0.7474,0.7371,0.7343,0.7398,0.7342,
51100,WV,GILMER,51,0.7503,0.7396,0.7474,0.7371,0.7343,0.7398,0.7342,
51110,WV,GRANT,51,0.7503,0.7396,0.7474,0.7371,0.7343,0.7398,0.7342,
