AGED -- REPRICING ADJUSTMENTS TO THE 2009-2013 INPATIENT REIMBURSEMENT DATA TO REFLECT THE MOST CURRENT WAGE INDEX,,,,,,,,,,,,,,,,,,
CODE,STATE,COUNTY,ADJUSTMENT TO PART A REIMBURSEMENT,,,,,,,,,,,,,,,
,,,2009,2010,2011,2012,2013,,,,,,,,,,,
46070,UTAH                     ,EMERY,"5,720","1,487","9,182","12,755","30,438",,,,,,,,,,,
46080,UTAH                     ,GARFIELD,"4,096",139,"4,147","10,806","3,396",,,,,,,,,,,
46090,UTAH                     ,GRAND,"11,402","4,595","1,181","5,792","20,266",,,,,,,,,,,
46100,UTAH                     ,IRON,"11,222","21,617","8,541","6,081","41,952",,,,,,,,,,,
46110,UTAH                     ,JUAB,"1,938",-614,"8,468","12,400","35,767",,,,,,,,,,,
46120,UTAH                     ,KANE,"16,029","6,443","3,079","4,970","8,850",,,,,,,,,,,
46130,UTAH                     ,MILLARD,"3,623",480,"20,436","18,776","36,220",,,,,,,,,,,
46140,UTAH                     ,MORGAN,"24,275","15,904","20,867","20,872","35,288",,,,,,,,,,,
46150,UTAH                     ,PIUTE,"1,526",33,"2,268","4,181","2,568",,,,,,,,,,,
46160,UTAH                     ,RICH,"4,767","2,602","4,263","2,841","9,104",,,,,,,,,,,
46170,UTAH                     ,SALT LAKE,"1,991,782","1,090,669","1,584,432","1,347,237","2,787,289",,,,,,,,,,,
46180,UTAH                     ,SAN JUAN,"18,215","13,580","13,268","17,457","27,723",,,,,,,,,,,
46190,UTAH                     ,SANPETE,"20,170","-3,940","33,939","35,497","90,821",,,,,,,,,,,
46200,UTAH                     ,SEVIER,"10,242","1,361","33,262","22,983","57,471",,,,,,,,,,,
46210,UTAH                     ,SUMMIT,"60,681","26,380","28,472","45,079","129,014",,,,,,,,,,,
46220,UTAH                     ,TOOELE,"158,555","87,894","121,538","117,320","224,270",,,,,,,,,,,
46230,UTAH                     ,UINTAH,"37,125","20,437","30,884","30,812","51,060",,,,,,,,,,,
46240,UTAH                     ,UTAH,"98,605","-29,059","345,013","386,185","864,501",,,,,,,,,,,
46250,UTAH                     ,WASATCH,"17,849","4,148","20,768","27,075","49,658",,,,,,,,,,,
46260,UTAH                     ,WASHINGTON,"81,259","78,083","56,288","68,444","92,067",,,,,,,,,,,
46270,UTAH                     ,WAYNE,"1,757",895,"7,287","6,324","14,615",,,,,,,,,,,
46280,UTAH                     ,WEBER,"618,809","366,178","505,230","463,378","839,699",,,,,,,,,,,
47000,VERMONT                  ,ADDISON,"-288,892","-222,203","27,062","6,217","40,281",,,,,,,,,,,
47010,VERMONT                  ,BENNINGTON,"-398,640","-420,650","-386,113","-556,134","-261,916",,,,,,,,,,,
47020,VERMONT                  ,CALEDONIA,"-10,213","7,889","5,385","3,249","8,400",,,,,,,,,,,
47030,VERMONT                  ,CHITTENDEN,"-1,932,353","-1,508,409","120,747","36,788","178,300",,,,,,,,,,,
47040,VERMONT                  ,ESSEX,"11,655","7,433","1,470","3,164","-7,235",,,,,,,,,,,
47050,VERMONT                  ,FRANKLIN,"-406,357","-285,060","35,098","4,816","41,488",,,,,,,,,,,
47060,VERMONT                  ,GRAND ISLE,"-104,324","-52,534","6,453","2,163","10,586",,,,,,,,,,,
47070,VERMONT                  ,LAMOILLE,"-276,022","-275,018","37,172","5,967","49,080",,,,,,,,,,,
47080,VERMONT                  ,ORANGE,"-30,884","17,649","8,061","-2,665","7,274",,,,,,,,,,,
47090,VERMONT                  ,ORLEANS,"-39,484","-30,489","18,798","4,235","10,094",,,,,,,,,,,
47100,VERMONT                  ,RUTLAND,"-119,626","-460,378","14,380","-29,242","11,877",,,,,,,,,,,
47110,VERMONT                  ,WASHINGTON,"-228,317","138,675","22,124",990,"26,491",,,,,,,,,,,
47120,VERMONT                  ,WINDHAM,"-162,998","-49,199","-19,649","-119,399","-89,515",,,,,,,,,,,
47130,VERMONT                  ,WINDSOR,"16,649","13,591","7,727",-971,"9,306",,,,,,,,,,,
48010,VIRGIN ISLANDS           ,ST. CROIX,0,0,0,0,0,,,,,,,,,,,
48020,VIRGIN ISLANDS           ,ST. JOHN,0,0,0,0,0,,,,,,,,,,,
49000,VIRGINIA                 ,ACCOMACK,"1,398","-46,226","-66,246","-70,819","66,493",,,,,,,,,,,
49010,VIRGINIA                 ,ALBEMARLE,"-832,915","-450,760","-352,064","-227,549","-200,720",,,,,,,,,,,
49011,VIRGINIA                 ,ALEXANDRIA CITY,"-1,450,900","-1,230,395","-927,026","-960,164","-596,310",,,,,,,,,,,
49020,VIRGINIA                 ,ALLEGHANY,"5,817","4,861","8,347",-130,"1,843",,,,,,,,,,,
49030,VIRGINIA                 ,AMELIA,"4,772","-44,384","-80,374","-76,927","-29,455",,,,,,,,,,,
49040,VIRGINIA                 ,AMHERST,"77,147","226,473","137,823","128,158","-14,527",,,,,,,,,,,
49050,VIRGINIA                 ,APPOMATTOX,"39,627","120,978","65,244","59,129","-6,850",,,,,,,,,,,
49060,VIRGINIA                 ,ARLINGTON,"-1,172,537","-1,068,407","-805,006","-862,593","-537,490",,,,,,,,,,,
49070,VIRGINIA                 ,AUGUSTA,"-372,538","-299,827","-238,255","-57,468","-66,408",,,,,,,,,,,
49080,VIRGINIA                 ,BATH,"-4,525","22,285","-3,496","-5,674",-644,,,,,,,,,,,
49088,VIRGINIA                 ,BEDFORD CITY,"63,467","122,244","73,729","64,577","30,663",,,,,,,,,,,
49090,VIRGINIA                 ,BEDFORD,"355,833","513,599","302,948","172,957","69,752",,,,,,,,,,,
49100,VIRGINIA                 ,BLAND,"30,318","26,587","21,325","-2,638",736,,,,,,,,,,,
49110,VIRGINIA                 ,BOTETOURT,"270,888","324,186","195,193","57,880","55,530",,,,,,,,,,,
49111,VIRGINIA                 ,BRISTOL CITY,"-418,145","-463,961","-363,790","-238,577","-122,464",,,,,,,,,,,
49120,VIRGINIA                 ,BRUNSWICK,"-108,776","-147,326","-78,782","-103,325","-38,808",,,,,,,,,,,
49130,VIRGINIA                 ,BUCHANAN,"-216,365","-190,835","-141,771","-103,162","-65,594",,,,,,,,,,,
49140,VIRGINIA                 ,BUCKINGHAM,"-130,353","-58,903","-55,149","-33,771","-37,423",,,,,,,,,,,
49141,VIRGINIA                 ,BUENA VISTA CITY,"16,247","22,774","7,983","-2,743",-217,,,,,,,,,,,
49150,VIRGINIA                 ,CAMPBELL,"127,466","310,927","178,995","186,990","-10,143",,,,,,,,,,,
49160,VIRGINIA                 ,CAROLINE,"-14,001","-55,182","-86,382","-228,019","-100,649",,,,,,,,,,,
49170,VIRGINIA                 ,CARROLL,"-67,656","-82,748","-44,344","18,708",-811,,,,,,,,,,,
49180,VIRGINIA                 ,CHARLES CITY,"6,532","-22,879","-36,972","-41,411","-10,853",,,,,,,,,,,
49190,VIRGINIA                 ,CHARLOTTE,"9,229","59,821","8,703","6,156","-8,072",,,,,,,,,,,
49191,VIRGINIA                 ,CHARLOTTESVILLE CITY,"-929,846","-465,629","-388,509","-254,032","-271,010",,,,,,,,,,,
49194,VIRGINIA                 ,CHESAPEAKE CITY,"679,885","460,908","462,982","264,235","-11,580",,,,,,,,,,,
49200,VIRGINIA                 ,CHESTERFIELD,"98,944","-549,640","-1,104,933","-1,269,120","-444,527",,,,,,,,,,,
49210,VIRGINIA                 ,CLARKE,"-166,329","-157,898","-103,410","48,400","-12,414",,,,,,,,,,,
49212,VIRGINIA                 ,COLONIAL HEIGHTS CITY,"23,399","-93,894","-160,799","-193,662","-66,805",,,,,,,,,,,
49213,VIRGINIA                 ,COVINGTON CITY,"27,987","42,235","39,358","12,700","12,695",,,,,,,,,,,
49220,VIRGINIA                 ,CRAIG,"52,815","43,940","27,177","12,196","11,878",,,,,,,,,,,
49230,VIRGINIA                 ,CULPEPER,"-127,774","27,966","112,093","207,302","228,069",,,,,,,,,,,
49240,VIRGINIA                 ,CUMBERLAND,"-1,604","-14,790","-26,693","-28,975","-9,658",,,,,,,,,,,
49241,VIRGINIA                 ,DANVILLE CITY,"31,974","275,924","537,234","404,099","26,228",,,,,,,,,,,
49250,VIRGINIA                 ,DICKENSON,"-256,965","-258,174","-165,919","-131,646","-77,584",,,,,,,,,,,
49260,VIRGINIA                 ,DINWIDDIE,"12,560","-75,325","-131,850","-135,059","-47,144",,,,,,,,,,,
49270,VIRGINIA                 ,EMPORIA CITY,"-278,668","-295,034","-83,523","-89,642","-53,264",,,,,,,,,,,
49280,VIRGINIA                 ,ESSEX,"-1,468","-20,717","-44,832","-53,037","-22,683",,,,,,,,,,,
49288,VIRGINIA                 ,FAIRFAX CITY,"-1,108,178","-882,196","-624,681","-654,739","-428,793",,,,,,,,,,,
49290,VIRGINIA                 ,FAIRFAX,"-7,151,275","-5,270,015","-3,867,131","-4,173,695","-2,762,959",,,,,,,,,,,
49291,VIRGINIA                 ,FALLS CHURCH CITY,"-227,013","-187,375","-122,880","-131,735","-65,613",,,,,,,,,,,
49300,VIRGINIA                 ,FAUQUIER,"-592,760","-540,427","-434,536","-415,955","-292,217",,,,,,,,,,,
49310,VIRGINIA                 ,FLOYD,"93,333","101,361","66,950","16,686","33,957",,,,,,,,,,,
49320,VIRGINIA                 ,FLUVANNA,"-323,705","-175,349","-142,995","-104,653","-86,302",,,,,,,,,,,
49328,VIRGINIA                 ,FRANKLIN CITY,"30,001","13,834","12,897","8,154","-1,855",,,,,,,,,,,
49330,VIRGINIA                 ,FRANKLIN,"442,332","416,401","260,140","80,676","103,057",,,,,,,,,,,
49340,VIRGINIA                 ,FREDERICK,"-555,172","-487,063","-349,115","387,610","-34,309",,,,,,,,,,,
49342,VIRGINIA                 ,FREDERICKSBURG CITY,"-74,455","-72,731","-91,022","-536,241","-312,907",,,,,,,,,,,
49343,VIRGINIA                 ,GALAX CITY,"-44,210","-51,470","-21,941","44,367","12,754",,,,,,,,,,,
49350,VIRGINIA                 ,GILES,"105,868","97,563","52,531","21,439","35,789",,,,,,,,,,,
49360,VIRGINIA                 ,GLOUCESTER,"126,131","59,714","49,484","27,907","-16,202",,,,,,,,,,,
49370,VIRGINIA                 ,GOOCHLAND,"-5,713","-47,167","-98,558","-90,682","-36,844",,,,,,,,,,,
49380,VIRGINIA                 ,GRAYSON,"-39,448","-53,311","-27,997","6,921","-1,886",,,,,,,,,,,
49390,VIRGINIA                 ,GREENE,"-199,989","-127,151","-105,541","-75,974","-63,705",,,,,,,,,,,
49400,VIRGINIA                 ,GREENSVILLE,"-49,746","-66,746","-26,259","-21,941","-18,665",,,,,,,,,,,
49410,VIRGINIA                 ,HALIFAX,"4,359","63,435","21,368","37,600","23,619",,,,,,,,,,,
49411,VIRGINIA                 ,HAMPTON CITY,"464,093","286,869","290,425","133,014","-32,570",,,,,,,,,,,
49420,VIRGINIA                 ,HANOVER,"-399,974","-691,481","-952,171","-561,606","-212,444",,,,,,,,,,,
49421,VIRGINIA                 ,HARRISONBURG CITY,"-851,552","-834,151","-727,189","-17,767","-20,157",,,,,,,,,,,
49430,VIRGINIA                 ,HENRICO,"169,228","-633,822","-1,099,390","-1,165,442","-394,943",,,,,,,,,,,
49440,VIRGINIA                 ,HENRY,"25,741","4,522","79,493","148,067","84,971",,,,,,,,,,,
49450,VIRGINIA                 ,HIGHLAND,"-16,146","-19,191","-18,299","-3,370","-4,235",,,,,,,,,,,
49451,VIRGINIA                 ,HOPEWELL CITY,"17,984","-95,954","-170,848","-220,644","-70,274",,,,,,,,,,,
49460,VIRGINIA                 ,ISLE OF WIGHT,"115,420","86,467","83,628","42,070","-6,104",,,,,,,,,,,
49470,VIRGINIA                 ,JAMES CITY,"34,330","-83,670","-117,420","-126,158","-12,498",,,,,,,,,,,
49480,VIRGINIA                 ,KING AND QUEEN,"8,663","-16,290","-29,247","-28,822","-10,985",,,,,,,,,,,
49490,VIRGINIA                 ,KING GEORGE,"-28,122","-31,953","-35,785","-166,083","-97,650",,,,,,,,,,,
49500,VIRGINIA                 ,KING WILLIAM,"16,771","-51,688","-78,488","-95,308","-24,184",,,,,,,,,,,
49510,VIRGINIA                 ,LANCASTER,"-2,908","-44,942","-85,623","-86,599","-31,218",,,,,,,,,,,
49520,VIRGINIA                 ,LEE,"-227,122","-373,942","-285,570","-204,560","-109,256",,,,,,,,,,,
49522,VIRGINIA                 ,LEXINGTON CITY,"-1,159",-743,510,"-8,500","-4,433",,,,,,,,,,,
49530,VIRGINIA                 ,LOUDOUN,"-1,633,025","-1,236,936","-925,066","-966,101","-628,708",,,,,,,,,,,
49540,VIRGINIA                 ,LOUISA,"-267,536","-170,289","-200,459","-174,089","-132,693",,,,,,,,,,,
49550,VIRGINIA                 ,LUNENBURG,"2,955","-23,035","-48,567","-44,634","-18,159",,,,,,,,,,,
49551,VIRGINIA                 ,LYNCHBURG CITY,"241,598","640,049","353,008","364,114","-34,720",,,,,,,,,,,
49560,VIRGINIA                 ,MADISON,"-121,503","-37,806","-47,596","2,346","2,056",,,,,,,,,,,
49561,VIRGINIA                 ,MARTINSVILLE CITY,"30,430","16,165","91,971","163,882","58,924",,,,,,,,,,,
49563,VIRGINIA                 ,MANASSAS CITY,"-699,647","-603,548","-520,242","-516,141","-348,850",,,,,,,,,,,
49565,VIRGINIA                 ,MANASSAS PARK CITY,-568,"-1,326",-116,-298,998,,,,,,,,,,,
49570,VIRGINIA                 ,MATHEWS,"47,776","4,058","8,082",823,"-15,181",,,,,,,,,,,
49580,VIRGINIA                 ,MECKLENBURG,"-1,130","-60,412","-87,569","-120,606","-29,362",,,,,,,,,,,
49590,VIRGINIA                 ,MIDDLESEX,"34,459","-2,242","-23,780","-28,084","-16,953",,,,,,,,,,,
49600,VIRGINIA                 ,MONTGOMERY,"356,186","230,551","210,553","110,641","168,560",,,,,,,,,,,
49620,VIRGINIA                 ,NELSON,"-278,826","-104,285","-92,389","-46,150","-71,604",,,,,,,,,,,
49621,VIRGINIA                 ,NEW KENT,"18,239","-56,773","-88,634","-95,059","-23,926",,,,,,,,,,,
49622,VIRGINIA                 ,NEWPORT NEWS CITY,"481,820","312,378","316,634","150,078","-25,450",,,,,,,,,,,
49641,VIRGINIA                 ,NORFOLK CITY,"673,946","521,210","512,128","266,968","-5,065",,,,,,,,,,,
49650,VIRGINIA                 ,NORTHAMPTON,"19,897","12,795","4,095","3,745","-3,102",,,,,,,,,,,
49660,VIRGINIA                 ,NORTHUMBERLAND,"-12,921","-37,860","-66,547","-105,142","-34,089",,,,,,,,,,,
49661,VIRGINIA                 ,NORTON CITY,"-129,725","-122,027","-75,807","-56,351","-32,401",,,,,,,,,,,
49670,VIRGINIA                 ,NOTTOWAY,"4,790","-34,843","-67,799","-82,787","-27,471",,,,,,,,,,,
49680,VIRGINIA                 ,ORANGE,"-331,044","-153,584","-87,884","-148,433","-6,237",,,,,,,,,,,
49690,VIRGINIA                 ,PAGE,"-403,244","-380,739","-388,531","45,336","-3,412",,,,,,,,,,,
49700,VIRGINIA                 ,PATRICK,"-49,282","-49,798","-14,624","50,060","2,675",,,,,,,,,,,
49701,VIRGINIA                 ,PETERSBURG CITY,"34,732","-156,780","-303,163","-325,397","-98,682",,,,,,,,,,,
49710,VIRGINIA                 ,PITTSYLVANIA,"47,880","197,944","245,691","236,141","3,877",,,,,,,,,,,
49711,VIRGINIA                 ,PORTSMOUTH CITY,"379,329","255,538","253,617","124,822","-5,800",,,,,,,,,,,
49712,VIRGINIA                 ,POQUOSON CITY,"21,497","21,126","17,782","15,580",-752,,,,,,,,,,,
49720,VIRGINIA                 ,POWHATAN,"19,247","-60,805","-129,543","-165,423","-57,625",,,,,,,,,,,
49730,VIRGINIA                 ,PRINCE EDWARD,"-9,450","-6,940","-27,993","-28,575","-27,968",,,,,,,,,,,
49740,VIRGINIA                 ,PRINCE GEORGE,"16,197","-60,518","-126,172","-152,987","-51,545",,,,,,,,,,,
49750,VIRGINIA                 ,PRINCE WILLIAM,"-1,535,634","-1,397,242","-1,115,979","-1,159,169","-786,103",,,,,,,,,,,
49770,VIRGINIA                 ,PULASKI,"58,585","8,255","-34,386","-94,454","-35,660",,,,,,,,,,,
49771,VIRGINIA                 ,RADFORD CITY,"93,820","76,843","46,418","10,798","28,499",,,,,,,,,,,
49780,VIRGINIA                 ,RAPPAHANNOCK,"-108,814","-94,530","-71,599","-60,023","-27,850",,,,,,,,,,,
49790,VIRGINIA                 ,RICHMOND,"1,830","-19,484","-40,880","-39,564","-12,116",,,,,,,,,,,
49791,VIRGINIA                 ,RICHMOND CITY,"144,490","-749,769","-1,348,578","-1,545,036","-551,452",,,,,,,,,,,
49800,VIRGINIA                 ,ROANOKE,"408,805","427,012","248,955","91,286","100,215",,,,,,,,,,,
49801,VIRGINIA                 ,ROANOKE CITY,"1,497,707","1,444,351","890,768","258,179","295,196",,,,,,,,,,,
49810,VIRGINIA                 ,ROCKBRIDGE,"-15,402","21,765","1,322","-1,053","-7,835",,,,,,,,,,,
49820,VIRGINIA                 ,ROCKINGHAM,"-1,991,643","-1,449,699","-1,592,248","-48,583","-46,532",,,,,,,,,,,
49830,VIRGINIA                 ,RUSSELL,"-377,140","-384,256","-326,986","-236,793","-156,084",,,,,,,,,,,
49838,VIRGINIA                 ,SALEM CITY,"400,014","349,970","236,837","54,527","79,126",,,,,,,,,,,
49840,VIRGINIA                 ,SCOTT,"-299,561","-329,872","-278,939","-169,786","-98,631",,,,,,,,,,,
49850,VIRGINIA                 ,SHENANDOAH,"-498,318","-541,064","-468,437","167,357","-42,842",,,,,,,,,,,
49860,VIRGINIA                 ,SMYTH,"-397,487","-418,035","-349,015","-280,150","-170,599",,,,,,,,,,,
49870,VIRGINIA                 ,SOUTHAMPTON,"9,799","10,997","4,507","6,224","-9,621",,,,,,,,,,,
49880,VIRGINIA                 ,SPOTSYLVANIA,"-69,426","-87,156","-96,864","-475,035","-295,109",,,,,,,,,,,
49890,VIRGINIA                 ,STAFFORD,"-207,509","-243,412","-210,318","-671,677","-451,554",,,,,,,,,,,
49891,VIRGINIA                 ,STAUNTON CITY,"-190,903","-152,763","-155,502","-62,095","-56,971",,,,,,,,,,,
49892,VIRGINIA                 ,SUFFOLK CITY,"195,027","124,910","122,515","67,612","-5,238",,,,,,,,,,,
49900,VIRGINIA                 ,SURRY,"14,493","1,228","-8,402","-9,310","-3,605",,,,,,,,,,,
49910,VIRGINIA                 ,SUSSEX,"-76,040","-90,015","-73,325","-92,077","-30,238",,,,,,,,,,,
49920,VIRGINIA                 ,TAZEWELL,"-221,952","-151,340","-271,969","-267,768","-193,071",,,,,,,,,,,
49921,VIRGINIA                 ,VIRGINIA BEACH CITY,"1,191,096","814,995","871,174","485,589","-29,205",,,,,,,,,,,
49930,VIRGINIA                 ,WARREN,"-383,602","-316,603","-285,850","-100,644","-111,696",,,,,,,,,,,
49950,VIRGINIA                 ,WASHINGTON,"-498,798","-588,934","-467,295","-345,094","-220,521",,,,,,,,,,,
49951,VIRGINIA                 ,WAYNESBORO CITY,"-206,389","-136,052","-111,799","-52,112","-52,376",,,,,,,,,,,
49960,VIRGINIA                 ,WESTMORELAND,"-45,116","-47,979","-54,060","-204,177","-103,616",,,,,,,,,,,
49961,VIRGINIA                 ,WILLIAMSBURG CITY,"69,970","-137,287","-216,525","-196,901","-15,452",,,,,,,,,,,
49962,VIRGINIA                 ,WINCHESTER CITY,"-565,532","-526,142","-431,176","479,954","-39,875",,,,,,,,,,,
49970,VIRGINIA                 ,WISE,"-676,195","-606,600","-501,074","-358,654","-241,483",,,,,,,,,,,
49980,VIRGINIA                 ,WYTHE,"35,496","26,495","-10,569","-10,769","-11,803",,,,,,,,,,,
49981,VIRGINIA                 ,YORK,"196,108","-66,042","-124,194","-181,672","-26,799",,,,,,,,,,,
50000,WASHINGTON               ,ADAMS,"105,801","110,420","130,364","110,719","65,130",,,,,,,,,,,
50010,WASHINGTON               ,ASOTIN,"37,600","123,279","145,753","87,942","73,648",,,,,,,,,,,
50020,WASHINGTON               ,BENTON,"1,773,844","1,811,021","2,102,679","2,007,545","1,715,653",,,,,,,,,,,
50030,WASHINGTON               ,CHELAN,"269,941","351,322","369,032","276,531","134,634",,,,,,,,,,,
50040,WASHINGTON               ,CLALLAM,"168,657","299,257","325,505","221,156",-883,,,,,,,,,,,
50050,WASHINGTON               ,CLARK,"1,604,174","1,559,148","1,866,752","1,774,078","997,862",,,,,,,,,,,
50060,WASHINGTON               ,COLUMBIA,"67,369","72,547","58,250","82,854","48,586",,,,,,,,,,,
50070,WASHINGTON               ,COWLITZ,"316,699","517,050","539,280","538,750","254,825",,,,,,,,,,,
50080,WASHINGTON               ,DOUGLAS,"303,802","418,548","400,554","310,819","133,725",,,,,,,,,,,
50090,WASHINGTON               ,FERRY,"68,930","86,094","57,729","73,610","50,068",,,,,,,,,,,
50100,WASHINGTON               ,FRANKLIN,"357,965","344,149","473,615","405,272","365,793",,,,,,,,,,,
50110,WASHINGTON               ,GARFIELD,"9,946","15,318","9,212","27,653","6,213",,,,,,,,,,,
50120,WASHINGTON               ,GRANT,"435,423","507,116","548,891","458,101","248,805",,,,,,,,,,,
50130,WASHINGTON               ,GRAYS HARBOR,"148,308","479,100","695,898","288,151","-50,768",,,,,,,,,,,
50140,WASHINGTON               ,ISLAND,"112,898","251,614","275,855","222,441","34,952",,,,,,,,,,,
50150,WASHINGTON               ,JEFFERSON,"103,137","185,508","168,751","94,696","2,567",,,,,,,,,,,
