AGED -- REPRICING ADJUSTMENTS TO THE 2008-2012 HOME HEALTH  REIMBURSEMENT DATA TO REFLECT THE MOST CURRENT WAGE INDEX,,,,,,,,,,,,,,
CODE,STATE,COUNTY,ADJUSTMENT TO PART A REIMBURSEMENT,,,,,,ADJUSTMENT TO PART B REIMBURSEMENT,,,,,
49730,VIRGINIA                 ,PRINCE EDWARD,"-2,507",-879,"-1,683",-929,-391,,"-2,521","-1,287","-2,897","-1,203",-794,
49740,VIRGINIA                 ,PRINCE GEORGE,"8,258","11,760","7,275","2,277","-2,873",,"4,400","7,447","4,210","1,438","-1,690",
49750,VIRGINIA                 ,PRINCE WILLIAM,"-48,663","-46,242","-56,002","-29,135","-56,769",,"-32,523","-43,500","-52,016","-25,668","-59,532",
49770,VIRGINIA                 ,PULASKI,"15,267","17,325","-3,773",-833,"7,041",,"13,237","22,792","-6,298","6,432","9,754",
49771,VIRGINIA                 ,RADFORD CITY,"5,325","7,393","-1,244","1,330","2,525",,"4,849","7,188","-2,189","1,857","4,390",
49780,VIRGINIA                 ,RAPPAHANNOCK,"-1,895","-1,963","-1,424","-1,024","-1,098",,-917,-537,-611,-356,-456,
49790,VIRGINIA                 ,RICHMOND,"1,402","4,155","1,835",-632,-437,,832,"2,066",422,-579,-469,
49791,VIRGINIA                 ,RICHMOND CITY,"106,486","151,495","85,857","27,090","-32,489",,"95,788","138,699","102,302","25,593","-35,180",
49800,VIRGINIA                 ,ROANOKE,"31,009","41,401","45,160","27,640","5,357",,"21,492","30,896","37,008","31,012","5,669",
49801,VIRGINIA                 ,ROANOKE CITY,"132,941","136,068","155,873","101,368","17,954",,"82,654","119,545","150,290","96,961","17,330",
49810,VIRGINIA                 ,ROCKBRIDGE,"-1,860","-1,898","-1,078",-869,"-2,286",,"-1,800","-2,625","-1,606",-719,-963,
49820,VIRGINIA                 ,ROCKINGHAM,"11,724","11,167","5,252","-2,870","28,329",,"8,640","9,245","3,826","-2,886","26,221",
49830,VIRGINIA                 ,RUSSELL,"-8,934","-6,021","-5,633","-4,224","-1,953",,"-25,996","-15,997","-22,622","-12,388","-6,425",
49838,VIRGINIA                 ,SALEM CITY,"-2,794","42,100","46,883","31,393","5,603",,"7,184","32,835","39,137","23,473","6,286",
49840,VIRGINIA                 ,SCOTT,"-14,774","-17,317","-26,481","-11,774","-5,478",,"-49,310","-41,309","-62,697","-28,700","-16,508",
49850,VIRGINIA                 ,SHENANDOAH,"-7,027","-3,840","-4,092","-2,757","-1,504",,"-3,636","-2,095","-3,837","-1,730","-1,116",
49860,VIRGINIA                 ,SMYTH,"-6,972","-7,308","-7,831","-4,639","-2,891",,"-16,825","-11,648","-16,271","-9,663","-3,190",
49870,VIRGINIA                 ,SOUTHAMPTON,-668,189,-793,"-1,312",-869,,-737,-440,-618,-815,"-1,229",
49880,VIRGINIA                 ,SPOTSYLVANIA,"-19,042","-17,904","-25,538","-19,328","-23,584",,"-10,820","-11,876","-18,500","-9,638","-18,418",
49890,VIRGINIA                 ,STAFFORD,"-23,817","-22,049","-32,560","-15,959","-33,488",,"-14,055","-16,933","-19,111","-12,117","-23,197",
49891,VIRGINIA                 ,STAUNTON CITY,"-6,710","-5,355","-5,169","-3,549","-5,457",,"-5,338","-3,596","-4,741","-3,259","-2,244",
49892,VIRGINIA                 ,SUFFOLK CITY,"8,651","3,258","-3,959","-3,813","-7,020",,"9,727","4,114","-3,072","-4,108","-10,736",
49900,VIRGINIA                 ,SURRY,955,693,-237,-368,-873,,580,789,-259,-221,-509,
49910,VIRGINIA                 ,SUSSEX,"5,384","7,373","4,021",468,"-2,108",,"2,962","3,168","2,616",495,"-1,491",
49920,VIRGINIA                 ,TAZEWELL,"-13,094","-8,290","-10,388","-6,254","-2,914",,"-29,625","-19,918","-22,332","-13,870","-4,882",
49921,VIRGINIA                 ,VIRGINIA BEACH CITY,"58,475","23,240","-21,438","-22,525","-53,876",,"52,876","20,391","-19,168","-23,101","-59,385",
49930,VIRGINIA                 ,WARREN,"-13,549","-9,555","-13,186","-7,303","-10,810",,"-8,307","-9,141","-6,705","-3,637","-6,544",
49950,VIRGINIA                 ,WASHINGTON,"-44,826","-60,514","-90,390","-43,854","-20,490",,"-108,363","-133,775","-221,391","-108,713","-53,286",
49951,VIRGINIA                 ,WAYNESBORO CITY,"-3,635","-3,283","-4,459","-2,800","-3,304",,"-4,340","-3,112","-1,960","-1,759","-2,434",
49960,VIRGINIA                 ,WESTMORELAND,"-4,120","-2,179","-3,163","-2,609","-2,695",,"-2,522","-1,413","-1,674","-1,570","-1,444",
49961,VIRGINIA                 ,WILLIAMSBURG CITY,"7,129","3,478","-1,716","-2,205","-4,777",,"7,687","2,474","-2,190","-2,086","-7,400",
49962,VIRGINIA                 ,WINCHESTER CITY,"-41,491","-35,044","-40,342","-52,313","-4,352",,"-21,810","-17,046","-19,442","-18,524","-2,022",
49970,VIRGINIA                 ,WISE,"-21,315","-19,385","-10,583","-14,790","-5,731",,"-38,017","-32,719","-40,346","-48,381","-33,717",
49980,VIRGINIA                 ,WYTHE,"-8,286","-5,016","-6,504","-3,420","-1,239",,"-9,462","-8,738","-11,546","-7,481","-2,808",
49981,VIRGINIA                 ,YORK,"10,749","4,650","-3,848","-4,513","-11,276",,"8,583","5,870","-4,720","-3,618","-12,897",
50000,WASHINGTON               ,ADAMS,253,893,319,"2,131","1,066",,"1,108","1,851","1,801","2,439","1,850",
50010,WASHINGTON               ,ASOTIN,"-3,824","-2,549","-4,968",-362,"2,423",,"-2,884","-2,904","-3,502","-1,111","2,450",
50020,WASHINGTON               ,BENTON,"-55,543","-45,273","-136,780","-66,207","-11,903",,"-61,989","-74,139","-157,578","-88,607","-16,088",
50030,WASHINGTON               ,CHELAN,"-53,600","22,979","16,841","21,814",-51,,"-59,299","24,269","23,878","26,177",33,
50040,WASHINGTON               ,CLALLAM,"37,305","47,184","46,244","52,021","44,137",,"32,495","45,567","49,436","50,923","38,808",
50050,WASHINGTON               ,CLARK,"63,503","72,121","75,010","80,719","88,211",,"60,059","74,191","81,192","84,714","102,485",
50060,WASHINGTON               ,COLUMBIA,644,"1,686","1,470",384,809,,372,"1,067",577,799,521,
50070,WASHINGTON               ,COWLITZ,"-13,581","-30,008","-10,594","13,437","28,604",,"-10,510","-39,228","-11,883","19,349","45,261",
50080,WASHINGTON               ,DOUGLAS,"-55,779","25,998","21,831","21,825","1,032",,"-57,334","25,881","19,977","25,039",244,
50090,WASHINGTON               ,FERRY,"1,852","1,914","2,734","3,148","2,146",,"1,888",848,"2,590","1,518","2,083",
50100,WASHINGTON               ,FRANKLIN,"-10,916","-9,353","-27,703","-18,184","-2,725",,"-17,223","-14,836","-39,810","-20,334","-2,563",
50110,WASHINGTON               ,GARFIELD,-51,274,423,354,22,,429,"1,113",84,313,273,
50120,WASHINGTON               ,GRANT,"3,184","6,077","9,490","17,662","10,415",,"4,516","8,162","8,378","18,198","14,385",
50130,WASHINGTON               ,GRAYS HARBOR,"27,302","31,578","33,662","35,967","31,376",,"23,250","34,629","40,803","53,023","53,205",
50140,WASHINGTON               ,ISLAND,"14,338","17,955","13,937","16,599","10,644",,"10,843","14,774","11,629","16,264","18,950",
50150,WASHINGTON               ,JEFFERSON,"13,478","16,910","14,594","14,064","11,975",,"12,189","15,504","13,675","14,018","9,503",
50160,WASHINGTON               ,KING,"269,831","50,113","321,619","310,065","310,656",,"229,498","48,006","289,855","295,953","323,611",
50170,WASHINGTON               ,KITSAP,"-105,135","-78,776","-71,125","-66,195","-185,010",,"-87,825","-69,392","-62,489","-49,107","-159,819",
50180,WASHINGTON               ,KITTITAS,"5,398","4,076","4,612","4,886","6,874",,"5,805","5,054","5,197","4,951","6,444",
50190,WASHINGTON               ,KLICKITAT,"8,286","10,544","5,894","8,999","3,857",,"10,996","11,506","6,029","10,922","7,210",
50200,WASHINGTON               ,LEWIS,"19,075","32,885","37,665","36,522","34,097",,"19,265","24,389","31,557","32,839","32,398",
50210,WASHINGTON               ,LINCOLN,"2,501","4,917","2,216","3,868","3,422",,"3,980","2,395","3,819","6,278","6,392",
50220,WASHINGTON               ,MASON,"9,893","13,386","16,500","16,422","12,722",,"10,366","12,016","19,132","21,924","20,200",
50230,WASHINGTON               ,OKANOGAN,"9,968","13,580","15,794","12,577","10,815",,"10,161","12,914","15,269","14,043","13,376",
50240,WASHINGTON               ,PACIFIC,"12,668","15,540","17,586","15,808","16,257",,"13,084","15,542","17,316","23,454","17,567",
50250,WASHINGTON               ,PEND OREILLE,"4,446","6,563","5,738","6,243","6,552",,"4,623","4,685","5,241","4,817","7,740",
50260,WASHINGTON               ,PIERCE,"264,280","183,637","260,775","161,451","134,956",,"212,603","158,153","212,697","139,081","131,215",
50270,WASHINGTON               ,SAN JUAN,"1,869","-11,469","-41,306","-37,800","-54,458",,"2,151",465,"-69,762","-98,164","-69,517",
50280,WASHINGTON               ,SKAGIT,"18,599","31,984","24,387","30,318","37,659",,"10,668","16,325","21,736","27,918","34,516",
50290,WASHINGTON               ,SKAMANIA,"2,956","4,732","2,147","2,860","3,143",,"3,131","3,224","3,097","3,855","5,626",
50300,WASHINGTON               ,SNOHOMISH,"81,762","16,396","85,744","90,371","95,871",,"83,020","19,031","96,981","106,710","109,257",
50310,WASHINGTON               ,SPOKANE,"560,785","504,330","554,536","425,229","458,105",,"570,662","562,800","661,688","511,084","609,605",
50320,WASHINGTON               ,STEVENS,"16,459","16,403","15,562","22,983","20,547",,"9,706","13,540","21,760","17,020","21,562",
50330,WASHINGTON               ,THURSTON,"25,275","20,267","23,863","61,688","58,988",,"21,081","22,801","24,623","62,679","61,216",
50340,WASHINGTON               ,WAHKIAKUM,-354,-644,330,990,"1,424",,-162,"-1,286",898,"2,911","2,835",
50350,WASHINGTON               ,WALLA WALLA,"17,531","16,467","14,424","21,908","15,505",,"14,474","15,247","20,433","23,918","21,638",
50360,WASHINGTON               ,WHATCOM,"36,397","29,097","46,576","43,434","17,895",,"41,321","28,142","51,147","47,936","21,115",
50370,WASHINGTON               ,WHITMAN,"20,900","17,892","21,914","20,459","15,450",,"19,557","23,227","24,422","17,851","19,167",
50380,WASHINGTON               ,YAKIMA,"22,537","75,509","85,547","59,437","-5,069",,"19,561","57,817","76,498","57,269","-6,111",
51000,WEST VIRGINIA            ,BARBOUR,-855,"-2,301",-42,-591,704,,-458,"-1,199",138,-966,339,
51010,WEST VIRGINIA            ,BERKELEY,"16,252","18,784","25,021",332,"11,205",,"11,826","11,485","20,420",51,"5,100",
51020,WEST VIRGINIA            ,BOONE,"-6,341","-6,267",-247,"8,586",-33,,"-5,401","-4,903",369,"6,661",114,
51030,WEST VIRGINIA            ,BRAXTON,-921,"-1,007",-74,"-1,064",287,,-842,-948,-174,-452,307,
51040,WEST VIRGINIA            ,BROOKE,"59,268","51,464","75,500","17,831","1,587",,"19,731","39,847","38,919","8,372","6,412",
51050,WEST VIRGINIA            ,CABELL,"-30,773","-63,836","-48,220","-18,263","-7,992",,"-24,557","-70,364","-51,855","-20,608","-9,307",
51060,WEST VIRGINIA            ,CALHOUN,"-1,443","-1,385",-32,-763,-30,,"-1,956","-2,144",0,"-1,111",415,
51070,WEST VIRGINIA            ,CLAY,"-1,321","-1,423",-136,"2,407",130,,-973,"-1,546",81,988,-27,
51080,WEST VIRGINIA            ,DODDRIDGE,-743,-301,50,-287,138,,28,-354,283,-309,102,
51090,WEST VIRGINIA            ,FAYETTE,"-6,989","-14,620",-483,"-6,605","3,186",,"-6,236","-17,068","-1,176","-7,891","2,905",
51100,WEST VIRGINIA            ,GILMER,-94,"-1,128",15,"-1,044",322,,"1,088",-401,260,"-1,226",470,
51110,WEST VIRGINIA            ,GRANT,-804,"-3,173",-672,"-3,249","1,526",,-264,-737,98,"-1,484",571,
51120,WEST VIRGINIA            ,GREENBRIER,"-4,268","-10,039",-625,"-8,376","2,706",,"-5,457","-9,418",-336,"-8,599","2,953",
51130,WEST VIRGINIA            ,HAMPSHIRE,"-18,053","-12,010","-16,020","-18,735","-1,377",,"-9,911","-6,275","-5,310","-7,950",-580,
51140,WEST VIRGINIA            ,HANCOCK,"136,178","110,745","192,008","66,653","-4,068",,"59,250","72,288","93,023","33,008","-6,407",
51150,WEST VIRGINIA            ,HARDY,"-1,403","-1,719",-375,"-3,352",366,,-323,"-1,085",-195,-933,554,
51160,WEST VIRGINIA            ,HARRISON,"-7,679","-13,097",91,"-9,274","3,850",,"-3,541","-9,007",253,"-6,776","1,824",
51170,WEST VIRGINIA            ,JACKSON,"-5,729","-9,509",-600,"-6,076","2,089",,"-4,234","-10,784",-217,"-8,964","2,217",
51180,WEST VIRGINIA            ,JEFFERSON,"-7,763","-8,008","-10,571","-8,599","-11,554",,"-6,133","-6,527","-7,261","-4,870","-8,723",
51190,WEST VIRGINIA            ,KANAWHA,"-44,522","-50,395",-175,"96,812",450,,"-39,499","-45,855",-321,"77,089",416,
51200,WEST VIRGINIA            ,LEWIS,"-1,621","-2,307",41,"-1,448",266,,"-1,102","-1,787",29,"-1,105",292,
51210,WEST VIRGINIA            ,LINCOLN,"-4,196","-5,167",-494,"8,367",-42,,"-3,724","-5,191",-882,"5,781",-662,
51220,WEST VIRGINIA            ,LOGAN,"-6,263","-11,144",-72,"-6,440","1,676",,"-4,624","-9,372",219,"-6,679","1,282",
51230,WEST VIRGINIA            ,MCDOWELL,"-3,222","-6,768","-1,353","-4,450","1,660",,"-2,857","-6,161",258,"-4,980","1,698",
51240,WEST VIRGINIA            ,MARION,"-5,009","-13,196",-695,"-7,814","3,324",,"-3,024","-6,546",328,"-4,596","1,793",
51250,WEST VIRGINIA            ,MARSHALL,"-14,393","-11,599","-9,585","1,127","-1,566",,"-8,091","-6,581","-2,659",285,"-1,075",
51260,WEST VIRGINIA            ,MASON,"-3,171","-5,276",-404,"-3,262","1,108",,"-3,361","-5,591",-977,"-4,410","1,272",
51270,WEST VIRGINIA            ,MERCER,"-9,564","-18,998","-1,235","-12,670","3,940",,"-9,483","-19,962",-702,"-22,784","-5,891",
51280,WEST VIRGINIA            ,MINERAL,"-7,197","6,742",362,"-4,482","11,331",,"-2,609","1,747",292,"-1,273","4,013",
51290,WEST VIRGINIA            ,MINGO,"-4,928","-7,148",-291,"-5,492",872,,"-4,776","-7,037","-1,073","-6,096","1,242",
51300,WEST VIRGINIA            ,MONONGALIA,"-4,404","-27,670","-15,943","12,869","7,833",,"-2,384","-20,242","-14,375","9,407","6,905",
51310,WEST VIRGINIA            ,MONROE,"-2,573","-3,215",49,"-2,938",797,,"-1,987","-4,228",-797,"-4,611","1,357",
51320,WEST VIRGINIA            ,MORGAN,633,"4,454","4,162","-1,533","1,875",,"2,319","2,792","2,630",138,"1,204",
51330,WEST VIRGINIA            ,NICHOLAS,"-1,380","-2,711",-415,"-3,996","1,355",,"-1,583","-4,547",39,"-7,161","1,518",
51340,WEST VIRGINIA            ,OHIO,"-19,372","-17,659","-12,967","1,253","-3,523",,"-13,518","-15,072","-9,518","2,169","-2,697",
51350,WEST VIRGINIA            ,PENDLETON,-595,"-1,731",29,"-1,000",592,,-705,-396,-194,-813,106,
51360,WEST VIRGINIA            ,PLEASANTS,"-3,719","-4,269","-2,071","1,314","-1,097",,"-3,930","-3,475","-2,058","1,526",-834,
51370,WEST VIRGINIA            ,POCAHONTAS,-362,-755,-235,-909,638,,-527,-265,-2,-775,87,
51380,WEST VIRGINIA            ,PRESTON,"-2,384","-11,193","-7,875","6,245","3,584",,"-2,083","-9,344","-6,594","5,154","3,592",
51390,WEST VIRGINIA            ,PUTNAM,"-6,189","-8,742",-297,"17,084",-60,,"-7,307","-10,628","1,230","14,916",-40,
51400,WEST VIRGINIA            ,RALEIGH,"-11,275","-23,488",430,"-16,452","5,980",,"-9,475","-23,387",-900,"-14,504","3,982",
51410,WEST VIRGINIA            ,RANDOLPH,"-1,892","-4,642",-5,"-2,828",446,,-755,"-4,283",0,"-1,813",539,
51420,WEST VIRGINIA            ,RITCHIE,"-2,739","-3,131",-446,-953,703,,"-1,625","-3,873","-1,055","-2,212",884,
51430,WEST VIRGINIA            ,ROANE,"-1,510","-2,891",-104,"-1,444",812,,"-3,113","-3,840",-314,"-2,738",684,
51440,WEST VIRGINIA            ,SUMMERS,"-1,466","-1,887",-304,"-1,529",343,,"-1,889","-2,610",-478,"-2,570",516,
51450,WEST VIRGINIA            ,TAYLOR,-427,"-2,078",-918,-932,643,,-401,"-1,142",55,-597,167,
51460,WEST VIRGINIA            ,TUCKER,-987,"-1,315",-168,-806,280,,-4,-418,-370,-604,59,
51470,WEST VIRGINIA            ,TYLER,"-1,347","-1,228",-537,"-1,836",590,,-151,"-1,152",-157,"-1,469",980,
51480,WEST VIRGINIA            ,UPSHUR,"-1,501","-2,524",-129,"-2,280",704,,-785,"-1,626",0,"-1,014",373,
51490,WEST VIRGINIA            ,WAYNE,"-12,795","-27,772","-16,478","-6,557","-2,460",,"-10,375","-28,911","-21,085","-9,098","-3,532",
51500,WEST VIRGINIA            ,WEBSTER,-328,-731,-138,"-1,691",655,,-226,-486,10,"-1,056",766,
51510,WEST VIRGINIA            ,WETZEL,-487,"-4,670",-577,"-3,570","1,291",,"-1,644","-3,741",-436,"-2,840","1,135",
51520,WEST VIRGINIA            ,WIRT,"-5,982","-3,867","-1,815","1,166",-732,,"-3,895","-2,972","-2,147","1,404",-10,
51530,WEST VIRGINIA            ,WOOD,"-81,637","-59,670","-32,832","27,147","-16,297",,"-74,309","-43,035","-27,659","22,326","-16,264",
51540,WEST VIRGINIA            ,WYOMING,"-2,910","-5,102",-221,"-4,214","1,121",,"-3,312","-7,131",70,"-5,160","1,110",
52000,WISCONSIN                ,ADAMS,"-8,285","-2,921","-3,378","-3,964",-556,,"-6,362","-4,204","-3,610","-3,274",-167,
52010,WISCONSIN                ,ASHLAND,"-5,572","-2,114","-2,720","-1,654",-743,,"-3,911","-3,074","-2,276","-2,827",-711,
52020,WISCONSIN                ,BARRON,"-21,147","-12,404","-8,096","-7,612",-650,,"-16,824","-7,416","-5,811","-6,432","-1,447",
52030,WISCONSIN                ,BAYFIELD,"-2,826","-1,493","-2,371","-2,392",33,,"-1,026",-683,"-1,697","-1,126","-1,026",
52040,WISCONSIN                ,BROWN,"-11,366","-9,468",-488,"2,039","-15,036",,"-11,040","-8,245",-169,"3,511","-21,897",
52050,WISCONSIN                ,BUFFALO,"-2,105","-1,509",-655,-802,-250,,"-2,196","-1,020",-296,-296,182,
52060,WISCONSIN                ,BURNETT,-883,"-4,336","-3,088","-3,188",-879,,"-2,145","-2,847","-1,702","-2,250",-862,
52070,WISCONSIN                ,CALUMET,"-2,237",215,"2,347","1,717","3,384",,"-2,073",518,"2,280","1,819","3,666",
52080,WISCONSIN                ,CHIPPEWA,"21,762","13,109","18,165","21,293","22,148",,"23,643","23,537","30,786","24,025","31,292",
52090,WISCONSIN                ,CLARK,"-9,544","-8,503","-4,452","-2,747",-245,,"-10,585","-5,271","-3,214","-3,327",-579,
52100,WISCONSIN                ,COLUMBIA,"28,317","29,343","12,167","6,071","13,994",,"12,628","21,476","10,557","8,988","15,187",
52110,WISCONSIN                ,CRAWFORD,"-8,807","-3,891","-3,522","-2,724",-459,,"-6,405","-4,429","-1,846","-1,622",-279,
52120,WISCONSIN                ,DANE,"218,124","199,028","93,325","61,903","99,543",,"143,829","161,702","78,732","58,201","96,488",
52130,WISCONSIN                ,DODGE,"-30,770","-23,652","-15,927","-12,624",-931,,"-41,220","-29,411","-22,239","-20,882","-2,490",
52140,WISCONSIN                ,DOOR,"-22,888","-13,637","-8,519","-6,444","-2,066",,"-19,251","-12,384","-5,935","-5,036","-1,502",
52150,WISCONSIN                ,DOUGLAS,"-21,006","-31,597","-42,572","-45,669","-40,553",,"-17,173","-35,580","-51,526","-47,550","-35,440",
52160,WISCONSIN                ,DUNN,"-11,330","-3,937","-3,562","-3,732",-568,,"-8,552","-4,900","-3,709","-2,815",-93,
52170,WISCONSIN                ,EAU CLAIRE,"15,195","9,289","10,435","12,178","15,876",,"19,331","10,898","19,265","13,239","20,983",
52180,WISCONSIN                ,FLORENCE,"-3,222","-2,087","-1,421","-1,305",-225,,"-1,964","-2,001",-745,-967,-599,
52190,WISCONSIN                ,FOND DU LAC,"-9,573","10,128","-8,967","11,675","7,830",,"-12,435","9,134","-9,184","8,447","7,425",
52200,WISCONSIN                ,FOREST,"-5,456","-2,780","-1,706","-1,611",-415,,"-4,842","-2,424","-2,055","-1,347",-360,
52210,WISCONSIN                ,GRANT,"-24,781","-20,813","-11,070","-10,584","-1,773",,"-15,331","-9,994","-7,908","-7,210","-1,202",
52220,WISCONSIN                ,GREEN,"-13,286","-8,304","-7,720","-6,817","-1,065",,"-10,610","-6,710","-5,376","-4,868","-1,123",
