IPPS and OPPS Wage Indices by Fiscal Year ,,,,,,,,,,,
"Note: ""A"" and ""B"" designation indicate that there was a mid-year change in the index due to change in claims processor during the year.",,,,,,,,,,,
County code,State,County name,CBSA 2014,IPPS Wage 2008,IPPS Wage 2009,IPPS Wage 2010 A,IPPS Wage 2010 B,IPPS Wage 2011,IPPS Wage 2012,IPPS Wage 2013,IPPS Wage 2014
05500,CA,SAN LUIS OBISPO,42020,1.1952,1.1972,1.1990,1.1979,1.2371,1.2513,1.2461,1.2477
05510,CA,SAN MATEO,41884,1.4802,1.5065,1.5454,1.5439,1.5352,1.5372,1.5889,1.6269
05520,CA,SANTA BARBARA,42060,1.1736,1.1972,1.1972,1.1960,1.1870,1.2021,1.2359,1.2488
05530,CA,SANTA CLARA,41940,1.5441,1.5830,1.6059,1.6043,1.6363,1.6435,1.6801,1.6650
05540,CA,SANTA CRUZ,42100,1.5669,1.5902,1.6191,1.6175,1.6379,1.6989,1.7471,1.7276
05550,CA,SHASTA,39820,1.2810,1.2935,1.3428,1.3415,1.3551,1.4346,1.3822,1.4390
05560,CA,SIERRA,NA,1.1736,1.1972,1.1831,1.1820,1.1870,1.1238,1.2282,1.2477
05570,CA,SISKIYOU,NA,1.1736,1.1972,1.1831,1.1820,1.1870,1.1238,1.2282,1.2477
05580,CA,SOLANO,46700,1.4433,1.4074,1.4473,1.4459,1.4506,1.4222,1.5353,1.5749
05590,CA,SONOMA,42220,1.4470,1.5224,1.5483,1.5468,1.5765,1.5420,1.6082,1.6337
05600,CA,STANISLAUS,33700,1.2020,1.2114,1.2337,1.2325,1.2145,1.2523,1.2880,1.3401
05610,CA,SUTTER,49700,1.1736,1.1972,1.1831,1.1820,1.1870,1.1238,1.2282,1.2477
05620,CA,TEHAMA,NA,1.1736,1.1972,1.1831,1.1820,1.1870,1.1238,1.2282,1.2477
05630,CA,TRINITY,NA,1.1736,1.1972,1.1831,1.1820,1.1870,1.1238,1.2282,1.2477
05640,CA,TULARE,47300,1.1736,1.1972,1.1831,1.1820,1.1870,1.1238,1.2282,1.2477
05650,CA,TUOLUMNE,NA,1.1736,1.1972,1.1831,1.1820,1.1870,1.1238,1.2282,1.2477
05660,CA,VENTURA,37100,1.1736,1.1972,1.2216,1.2204,1.2318,1.2983,1.2815,1.3019
05670,CA,YOLO,40900,1.3068,1.3088,1.3594,1.3581,1.3602,1.3311,1.4203,1.4887
05680,CA,YUBA,49700,1.1736,1.1972,1.1831,1.1820,1.1870,1.1238,1.2282,1.2477
05999,CA,STATEWIDE,NA,1.1736,1.1972,1.1831,1.1820,1.1870,1.1238,n/a ,1.2477
06000,CO,ADAMS,19740,1.0455,1.0549,1.0563,1.0563,1.0571,1.0508,1.0300,1.0213
06010,CO,ALAMOSA,NA,0.9448,0.9311,0.9642,0.9642,0.9661,0.9826,0.9975,0.9563
06020,CO,ARAPAHOE,19740,1.0455,1.0549,1.0563,1.0563,1.0571,1.0508,1.0300,1.0213
06030,CO,ARCHULETA,NA,0.9448,0.9311,0.9642,0.9642,0.9661,0.9826,0.9975,0.9563
06040,CO,BACA,NA,0.9448,0.9311,0.9642,0.9642,0.9661,0.9826,0.9975,0.9563
06050,CO,BENT,NA,0.9448,0.9311,0.9642,0.9642,0.9661,0.9826,0.9975,0.9563
06060,CO,BOULDER,14500,1.0110,0.9981,1.0244,1.0244,1.0067,1.0090,1.0266,0.9563
06070,CO,CHAFFEE,NA,0.9448,0.9311,0.9642,0.9642,0.9661,0.9826,0.9975,0.9563
06080,CO,CHEYENNE,NA,0.9448,0.9311,0.9642,0.9642,0.9661,0.9826,0.9975,0.9563
06090,CO,CLEAR CREEK,19740,1.0455,1.0549,1.0563,1.0563,1.0571,1.0508,1.0300,1.0213
06100,CO,CONEJOS,NA,0.9448,0.9311,0.9642,0.9642,0.9661,0.9826,0.9975,0.9563
06110,CO,COSTILLA,NA,0.9448,0.9311,0.9642,0.9642,0.9661,0.9826,0.9975,0.9563
06120,CO,CROWLEY,NA,0.9448,0.9311,0.9642,0.9642,0.9661,0.9826,0.9975,0.9563
06130,CO,CUSTER,NA,0.9448,0.9311,0.9642,0.9642,0.9661,0.9826,0.9975,0.9563
06140,CO,DELTA,NA,0.9448,0.9311,0.9642,0.9642,0.9661,0.9826,0.9975,0.9563
06150,CO,DENVER,19740,1.0455,1.0549,1.0563,1.0563,1.0571,1.0508,1.0300,1.0213
06160,CO,DOLORES,NA,0.9448,0.9311,0.9642,0.9642,0.9661,0.9826,0.9975,0.9563
06170,CO,DOUGLAS,19740,1.0455,1.0549,1.0563,1.0563,1.0571,1.0508,1.0300,1.0213
06180,CO,EAGLE,NA,0.9448,0.9311,0.9642,0.9642,0.9661,0.9826,0.9975,0.9563
06190,CO,ELBERT,19740,1.0455,1.0549,1.0563,1.0563,1.0571,1.0508,1.0300,1.0213
06200,CO,EL PASO,17820,0.9467,0.9712,0.9642,0.9642,0.9661,0.9826,0.9975,0.9563
06210,CO,FREMONT,NA,0.9448,0.9311,0.9642,0.9642,0.9661,0.9826,0.9975,0.9563
06220,CO,GARFIELD,NA,0.9448,0.9311,0.9642,0.9642,0.9661,0.9826,0.9975,0.9563
06230,CO,GILPIN,19740,1.0455,1.0549,1.0563,1.0563,1.0571,1.0508,1.0300,1.0213
06240,CO,GRAND,NA,0.9448,0.9311,0.9642,0.9642,0.9661,0.9826,0.9975,0.9563
06250,CO,GUNNISON,NA,0.9448,0.9311,0.9642,0.9642,0.9661,0.9826,0.9975,0.9563
06260,CO,HINSDALE,NA,0.9448,0.9311,0.9642,0.9642,0.9661,0.9826,0.9975,0.9563
06270,CO,HUERFANO,NA,0.9448,0.9311,0.9642,0.9642,0.9661,0.9826,0.9975,0.9563
06280,CO,JACKSON,NA,0.9448,0.9311,0.9642,0.9642,0.9661,0.9826,0.9975,0.9563
06290,CO,JEFFERSON,19740,1.0455,1.0549,1.0563,1.0563,1.0571,1.0508,1.0300,1.0213
06300,CO,KIOWA,NA,0.9448,0.9311,0.9642,0.9642,0.9661,0.9826,0.9975,0.9563
06310,CO,KIT CARSON,NA,0.9448,0.9311,0.9642,0.9642,0.9661,0.9826,0.9975,0.9563
06320,CO,LAKE,NA,0.9448,0.9311,0.9642,0.9642,0.9661,0.9826,0.9975,0.9563
06330,CO,LA PLATA,NA,0.9448,0.9311,0.9642,0.9642,0.9661,0.9826,0.9975,0.9563
06340,CO,LARIMER,22660,0.9580,0.9569,0.9818,0.9818,0.9661,0.9826,0.9975,0.9563
06350,CO,LAS ANIMAS,NA,0.9448,0.9311,0.9642,0.9642,0.9661,0.9826,0.9975,0.9563
06360,CO,LINCOLN,NA,0.9448,0.9311,0.9642,0.9642,0.9661,0.9826,0.9975,0.9563
06370,CO,LOGAN,NA,0.9448,0.9311,0.9642,0.9642,0.9661,0.9826,0.9975,0.9563
06380,CO,MESA,24300,1.0136,0.9646,0.9923,0.9923,1.0134,0.9857,0.9975,0.9563
06390,CO,MINERAL,NA,0.9448,0.9311,0.9642,0.9642,0.9661,0.9826,0.9975,0.9563
06400,CO,MOFFAT,NA,0.9448,0.9311,0.9642,0.9642,0.9661,0.9826,0.9975,0.9563
06410,CO,MONTEZUMA,NA,0.9448,0.9311,0.9642,0.9642,0.9661,0.9826,0.9975,0.9563
06420,CO,MONTROSE,NA,0.9448,0.9311,0.9642,0.9642,0.9661,0.9826,0.9975,0.9563
06430,CO,MORGAN,NA,0.9448,0.9311,0.9642,0.9642,0.9661,0.9826,0.9975,0.9563
06440,CO,OTERO,NA,0.9448,0.9311,0.9642,0.9642,0.9661,0.9826,0.9975,0.9563
06450,CO,OURAY,NA,0.9448,0.9311,0.9642,0.9642,0.9661,0.9826,0.9975,0.9563
06460,CO,PARK,19740,1.0455,1.0549,1.0563,1.0563,1.0571,1.0508,1.0300,1.0213
06470,CO,PHILLIPS,NA,0.9448,0.9311,0.9642,0.9642,0.9661,0.9826,0.9975,0.9563
06480,CO,PITKIN,NA,0.9448,0.9311,0.9642,0.9642,0.9661,0.9826,0.9975,0.9563
06490,CO,PROWERS,NA,0.9448,0.9311,0.9642,0.9642,0.9661,0.9826,0.9975,0.9563
06500,CO,PUEBLO,39380,0.9448,0.9311,0.9642,0.9642,0.9661,0.9826,0.9975,0.9563
06510,CO,RIO BLANCO,NA,0.9448,0.9311,0.9642,0.9642,0.9661,0.9826,0.9975,0.9563
06520,CO,RIO GRANDE,NA,0.9448,0.9311,0.9642,0.9642,0.9661,0.9826,0.9975,0.9563
06530,CO,ROUTT,NA,0.9448,0.9311,0.9642,0.9642,0.9661,0.9826,0.9975,0.9563
06540,CO,SAGUACHE,NA,0.9448,0.9311,0.9642,0.9642,0.9661,0.9826,0.9975,0.9563
06550,CO,SAN JUAN,NA,0.9448,0.9311,0.9642,0.9642,0.9661,0.9826,0.9975,0.9563
06560,CO,SAN MIGUEL,NA,0.9448,0.9311,0.9642,0.9642,0.9661,0.9826,0.9975,0.9563
06570,CO,SEDGWICK,NA,0.9448,0.9311,0.9642,0.9642,0.9661,0.9826,0.9975,0.9563
06580,CO,SUMMIT,NA,0.9448,0.9311,0.9642,0.9642,0.9661,0.9826,0.9975,0.9563
06590,CO,TELLER,17820,0.9467,0.9712,0.9642,0.9642,0.9661,0.9826,0.9975,0.9563
06600,CO,WASHINGTON,NA,0.9448,0.9311,0.9642,0.9642,0.9661,0.9826,0.9975,0.9563
06610,CO,WELD,24540,0.9996,1.0016,0.9644,0.9644,0.9661,0.9826,0.9975,0.9833
06620,CO,YUMA,NA,0.9448,0.9311,0.9642,0.9642,0.9661,0.9826,0.9975,0.9563
06630,CO,BROOMFIELD,19740,1.0455,1.0549,1.0563,1.0563,1.0571,1.0508,1.0300,1.0213
06999,CO,STATEWIDE,NA,0.9448,0.9311,0.9642,0.9642,0.9661,0.9826,n/a ,0.9563
07000,CT,FAIRFIELD,14860,1.2779,1.2824,1.2592,1.2609,1.2577,1.2908,1.3372,1.3293
07010,CT,HARTFORD,25540,1.2433,1.2214,1.2236,1.2252,1.2501,1.1416,1.1759,1.3062
07020,CT,LITCHFIELD,NA,1.2433,1.2214,1.2236,1.2252,1.2501,1.1416,1.1759,1.3062
07030,CT,MIDDLESEX,25540,1.2433,1.2214,1.2236,1.2252,1.2501,1.1416,1.1759,1.3062
07040,CT,NEW HAVEN,35300,1.2433,1.2214,1.2236,1.2252,1.2501,1.1597,1.2054,1.3062
07050,CT,NEW LONDON,35980,1.2433,1.2214,1.2236,1.2252,1.2501,1.1416,1.1759,1.3062
07060,CT,TOLLAND,25540,1.2433,1.2214,1.2236,1.2252,1.2501,1.1416,1.1759,1.3062
07070,CT,WINDHAM,NA,1.2433,1.2214,1.2236,1.2252,1.2501,1.1416,1.1759,1.3062
07999,CT,STATEWIDE,NA,1.2433,1.2214,1.2236,1.2252,1.2501,1.1416,n/a ,1.3062
08000,DE,KENT,20100,1.0397,1.0630,1.0011,1.0011,1.0040,1.0072,1.0197,1.0188
08010,DE,NEW CASTLE,48864,1.0667,1.0605,1.0742,1.0742,1.0723,1.0810,1.0753,1.0863
08020,DE,SUSSEX,NA,1.0105,1.0214,0.9998,0.9998,1.0040,1.0072,1.0197,1.0188
08999,DE,STATEWIDE,NA,1.0105,1.0214,0.9998,0.9998,1.0040,1.0072,n/a ,1.0188
09000,DC,THE DISTRICT,47894,1.0676,1.0651,1.0700,1.0700,1.0528,1.0608,1.0453,1.0309
10000,FL,ALACHUA,23540,0.9302,0.9414,0.9196,0.9197,0.9372,0.9592,0.9775,0.9836
10010,FL,BAKER,27260,0.9089,0.9071,0.9102,0.9102,0.8872,0.8883,0.8856,0.8916
10020,FL,BAY,37460,0.8733,0.8616,0.8594,0.8594,0.8429,0.8537,0.8139,0.7988
10030,FL,BRADFORD,NA,0.8733,0.8616,0.8594,0.8594,0.8429,0.8391,0.8139,0.7980
10040,FL,BREVARD,37340,0.9380,0.9383,0.9156,0.9156,0.9300,0.9125,0.8857,0.8794
10050,FL,BROWARD,22744,1.0248,1.0002,1.0378,1.0378,1.0331,1.0223,1.0270,1.0048
10060,FL,CALHOUN,NA,0.8733,0.8616,0.8594,0.8594,0.8429,0.8391,0.8139,0.7980
10070,FL,CHARLOTTE,39460,0.9559,0.9267,0.9062,0.9062,0.9038,0.9075,0.8816,0.8943
10080,FL,CITRUS,NA,0.8733,0.8616,0.8594,0.8594,0.8429,0.8391,0.8139,0.7980
10090,FL,CLAY,27260,0.9089,0.9071,0.9102,0.9102,0.8872,0.8883,0.8856,0.8916
10100,FL,COLLIER,34940,0.9619,0.9801,0.9751,0.9751,0.9775,0.9818,0.9221,0.9309
10110,FL,COLUMBIA,NA,0.8733,0.8616,0.8594,0.8594,0.8429,0.8391,0.8139,0.7980
10120,FL,MIAMI-DADE,33124,1.0009,0.9845,1.0026,1.0026,1.0187,1.0144,1.0097,0.9836
10130,FL,DE SOTO,NA,0.8733,0.8616,0.8594,0.8594,0.8429,0.8391,0.8139,0.7980
10140,FL,DIXIE,NA,0.8733,0.8616,0.8594,0.8594,0.8429,0.8391,0.8139,0.7980
10150,FL,DUVAL,27260,0.9089,0.9071,0.9102,0.9102,0.8872,0.8883,0.8856,0.8916
10160,FL,ESCAMBIA,37860,0.8733,0.8616,0.8594,0.8594,0.8429,0.8391,0.8139,0.7980
10170,FL,FLAGLER,37380,0.8737,0.8751,0.9338,0.9338,0.8429,0.9107,0.9567,0.7980
10180,FL,FRANKLIN,NA,0.8733,0.8616,0.8594,0.8594,0.8429,0.8391,0.8139,0.7980
10190,FL,GADSDEN,45220,0.9028,0.8963,0.8594,0.8594,0.8950,0.8710,0.8574,0.8425
10200,FL,GILCHRIST,23540,0.9302,0.9414,0.9196,0.9197,0.9372,0.9592,0.9775,0.9836
10210,FL,GLADES,NA,0.8733,0.8616,0.8594,0.8594,0.8429,0.8391,0.8139,0.7980
10220,FL,GULF,NA,0.8733,0.8616,0.8594,0.8594,0.8429,0.8391,0.8139,0.7980
10230,FL,HAMILTON,NA,0.8733,0.8616,0.8594,0.8594,0.8429,0.8391,0.8139,0.7980
10240,FL,HARDEE,NA,0.8733,0.8616,0.8594,0.8594,0.8429,0.8391,0.8139,0.7980
10250,FL,HENDRY,NA,0.8733,0.8616,0.8594,0.8594,0.8429,0.8391,0.8139,0.7980
10260,FL,HERNANDO,45300,0.9171,0.8984,0.9006,0.9006,0.9062,0.9078,0.8961,0.8986
10270,FL,HIGHLANDS,NA,0.8733,0.8616,0.8594,0.8594,0.8429,0.8391,0.8139,0.7980
10280,FL,HILLSBOROUGH,45300,0.9171,0.8984,0.9006,0.9006,0.9062,0.9078,0.8961,0.8986
10290,FL,HOLMES,NA,0.8733,0.8616,0.8594,0.8594,0.8429,0.8391,0.8139,0.7980
10300,FL,INDIAN RIVER,42680,0.9704,0.9500,0.9524,0.9524,0.9243,0.9178,0.8853,0.8747
10310,FL,JACKSON,NA,0.8733,0.8616,0.8594,0.8594,0.8429,0.8391,0.8139,0.7980
10320,FL,JEFFERSON,45220,0.9028,0.8963,0.8594,0.8594,0.8950,0.8710,0.8574,0.8425
10330,FL,LAFAYETTE,NA,0.8733,0.8616,0.8594,0.8594,0.8429,0.8391,0.8139,0.7980
10340,FL,LAKE,36740,0.9285,0.9166,0.8961,0.8961,0.9164,0.9132,0.9043,0.9008
10350,FL,LEE,15980,0.9486,0.9483,0.9047,0.9047,0.9154,0.9305,0.9104,0.8656
10360,FL,LEON,45220,0.9028,0.8963,0.8594,0.8594,0.8950,0.8710,0.8574,0.8425
10370,FL,LEVY,NA,0.8733,0.8616,0.8594,0.8594,0.8429,0.8391,0.8139,0.7980
10380,FL,LIBERTY,NA,0.8733,0.8616,0.8594,0.8594,0.8429,0.8391,0.8139,0.7980
10390,FL,MADISON,NA,0.8733,0.8616,0.8594,0.8594,0.8429,0.8391,0.8139,0.7980
10400,FL,MANATEE,35840,,,,,0.9234,0.9190,0.9154,0.9191
10410,FL,MARION,36100,0.8733,0.8616,0.8647,0.8647,0.8548,0.8530,0.8556,0.8514
10420,FL,MARTIN,38940,1.0036,0.9887,0.9899,0.9899,1.0725,0.9774,0.9499,0.9260
10430,FL,MONROE,NA,0.8733,0.8616,0.8594,0.8594,0.8429,0.8391,0.8139,0.7980
10440,FL,NASSAU,27260,0.9089,0.9071,0.9102,0.9102,0.8872,0.8883,0.8856,0.8916
10450,FL,OKALOOSA,18880,,,,,0.8732,0.8856,0.8752,0.8730
10460,FL,OKEECHOBEE,NA,0.8733,0.8616,0.8594,0.8594,0.8429,0.8391,0.8139,0.7980
10470,FL,ORANGE,36740,0.9285,0.9166,0.8961,0.8961,0.9164,0.9132,0.9043,0.9008
10480,FL,OSCEOLA,36740,0.9285,0.9166,0.8961,0.8961,0.9164,0.9132,0.9043,0.9008
10490,FL,PALM BEACH,48424,0.9577,0.9604,0.9746,0.9746,0.9791,0.9682,0.9475,0.9402
10500,FL,PASCO,45300,0.9171,0.8984,0.9006,0.9006,0.9062,0.9078,0.8961,0.8986
10510,FL,PINELLAS,45300,0.9171,0.8984,0.9006,0.9006,0.9062,0.9078,0.8961,0.8986
10520,FL,POLK,29460,0.8835,0.8698,0.8594,0.8594,0.8598,0.8585,0.8280,0.8286
10530,FL,PUTNAM,NA,0.8733,0.8616,0.8594,0.8594,0.8429,0.8391,0.8139,0.7980
10540,FL,ST. JOHNS,27260,0.9089,0.9071,0.9102,0.9102,0.8872,0.8883,0.8856,0.8916
10550,FL,ST. LUCIE,38940,1.0036,0.9887,0.9899,0.9899,1.0725,0.9774,0.9499,0.9260
10560,FL,SANTA ROSA,37860,0.8733,0.8616,0.8594,0.8594,0.8429,0.8391,0.8139,0.7980
10570,FL,SARASOTA,35840,,,,,0.9234,0.9190,0.9154,0.9191
10580,FL,SEMINOLE,36740,0.9285,0.9166,0.8961,0.8961,0.9164,0.9132,0.9043,0.9008
10590,FL,SUMTER,NA,0.8733,0.8616,0.8594,0.8594,0.8429,0.8391,0.8139,0.7980
10600,FL,SUWANNEE,NA,0.8733,0.8616,0.8594,0.8594,0.8429,0.8391,0.8139,0.7980
10610,FL,TAYLOR,NA,0.8733,0.8616,0.8594,0.8594,0.8429,0.8391,0.8139,0.7980
10620,FL,UNION,NA,0.8733,0.8616,0.8594,0.8594,0.8429,0.8391,0.8139,0.7980
10630,FL,VOLUSIA,19660,0.8944,0.8800,0.8869,0.8869,0.8741,0.8859,0.8529,0.8483
10640,FL,WAKULLA,45220,0.9028,0.8963,0.8594,0.8594,0.8950,0.8710,0.8574,0.8425
10650,FL,WALTON,NA,0.8733,0.8616,0.8594,0.8594,0.8429,0.8391,0.8139,0.7980
10660,FL,WASHINGTON,NA,0.8733,0.8616,0.8594,0.8594,0.8429,0.8391,0.8139,0.7980
10999,FL,STATEWIDE,NA,0.8733,0.8616,0.8594,0.8594,0.8429,0.8391,n/a ,0.7980
11000,GA,APPLING,NA,0.7861,0.7814,0.7819,0.7819,0.7747,0.7724,0.7528,0.7552
11010,GA,ATKINSON,NA,0.7861,0.7814,0.7819,0.7819,0.7747,0.7724,0.7528,0.7552
11011,GA,BACON,NA,0.7861,0.7814,0.7819,0.7819,0.7747,0.7724,0.7528,0.7552
11020,GA,BAKER,10500,0.8667,0.8737,0.8931,0.8931,0.9051,0.8634,0.8381,0.8644
11030,GA,BALDWIN,NA,0.7861,0.7814,0.7819,0.7819,0.7747,0.7724,0.7528,0.7552
11040,GA,BANKS,NA,0.7861,0.7814,0.7819,0.7819,0.7747,0.7724,0.7528,0.7552
11050,GA,BARROW,12060,0.9813,0.9739,0.9581,0.9581,0.9522,0.8941,0.9474,0.9399
11060,GA,BARTOW,12060,0.9813,0.9739,0.9581,0.9581,0.9522,0.8941,0.9474,0.9399
11070,GA,BEN HILL,NA,0.7861,0.7814,0.7819,0.7819,0.7747,0.7724,0.7528,0.7552
11080,GA,BERRIEN,NA,0.7861,0.7814,0.7819,0.7819,0.7747,0.7724,0.7528,0.7552
11090,GA,BIBB,31420,0.9749,0.9779,1.0175,1.0175,0.9483,0.9338,0.8646,0.9064
11100,GA,BLECKLEY,NA,0.7861,0.7814,0.7819,0.7819,0.7747,0.7724,0.7528,0.7552
11110,GA,BRANTLEY,15260,0.9765,0.9860,0.9338,0.9338,0.9304,0.8671,0.8750,0.8402
11120,GA,BROOKS,46660,0.8204,0.8133,0.8126,0.8126,0.8108,0.7988,0.8001,0.7592
11130,GA,BRYAN,42340,0.8891,0.8909,0.8967,0.8967,0.8816,0.8892,0.8859,0.8635
11140,GA,BULLOCH,NA,0.7861,0.7814,0.7819,0.7819,0.7747,0.7724,0.7528,0.7552
11150,GA,BURKE,12260,0.9599,0.9571,0.9445,0.9445,0.9553,0.9544,0.9182,0.8950
11160,GA,BUTTS,12060,0.9813,0.9739,0.9581,0.9581,0.9522,0.8941,0.9474,0.9399
11161,GA,CALHOUN,NA,0.7861,0.7814,0.7819,0.7819,0.7747,0.7724,0.7528,0.7552
11170,GA,CAMDEN,NA,0.7861,0.7814,0.7819,0.7819,0.7747,0.7724,0.7528,0.7552
11180,GA,CANDLER,NA,0.7861,0.7814,0.7819,0.7819,0.7747,0.7724,0.7528,0.7552
11190,GA,CARROLL,12060,0.9813,0.9739,0.9581,0.9581,0.9522,0.8941,0.9474,0.9399
11200,GA,CATOOSA,16860,0.8963,0.8847,0.8856,0.8856,0.8837,0.8748,0.8498,0.8702
11210,GA,CHARLTON,NA,0.7861,0.7814,0.7819,0.7819,0.7747,0.7724,0.7528,0.7552
11220,GA,CHATHAM,42340,0.8891,0.8909,0.8967,0.8967,0.8816,0.8892,0.8859,0.8635
11230,GA,CHATTAHOOCHEE,17980,0.9020,0.9028,0.8781,0.8781,0.9073,0.9013,0.8873,0.8171
11240,GA,CHATTOOGA,NA,0.7861,0.7814,0.7819,0.7819,0.7747,0.7724,0.7528,0.7552
11250,GA,CHEROKEE,12060,0.9813,0.9739,0.9581,0.9581,0.9522,0.8941,0.9474,0.9399
11260,GA,CLARKE,12020,0.9997,0.9118,0.9205,0.9205,0.9427,0.9412,0.9052,0.8806
11270,GA,CLAY,NA,0.7861,0.7814,0.7819,0.7819,0.7747,0.7724,0.7528,0.7552
11280,GA,CLAYTON,12060,0.9813,0.9739,0.9581,0.9581,0.9522,0.8941,0.9474,0.9399
11281,GA,CLINCH,NA,0.7861,0.7814,0.7819,0.7819,0.7747,0.7724,0.7528,0.7552
11290,GA,COBB,12060,0.9813,0.9739,0.9581,0.9581,0.9522,0.8941,0.9474,0.9399
11291,GA,COFFEE,NA,0.7861,0.7814,0.7819,0.7819,0.7747,0.7724,0.7528,0.7552
11300,GA,COLQUITT,NA,0.7861,0.7814,0.7819,0.7819,0.7747,0.7724,0.7528,0.7552
11310,GA,COLUMBIA,12260,0.9599,0.9571,0.9445,0.9445,0.9553,0.9544,0.9182,0.8950
11311,GA,COOK,NA,0.7861,0.7814,0.7819,0.7819,0.7747,0.7724,0.7528,0.7552
11320,GA,COWETA,12060,0.9813,0.9739,0.9581,0.9581,0.9522,0.8941,0.9474,0.9399
11330,GA,CRAWFORD,31420,0.9749,0.9779,1.0175,1.0175,0.9483,0.9338,0.8646,0.9064
11340,GA,CRISP,NA,0.7861,0.7814,0.7819,0.7819,0.7747,0.7724,0.7528,0.7552
11341,GA,DADE,16860,0.8963,0.8847,0.8856,0.8856,0.8837,0.8748,0.8498,0.8702
11350,GA,DAWSON,12060,0.9813,0.9739,0.9581,0.9581,0.9522,0.8941,0.9474,0.9399
11360,GA,DECATUR,NA,0.7861,0.7814,0.7819,0.7819,0.7747,0.7724,0.7528,0.7552
11370,GA,DE KALB,12060,0.9813,0.9739,0.9581,0.9581,0.9522,0.8941,0.9474,0.9399
11380,GA,DODGE,NA,0.7861,0.7814,0.7819,0.7819,0.7747,0.7724,0.7528,0.7552
11381,GA,DOOLY,NA,0.7861,0.7814,0.7819,0.7819,0.7747,0.7724,0.7528,0.7552
11390,GA,DOUGHERTY,10500,0.8667,0.8737,0.8931,0.8931,0.9051,0.8634,0.8381,0.8644
11400,GA,DOUGLAS,12060,0.9813,0.9739,0.9581,0.9581,0.9522,0.8941,0.9474,0.9399
11410,GA,EARLY,NA,0.7861,0.7814,0.7819,0.7819,0.7747,0.7724,0.7528,0.7552
11420,GA,ECHOLS,46660,0.8204,0.8133,0.8126,0.8126,0.8108,0.7988,0.8001,0.7592
11421,GA,EFFINGHAM,42340,0.8891,0.8909,0.8967,0.8967,0.8816,0.8892,0.8859,0.8635
11430,GA,ELBERT,NA,0.7861,0.7814,0.7819,0.7819,0.7747,0.7724,0.7528,0.7552
11440,GA,EMANUEL,NA,0.7861,0.7814,0.7819,0.7819,0.7747,0.7724,0.7528,0.7552
11441,GA,EVANS,NA,0.7861,0.7814,0.7819,0.7819,0.7747,0.7724,0.7528,0.7552
11450,GA,FANNIN,NA,0.7861,0.7814,0.7819,0.7819,0.7747,0.7724,0.7528,0.7552
11451,GA,FAYETTE,12060,0.9813,0.9739,0.9581,0.9581,0.9522,0.8941,0.9474,0.9399
11460,GA,FLOYD,40660,0.9548,0.9663,0.8843,0.8843,0.8548,0.8749,0.8771,0.8839
11461,GA,FORSYTH,12060,0.9813,0.9739,0.9581,0.9581,0.9522,0.8941,0.9474,0.9399
11462,GA,FRANKLIN,NA,0.7861,0.7814,0.7819,0.7819,0.7747,0.7724,0.7528,0.7552
11470,GA,FULTON,12060,0.9813,0.9739,0.9581,0.9581,0.9522,0.8941,0.9474,0.9399
11471,GA,GILMER,NA,0.7861,0.7814,0.7819,0.7819,0.7747,0.7724,0.7528,0.7552
11480,GA,GLASCOCK,NA,0.7861,0.7814,0.7819,0.7819,0.7747,0.7724,0.7528,0.7552
11490,GA,GLYNN,15260,0.9765,0.9860,0.9338,0.9338,0.9304,0.8671,0.8750,0.8402
11500,GA,GORDON,NA,0.7861,0.7814,0.7819,0.7819,0.7747,0.7724,0.7528,0.7552
11510,GA,GRADY,NA,0.7861,0.7814,0.7819,0.7819,0.7747,0.7724,0.7528,0.7552
11520,GA,GREENE,NA,0.7861,0.7814,0.7819,0.7819,0.7747,0.7724,0.7528,0.7552
11530,GA,GWINNETT,12060,0.9813,0.9739,0.9581,0.9581,0.9522,0.8941,0.9474,0.9399
11540,GA,HABERSHAM,NA,0.7861,0.7814,0.7819,0.7819,0.7747,0.7724,0.7528,0.7552
11550,GA,HALL,23580,0.9419,0.9309,0.9422,0.9422,0.9508,0.9281,0.9508,0.9416
11560,GA,HANCOCK,NA,0.7861,0.7814,0.7819,0.7819,0.7747,0.7724,0.7528,0.7552
11570,GA,HARALSON,12060,0.9813,0.9739,0.9581,0.9581,0.9522,0.8941,0.9474,0.9399
11580,GA,HARRIS,17980,0.9020,0.9028,0.8781,0.8781,0.9073,0.9013,0.8873,0.8171
11581,GA,HART,NA,0.7861,0.7814,0.7819,0.7819,0.7747,0.7724,0.7528,0.7552
11590,GA,HEARD,12060,0.9813,0.9739,0.9581,0.9581,0.9522,0.8941,0.9474,0.9399
11591,GA,HENRY,12060,0.9813,0.9739,0.9581,0.9581,0.9522,0.8941,0.9474,0.9399
11600,GA,HOUSTON,47580,0.9614,0.9468,0.9202,0.9202,0.8516,0.8505,0.8505,0.8012
11601,GA,IRWIN,NA,0.7861,0.7814,0.7819,0.7819,0.7747,0.7724,0.7528,0.7552
11610,GA,JACKSON,NA,0.7861,0.7814,0.7819,0.7819,0.7747,0.7724,0.7528,0.7552
11611,GA,JASPER,12060,0.9813,0.9739,0.9581,0.9581,0.9522,0.8941,0.9474,0.9399
11612,GA,JEFF DAVIS,NA,0.7861,0.7814,0.7819,0.7819,0.7747,0.7724,0.7528,0.7552
11620,GA,JEFFERSON,NA,0.7861,0.7814,0.7819,0.7819,0.7747,0.7724,0.7528,0.7552
