DISABLED -- REPRICING ADJUSTMENTS TO THE 2008-2012 SKILLED NURSING FACILITY REIMBURSEMENT DATA TO REFLECT THE MOST CURRENT WAGE INDEX,,,,,,,,,,,,,
CODE,STATE,COUNTY,ADJUSTMENT TO PART A REIMBURSEMENT,,,,,,,,,,
34570,NORTH CAROLINA           ,MADISON,"-6,747","-3,568","-4,636","-7,547","-3,289",,,,,,
34580,NORTH CAROLINA           ,MARTIN,"-6,764","-6,751","-4,671","-3,987","-4,233",,,,,,
34590,NORTH CAROLINA           ,MECKLENBURG,"-23,144","-33,995","-8,529","12,304","37,412",,,,,,
34600,NORTH CAROLINA           ,MITCHELL,"-4,743","-5,422","-3,736","-1,920","-1,823",,,,,,
34610,NORTH CAROLINA           ,MONTGOMERY,"-6,419","-4,651","-1,927","-3,771","-1,630",,,,,,
34620,NORTH CAROLINA           ,MOORE,"-12,458","-17,722","-18,347","-14,833","-6,793",,,,,,
34630,NORTH CAROLINA           ,NASH,"-18,585","-13,668","-15,491","-28,324","-20,412",,,,,,
34640,NORTH CAROLINA           ,NEW HANOVER,"-42,330","-21,264","-24,296","-38,329","-31,763",,,,,,
34650,NORTH CAROLINA           ,NORTHAMPTON,"-6,761","-6,237","-3,745","-6,644","-4,191",,,,,,
34660,NORTH CAROLINA           ,ONSLOW,"-10,866","-17,008","-6,119","-4,923","-7,305",,,,,,
34670,NORTH CAROLINA           ,ORANGE,"-8,865","-2,916",603,394,-32,,,,,,
34680,NORTH CAROLINA           ,PAMLICO,-796,"-1,391","-1,963","-1,278",-553,,,,,,
34690,NORTH CAROLINA           ,PASQUOTANK,"-6,196","-5,964","-4,199","-5,230","-4,945",,,,,,
34700,NORTH CAROLINA           ,PENDER,"-10,613","-4,002","-4,908","-10,089","-9,980",,,,,,
34710,NORTH CAROLINA           ,PERQUIMANS,"-2,827","-2,849","-3,744","-2,962",-946,,,,,,
34720,NORTH CAROLINA           ,PERSON,"-2,794",-842,52,-711,-286,,,,,,
34730,NORTH CAROLINA           ,PITT,"-8,081","-6,948","-4,793","-10,406","-19,118",,,,,,
34740,NORTH CAROLINA           ,POLK,"-2,035","-6,325","-7,167",-958,"-2,103",,,,,,
34750,NORTH CAROLINA           ,RANDOLPH,"-36,014","-31,668","-33,651","-29,731","-23,939",,,,,,
34760,NORTH CAROLINA           ,RICHMOND,"-19,829","-12,087","-15,427","-9,644","-5,582",,,,,,
34770,NORTH CAROLINA           ,ROBESON,"-26,819","-33,378","-42,872","-28,358","-23,753",,,,,,
34780,NORTH CAROLINA           ,ROCKINGHAM,"-30,289","-22,480","-41,711","-34,796","-18,640",,,,,,
34790,NORTH CAROLINA           ,ROWAN,"-32,696","-31,938","-33,317","-21,689","-14,107",,,,,,
34800,NORTH CAROLINA           ,RUTHERFORD,"-10,915","-16,511","-11,680","-10,208","-7,389",,,,,,
34810,NORTH CAROLINA           ,SAMPSON,"-15,147","-12,804","-16,584","-17,862","-10,752",,,,,,
34820,NORTH CAROLINA           ,SCOTLAND,"-12,542","-10,099","-8,898","-5,738","-4,183",,,,,,
34830,NORTH CAROLINA           ,STANLY,"-4,290","-3,500","-1,285",-669,"4,319",,,,,,
34840,NORTH CAROLINA           ,STOKES,"-11,308","-4,837","-4,945","-3,912",361,,,,,,
34850,NORTH CAROLINA           ,SURRY,"-7,659","-5,008","-14,843","-18,662","-4,816",,,,,,
34860,NORTH CAROLINA           ,SWAIN,"-2,419","-3,947","-4,560","-4,167","-1,217",,,,,,
34870,NORTH CAROLINA           ,TRANSYLVANIA,"-7,159","-10,594","-8,549","-8,584","-4,669",,,,,,
34880,NORTH CAROLINA           ,TYRRELL,-262,"-1,381",-540,-640,-400,,,,,,
34890,NORTH CAROLINA           ,UNION,"-4,527","-5,581",-389,"3,124","8,714",,,,,,
34900,NORTH CAROLINA           ,VANCE,"-10,094","-13,801","-10,591","-7,604","-6,145",,,,,,
34910,NORTH CAROLINA           ,WAKE,"-75,791","-85,803","-80,650","-115,934","-58,710",,,,,,
34920,NORTH CAROLINA           ,WARREN,"-7,600","-4,685","-4,746","-4,641","-1,948",,,,,,
34930,NORTH CAROLINA           ,WASHINGTON,"-2,568","-3,966","-1,916","-1,363","-2,011",,,,,,
34940,NORTH CAROLINA           ,WATAUGA,"-5,512","-4,847","-8,142","-3,929","-2,281",,,,,,
34950,NORTH CAROLINA           ,WAYNE,"-40,740","-40,421","-28,395","-41,601","-11,648",,,,,,
34960,NORTH CAROLINA           ,WILKES,"-15,059","-23,957","-23,139","-12,730","-12,006",,,,,,
34970,NORTH CAROLINA           ,WILSON,"-24,713","-20,321","-16,347","-15,994","-8,244",,,,,,
34980,NORTH CAROLINA           ,YADKIN,"-8,002","-10,700","-5,476","-2,701",-856,,,,,,
34981,NORTH CAROLINA           ,YANCEY,"-3,521","-4,813","-4,085","-4,709","-1,927",,,,,,
35000,NORTH DAKOTA             ,ADAMS,0,0,-640,-52,0,,,,,,
35010,NORTH DAKOTA             ,BARNES,-241,-275,-6,-526,"-1,294",,,,,,
35020,NORTH DAKOTA             ,BENSON,-180,0,"-1,165",-146,0,,,,,,
35030,NORTH DAKOTA             ,BILLINGS,0,0,0,0,0,,,,,,
35040,NORTH DAKOTA             ,BOTTINEAU,-138,-567,-50,-44,-242,,,,,,
35050,NORTH DAKOTA             ,BOWMAN,-404,-367,"-1,096",-162,-761,,,,,,
35060,NORTH DAKOTA             ,BURKE,0,0,0,0,0,,,,,,
35070,NORTH DAKOTA             ,BURLEIGH,-902,"-1,335","-7,821",-879,-248,,,,,,
35080,NORTH DAKOTA             ,CASS,"-10,449","-18,726","-20,421","-17,560","-20,128",,,,,,
35090,NORTH DAKOTA             ,CAVALIER,0,0,0,-242,-439,,,,,,
35100,NORTH DAKOTA             ,DICKEY,-149,0,-262,-266,-375,,,,,,
35110,NORTH DAKOTA             ,DIVIDE,0,0,0,0,0,,,,,,
35120,NORTH DAKOTA             ,DUNN,0,0,-809,-34,-216,,,,,,
35130,NORTH DAKOTA             ,EDDY,-240,0,-104,-222,0,,,,,,
35140,NORTH DAKOTA             ,EMMONS,0,-525,-48,0,-364,,,,,,
35150,NORTH DAKOTA             ,FOSTER,-671,0,0,-72,0,,,,,,
35160,NORTH DAKOTA             ,GOLDEN VALLEY,147,49,0,-12,32,,,,,,
35170,NORTH DAKOTA             ,GRAND FORKS,"-3,269","-3,100","-3,150","-3,382","-1,618",,,,,,
35180,NORTH DAKOTA             ,GRANT,0,64,-6,0,10,,,,,,
35190,NORTH DAKOTA             ,GRIGGS,-128,0,0,0,0,,,,,,
35200,NORTH DAKOTA             ,HETTINGER,175,46,-98,-576,-312,,,,,,
35210,NORTH DAKOTA             ,KIDDER,0,0,-54,2,-384,,,,,,
35220,NORTH DAKOTA             ,LAMOURE,-407,-332,-6,-628,-383,,,,,,
35230,NORTH DAKOTA             ,LOGAN,-159,-902,"-1,331",-70,-42,,,,,,
35240,NORTH DAKOTA             ,MCHENRY,-124,-175,52,-8,83,,,,,,
35250,NORTH DAKOTA             ,MCINTOSH,-206,0,-102,392,-91,,,,,,
35260,NORTH DAKOTA             ,MCKENZIE,38,-629,-96,-351,-479,,,,,,
35270,NORTH DAKOTA             ,MCLEAN,-465,-270,"-1,898","-1,493",30,,,,,,
35280,NORTH DAKOTA             ,MERCER,-461,-90,-760,-51,31,,,,,,
35290,NORTH DAKOTA             ,MORTON,-322,214,"-2,279",-263,327,,,,,,
35300,NORTH DAKOTA             ,MOUNTRAIL,-534,-575,-641,-257,137,,,,,,
35310,NORTH DAKOTA             ,NELSON,-25,0,-827,-264,-181,,,,,,
35320,NORTH DAKOTA             ,OLIVER,0,-108,-39,-71,0,,,,,,
35330,NORTH DAKOTA             ,PEMBINA,-718,-572,"-1,448",0,-451,,,,,,
35340,NORTH DAKOTA             ,PIERCE,0,0,"-1,522",0,-398,,,,,,
35350,NORTH DAKOTA             ,RAMSEY,-671,"-1,280",-864,-490,"-1,634",,,,,,
35360,NORTH DAKOTA             ,RANSOM,"-1,315",-192,"-1,667",-521,-37,,,,,,
35370,NORTH DAKOTA             ,RENVILLE,24,43,0,0,0,,,,,,
35380,NORTH DAKOTA             ,RICHLAND,"-1,149",-933,-424,-217,"-1,350",,,,,,
35390,NORTH DAKOTA             ,ROLETTE,-877,-818,-364,-4,-511,,,,,,
35400,NORTH DAKOTA             ,SARGENT,-32,-400,-891,-108,-230,,,,,,
35410,NORTH DAKOTA             ,SHERIDAN,39,66,0,-31,0,,,,,,
35420,NORTH DAKOTA             ,SIOUX,8,-216,-539,-138,-58,,,,,,
35430,NORTH DAKOTA             ,SLOPE,0,0,0,0,0,,,,,,
35440,NORTH DAKOTA             ,STARK,-459,-320,"-3,994",-171,-335,,,,,,
35450,NORTH DAKOTA             ,STEELE,0,0,0,0,0,,,,,,
35460,NORTH DAKOTA             ,STUTSMAN,"-4,953","-2,198","-3,469","-1,364","-3,771",,,,,,
35470,NORTH DAKOTA             ,TOWNER,-108,-216,0,-25,0,,,,,,
35480,NORTH DAKOTA             ,TRAILL,-386,-562,-117,-17,0,,,,,,
35490,NORTH DAKOTA             ,WALSH,-92,26,"-1,162",-920,0,,,,,,
35500,NORTH DAKOTA             ,WARD,"-5,835","-17,103","-20,117","-1,372","-6,377",,,,,,
35510,NORTH DAKOTA             ,WELLS,-5,-741,-106,-168,0,,,,,,
35520,NORTH DAKOTA             ,WILLIAMS,-214,"-2,341","-1,062",186,-856,,,,,,
36000,OHIO                     ,ADAMS,"-7,293","-3,531","-1,393","-2,194","-1,302",,,,,,
36010,OHIO                     ,ALLEN,"-19,916","-18,599","-17,441","-14,095","-16,271",,,,,,
36020,OHIO                     ,ASHLAND,"-8,045","-5,137","-1,470","-1,756","-2,278",,,,,,
36030,OHIO                     ,ASHTABULA,"-30,030","-17,018","-12,081","-16,684","1,269",,,,,,
36040,OHIO                     ,ATHENS,"-11,841","-8,685","-6,812","-10,526","-4,161",,,,,,
36050,OHIO                     ,AUGLAIZE,"-7,173","-7,052","-3,901","-5,194","-2,600",,,,,,
36060,OHIO                     ,BELMONT,"-13,505","-13,928","-7,414","-1,127","-3,271",,,,,,
36070,OHIO                     ,BROWN,"-4,391","-3,895","-1,547","-4,880",221,,,,,,
36080,OHIO                     ,BUTLER,"-39,023","-23,221","-13,595","-34,105",-224,,,,,,
36090,OHIO                     ,CARROLL,"-1,634",-822,-64,-119,-763,,,,,,
36100,OHIO                     ,CHAMPAIGN,"-5,347","-3,491","-11,156","-10,190","-6,727",,,,,,
36110,OHIO                     ,CLARK,"-29,442","-58,967","-72,019","-77,130","-53,684",,,,,,
36120,OHIO                     ,CLERMONT,"-15,749","-14,723","-9,467","-20,241","1,768",,,,,,
36130,OHIO                     ,CLINTON,"-9,693","-4,653","-3,843","-3,890","-2,403",,,,,,
36140,OHIO                     ,COLUMBIANA,"-24,089","-16,425","-13,865","-15,783","-7,237",,,,,,
36150,OHIO                     ,COSHOCTON,"-10,395","-9,222","-4,548","-5,450","-2,533",,,,,,
36160,OHIO                     ,CRAWFORD,"-9,876","-9,527","-9,877","-8,329","-3,720",,,,,,
36170,OHIO                     ,CUYAHOGA,"-20,322","121,497","369,475","344,846","384,291",,,,,,
36190,OHIO                     ,DARKE,"-13,907","-6,086","-4,187","-6,084","-2,673",,,,,,
36200,OHIO                     ,DEFIANCE,"-7,770","-6,217","-8,347","-9,867","-2,658",,,,,,
36210,OHIO                     ,DELAWARE,"-10,657","-5,957","-13,573","-15,296","-8,226",,,,,,
36220,OHIO                     ,ERIE,"-38,548","-55,543","-38,409","-37,553","-18,055",,,,,,
36230,OHIO                     ,FAIRFIELD,"-14,657","-14,352","-30,034","-28,720","-12,083",,,,,,
36240,OHIO                     ,FAYETTE,"-10,976","-6,487","-5,047","-8,032","-2,647",,,,,,
36250,OHIO                     ,FRANKLIN,"-143,238","-126,490","-233,276","-264,542","-96,287",,,,,,
36260,OHIO                     ,FULTON,"-6,109","-9,042","-8,346","-5,895","-2,155",,,,,,
36270,OHIO                     ,GALLIA,"-8,512","-3,580","-3,343","-3,148",-896,,,,,,
36280,OHIO                     ,GEAUGA,"-2,509",557,"12,219","5,783","9,541",,,,,,
36290,OHIO                     ,GREENE,"-8,900","-10,925","-8,959","-15,369","-18,649",,,,,,
36300,OHIO                     ,GUERNSEY,"-7,289","-7,576","-7,477","-9,873","-4,920",,,,,,
36310,OHIO                     ,HAMILTON,"-132,781","-77,104","-43,393","-105,958","9,330",,,,,,
36330,OHIO                     ,HANCOCK,"-11,358","-6,574","-7,865","-8,988","-2,777",,,,,,
36340,OHIO                     ,HARDIN,"-8,472","-3,481","-3,897","-3,428","-2,409",,,,,,
36350,OHIO                     ,HARRISON,"-3,876","-2,506","-2,012","-1,154",-474,,,,,,
36360,OHIO                     ,HENRY,"-5,213","-3,075","-3,240","-2,703",-914,,,,,,
36370,OHIO                     ,HIGHLAND,"-7,535","-6,438","-4,291","-8,795","-2,805",,,,,,
36380,OHIO                     ,HOCKING,"-4,143","-4,454","-3,334","-5,834","-3,074",,,,,,
36390,OHIO                     ,HOLMES,"-6,674","-7,645","-2,559","-2,042",-651,,,,,,
36400,OHIO                     ,HURON,"-11,653","-11,682","-6,957","-7,374","-6,534",,,,,,
36410,OHIO                     ,JACKSON,"-8,433","-5,858","-4,018","-7,866","-1,808",,,,,,
36420,OHIO                     ,JEFFERSON,"-3,871","-3,168",792,"19,841","25,886",,,,,,
36430,OHIO                     ,KNOX,"-10,538","-7,220","-8,126","-9,044","-4,171",,,,,,
36440,OHIO                     ,LAKE,"-4,551","20,331","68,589","57,831","62,101",,,,,,
36450,OHIO                     ,LAWRENCE,"-4,745","-8,889","-4,185","-1,086","2,527",,,,,,
36460,OHIO                     ,LICKING,"-22,142","-18,365","-26,954","-35,709","-16,635",,,,,,
36470,OHIO                     ,LOGAN,"-9,145","-6,038","-7,387","-4,882","-1,741",,,,,,
36480,OHIO                     ,LORAIN,"-2,916","26,309","74,843","68,306","74,742",,,,,,
36490,OHIO                     ,LUCAS,"-162,247","-195,012","-231,621","-200,312","-49,181",,,,,,
36500,OHIO                     ,MADISON,"-4,635","-5,447","-7,332","-9,121","-4,893",,,,,,
36510,OHIO                     ,MAHONING,"-102,135","-80,453","-65,306","-60,692","-9,786",,,,,,
36520,OHIO                     ,MARION,"-21,484","-17,722","-12,013","-14,573","-7,271",,,,,,
36530,OHIO                     ,MEDINA,"-5,265","6,736","18,974","14,524","28,597",,,,,,
36540,OHIO                     ,MEIGS,"-6,757","-2,737","-3,201","-2,550","-1,633",,,,,,
36550,OHIO                     ,MERCER,"-4,644","-1,428","-2,045","-3,727","-1,363",,,,,,
36560,OHIO                     ,MIAMI,"-8,721","-8,257","-7,839","-9,591","-14,342",,,,,,
36570,OHIO                     ,MONROE,"-1,579","-1,939",-956,"-1,757","-1,115",,,,,,
36580,OHIO                     ,MONTGOMERY,"-56,939","-59,910","-60,847","-56,954","-80,214",,,,,,
36590,OHIO                     ,MORGAN,"-1,857",-771,"-1,058","-2,641",-755,,,,,,
36600,OHIO                     ,MORROW,"-4,785","-1,663","-6,539","-4,969","-4,113",,,,,,
36610,OHIO                     ,MUSKINGUM,"-16,228","-11,045","-12,198","-15,821","-7,701",,,,,,
36620,OHIO                     ,NOBLE,"-1,162","-1,147",-619,-908,-421,,,,,,
36630,OHIO                     ,OTTAWA,"-7,370","-8,145","-14,397","-8,957","-1,170",,,,,,
36640,OHIO                     ,PAULDING,"-1,719",-933,-291,"-2,176","-1,362",,,,,,
36650,OHIO                     ,PERRY,"-3,820","-6,105","-4,265","-3,254","-2,237",,,,,,
36660,OHIO                     ,PICKAWAY,"-5,402","-3,529","-6,668","-9,451","-2,485",,,,,,
36670,OHIO                     ,PIKE,"-9,261","-6,991","-5,214","-2,651","-2,989",,,,,,
36680,OHIO                     ,PORTAGE,"-15,156","-33,171","-16,742","-25,518","-18,345",,,,,,
36690,OHIO                     ,PREBLE,"-3,377","-7,500","-4,040","-5,544","-2,476",,,,,,
36700,OHIO                     ,PUTNAM,"-4,821","-4,146","-2,585","-2,870",-949,,,,,,
36710,OHIO                     ,RICHLAND,"-42,106","-38,129","-45,729","-49,310","-45,691",,,,,,
36720,OHIO                     ,ROSS,"-15,557","-11,474","-10,290","-7,068","-5,734",,,,,,
36730,OHIO                     ,SANDUSKY,"-11,260","-13,401","-8,744","-8,335","-4,602",,,,,,
36740,OHIO                     ,SCIOTO,"-20,614","-16,097","-12,587","-17,095","-9,409",,,,,,
36750,OHIO                     ,SENECA,"-11,627","-8,538","-9,493","-8,418","-2,801",,,,,,
36760,OHIO                     ,SHELBY,"-7,749","-4,633","-3,203","-3,951","-2,524",,,,,,
36770,OHIO                     ,STARK,"-50,633","-38,808","-21,083","-26,422","-60,616",,,,,,
36780,OHIO                     ,SUMMIT,"-98,255","-145,976","-129,394","-138,856","-91,199",,,,,,
36790,OHIO                     ,TRUMBULL,"-81,305","-62,948","-50,560","-39,341","-6,860",,,,,,
36800,OHIO                     ,TUSCARAWAS,"-25,452","-19,234","-9,705","-18,016","-9,406",,,,,,
36810,OHIO                     ,UNION,"-6,770","-3,224","-4,894","-5,527","-1,951",,,,,,
36820,OHIO                     ,VAN WERT,"-3,776","-3,720","-2,940","-3,116","-2,003",,,,,,
36830,OHIO                     ,VINTON,"-2,656","-1,480","-2,027","-1,945",-734,,,,,,
36840,OHIO                     ,WARREN,"-18,073","-10,487","-4,182","-14,561",-671,,,,,,
36850,OHIO                     ,WASHINGTON,"-18,536","-10,341","-4,729","2,649","-1,814",,,,,,
36860,OHIO                     ,WAYNE,"-22,673","-15,268","-12,458","-10,846","-4,199",,,,,,
36870,OHIO                     ,WILLIAMS,"-3,570","-3,672","-2,840","-2,461","-1,574",,,,,,
36880,OHIO                     ,WOOD,"-12,925","-22,582","-29,462","-22,535","-7,396",,,,,,
36890,OHIO                     ,WYANDOT,"-5,626","-2,587","-2,572","-2,158",-713,,,,,,
37000,OKLAHOMA                 ,ADAIR,-760,-25,-368,-855,"-1,717",,,,,,
37010,OKLAHOMA                 ,ALFALFA,70,-14,108,0,-125,,,,,,
37020,OKLAHOMA                 ,ATOKA,298,0,30,-568,-828,,,,,,
37030,OKLAHOMA                 ,BEAVER,-145,-260,0,0,0,,,,,,
37040,OKLAHOMA                 ,BECKHAM,215,142,38,-840,-241,,,,,,
37050,OKLAHOMA                 ,BLAINE,761,64,0,0,-142,,,,,,
37060,OKLAHOMA                 ,BRYAN,"2,762","1,365","2,849","-5,144",472,,,,,,
37070,OKLAHOMA                 ,CADDO,841,666,-5,-756,-545,,,,,,
37080,OKLAHOMA                 ,CANADIAN,827,"1,058",-683,-671,-644,,,,,,
37090,OKLAHOMA                 ,CARTER,"2,700",120,-989,"-3,467","-2,342",,,,,,
37100,OKLAHOMA                 ,CHEROKEE,817,-417,-864,"-4,445","-2,985",,,,,,
37110,OKLAHOMA                 ,CHOCTAW,"1,878",121,-693,"-1,658","-1,927",,,,,,
37120,OKLAHOMA                 ,CIMARRON,-7,156,0,-286,0,,,,,,
37130,OKLAHOMA                 ,CLEVELAND,"5,515","7,568","-2,213","-1,685",-998,,,,,,
37140,OKLAHOMA                 ,COAL,-31,9,1,-230,0,,,,,,
37150,OKLAHOMA                 ,COMANCHE,"-1,335","-4,003",-702,"-19,077","-26,881",,,,,,
37160,OKLAHOMA                 ,COTTON,0,-310,13,-552,-363,,,,,,
37170,OKLAHOMA                 ,CRAIG,61,-726,"-1,391","-4,940","-1,930",,,,,,
37180,OKLAHOMA                 ,CREEK,"-2,096","-6,035","-6,936","-8,756","-2,911",,,,,,
37190,OKLAHOMA                 ,CUSTER,439,99,-463,"-1,472","-1,871",,,,,,
37200,OKLAHOMA                 ,DELAWARE,541,-606,274,"-2,528","-2,924",,,,,,
37210,OKLAHOMA                 ,DEWEY,-1,-51,-2,0,0,,,,,,
37220,OKLAHOMA                 ,ELLIS,0,11,15,-5,0,,,,,,
37230,OKLAHOMA                 ,GARFIELD,"1,780",-378,-333,"-3,228","-3,301",,,,,,
37240,OKLAHOMA                 ,GARVIN,"1,696",425,-23,"-1,713",-926,,,,,,
37250,OKLAHOMA                 ,GRADY,"1,014","2,266",-298,-503,-688,,,,,,
37260,OKLAHOMA                 ,GRANT,277,55,9,-28,-336,,,,,,
37270,OKLAHOMA                 ,GREER,135,35,64,1,-391,,,,,,
37280,OKLAHOMA                 ,HARMON,4,0,10,-321,-222,,,,,,
37290,OKLAHOMA                 ,HARPER,89,0,24,-81,-383,,,,,,
37300,OKLAHOMA                 ,HASKELL,-89,0,-77,-349,-255,,,,,,
37310,OKLAHOMA                 ,HUGHES,555,-191,-441,"-5,044","-2,395",,,,,,
37320,OKLAHOMA                 ,JACKSON,"2,421",-93,-180,"-2,408","-2,156",,,,,,
37330,OKLAHOMA                 ,JEFFERSON,981,44,69,-149,-813,,,,,,
37340,OKLAHOMA                 ,JOHNSTON,728,-131,-253,-112,-349,,,,,,
37350,OKLAHOMA                 ,KAY,"1,096",-542,"-1,039","-4,136","-2,037",,,,,,
37360,OKLAHOMA                 ,KINGFISHER,55,17,123,-527,-116,,,,,,
37370,OKLAHOMA                 ,KIOWA,669,-66,-178,-259,-769,,,,,,
37380,OKLAHOMA                 ,LATIMER,-557,9,-454,-723,-244,,,,,,
37390,OKLAHOMA                 ,LE FLORE,"-4,639","-6,860","-6,022","-2,294","-4,015",,,,,,
37400,OKLAHOMA                 ,LINCOLN,651,-323,-838,"-1,064",-332,,,,,,
37410,OKLAHOMA                 ,LOGAN,844,756,-102,-288,-111,,,,,,
37420,OKLAHOMA                 ,LOVE,238,-42,104,-427,0,,,,,,
37430,OKLAHOMA                 ,MCCLAIN,544,793,-69,-364,-375,,,,,,
37440,OKLAHOMA                 ,MCCURTAIN,"1,197",-304,"-1,014","-2,533","-1,904",,,,,,
37450,OKLAHOMA                 ,MCINTOSH,"1,853",-133,"-1,145","-3,825",-938,,,,,,
37460,OKLAHOMA                 ,MAJOR,84,288,67,-538,-293,,,,,,
37470,OKLAHOMA                 ,MARSHALL,"1,590",-214,-195,-398,"-1,716",,,,,,
37480,OKLAHOMA                 ,MAYES,356,-102,-197,"-3,199","-1,716",,,,,,
37490,OKLAHOMA                 ,MURRAY,555,104,102,"-1,956","-1,126",,,,,,
37500,OKLAHOMA                 ,MUSKOGEE,"4,384","-2,518","-1,076","-7,409","-7,302",,,,,,
37510,OKLAHOMA                 ,NOBLE,197,68,89,-616,-306,,,,,,
37520,OKLAHOMA                 ,NOWATA,364,-613,-700,-588,-821,,,,,,
37530,OKLAHOMA                 ,OKFUSKEE,767,-506,343,-157,-826,,,,,,
37540,OKLAHOMA                 ,OKLAHOMA,"20,003","25,919","-6,003","-7,160","-12,585",,,,,,
37550,OKLAHOMA                 ,OKMULGEE,-734,"-3,728","-6,332","-5,060","-2,775",,,,,,
37560,OKLAHOMA                 ,OSAGE,-5,-730,"-1,890","-2,514","-1,084",,,,,,
37570,OKLAHOMA                 ,OTTAWA,39,"-5,523",-172,"-2,377","-2,222",,,,,,
37580,OKLAHOMA                 ,PAWNEE,-515,"-2,036",-755,"-3,772",-837,,,,,,
37590,OKLAHOMA                 ,PAYNE,-81,"-1,229",-318,"-5,134","-2,158",,,,,,
37600,OKLAHOMA                 ,PITTSBURG,"3,044",-160,363,"-5,080","-3,687",,,,,,
37610,OKLAHOMA                 ,PONTOTOC,"3,869",863,138,"-2,417","-2,062",,,,,,
37620,OKLAHOMA                 ,POTTAWATOMIE,"4,169",44,-239,"-6,830","-4,828",,,,,,
37630,OKLAHOMA                 ,PUSHMATAHA,377,-447,26,-414,-787,,,,,,
37640,OKLAHOMA                 ,ROGER MILLS,"-1,414",-6,-31,-62,-91,,,,,,
37650,OKLAHOMA                 ,ROGERS,"-2,842","-4,438","-8,419","-14,100","-2,890",,,,,,
37660,OKLAHOMA                 ,SEMINOLE,736,-63,-331,"-3,509","-2,178",,,,,,
